stim_file,condition,subtlety,slider,RT,accuracy,subID,trial_ind
42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,96.0,3.979,1,317,6
c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,100.0,3.977,1,317,7
a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,14.0,4.564,1,317,8
e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,92.0,4.949,1,317,9
c5cf3c4d-84e7-4c90-a33b-9d7db4b01300,chase,0,95.0,4.185,1,317,10
116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,0.0,3.871,1,317,11
2383c97c-89dc-495f-8ec8-8a517a45ca6c,chase,90,87.0,3.379,1,317,12
5ce017a9-f595-403c-a861-53e49993751a,wander,180,37.0,5.018,1,317,13
c8a1258a-1920-42bf-98e8-6c2dcc03a258,chase,60,89.0,4.163,1,317,14
86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,96.0,3.878,1,317,15
6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,100.0,3.95,1,317,16
9d561139-a905-406b-83a0-38ea62293ed9,chase,90,86.0,4.641,1,317,17
45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,94.0,3.706,1,317,18
12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,76.0,4.219,1,317,19
a680f7c6-9605-4481-a14d-c24d8d7b99bc,chase,30,97.0,3.705,1,317,20
81f068e9-cbbc-4d88-8e31-206979547986,chase,120,86.0,3.747,1,317,21
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,66.0,3.883,0,317,22
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,22.0,5.152,1,317,23
24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,78.0,3.871,1,317,24
411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,94.0,3.439,1,317,25
884bc951-67a6-42bd-8ea7-ece0c8745d3f,chase,0,98.0,3.879,1,317,26
1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,93.0,3.517,1,317,27
738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,99.0,3.564,1,317,28
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,0.0,3.745,0,317,29
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,31.0,4.261,1,317,30
398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,93.0,3.765,1,317,31
068dfd59-6b9c-4eca-b60c-7eb73cc72305,chase,0,91.0,3.228,1,317,32
64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,92.0,4.021,1,317,33
ebb2b54b-03ef-482e-98e6-c30b11e93f54,chase,90,92.0,4.661,1,317,34
65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,96.0,3.249,1,317,35
18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,33.0,3.752,1,317,36
c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,87.0,3.811,1,317,37
0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,86.0,3.331,1,317,38
f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,72.0,3.776,1,317,39
0ea90462-f5e2-47a7-bd4b-2ea1c0bb7293,chase,60,90.0,3.264,1,317,40
92158ea9-b156-4e87-a2e3-ff0845033b9c,chase,150,0.0,3.084,1,317,41
dad72227-6303-403d-8c8f-61b79d192ff4,chase,120,32.0,3.36,1,317,42
7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,23.0,4.068,1,317,43
ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,80.0,3.967,1,317,44
64673dfa-0706-4fb2-a297-b988740292d5,chase,90,73.0,4.532,1,317,45
cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,92.0,4.069,1,317,46
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,13.0,3.736,1,317,47
2b3090fe-a6e0-4e32-8e43-767b0d526444,chase,60,86.0,4.445,0,317,48
dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,21.0,3.868,0,317,49
f8c01499-8009-448b-9476-a38a582d3db6,chase,150,17.0,3.857,1,317,50
4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,91.0,3.725,1,317,51
496c052f-24cd-4731-b1a3-dc6a8076719b,chase,120,15.0,5.098,1,317,52
58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,24.0,4.054,1,317,53
3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,90.0,3.66,1,317,54
2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,100.0,4.166,1,317,55
6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,76.0,3.732,1,317,56
f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,96.0,3.42,1,317,57
7f76ce9f-1463-4e78-87a4-6a54cd80ee88,chase,90,88.0,4.42,1,317,58
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,68.0,3.655,0,317,59
7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,89.0,4.007,1,317,60
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,26.0,5.757,0,317,61
d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,30.0,3.999,1,317,62
2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,23.0,3.761,1,317,63
84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,23.0,5.508,1,317,64
c798455f-e351-48ee-b7cd-d27d6bb7ad61,chase,60,95.0,3.914,1,317,65
4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,94.0,3.607,1,317,66
7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,93.0,2.913,1,317,67
4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,97.0,3.454,1,317,68
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,28.0,3.628,0,317,69
f9e978d5-51e5-401a-8c9a-df747f2dec53,chase,0,95.0,4.464,1,317,70
4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,94.0,3.205,1,317,71
cd35aaa0-2e49-4c68-9db3-f26fb9be29c5,chase,0,90.0,3.809,1,317,72
bc18f2bb-8e1a-4fcf-bc63-d56da485f828,chase,90,88.0,3.076,1,317,73
b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,92.0,3.486,1,317,74
93865245-a3be-41b2-a17e-29b2b6043800,chase,90,87.0,3.806,1,317,75
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,33.0,4.903,0,317,76
b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,87.0,3.707,1,317,77
67a027b6-67e1-4784-aaad-ab48b5731cca,chase,0,91.0,3.642,1,317,78
981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,37.0,3.773,1,317,79
bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,90.0,3.793,1,317,80
c1b6f573-136b-414a-a6ec-8628f66a51e1,chase,150,0.0,3.772,1,317,81
4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,15.0,4.217,1,317,82
c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,17.0,3.648,1,317,83
cd35aaa0-2e49-4c68-9db3-f26fb9be29c5,chase,0,53.0,3.122,1,73,0
58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,28.0,3.697,1,73,1
24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,29.0,2.86,1,73,2
bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,51.0,3.103,1,73,3
7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,100.0,3.781,1,73,4
ebb2b54b-03ef-482e-98e6-c30b11e93f54,chase,90,98.0,3.952,1,73,5
2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,25.0,3.859,0,73,6
4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,90.0,3.937,1,73,7
45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,94.0,5.537,1,73,8
2b3090fe-a6e0-4e32-8e43-767b0d526444,chase,60,100.0,3.591,1,73,9
e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,100.0,3.498,1,73,10
7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,100.0,3.389,1,73,11
7f76ce9f-1463-4e78-87a4-6a54cd80ee88,chase,90,38.0,3.901,1,73,12
068dfd59-6b9c-4eca-b60c-7eb73cc72305,chase,0,98.0,2.939,1,73,13
7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,5.0,3.278,1,73,14
18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,0.0,3.183,0,73,15
c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,100.0,2.539,1,73,16
4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,0.0,2.934,0,73,17
e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,97.0,3.714,1,73,18
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,7.0,4.748,0,73,19
f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,25.0,3.805,1,73,20
67a027b6-67e1-4784-aaad-ab48b5731cca,chase,0,100.0,3.451,1,73,21
4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,52.0,3.508,1,73,22
884bc951-67a6-42bd-8ea7-ece0c8745d3f,chase,0,100.0,4.38,1,73,23
f9e978d5-51e5-401a-8c9a-df747f2dec53,chase,0,100.0,3.652,1,73,24
dad72227-6303-403d-8c8f-61b79d192ff4,chase,120,0.0,3.489,1,73,25
c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,100.0,4.486,0,73,26
4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,100.0,4.733,0,73,27
599df54c-434d-46db-a56a-5698a4ae9a9e,chase,150,0.0,2.93,1,73,28
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,0.0,4.087,0,73,29
2383c97c-89dc-495f-8ec8-8a517a45ca6c,chase,90,100.0,3.544,1,73,30
738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,97.0,5.637,1,73,31
0ea90462-f5e2-47a7-bd4b-2ea1c0bb7293,chase,60,100.0,5.569,1,73,32
f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,100.0,4.046,1,73,33
d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,38.0,5.118,1,73,34
184c8795-2f00-4c7d-bc10-bd7de3066a20,chase,60,99.0,5.727,1,73,35
0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,61.0,2.966,1,73,36
cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,100.0,3.985,1,73,37
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,76.0,6.786,0,73,38
81f068e9-cbbc-4d88-8e31-206979547986,chase,120,81.0,3.096,1,73,39
5ce017a9-f595-403c-a861-53e49993751a,wander,180,28.0,4.68,1,73,40
116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,0.0,5.279,1,73,41
c5cf3c4d-84e7-4c90-a33b-9d7db4b01300,chase,0,100.0,3.326,1,73,42
ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,100.0,4.726,1,73,43
4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,100.0,3.31,1,73,44
b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,100.0,3.376,1,73,45
92158ea9-b156-4e87-a2e3-ff0845033b9c,chase,150,0.0,5.0,0,73,46
9d561139-a905-406b-83a0-38ea62293ed9,chase,90,84.0,3.388,1,73,47
1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,100.0,5.752,1,73,48
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,0.0,3.638,0,73,49
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,40.0,3.88,0,73,50
6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,57.0,3.546,1,73,51
411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,100.0,3.265,1,73,52
c798455f-e351-48ee-b7cd-d27d6bb7ad61,chase,60,100.0,3.484,1,73,53
6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,100.0,3.537,1,73,54
84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,31.0,3.312,1,73,55
cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,98.0,3.365,1,73,56
2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,100.0,4.04,1,73,57
1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,0.0,3.21,1,73,58
bc18f2bb-8e1a-4fcf-bc63-d56da485f828,chase,90,100.0,2.865,1,73,59
c1b6f573-136b-414a-a6ec-8628f66a51e1,chase,150,0.0,3.746,1,73,60
398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,100.0,3.152,1,73,61
42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,100.0,3.876,1,73,62
c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,34.0,3.738,1,73,63
496c052f-24cd-4731-b1a3-dc6a8076719b,chase,120,9.0,3.656,1,73,64
64673dfa-0706-4fb2-a297-b988740292d5,chase,90,0.0,6.166,1,73,65
a680f7c6-9605-4481-a14d-c24d8d7b99bc,chase,30,100.0,4.392,1,73,66
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,0.0,3.106,1,73,67
b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,100.0,4.82,1,73,68
3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,98.0,3.54,1,73,69
86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,100.0,3.803,1,73,70
12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,0.0,3.417,1,73,71
c8a1258a-1920-42bf-98e8-6c2dcc03a258,chase,60,99.0,3.141,1,73,72
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,0.0,3.394,1,73,73
65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,100.0,3.006,1,73,74
dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,59.0,4.054,1,73,75
64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,99.0,3.095,1,73,76
981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,85.0,2.592,1,73,77
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,10.0,2.958,0,73,78
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,0.0,2.703,1,73,79
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,0.0,3.143,0,73,80
a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,0.0,3.424,1,73,81
93865245-a3be-41b2-a17e-29b2b6043800,chase,90,74.0,3.902,1,73,82
f8c01499-8009-448b-9476-a38a582d3db6,chase,150,28.0,3.028,1,73,83
3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,99.0,2.728,1,197,0
64673dfa-0706-4fb2-a297-b988740292d5,chase,90,100.0,2.172,1,197,1
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,0.0,4.274,1,197,2
e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,100.0,1.792,1,197,3
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,81.0,2.113,0,197,4
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,1.0,1.501,0,197,5
884bc951-67a6-42bd-8ea7-ece0c8745d3f,chase,0,99.0,2.368,1,197,6
c798455f-e351-48ee-b7cd-d27d6bb7ad61,chase,60,99.0,2.308,1,197,7
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,100.0,2.177,0,197,8
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,0.0,2.168,0,197,9
6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,99.0,1.748,1,197,10
c8a1258a-1920-42bf-98e8-6c2dcc03a258,chase,60,98.0,1.801,1,197,11
4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,99.0,1.703,1,197,12
9d561139-a905-406b-83a0-38ea62293ed9,chase,90,12.0,2.16,1,197,13
c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,99.0,2.718,1,197,14
496c052f-24cd-4731-b1a3-dc6a8076719b,chase,120,88.0,2.114,1,197,15
d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,2.0,2.536,1,197,16
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,6.0,2.172,0,197,17
12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,80.0,2.022,1,197,18
6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,17.0,2.259,1,197,19
0ea90462-f5e2-47a7-bd4b-2ea1c0bb7293,chase,60,99.0,1.927,1,197,20
f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,73.0,1.647,1,197,21
7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,97.0,2.92,1,197,22
068dfd59-6b9c-4eca-b60c-7eb73cc72305,chase,0,99.0,2.037,1,197,23
0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,89.0,2.259,1,197,24
398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,95.0,1.594,1,197,25
c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,12.0,1.745,0,197,26
2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,96.0,1.664,1,197,27
4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,95.0,1.883,1,197,28
2383c97c-89dc-495f-8ec8-8a517a45ca6c,chase,90,96.0,1.523,1,197,29
981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,10.0,1.86,1,197,30
93865245-a3be-41b2-a17e-29b2b6043800,chase,90,85.0,2.233,1,197,31
e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,97.0,1.998,1,197,32
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,5.0,2.419,0,197,33
411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,97.0,1.633,1,197,34
a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,9.0,1.816,1,197,35
4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,9.0,1.909,0,197,36
42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,95.0,1.627,1,197,37
f8c01499-8009-448b-9476-a38a582d3db6,chase,150,24.0,1.831,0,197,38
184c8795-2f00-4c7d-bc10-bd7de3066a20,chase,60,92.0,2.001,1,197,39
81f068e9-cbbc-4d88-8e31-206979547986,chase,120,81.0,1.71,0,197,40
7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,95.0,1.674,1,197,41
2b3090fe-a6e0-4e32-8e43-767b0d526444,chase,60,95.0,1.54,1,197,42
ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,91.0,1.696,1,197,43
84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,7.0,1.965,1,197,44
67a027b6-67e1-4784-aaad-ab48b5731cca,chase,0,92.0,1.941,1,197,45
5ce017a9-f595-403c-a861-53e49993751a,wander,180,29.0,2.061,1,197,46
dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,37.0,2.038,0,197,47
1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,18.0,1.724,1,197,48
599df54c-434d-46db-a56a-5698a4ae9a9e,chase,150,9.0,1.728,1,197,49
b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,98.0,1.972,0,197,50
f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,95.0,1.77,1,197,51
738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,97.0,1.601,1,197,52
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,13.0,1.557,1,197,53
64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,95.0,1.66,1,197,54
a680f7c6-9605-4481-a14d-c24d8d7b99bc,chase,30,96.0,2.113,1,197,55
4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,95.0,1.816,1,197,56
1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,83.0,1.286,1,197,57
b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,88.0,1.889,1,197,58
ebb2b54b-03ef-482e-98e6-c30b11e93f54,chase,90,96.0,1.575,1,197,59
f9e978d5-51e5-401a-8c9a-df747f2dec53,chase,0,94.0,1.745,1,197,60
bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,95.0,1.447,1,197,61
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,9.0,1.55,1,197,62
86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,95.0,1.801,1,197,63
cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,94.0,1.304,1,197,64
18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,11.0,1.989,1,197,65
7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,22.0,2.161,0,197,66
cd35aaa0-2e49-4c68-9db3-f26fb9be29c5,chase,0,94.0,1.765,1,197,67
bc18f2bb-8e1a-4fcf-bc63-d56da485f828,chase,90,93.0,1.5,1,197,68
c1b6f573-136b-414a-a6ec-8628f66a51e1,chase,150,8.0,1.72,1,197,69
dad72227-6303-403d-8c8f-61b79d192ff4,chase,120,11.0,2.137,1,197,70
116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,6.0,2.576,1,197,71
7f76ce9f-1463-4e78-87a4-6a54cd80ee88,chase,90,95.0,1.542,1,197,72
65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,93.0,1.363,1,197,73
4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,92.0,1.366,1,197,74
45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,92.0,1.367,1,197,75
c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,97.0,1.702,1,197,76
24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,94.0,2.11,1,197,77
58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,77.0,1.775,1,197,78
2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,7.0,1.529,1,197,79
cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,93.0,1.614,1,197,80
92158ea9-b156-4e87-a2e3-ff0845033b9c,chase,150,14.0,2.016,1,197,81
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,9.0,1.648,1,197,82
c5cf3c4d-84e7-4c90-a33b-9d7db4b01300,chase,0,97.0,1.874,1,197,83
64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,100.0,2.808,1,82,0
81f068e9-cbbc-4d88-8e31-206979547986,chase,120,100.0,2.704,1,82,1
411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,100.0,1.874,1,82,2
bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,52.0,1.781,1,82,3
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,29.0,2.652,1,82,4
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,29.0,2.419,0,82,5
4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,,10.007,0,82,6
d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,94.0,2.195,1,82,7
6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,72.0,4.427,1,82,8
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,71.0,1.678,1,82,9
dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,44.0,3.277,0,82,10
f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,40.0,3.45,0,82,11
c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,76.0,3.528,1,82,12
9d561139-a905-406b-83a0-38ea62293ed9,chase,90,70.0,2.388,1,82,13
4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,28.0,1.831,1,82,14
ebb2b54b-03ef-482e-98e6-c30b11e93f54,chase,90,70.0,2.768,1,82,15
2b3090fe-a6e0-4e32-8e43-767b0d526444,chase,60,91.0,1.826,1,82,16
7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,82.0,2.973,1,82,17
4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,84.0,3.33,1,82,18
184c8795-2f00-4c7d-bc10-bd7de3066a20,chase,60,37.0,2.453,0,82,19
92158ea9-b156-4e87-a2e3-ff0845033b9c,chase,150,20.0,2.039,0,82,20
e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,72.0,2.104,1,82,21
42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,75.0,2.106,1,82,22
116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,26.0,2.271,1,82,23
12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,56.0,2.812,1,82,24
84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,35.0,2.648,1,82,25
2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,38.0,2.361,1,82,26
ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,41.0,2.739,0,82,27
4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,74.0,3.14,0,82,28
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,32.0,1.788,1,82,29
7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,73.0,2.378,1,82,30
c8a1258a-1920-42bf-98e8-6c2dcc03a258,chase,60,79.0,2.153,1,82,31
f8c01499-8009-448b-9476-a38a582d3db6,chase,150,56.0,2.019,1,82,32
6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,86.0,2.346,1,82,33
cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,97.0,2.138,1,82,34
64673dfa-0706-4fb2-a297-b988740292d5,chase,90,59.0,2.22,1,82,35
18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,59.0,1.738,1,82,36
e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,95.0,2.638,1,82,37
1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,80.0,2.143,1,82,38
c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,65.0,1.738,1,82,39
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,61.0,2.184,1,82,40
24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,67.0,1.929,1,82,41
cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,86.0,2.348,1,82,42
2383c97c-89dc-495f-8ec8-8a517a45ca6c,chase,90,79.0,2.49,1,82,43
738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,100.0,2.237,1,82,44
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,76.0,1.791,1,82,45
a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,28.0,2.503,1,82,46
b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,71.0,2.128,1,82,47
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,71.0,4.351,1,82,48
599df54c-434d-46db-a56a-5698a4ae9a9e,chase,150,42.0,3.756,0,82,49
a680f7c6-9605-4481-a14d-c24d8d7b99bc,chase,30,88.0,2.044,1,82,50
7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,72.0,2.38,1,82,51
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,35.0,1.913,1,82,52
981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,41.0,2.624,1,82,53
f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,94.0,2.215,1,82,54
