,stim_file,condition,subtlety,slider,RT,accuracy,subID,trial_ind,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num,bias,amplitude
10088,977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,55.0,3.693,1,243,8,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10089,a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,46.0,4.086,1,243,9,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10090,7f76ce9f-1463-4e78-87a4-6a54cd80ee88,chase,90,67.0,4.157,1,243,10,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10091,42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,76.0,4.75,1,243,11,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10092,cd35aaa0-2e49-4c68-9db3-f26fb9be29c5,chase,0,74.0,3.478,1,243,12,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10093,0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,54.0,3.424,1,243,13,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10094,b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,48.0,4.32,0,243,14,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10095,dad72227-6303-403d-8c8f-61b79d192ff4,chase,120,51.0,3.116,1,243,15,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10096,f9e978d5-51e5-401a-8c9a-df747f2dec53,chase,0,81.0,3.216,1,243,16,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10097,398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,83.0,4.05,1,243,17,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10098,12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,64.0,4.07,0,243,18,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10099,ebb2b54b-03ef-482e-98e6-c30b11e93f54,chase,90,92.0,3.862,1,243,19,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10100,67a027b6-67e1-4784-aaad-ab48b5731cca,chase,0,98.0,4.894,1,243,20,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10101,4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,83.0,3.867,1,243,21,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10102,b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,67.0,4.073,1,243,22,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10103,1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,68.0,3.672,1,243,23,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10104,58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,51.0,5.142,1,243,24,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10105,84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,40.0,4.429,1,243,25,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10106,21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,13.0,3.351,1,243,26,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10107,c1b6f573-136b-414a-a6ec-8628f66a51e1,chase,150,2.0,3.604,1,243,27,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10108,a680f7c6-9605-4481-a14d-c24d8d7b99bc,chase,30,84.0,4.548,1,243,28,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10109,496c052f-24cd-4731-b1a3-dc6a8076719b,chase,120,61.0,5.082,1,243,29,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10110,2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,43.0,3.8,1,243,30,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10111,884bc951-67a6-42bd-8ea7-ece0c8745d3f,chase,0,88.0,4.94,1,243,31,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10112,bc18f2bb-8e1a-4fcf-bc63-d56da485f828,chase,90,64.0,4.17,1,243,32,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10113,7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,46.0,3.646,1,243,33,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10114,45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,76.0,4.154,1,243,34,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10115,c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,80.0,4.084,1,243,35,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10116,86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,85.0,3.552,1,243,36,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10117,93865245-a3be-41b2-a17e-29b2b6043800,chase,90,55.0,3.592,1,243,37,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10118,411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,94.0,3.856,1,243,38,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10119,7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,81.0,3.515,1,243,39,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10120,bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,70.0,3.883,1,243,40,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10121,3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,65.0,3.922,1,243,41,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10122,ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,72.0,2.518,1,243,42,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10123,c8a1258a-1920-42bf-98e8-6c2dcc03a258,chase,60,67.0,2.943,1,243,43,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10124,6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,48.0,2.535,1,243,44,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10125,64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,59.0,2.875,1,243,45,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10126,2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,79.0,3.649,1,243,46,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10127,f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,73.0,4.826,1,243,47,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10128,f8c01499-8009-448b-9476-a38a582d3db6,chase,150,33.0,3.14,0,243,48,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10129,8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,27.0,3.539,0,243,49,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10130,4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,83.0,3.347,1,243,50,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10131,81f068e9-cbbc-4d88-8e31-206979547986,chase,120,77.0,3.412,1,243,51,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10132,46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,21.0,3.982,1,243,52,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10133,4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,6.0,3.558,0,243,53,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10134,599df54c-434d-46db-a56a-5698a4ae9a9e,chase,150,12.0,4.415,0,243,54,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10135,738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,89.0,3.006,1,243,55,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10136,6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,89.0,2.627,1,243,56,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10137,b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,91.0,3.059,1,243,57,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10138,4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,77.0,3.301,1,243,58,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10139,e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,76.0,6.299,1,243,59,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10140,116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,27.0,3.843,0,243,60,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10141,068dfd59-6b9c-4eca-b60c-7eb73cc72305,chase,0,83.0,4.932,1,243,61,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10142,c5cf3c4d-84e7-4c90-a33b-9d7db4b01300,chase,0,86.0,2.538,1,243,62,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10143,f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,18.0,3.451,1,243,63,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10144,65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,88.0,3.146,1,243,64,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10145,c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,25.0,2.91,1,243,65,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10146,24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,30.0,3.73,1,243,66,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10147,92158ea9-b156-4e87-a2e3-ff0845033b9c,chase,150,7.0,4.546,0,243,67,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10148,e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,87.0,2.311,1,243,68,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10149,68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,56.0,2.903,1,243,69,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10150,d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,44.0,3.479,1,243,70,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10151,1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,12.0,3.094,1,243,71,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10152,cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,86.0,3.827,1,243,72,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10153,981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,54.0,2.948,1,243,73,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10154,cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,83.0,2.841,1,243,74,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10155,2b3090fe-a6e0-4e32-8e43-767b0d526444,chase,60,85.0,3.125,1,243,75,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10156,9d561139-a905-406b-83a0-38ea62293ed9,chase,90,66.0,2.826,1,243,76,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10157,2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,36.0,4.466,0,243,77,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10158,184c8795-2f00-4c7d-bc10-bd7de3066a20,chase,60,86.0,1.98,1,243,78,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10159,7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,67.0,1.816,1,243,79,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10160,c798455f-e351-48ee-b7cd-d27d6bb7ad61,chase,60,67.0,2.207,1,243,80,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10161,18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,29.0,2.774,0,243,81,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10162,c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,81.0,2.623,1,243,82,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10163,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,40.0,4.509,1,243,83,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.1332014938015809,0.5460113550794182
10164,a680f7c6-9605-4481-a14d-c24d8d7b99bc,chase,30,100.0,6.304,1,226,0,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10165,68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,60.0,9.03,1,226,1,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10166,738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,100.0,4.079,1,226,2,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10167,dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,74.0,8.978,1,226,3,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10168,67a027b6-67e1-4784-aaad-ab48b5731cca,chase,0,83.0,6.828,1,226,4,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10169,93865245-a3be-41b2-a17e-29b2b6043800,chase,90,86.0,3.451,1,226,5,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10170,ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,93.0,7.35,1,226,6,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10171,42d1593c-1903-4c06-8304-6d2b29c5be37,chase,30,92.0,5.066,1,226,7,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10172,4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,92.0,5.211,1,226,8,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10173,92158ea9-b156-4e87-a2e3-ff0845033b9c,chase,150,13.0,8.08,1,226,9,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10174,f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,100.0,3.639,1,226,10,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10175,64673dfa-0706-4fb2-a297-b988740292d5,chase,90,78.0,5.269,1,226,11,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10176,46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,6.0,9.967,0,226,12,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10177,4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,100.0,4.053,1,226,13,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10178,e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,100.0,3.532,1,226,14,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10179,c1b6f573-136b-414a-a6ec-8628f66a51e1,chase,150,0.0,9.249,0,226,15,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10180,bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,100.0,3.123,1,226,16,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10181,068dfd59-6b9c-4eca-b60c-7eb73cc72305,chase,0,100.0,3.361,1,226,17,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10182,45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,100.0,4.091,1,226,18,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10183,2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,100.0,3.516,1,226,19,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10184,c8a1258a-1920-42bf-98e8-6c2dcc03a258,chase,60,100.0,3.58,1,226,20,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10185,cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,100.0,3.632,1,226,21,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10186,86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,100.0,3.128,1,226,22,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10187,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,0.0,4.143,1,226,23,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10188,2383c97c-89dc-495f-8ec8-8a517a45ca6c,chase,90,73.0,6.213,1,226,24,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10189,e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,100.0,4.52,1,226,25,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10190,81f068e9-cbbc-4d88-8e31-206979547986,chase,120,86.0,3.938,1,226,26,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10191,1c695094-312c-450a-ac7f-f994dabb958d,wander,180,7.0,4.262,1,226,27,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10192,977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,55.0,5.395,1,226,28,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10193,cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,100.0,2.858,1,226,29,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10194,3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,73.0,4.291,1,226,30,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10195,0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,72.0,3.31,1,226,31,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10196,c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,100.0,4.955,1,226,32,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10197,4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,4.0,8.257,0,226,33,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10198,981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,61.0,2.925,1,226,34,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
10199,116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,0.0,8.269,0,226,35,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.3149974603686223,0.6712610851162745
