,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180
876,194,30,88.0,3.252,1.0,43.0,37.5,50.5
877,194,60,86.0,2.935,1.0,51.5,37.5,48.5
878,194,90,80.0,3.124,1.0,19.5,37.5,42.5
879,194,120,63.0,3.6635,1.0,35.0,37.5,25.5
880,194,150,21.0,3.0145,1.0,40.0,37.5,-16.5
881,194,180,37.5,3.2485,1.0,43.5,37.5,0.0
882,195,0,100.0,2.9995000000000003,1.0,42.5,12.0,88.0
883,195,30,100.0,3.6715,1.0,39.5,12.0,88.0
884,195,60,100.0,3.1345,1.0,39.0,12.0,88.0
885,195,90,100.0,3.8385,1.0,45.5,12.0,88.0
886,195,120,74.0,4.2425,1.0,49.0,12.0,62.0
887,195,150,44.5,3.8499999999999996,1.0,52.0,12.0,32.5
888,195,180,12.0,4.474,1.0,23.5,12.0,0.0
889,197,0,96.5,1.8450000000000002,1.0,38.5,9.0,87.5
890,197,30,95.0,1.6675,1.0,53.5,9.0,86.0
891,197,60,95.0,1.752,1.0,33.5,9.0,86.0
892,197,90,95.0,1.611,1.0,42.5,9.0,86.0
893,197,120,48.5,2.0055,1.0,42.0,9.0,39.5
894,197,150,10.5,1.87,1.0,48.0,9.0,1.5
895,197,180,9.0,2.0869999999999997,0.5,25.0,9.0,0.0
896,198,0,100.0,2.2569999999999997,1.0,42.5,13.5,86.5
897,198,30,100.0,2.23,1.0,37.5,13.5,86.5
898,198,60,100.0,2.6855,1.0,31.5,13.5,86.5
899,198,90,90.0,2.282,1.0,49.5,13.5,76.5
900,198,120,58.5,2.401,1.0,48.0,13.5,45.0
901,198,150,1.0,2.84,0.5,47.5,13.5,-12.5
902,198,180,13.5,2.5084999999999997,0.0,36.0,13.5,0.0
903,201,0,100.0,3.4515000000000002,1.0,29.0,34.5,65.5
904,201,30,100.0,3.2024999999999997,1.0,40.0,34.5,65.5
905,201,60,100.0,3.192,1.0,60.5,34.5,65.5
906,201,90,82.5,3.3465,1.0,43.5,34.5,48.0
907,201,120,70.5,3.665,1.0,44.5,34.5,36.0
908,201,150,14.5,4.0605,1.0,42.0,34.5,-20.0
909,201,180,34.5,3.8725,1.0,30.5,34.5,0.0
910,202,0,88.0,2.9095,1.0,28.5,27.0,61.0
911,202,30,91.0,2.6475,1.0,39.0,27.0,64.0
912,202,60,75.5,2.4795,1.0,57.0,27.0,48.5
913,202,90,69.0,3.0365,1.0,41.5,27.0,42.0
914,202,120,58.0,2.9669999999999996,1.0,38.0,27.0,31.0
915,202,150,4.0,3.151,1.0,32.5,27.0,-23.0
916,202,180,27.0,2.936,0.5,38.5,27.0,0.0
917,203,0,99.5,3.2655000000000003,1.0,41.5,38.5,61.0
918,203,30,100.0,3.3520000000000003,1.0,40.5,38.5,61.5
919,203,60,96.0,3.261,1.0,60.5,38.5,57.5
920,203,90,75.0,3.1310000000000002,1.0,37.0,38.5,36.5
921,203,120,56.0,3.48,1.0,24.5,38.5,17.5
922,203,150,39.5,3.5395,1.0,40.5,38.5,1.0
923,203,180,38.5,3.7045,1.0,44.0,38.5,0.0
924,205,0,95.0,2.7535,1.0,47.5,11.0,84.0
925,205,30,88.0,2.8345000000000002,1.0,28.0,11.0,77.0
926,205,60,78.5,2.7025,1.0,30.5,11.0,67.5
927,205,90,68.5,2.6425,1.0,43.0,11.0,57.5
928,205,120,26.0,2.753,1.0,51.0,11.0,15.0
929,205,150,13.5,2.524,1.0,56.0,11.0,2.5
930,205,180,11.0,2.5620000000000003,0.0,40.5,11.0,0.0
931,206,0,98.0,2.7984999999999998,1.0,40.0,76.0,22.0
932,206,30,98.0,3.1155,1.0,45.5,76.0,22.0
933,206,60,97.5,3.125,1.0,30.0,76.0,21.5
934,206,90,97.0,2.67,1.0,38.0,76.0,21.0
935,206,120,93.5,2.9615,1.0,40.5,76.0,17.5
936,206,150,67.5,3.096,1.0,37.5,76.0,-8.5
937,206,180,76.0,2.8185000000000002,0.5,55.5,76.0,0.0
938,208,0,86.5,3.694,1.0,41.0,16.5,70.0
939,208,30,94.0,3.5705,1.0,20.5,16.5,77.5
940,208,60,83.5,3.749,1.0,38.0,16.5,67.0
941,208,90,74.0,3.7889999999999997,1.0,53.0,16.5,57.5
942,208,120,52.5,3.6239999999999997,1.0,46.5,16.5,36.0
943,208,150,13.5,4.1395,1.0,31.0,16.5,-3.0
944,208,180,16.5,4.4350000000000005,0.5,51.5,16.5,0.0
945,209,0,91.0,1.75,1.0,32.5,0.5,90.5
946,209,30,90.5,1.6800000000000002,1.0,24.0,0.5,90.0
947,209,60,78.5,1.6975,1.0,47.5,0.5,78.0
948,209,90,64.5,1.826,1.0,53.0,0.5,64.0
949,209,120,14.5,1.625,1.0,48.0,0.5,14.0
950,209,150,0.0,1.505,1.0,46.5,0.5,-0.5
951,209,180,0.5,1.5535,1.0,44.5,0.5,0.0
952,211,0,87.5,2.4045,1.0,42.0,45.5,42.0
953,211,30,88.0,1.9234999999999998,1.0,45.5,45.5,42.5
954,211,60,90.0,2.9210000000000003,1.0,49.0,45.5,44.5
955,211,90,81.5,2.8810000000000002,1.0,39.5,45.5,36.0
956,211,120,68.0,3.8855,1.0,41.0,45.5,22.5
957,211,150,58.0,3.9475,1.0,28.5,45.5,12.5
958,211,180,45.5,3.253,0.0,45.0,45.5,0.0
959,212,0,100.0,2.5665,1.0,39.0,19.0,81.0
960,212,30,88.5,2.4585,1.0,43.0,19.0,69.5
961,212,60,74.0,2.3665000000000003,1.0,33.0,19.0,55.0
962,212,90,63.5,3.0265,1.0,56.5,19.0,44.5
963,212,120,36.0,3.4669999999999996,1.0,40.5,19.0,17.0
964,212,150,19.5,3.4645,1.0,42.5,19.0,0.5
965,212,180,19.0,3.8695000000000004,1.0,41.0,19.0,0.0
966,213,0,97.0,3.9985,1.0,31.5,35.0,62.0
967,213,30,96.5,3.9365,1.0,51.0,35.0,61.5
968,213,60,93.5,3.6035,1.0,46.5,35.0,58.5
969,213,90,75.0,3.556,1.0,31.5,35.0,40.0
970,213,120,40.0,3.693,1.0,52.5,35.0,5.0
971,213,150,34.5,4.1185,1.0,49.5,35.0,-0.5
972,213,180,35.0,3.967,0.5,24.0,35.0,0.0
973,215,0,85.0,3.5555,1.0,40.5,28.0,57.0
974,215,30,83.0,3.507,1.0,31.5,28.0,55.0
975,215,60,85.0,3.477,1.0,49.5,28.0,57.0
976,215,90,78.5,3.3834999999999997,1.0,54.0,28.0,50.5
977,215,120,33.0,4.0825,1.0,30.0,28.0,5.0
978,215,150,23.5,3.365,1.0,42.0,28.0,-4.5
979,215,180,28.0,3.6985,0.0,46.5,28.0,0.0
980,216,0,67.5,3.3925,1.0,36.0,37.0,30.5
981,216,30,71.0,2.791,1.0,35.0,37.0,34.0
982,216,60,65.0,2.8455,1.0,39.5,37.0,28.0
983,216,90,63.5,2.7880000000000003,1.0,32.0,37.0,26.5
984,216,120,58.0,2.8855,1.0,44.5,37.0,21.0
985,216,150,34.5,3.02,1.0,39.0,37.0,-2.5
986,216,180,37.0,3.057,1.0,56.5,37.0,0.0
987,217,0,100.0,3.084,1.0,47.5,100.0,0.0
988,217,30,100.0,3.0415,1.0,52.5,100.0,0.0
989,217,60,100.0,3.0195,1.0,19.0,100.0,0.0
990,217,90,100.0,2.9989999999999997,1.0,56.5,100.0,0.0
991,217,120,100.0,3.0265,1.0,48.5,100.0,0.0
992,217,150,49.5,3.488,1.0,41.5,100.0,-50.5
993,217,180,100.0,3.2365000000000004,1.0,28.5,100.0,0.0
994,218,0,80.0,2.223,1.0,35.5,53.0,27.0
995,218,30,79.0,2.6375,1.0,50.0,53.0,26.0
996,218,60,75.0,2.7215,1.0,44.5,53.0,22.0
997,218,90,62.0,3.088,1.0,38.5,53.0,9.0
998,218,120,49.5,2.779,1.0,60.0,53.0,-3.5
999,218,150,41.5,3.1695,0.0,23.0,53.0,-11.5
1000,218,180,53.0,2.9855,1.0,58.5,53.0,0.0
1001,219,0,100.0,2.0125,1.0,47.5,0.0,100.0
1002,219,30,100.0,1.956,1.0,45.5,0.0,100.0
1003,219,60,100.0,2.0835,1.0,40.0,0.0,100.0
1004,219,90,100.0,2.2185,1.0,45.5,0.0,100.0
1005,219,120,0.0,2.215,1.0,33.5,0.0,0.0
1006,219,150,0.0,2.4985,0.0,36.5,0.0,0.0
1007,219,180,0.0,2.4105,0.5,54.0,0.0,0.0
1008,220,0,98.0,3.1825,1.0,52.0,13.0,85.0
1009,220,30,98.0,3.118,1.0,52.5,13.0,85.0
1010,220,60,96.0,2.6254999999999997,1.0,37.0,13.0,83.0
1011,220,90,95.0,3.457,1.0,52.0,13.0,82.0
1012,220,120,80.0,3.36,1.0,34.0,13.0,67.0
1013,220,150,10.0,3.364,1.0,39.0,13.0,-3.0
1014,220,180,13.0,4.1815,1.0,39.0,13.0,0.0
1015,221,0,92.0,2.5435,1.0,52.5,47.0,45.0
1016,221,30,86.5,2.542,1.0,32.5,47.0,39.5
1017,221,60,88.5,2.417,1.0,60.0,47.0,41.5
1018,221,90,71.5,2.7155,1.0,42.0,47.0,24.5
1019,221,120,49.5,2.3689999999999998,1.0,38.0,47.0,2.5
1020,221,150,43.5,2.9234999999999998,1.0,29.5,47.0,-3.5
1021,221,180,47.0,3.2089999999999996,1.0,30.5,47.0,0.0
1022,222,0,98.0,1.9905,1.0,49.5,18.0,80.0
1023,222,30,99.0,2.3485,1.0,32.5,18.0,81.0
1024,222,60,93.0,2.1355,1.0,48.5,18.0,75.0
1025,222,90,82.5,2.0425,1.0,23.5,18.0,64.5
1026,222,120,39.5,2.5575,1.0,49.5,18.0,21.5
1027,222,150,25.5,2.2695,1.0,37.5,18.0,7.5
1028,222,180,18.0,2.253,0.0,48.5,18.0,0.0
1029,223,0,100.0,2.8935,1.0,45.5,9.5,90.5
1030,223,30,100.0,2.7560000000000002,1.0,47.0,9.5,90.5
1031,223,60,95.0,2.8015,1.0,39.0,9.5,85.5
1032,223,90,75.0,2.927,1.0,56.5,9.5,65.5
1033,223,120,51.5,3.3325,1.0,20.5,9.5,42.0
1034,223,150,14.5,3.1014999999999997,1.0,49.5,9.5,5.0
1035,223,180,9.5,3.7705,1.0,23.0,9.5,0.0
1036,224,0,100.0,2.958,1.0,46.0,0.0,100.0
1037,224,30,100.0,2.8280000000000003,1.0,34.5,0.0,100.0
1038,224,60,100.0,2.927,1.0,33.5,0.0,100.0
1039,224,90,100.0,3.3810000000000002,1.0,47.0,0.0,100.0
1040,224,120,0.0,3.4175,1.0,40.0,0.0,0.0
1041,224,150,0.0,3.885,0.0,46.5,0.0,0.0
1042,224,180,0.0,3.5395,1.0,46.0,0.0,0.0
1043,225,0,98.0,3.4779999999999998,1.0,35.0,26.0,72.0
1044,225,30,91.0,3.466,1.0,53.5,26.0,65.0
1045,225,60,91.5,3.6689999999999996,1.0,53.0,26.0,65.5
1046,225,90,77.0,3.3209999999999997,1.0,40.5,26.0,51.0
1047,225,120,43.0,3.5155000000000003,1.0,37.0,26.0,17.0
1048,225,150,27.0,3.8475,0.0,28.5,26.0,1.0
1049,225,180,26.0,3.7535,1.0,32.0,26.0,0.0
1050,226,0,100.0,3.4385000000000003,1.0,40.5,23.0,77.0
1051,226,30,100.0,3.6355,1.0,19.5,23.0,77.0
1052,226,60,100.0,4.024,1.0,37.5,23.0,77.0
1053,226,90,89.0,4.0935,1.0,45.0,23.0,66.0
1054,226,120,59.5,4.284,1.0,54.5,23.0,36.5
1055,226,150,47.0,5.191000000000001,0.5,40.0,23.0,24.0
1056,226,180,23.0,6.1305,1.0,42.5,23.0,0.0
1057,227,0,83.5,4.038,1.0,37.0,41.5,42.0
1058,227,30,84.0,4.8925,1.0,20.5,41.5,42.5
1059,227,60,68.0,4.3285,1.0,57.0,41.5,26.5
1060,227,90,73.5,3.6325,1.0,45.5,41.5,32.0
1061,227,120,54.0,4.8365,1.0,36.0,41.5,12.5
1062,227,150,39.0,4.9935,1.0,38.0,41.5,-2.5
1063,227,180,41.5,4.585,1.0,45.5,41.5,0.0
1064,228,0,96.5,3.8835,1.0,34.5,0.0,96.5
1065,228,30,99.5,4.0175,1.0,34.0,0.0,99.5
1066,228,60,93.0,4.310499999999999,1.0,45.0,0.0,93.0
1067,228,90,27.5,3.983,1.0,51.0,0.0,27.5
1068,228,120,0.0,4.4879999999999995,0.5,46.5,0.0,0.0
1069,228,150,0.0,3.041,0.5,35.0,0.0,0.0
1070,228,180,0.0,4.525,0.0,55.0,0.0,0.0
1071,229,0,91.5,4.2265,1.0,29.0,80.0,11.5
1072,229,30,91.0,3.844,1.0,33.0,80.0,11.0
1073,229,60,93.0,3.7285,1.0,46.0,80.0,13.0
1074,229,90,89.0,4.1,1.0,45.5,80.0,9.0
1075,229,120,85.5,3.9175,1.0,38.5,80.0,5.5
1076,229,150,81.0,4.9885,1.0,42.0,80.0,1.0
1077,229,180,80.0,3.9005,1.0,52.5,80.0,0.0
1078,230,0,100.0,3.143,1.0,53.5,32.5,67.5
1079,230,30,99.0,3.1435,1.0,53.0,32.5,66.5
1080,230,60,99.5,3.2009999999999996,1.0,39.0,32.5,67.0
1081,230,90,84.5,3.6955,1.0,31.5,32.5,52.0
1082,230,120,66.0,4.298500000000001,1.0,19.5,32.5,33.5
1083,230,150,26.5,4.758,1.0,19.5,32.5,-6.0
1084,230,180,32.5,4.77,1.0,51.0,32.5,0.0
1085,231,0,68.0,1.7545,1.0,50.5,23.0,45.0
1086,231,30,70.0,1.7654999999999998,1.0,39.0,23.0,47.0
1087,231,60,66.0,1.7055,1.0,53.0,23.0,43.0
1088,231,90,55.0,2.218,1.0,42.0,23.0,32.0
1089,231,120,39.0,1.9705,0.5,32.5,23.0,16.0
1090,231,150,22.0,1.6905000000000001,1.0,25.0,23.0,-1.0
1091,231,180,23.0,1.7445,0.5,49.0,23.0,0.0
1092,233,0,100.0,2.4855,1.0,33.0,27.0,73.0
1093,233,30,100.0,2.543,1.0,48.5,27.0,73.0
1094,233,60,95.0,2.8075,1.0,31.0,27.0,68.0
1095,233,90,81.5,2.574,1.0,40.5,27.0,54.5
1096,233,120,56.5,2.839,1.0,40.5,27.0,29.5
1097,233,150,1.5,2.8194999999999997,1.0,30.0,27.0,-25.5
1098,233,180,27.0,3.223,1.0,53.5,27.0,0.0
1099,234,0,88.5,1.94,1.0,43.0,23.5,65.0
1100,234,30,89.5,1.7205,1.0,43.5,23.5,66.0
1101,234,60,87.5,1.846,1.0,53.0,23.5,64.0
1102,234,90,82.0,1.9805000000000001,1.0,41.0,23.5,58.5
1103,234,120,28.5,2.1405,1.0,26.5,23.5,5.0
1104,234,150,16.5,2.221,1.0,32.5,23.5,-7.0
1105,234,180,23.5,2.058,1.0,54.0,23.5,0.0
1106,235,0,73.0,3.359,1.0,33.5,39.0,34.0
1107,235,30,75.0,3.0620000000000003,1.0,32.0,39.0,36.0
1108,235,60,69.0,3.128,1.0,39.5,39.0,30.0
1109,235,90,69.0,3.3345000000000002,1.0,51.0,39.0,30.0
1110,235,120,52.0,3.5789999999999997,1.0,42.5,39.0,13.0
1111,235,150,28.5,4.1259999999999994,0.5,48.5,39.0,-10.5
1112,235,180,39.0,3.8895,1.0,40.5,39.0,0.0
1113,237,0,100.0,3.423,1.0,46.0,0.5,99.5
1114,237,30,100.0,3.5365,1.0,55.0,0.5,99.5
1115,237,60,99.0,3.594,1.0,32.0,0.5,98.5
1116,237,90,54.0,4.1525,1.0,29.0,0.5,53.5
1117,237,120,20.0,4.227,1.0,32.0,0.5,19.5
1118,237,150,1.0,3.708,1.0,50.5,0.5,0.5
1119,237,180,0.5,3.9450000000000003,0.0,50.5,0.5,0.0
1120,239,0,85.5,2.8615,1.0,32.0,21.0,64.5
1121,239,30,83.0,2.752,1.0,46.0,21.0,62.0
1122,239,60,80.5,3.1135,1.0,40.0,21.0,59.5
1123,239,90,63.5,3.0515,1.0,50.5,21.0,42.5
1124,239,120,54.0,3.7245,1.0,40.0,21.0,33.0
1125,239,150,15.0,2.9895,1.0,49.0,21.0,-6.0
1126,239,180,21.0,3.497,1.0,19.5,21.0,0.0
1127,240,0,100.0,2.2965,1.0,40.5,0.0,100.0
1128,240,30,100.0,2.4555,1.0,63.5,0.0,100.0
1129,240,60,100.0,2.7535,1.0,31.0,0.0,100.0
1130,240,90,100.0,2.6535,1.0,44.0,0.0,100.0
1131,240,120,100.0,2.5380000000000003,1.0,35.0,0.0,100.0
1132,240,150,0.0,2.635,1.0,35.0,0.0,0.0
1133,240,180,0.0,2.7365,1.0,42.5,0.0,0.0
1134,241,0,96.5,3.755,1.0,20.5,10.0,86.5
1135,241,30,95.0,3.33,1.0,38.0,10.0,85.0
1136,241,60,92.5,3.738,1.0,37.5,10.0,82.5
1137,241,90,80.5,3.9005,1.0,46.0,10.0,70.5
1138,241,120,59.5,4.1735,1.0,34.5,10.0,49.5
1139,241,150,7.0,4.3735,1.0,43.5,10.0,-3.0
1140,241,180,10.0,4.1425,1.0,53.5,10.0,0.0
1141,242,0,98.5,3.436,1.0,36.0,12.5,86.0
1142,242,30,85.0,3.1395,1.0,31.0,12.5,72.5
1143,242,60,94.5,3.3665,1.0,53.5,12.5,82.0
1144,242,90,66.5,3.544,1.0,41.5,12.5,54.0
1145,242,120,41.0,4.189,1.0,35.5,12.5,28.5
1146,242,150,9.5,3.5345000000000004,1.0,38.5,12.5,-3.0
1147,242,180,12.5,3.4234999999999998,0.0,50.5,12.5,0.0
1148,243,0,84.5,3.4125,1.0,48.0,37.0,47.5
1149,243,30,83.5,3.953,1.0,42.5,37.0,46.5
1150,243,60,79.0,3.034,1.0,50.5,37.0,42.0
1151,243,90,64.5,3.7670000000000003,1.0,34.5,37.0,27.5
1152,243,120,52.5,3.577,1.0,29.5,37.0,15.5
1153,243,150,26.0,3.7445,0.5,50.5,37.0,-11.0
1154,243,180,37.0,3.846,1.0,37.5,37.0,0.0
1155,244,0,89.5,2.884,1.0,43.5,53.0,36.5
1156,244,30,81.0,2.492,1.0,37.5,53.0,28.0
1157,244,60,82.0,2.5925000000000002,1.0,54.5,53.0,29.0
1158,244,90,72.0,2.385,1.0,42.0,53.0,19.0
1159,244,120,60.0,2.9924999999999997,1.0,43.0,53.0,7.0
1160,244,150,45.5,2.6865,1.0,44.5,53.0,-7.5
1161,244,180,53.0,2.686,0.0,34.0,53.0,0.0
1162,246,0,98.5,2.075,1.0,40.0,39.5,59.0
1163,246,30,97.5,2.255,1.0,35.0,39.5,58.0
1164,246,60,81.0,1.9809999999999999,1.0,40.5,39.5,41.5
1165,246,90,68.5,2.1875,1.0,44.5,39.5,29.0
1166,246,120,43.0,2.2895000000000003,1.0,43.0,39.5,3.5
1167,246,150,22.5,2.3470000000000004,1.0,54.0,39.5,-17.0
1168,246,180,39.5,2.5965,0.0,39.0,39.5,0.0
1169,248,0,98.5,3.1285,1.0,13.5,16.0,82.5
1170,248,30,95.5,3.387,1.0,37.5,16.0,79.5
1171,248,60,95.0,4.837,1.0,49.0,16.0,79.0
1172,248,90,74.0,3.926,1.0,41.5,16.0,58.0
1173,248,120,36.5,4.246,1.0,40.5,16.0,20.5
1174,248,150,22.5,4.3085,1.0,40.5,16.0,6.5
1175,248,180,16.0,3.9545000000000003,1.0,52.5,16.0,0.0
1176,250,0,95.5,2.3415,1.0,42.5,8.5,87.0
1177,250,30,92.5,2.625,1.0,36.5,8.5,84.0
1178,250,60,84.0,2.5645,1.0,58.0,8.5,75.5
1179,250,90,72.0,3.2765,1.0,36.5,8.5,63.5
1180,250,120,45.0,4.202500000000001,1.0,35.0,8.5,36.5
1181,250,150,6.5,3.6630000000000003,1.0,43.0,8.5,-2.0
1182,250,180,8.5,3.7255000000000003,1.0,57.5,8.5,0.0
1183,252,0,100.0,5.6995000000000005,1.0,30.0,32.0,68.0
1184,252,30,86.0,5.016,1.0,55.0,32.0,54.0
1185,252,60,78.5,5.3125,1.0,36.5,32.0,46.5
1186,252,90,70.0,5.4315,1.0,38.5,32.0,38.0
1187,252,120,44.5,4.9085,1.0,40.5,32.0,12.5
1188,252,150,21.0,5.609,1.0,37.5,32.0,-11.0
1189,252,180,32.0,5.3345,0.5,50.5,32.0,0.0
1190,253,0,91.0,3.496,1.0,30.5,37.5,53.5
1191,253,30,90.0,3.3695,1.0,66.0,37.5,52.5
1192,253,60,85.0,2.921,1.0,45.0,37.5,47.5
1193,253,90,72.0,2.9005,1.0,39.0,37.5,34.5
1194,253,120,55.5,3.492,1.0,26.0,37.5,18.0
1195,253,150,32.0,3.5665,1.0,52.5,37.5,-5.5
1196,253,180,37.5,4.0625,1.0,41.0,37.5,0.0
1197,255,0,95.5,1.8465,1.0,40.0,47.5,48.0
1198,255,30,96.5,1.8895,1.0,37.5,47.5,49.0
1199,255,60,97.5,1.8515000000000001,1.0,31.5,47.5,50.0
1200,255,90,94.5,1.8094999999999999,1.0,57.5,47.5,47.0
1201,255,120,33.5,1.6844999999999999,0.5,22.5,47.5,-14.0
1202,255,150,37.0,2.008,1.0,37.0,47.5,-10.5
1203,255,180,47.5,2.1135,0.0,51.0,47.5,0.0
1204,256,0,100.0,3.5300000000000002,1.0,42.5,36.0,64.0
1205,256,30,100.0,3.4,1.0,39.5,36.0,64.0
1206,256,60,95.0,3.8385,1.0,26.0,36.0,59.0
1207,256,90,84.0,3.7225,1.0,46.5,36.0,48.0
1208,256,120,60.5,4.1355,1.0,56.0,36.0,24.5
1209,256,150,2.5,4.406499999999999,0.5,36.0,36.0,-33.5
1210,256,180,36.0,3.7984999999999998,1.0,49.0,36.0,0.0
1211,257,0,100.0,2.3834999999999997,1.0,31.5,5.5,94.5
1212,257,30,99.0,2.5905,1.0,44.5,5.5,93.5
1213,257,60,93.0,2.6465,1.0,60.5,5.5,87.5
1214,257,90,80.5,2.7955,1.0,43.0,5.5,75.0
1215,257,120,27.5,2.9225000000000003,1.0,59.0,5.5,22.0
1216,257,150,4.5,2.7335000000000003,0.5,26.5,5.5,-1.0
1217,257,180,5.5,2.6515,1.0,38.5,5.5,0.0
1218,258,0,97.0,3.7350000000000003,1.0,32.0,42.5,54.5
1219,258,30,98.0,3.4124999999999996,1.0,42.0,42.5,55.5
1220,258,60,95.0,3.488,1.0,47.5,42.5,52.5
1221,258,90,90.5,3.6544999999999996,1.0,48.5,42.5,48.0
1222,258,120,64.0,3.6929999999999996,1.0,54.5,42.5,21.5
1223,258,150,50.5,4.205,1.0,27.0,42.5,8.0
1224,258,180,42.5,4.1325,0.5,46.5,42.5,0.0
1225,259,0,87.0,2.901,1.0,48.0,25.0,62.0
1226,259,30,85.5,2.8994999999999997,1.0,51.0,25.0,60.5
1227,259,60,84.0,3.101,1.0,34.0,25.0,59.0
1228,259,90,67.0,2.9604999999999997,1.0,36.0,25.0,42.0
1229,259,120,45.5,2.97,1.0,48.0,25.0,20.5
1230,259,150,23.5,3.107,1.0,39.5,25.0,-1.5
1231,259,180,25.0,3.1895,0.5,25.0,25.0,0.0
1232,260,0,68.0,2.286,1.0,21.5,14.5,53.5
1233,260,30,80.0,2.343,1.0,48.0,14.5,65.5
1234,260,60,54.5,2.3049999999999997,1.0,55.0,14.5,40.0
1235,260,90,45.0,2.5895,1.0,38.0,14.5,30.5
1236,260,120,16.5,2.409,0.5,38.0,14.5,2.0
1237,260,150,38.0,2.5655,0.5,45.0,14.5,23.5
1238,260,180,14.5,2.1189999999999998,0.5,39.5,14.5,0.0
1239,261,0,100.0,3.5700000000000003,1.0,56.5,0.0,100.0
1240,261,30,100.0,3.9349999999999996,1.0,51.5,0.0,100.0
1241,261,60,100.0,4.032500000000001,1.0,37.0,0.0,100.0
1242,261,90,100.0,4.12,1.0,38.0,0.0,100.0
1243,261,120,0.0,4.2285,1.0,65.5,0.0,0.0
1244,261,150,0.0,4.709,0.5,29.5,0.0,0.0
1245,261,180,0.0,4.4185,0.5,29.0,0.0,0.0
1246,263,0,91.5,2.6685,1.0,38.5,84.0,7.5
1247,263,30,92.5,2.828,1.0,40.0,84.0,8.5
1248,263,60,92.0,2.76,1.0,33.0,84.0,8.0
1249,263,90,91.5,2.985,1.0,43.0,84.0,7.5
1250,263,120,88.0,2.875,1.0,45.0,84.0,4.0
1251,263,150,7.0,3.2110000000000003,0.0,37.5,84.0,-77.0
1252,263,180,84.0,2.7835,1.0,61.0,84.0,0.0
1253,264,0,83.0,2.1784999999999997,1.0,52.0,28.0,55.0
1254,264,30,78.5,2.2975000000000003,1.0,48.5,28.0,50.5
1255,264,60,79.5,2.498,1.0,22.5,28.0,51.5
1256,264,90,54.5,2.5415,1.0,31.5,28.0,26.5
1257,264,120,42.5,2.604,1.0,46.0,28.0,14.5
1258,264,150,26.5,3.245,0.0,36.0,28.0,-1.5
1259,264,180,28.0,2.4444999999999997,1.0,47.5,28.0,0.0
1260,265,0,83.5,2.667,1.0,40.5,20.5,63.0
1261,265,30,89.5,2.6685,1.0,26.5,20.5,69.0
1262,265,60,82.5,2.878,1.0,49.0,20.5,62.0
1263,265,90,72.0,2.41,1.0,50.0,20.5,51.5
1264,265,120,61.5,2.7605000000000004,1.0,34.5,20.5,41.0
1265,265,150,33.5,2.5620000000000003,1.0,56.5,20.5,13.0
1266,265,180,20.5,2.982,1.0,21.5,20.5,0.0
1267,266,0,93.0,2.1029999999999998,1.0,42.0,50.0,43.0
1268,266,30,90.0,2.5285,1.0,33.0,50.0,40.0
1269,266,60,89.0,2.4795,1.0,28.5,50.0,39.0
1270,266,90,85.0,2.0805,1.0,34.0,50.0,35.0
1271,266,120,69.5,2.4210000000000003,1.0,49.5,50.0,19.5
1272,266,150,59.5,2.9955,1.0,53.5,50.0,9.5
1273,266,180,50.0,2.558,1.0,46.0,50.0,0.0
1274,269,0,100.0,2.9505,1.0,26.5,33.5,66.5
1275,269,30,100.0,2.7875,1.0,24.5,33.5,66.5
1276,269,60,96.5,3.0115,1.0,38.0,33.5,63.0
1277,269,90,97.0,2.995,1.0,53.0,33.5,63.5
1278,269,120,58.0,3.0374999999999996,1.0,51.0,33.5,24.5
1279,269,150,43.5,3.1035000000000004,1.0,51.5,33.5,10.0
1280,269,180,33.5,3.2965,1.0,30.0,33.5,0.0
1281,271,0,90.0,3.6145,1.0,51.0,8.5,81.5
1282,271,30,90.0,3.888,1.0,45.5,8.5,81.5
1283,271,60,73.5,3.6710000000000003,1.0,16.5,8.5,65.0
1284,271,90,59.5,3.3715,1.0,29.0,8.5,51.0
1285,271,120,39.5,3.547,1.0,57.0,8.5,31.0
1286,271,150,0.0,3.238,1.0,49.0,8.5,-8.5
1287,271,180,8.5,3.51,1.0,40.0,8.5,0.0
1288,272,0,100.0,2.262,1.0,44.5,3.5,96.5
1289,272,30,99.5,2.1345,1.0,42.5,3.5,96.0
1290,272,60,92.5,2.002,1.0,31.0,3.5,89.0
1291,272,90,68.0,2.474,1.0,36.0,3.5,64.5
1292,272,120,32.0,2.4855,1.0,23.0,3.5,28.5
1293,272,150,7.5,2.285,1.0,57.0,3.5,4.0
1294,272,180,3.5,2.338,0.5,41.5,3.5,0.0
1295,274,0,100.0,2.7439999999999998,1.0,44.5,19.0,81.0
1296,274,30,100.0,2.996,1.0,28.0,19.0,81.0
1297,274,60,95.5,2.9844999999999997,1.0,41.5,19.0,76.5
1298,274,90,92.5,3.1015,1.0,35.0,19.0,73.5
1299,274,120,62.5,3.133,1.0,49.5,19.0,43.5
1300,274,150,8.5,3.396,1.0,38.0,19.0,-10.5
1301,274,180,19.0,3.2565,0.0,47.5,19.0,0.0
1302,275,0,97.5,2.935,1.0,58.0,20.0,77.5
1303,275,30,99.0,2.511,1.0,24.0,20.0,79.0
1304,275,60,98.5,2.261,1.0,54.5,20.0,78.5
1305,275,90,95.5,2.8115,1.0,43.5,20.0,75.5
1306,275,120,68.5,2.8925,1.0,27.5,20.0,48.5
