,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180
97,19,180,17.333333333333332,3.2593333333333336,0.5,46.166666666666664,17.333333333333332,0.0
98,20,0,84.41666666666667,4.0215000000000005,0.9166666666666666,40.916666666666664,28.0,56.41666666666667
99,20,30,84.75,3.794583333333333,0.8333333333333334,39.0,28.0,56.75
100,20,60,67.58333333333333,4.06775,0.9166666666666666,44.666666666666664,28.0,39.58333333333333
101,20,90,61.81818181818182,4.499,0.75,44.75,28.0,33.81818181818182
102,20,120,41.083333333333336,4.3687499999999995,0.8333333333333334,46.083333333333336,28.0,13.083333333333336
103,20,150,28.666666666666668,4.263083333333333,0.4166666666666667,33.25,28.0,0.6666666666666679
104,20,180,28.0,4.75175,0.6666666666666666,41.833333333333336,28.0,0.0
105,21,0,97.58333333333333,2.9099166666666663,1.0,39.0,25.083333333333332,72.5
106,21,30,97.5,3.641583333333333,1.0,54.75,25.083333333333332,72.41666666666667
107,21,60,97.16666666666667,3.1313333333333335,1.0,47.833333333333336,25.083333333333332,72.08333333333334
108,21,90,58.5,3.4316666666666666,0.75,34.083333333333336,25.083333333333332,33.41666666666667
109,21,120,42.916666666666664,3.5227500000000003,0.6666666666666666,42.416666666666664,25.083333333333332,17.833333333333332
110,21,150,17.75,3.06475,0.5833333333333334,32.416666666666664,25.083333333333332,-7.333333333333332
111,21,180,25.083333333333332,3.637916666666667,0.4166666666666667,40.0,25.083333333333332,0.0
112,25,0,97.66666666666667,2.607083333333333,1.0,38.0,17.166666666666668,80.5
113,25,30,96.66666666666667,2.282,1.0,50.833333333333336,17.166666666666668,79.5
114,25,60,97.66666666666667,2.6145,1.0,31.0,17.166666666666668,80.5
115,25,90,97.83333333333333,2.519,1.0,48.666666666666664,17.166666666666668,80.66666666666666
116,25,120,81.91666666666667,2.6281666666666665,1.0,36.666666666666664,17.166666666666668,64.75
117,25,150,32.916666666666664,2.983083333333333,0.75,36.583333333333336,17.166666666666668,15.749999999999996
118,25,180,17.166666666666668,3.2118333333333333,0.75,48.75,17.166666666666668,0.0
119,26,0,98.25,3.78175,1.0,47.333333333333336,12.083333333333334,86.16666666666667
120,26,30,98.08333333333333,3.162333333333333,1.0,45.833333333333336,12.083333333333334,86.0
121,26,60,95.58333333333333,3.0635833333333333,1.0,37.0,12.083333333333334,83.5
122,26,90,77.25,3.018666666666667,1.0,47.583333333333336,12.083333333333334,65.16666666666667
123,26,120,45.583333333333336,3.2234166666666666,0.8333333333333334,41.25,12.083333333333334,33.5
124,26,150,10.181818181818182,3.83975,0.5,27.5,12.083333333333334,-1.9015151515151523
125,26,180,12.083333333333334,3.156833333333333,0.6666666666666666,44.0,12.083333333333334,0.0
126,27,0,94.5,3.4924999999999997,1.0,40.916666666666664,11.666666666666666,82.83333333333333
127,27,30,97.91666666666667,3.186916666666667,1.0,46.25,11.666666666666666,86.25
128,27,60,81.0,3.765333333333333,1.0,40.083333333333336,11.666666666666666,69.33333333333333
129,27,90,89.5,3.78125,1.0,48.833333333333336,11.666666666666666,77.83333333333333
130,27,120,41.81818181818182,4.499083333333333,0.5833333333333334,36.916666666666664,11.666666666666666,30.151515151515156
131,27,150,11.363636363636363,4.265,0.5,43.416666666666664,11.666666666666666,-0.30303030303030276
132,27,180,11.666666666666666,4.223833333333333,0.5833333333333334,34.083333333333336,11.666666666666666,0.0
133,28,0,91.25,1.9580833333333334,1.0,35.166666666666664,23.454545454545453,67.79545454545455
134,28,30,88.83333333333333,2.05425,1.0,42.0,23.454545454545453,65.37878787878788
135,28,60,85.83333333333333,2.3205,0.75,50.416666666666664,23.454545454545453,62.378787878787875
136,28,90,80.25,1.9669166666666669,1.0,47.25,23.454545454545453,56.79545454545455
137,28,120,41.75,2.3998333333333335,0.75,41.5,23.454545454545453,18.295454545454547
138,28,150,31.916666666666668,2.5054166666666666,0.5833333333333334,36.333333333333336,23.454545454545453,8.462121212121215
139,28,180,23.454545454545453,3.0056666666666665,0.5,37.833333333333336,23.454545454545453,0.0
140,29,0,95.91666666666667,3.87675,1.0,47.666666666666664,4.333333333333333,91.58333333333334
141,29,30,96.08333333333333,3.9431666666666665,1.0,43.0,4.333333333333333,91.75
142,29,60,91.45454545454545,4.6705,0.9166666666666666,42.25,4.333333333333333,87.12121212121212
143,29,90,75.63636363636364,5.359666666666667,0.8333333333333334,32.583333333333336,4.333333333333333,71.30303030303031
144,29,120,23.083333333333332,4.933833333333333,0.75,41.5,4.333333333333333,18.75
145,29,150,22.75,4.6045,0.75,33.0,4.333333333333333,18.416666666666668
146,29,180,4.333333333333333,5.303833333333333,0.6666666666666666,50.5,4.333333333333333,0.0
147,31,0,87.25,3.5595,1.0,35.416666666666664,41.416666666666664,45.833333333333336
