,stim_file,condition,subtlety,pred_color,slider,button_response,RT,accuracy,subID,trial_ind,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num
13765,7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,grey,88.0,grey,2.865,1,183,73,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13766,06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,88.0,grey,2.538,1,183,74,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13767,cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,89.0,black,2.117,1,183,75,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13768,35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,96.0,black,2.264,1,183,76,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13769,07cdb9d7-6577-428d-9498-8a7243527554,chase,0,grey,98.0,grey,2.928,1,183,77,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13770,987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,black,56.0,black,3.452,1,183,78,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13771,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,96.0,black,2.328,1,183,79,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13772,a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,40.0,grey,3.184,1,183,80,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13773,a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,98.0,black,2.112,1,183,81,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13774,802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,3.0,black,2.05,1,183,82,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13775,0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,32.0,grey,2.84,0,183,83,22.0,19.0,11.0,18.0,19.0,12.22222222222222,5.0,26.0,26.0,43.63636363636363,37.0,46.90909090909091,39.0,2.0
13776,12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,black,0.0,black,8.228,1,184,0,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13777,4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,grey,,,10.003,0,184,1,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13778,14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,100.0,black,4.709,1,184,2,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13779,9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,grey,100.0,grey,4.409,1,184,3,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13780,37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,100.0,black,3.446,1,184,4,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13781,49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,100.0,black,3.805,1,184,5,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13782,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,black,100.0,black,3.682,1,184,6,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13783,a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,100.0,grey,4.316,1,184,7,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13784,7e113c5d-92b4-4c01-9588-dae0fb76eb5f,chase,150,black,0.0,black,4.257,1,184,8,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13785,275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,0.0,grey,3.982,1,184,9,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13786,07cdb9d7-6577-428d-9498-8a7243527554,chase,0,grey,100.0,grey,4.273,1,184,10,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13787,19c65966-3d88-4851-afe4-ae34c498748c,chase,0,grey,100.0,grey,3.685,1,184,11,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13788,75182d69-6502-4d35-9298-e331061c7829,chase,0,grey,100.0,grey,3.601,1,184,12,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13789,4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,0.0,grey,3.68,0,184,13,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13790,1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,grey,100.0,grey,4.242,1,184,14,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13791,802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,0.0,black,3.865,1,184,15,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13792,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,chase,30,black,100.0,black,4.334,1,184,16,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13793,a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,chase,90,grey,100.0,grey,2.963,1,184,17,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13794,0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,grey,100.0,grey,3.764,1,184,18,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13795,47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,100.0,black,3.393,1,184,19,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13796,8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,100.0,black,4.04,1,184,20,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13797,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,0.0,grey,3.786,0,184,21,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13798,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,black,100.0,black,3.655,1,184,22,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13799,22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,black,0.0,black,4.094,1,184,23,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13800,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,0.0,grey,4.178,0,184,24,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13801,987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,black,0.0,grey,4.502,0,184,25,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13802,06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,100.0,grey,4.323,1,184,26,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13803,35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,100.0,black,3.883,1,184,27,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13804,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,100.0,grey,3.526,1,184,28,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13805,27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,0.0,black,4.094,0,184,29,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13806,0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,100.0,black,3.447,1,184,30,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13807,c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,black,100.0,black,4.021,1,184,31,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13808,1bc0b0c8-e058-4a68-bdab-65b544a8848d,chase,120,grey,0.0,black,4.987,0,184,32,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13809,a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,100.0,black,4.142,1,184,33,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13810,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,grey,100.0,grey,4.435,1,184,34,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13811,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,0.0,grey,4.628,0,184,35,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13812,42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,100.0,black,4.096,1,184,36,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13813,91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,100.0,grey,3.869,1,184,37,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13814,5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,0.0,grey,3.038,1,184,38,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13815,804f9681-f112-463c-a764-a40a823d6845,chase,60,black,100.0,black,3.512,1,184,39,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13816,5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,black,0.0,black,3.613,1,184,40,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13817,70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,0.0,grey,3.395,0,184,41,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13818,31932267-3908-4599-ba56-ba5043757838,chase,30,grey,100.0,grey,4.029,1,184,42,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13819,7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,grey,0.0,black,3.905,0,184,43,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13820,7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,grey,100.0,grey,3.347,1,184,44,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13821,9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,grey,100.0,grey,5.065,1,184,45,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13822,ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,100.0,grey,4.477,1,184,46,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13823,7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,100.0,grey,3.152,1,184,47,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13824,18487641-212a-4e1e-8730-31709d721382,chase,150,grey,0.0,grey,3.923,1,184,48,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13825,17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,black,100.0,black,3.011,1,184,49,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13826,cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,29.0,black,6.778,1,184,50,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13827,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,31.0,black,3.549,0,184,51,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13828,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,100.0,black,3.116,1,184,52,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13829,b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,6.0,grey,4.662,1,184,53,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13830,4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,black,1.0,black,3.084,1,184,54,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13831,00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,1.0,black,3.593,0,184,55,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13832,10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,0.0,grey,3.435,1,184,56,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13833,00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,0.0,black,4.146,1,184,57,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13834,c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,88.0,grey,3.835,1,184,58,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13835,1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,0.0,grey,3.354,0,184,59,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13836,68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,100.0,black,2.816,1,184,60,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13837,9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,0.0,grey,3.271,1,184,61,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13838,816e0a69-dfb6-4a6f-8ffe-97d092e27835,chase,0,black,100.0,black,3.342,1,184,62,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13839,c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,black,100.0,black,3.12,1,184,63,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13840,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,chase,150,grey,1.0,grey,3.725,1,184,64,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13841,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,13.0,black,5.046,1,184,65,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13842,0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,21.0,black,3.386,1,184,66,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13843,16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,100.0,black,3.252,1,184,67,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13844,124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,3.0,grey,3.916,1,184,68,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13845,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,100.0,grey,3.018,1,184,69,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13846,53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,100.0,grey,3.38,1,184,70,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13847,1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,81.0,black,3.289,1,184,71,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13848,c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,43.0,grey,3.966,1,184,72,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13849,9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,100.0,grey,3.295,1,184,73,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13850,2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,13.0,grey,4.795,1,184,74,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13851,cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,96.0,black,3.578,1,184,75,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13852,89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,7.0,black,3.013,1,184,76,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13853,a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,0.0,grey,3.264,1,184,77,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13854,7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,6.0,black,3.044,1,184,78,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13855,57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,grey,91.0,grey,3.27,1,184,79,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13856,6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,29.0,grey,4.865,0,184,80,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13857,adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,100.0,grey,4.442,1,184,81,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13858,72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,grey,100.0,grey,3.267,1,184,82,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13859,4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,0.0,grey,3.339,1,184,83,3.333333333333333,6.0,5.0,10.0,3.0,28.0,0.0,16.0,45.0,43.0,49.0,57.0,24.0,5.0
13860,b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,59.0,grey,3.238,1,185,0,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13861,cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,86.0,black,3.061,1,185,1,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13862,49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,95.0,black,3.065,1,185,2,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13863,27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,17.0,black,3.058,0,185,3,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13864,c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,65.0,grey,3.777,1,185,4,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13865,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,87.0,grey,3.238,1,185,5,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13866,4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,21.0,grey,2.961,0,185,6,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13867,7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,67.0,grey,3.666,1,185,7,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13868,2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,74.0,black,3.924,0,185,8,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13869,4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,11.0,grey,3.558,1,185,9,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13870,4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,grey,11.0,grey,4.266,1,185,10,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13871,10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,25.0,grey,3.453,1,185,11,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13872,c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,black,82.0,black,3.796,1,185,12,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13873,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,62.0,black,3.258,1,185,13,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13874,19c65966-3d88-4851-afe4-ae34c498748c,chase,0,grey,75.0,grey,3.524,1,185,14,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13875,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,25.0,grey,3.627,1,185,15,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13876,00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,19.0,black,3.274,1,185,16,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13877,9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,42.0,grey,3.429,1,185,17,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13878,18487641-212a-4e1e-8730-31709d721382,chase,150,grey,34.0,black,3.419,0,185,18,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13879,124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,37.0,black,3.152,0,185,19,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13880,0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,100.0,black,3.068,1,185,20,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13881,6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,66.0,black,3.585,1,185,21,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13882,37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,96.0,black,3.103,1,185,22,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13883,57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,grey,70.0,grey,3.314,1,185,23,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13884,9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,92.0,grey,3.725,1,185,24,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
13885,16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,66.0,black,3.115,1,185,25,21.0,19.0,10.0,10.0,7.0,14.0,1.0,35.0,23.0,41.0,44.0,43.0,64.0,2.0
