subID,r_squared,nrmse,center,sigma,bias_lower,bias_upper,center_y,obj_center,bias_xmin,bias_xmax,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num,bias,amplitude
223.0,0.988996984142317,0.0442099713142168,0.3891846615906762,0.0968669585342969,0.1633333333333333,0.0091666666666667,0.5770833333333333,0.3526647230753995,0.1779600774165561,0.0106747973276393,27.0,20.0,14.0,7.0,13.0,6.0,1.0,34.0,16.0,35.0,41.0,34.0,68.0,0.0,0.1672852800889168,0.8113651252558046
224.0,0.9936568923453784,0.035015279934733,0.3624550681905201,0.0715477029044898,0.0833333333333333,0.0016666666666667,0.5408333333333333,0.3496492703277146,0.0890690573066818,0.0017901093714837,15.0,14.0,13.0,15.0,10.0,29.0,0.0,27.0,41.0,40.0,41.0,49.0,42.0,8.0,0.0872789479351981,0.9091408333218345
225.0,0.9948635515245096,0.0324053557966674,0.4264232526072476,0.0981197712260509,0.2845454545454545,0.0574999999999999,0.6135227272727273,0.3558073850878286,0.2929629607046436,0.059397558445926,21.0,18.0,5.0,21.0,15.0,16.0,15.0,48.0,28.0,50.0,42.0,32.0,57.0,3.0,0.2335654022587176,0.6476394808494305
226.0,0.999657463653558,0.0077775001162053,0.3720900179050716,0.0774560327852654,0.3163636363636363,0.0066666666666667,0.6548484848484848,0.2955458315802097,0.321868187626174,0.0068707272575516,13.0,16.0,10.0,12.0,5.0,22.0,1.0,23.0,35.0,40.0,40.0,41.0,46.0,3.0,0.31499746036862236,0.6712610851162745
227.0,0.9309411087389606,0.1023841800696104,0.431246116625271,0.1478209297538948,0.395,0.1658333333333332,0.6145833333333334,0.2601168535693383,0.4175302536074849,0.1750056069662928,8.0,12.0,11.0,13.0,5.0,23.0,1.0,27.0,38.0,37.0,46.0,48.0,31.0,4.0,0.2425246466411921,0.4074641394262222
228.0,0.9474135360850676,0.0839223736968254,0.5244745657336114,0.1144089902750967,0.0008333333333333,0.1083333333333332,0.44625,0.5522220526854298,0.0098384206795495,0.1220724932342769,14.0,15.0,18.0,17.0,10.0,30.0,0.0,35.0,32.0,38.0,41.0,53.0,42.0,6.0,-0.1122340725547274,0.8680890860861735
229.0,0.873488683963594,0.1283570765639224,0.3572004330195553,0.1120384627866372,0.7144444444444444,0.0816666666666666,0.8163888888888888,0.0,0.722520973089384,0.0823217750352068,4.0,15.0,11.0,17.0,2.0,34.0,0.0,18.0,46.0,49.0,41.0,56.0,31.0,5.0,0.6401991980541772,0.1951572518754092
230.0,0.9726052690693984,0.0648377236046228,0.3662931154254953,0.093325369740688,0.2341666666666667,0.0208333333333332,0.6066666666666667,0.3113077731920522,0.2485911729868186,0.0216702458093909,23.0,23.0,19.0,18.0,15.0,13.0,10.0,49.0,27.0,41.0,37.0,46.0,64.0,1.0,0.2269209271774277,0.7297385812037904
231.0,0.989000615998062,0.0444935995369369,0.4152217216573067,0.1093231546108866,0.225,0.2858333333333333,0.4695833333333333,0.4425543217471782,0.2357233593373247,0.2881471125106969,17.0,26.0,13.0,19.0,15.0,9.0,16.0,47.0,33.0,42.0,33.0,22.0,55.0,2.0,-0.05242375317337222,0.4761295281519784
233.0,0.9826897826500344,0.0517640024890458,0.3899991882683745,0.1006361501078821,0.2091666666666666,0.0091666666666667,0.5999999999999999,0.3373308302535771,0.2250545135654908,0.0109845119222524,7.0,9.0,17.0,16.0,5.0,24.0,0.0,19.0,44.0,41.0,46.90909090909091,50.0,34.0,3.0,0.21407000164323842,0.7639609745122569
234.0,0.9966429224445118,0.0240876804839601,0.400698172708108,0.0743361763360422,0.2866666666666667,0.1066666666666666,0.5900000000000001,0.3552191854657905,0.289420729670746,0.1068578765069481,15.0,15.0,16.0,15.0,12.0,6.0,28.0,44.0,26.0,35.0,39.0,28.0,63.0,0.0,0.1825628531637979,0.6037213938223058
235.0,0.9422713530834612,0.0899391042302903,0.377990869046389,0.0825097146690008,0.3308333333333333,0.245,0.5429166666666667,0.3441306047089211,0.3351339893938901,0.2452255930762028,16.0,15.0,15.0,12.22222222222222,14.0,14.444444444444445,12.0,35.0,28.0,36.0,40.0,32.0,45.0,2.0,0.0899083963176873,0.4196404175299071
237.0,0.9952321871138882,0.029453780744422,0.4593629266205281,0.1004407220834432,0.045,0.0091666666666667,0.5179166666666666,0.4517487959192512,0.0546631943487988,0.013493487487393,13.0,21.0,7.0,17.0,16.0,21.0,6.0,35.0,31.0,28.0,36.0,55.0,54.0,1.0,0.0411697068614058,0.9318433181638082
239.0,0.9629082523367458,0.0731278132402384,0.4300317999305031,0.1349504555180161,0.22,0.1616666666666667,0.5291666666666667,0.4044935058761435,0.244531439624201,0.1705925069560859,12.0,21.0,10.0,11.0,4.0,5.0,3.0,38.0,33.0,43.0,42.0,47.0,54.0,2.0,0.0739389326681151,0.584876053419713
240.0,0.981499834092793,0.0552252726174404,0.340646619983441,0.0669400151655134,0.3333333333333333,0.0,0.6666666666666667,0.2671054967189783,0.3374182853015238,3.516597115871267e-05,14.0,16.0,2.0,10.0,14.0,25.0,2.0,34.0,38.0,33.0,46.0,48.0,43.0,2.0,0.3373831193303651,0.6625465487273176
241.0,0.9819766353079772,0.0539273431863645,0.3623520041436796,0.0900428954473986,0.1275,0.0358333333333332,0.5458333333333334,0.3425419687819638,0.142194758215728,0.0365358986849186,3.0,8.0,4.0,14.0,7.0,27.0,0.0,17.0,44.0,41.0,51.0,48.0,26.0,2.0,0.10565885953080939,0.8212693430993534
242.0,0.9842541496758176,0.0521999731241203,0.4178640577322758,0.1122228664095633,0.1208333333333333,0.0725,0.5241666666666667,0.4043997348345794,0.1398540540184837,0.0769817738514756,16.0,23.0,8.0,21.0,18.0,7.0,28.0,53.0,25.0,44.0,41.0,24.0,61.0,2.0,0.06287228016700809,0.7831641721300406
243.0,0.9633180150518612,0.0710422701394861,0.4180894404256126,0.132539580692631,0.27,0.1533333333333333,0.5583333333333333,0.3637105188080058,0.2935950693610814,0.1603935755595004,13.0,18.0,8.0,22.0,8.0,18.0,14.0,43.0,30.0,53.0,45.0,49.0,46.0,5.0,0.13320149380158097,0.5460113550794182
244.0,0.9512111627176592,0.0781307944001032,0.483045371573859,0.1497513723549608,0.4766666666666666,0.1041666666666667,0.68625,0.059082719780152,0.4926837925070361,0.117037895422716,11.0,21.0,14.0,8.0,8.0,16.0,8.0,37.0,32.0,40.0,44.0,39.0,41.0,3.0,0.37564589708432006,0.3902783120702479
246.0,0.970511317991796,0.0656390888606585,0.4971790065033026,0.1353745060251356,0.2816666666666667,0.0649999999999999,0.6083333333333334,0.4038622344986259,0.2978563777596675,0.0805445654687837,13.0,15.0,3.3333333333333335,10.0,7.0,28.88888888888889,1.0,23.0,43.0,45.0,50.0,51.0,23.0,5.0,0.2173118122908838,0.6215990567715488
248.0,0.9991338744696794,0.0128748087207036,0.4136659504490411,0.1056210393730778,0.1983333333333333,0.0258333333333332,0.58625,0.3659002906075016,0.2134789628859573,0.0288337857383731,13.0,19.0,11.0,15.0,12.0,22.0,5.0,17.0,41.0,42.0,36.0,34.0,32.0,5.0,0.18464517714758422,0.7576872513756696
250.0,0.9940771423568762,0.0341931687030453,0.403660761598334,0.0971991754884108,0.1358333333333333,0.0608333333333332,0.5375,0.3854585292475082,0.1482650360149401,0.0625689754784492,15.0,20.0,11.0,10.0,11.0,21.0,1.0,24.0,34.0,44.0,47.0,52.0,56.0,3.0,0.0856960605364909,0.7891659885066107
252.0,0.9748664393072224,0.0597315585530164,0.4236110637623695,0.117617261000978,0.2318181818181818,0.0727272727272726,0.5795454545454546,0.3688299613328566,0.2502862830701182,0.0778649625486006,10.0,17.0,5.0,27.0,10.0,25.0,8.0,31.636363636363637,44.0,56.0,46.0,53.0,40.0,6.0,0.1724213205215176,0.6718487543812811
253.0,0.97934231188223,0.0552686222331602,0.404213308788712,0.1113928019988263,0.3483333333333334,0.0975,0.6254166666666667,0.2954928238330553,0.3626660026271189,0.1001226913354921,9.0,16.0,11.0,22.0,11.0,25.0,4.0,38.0,44.0,45.0,45.0,51.0,46.0,9.0,0.2625433112916268,0.537211306037389
255.0,0.9980434479778738,0.0193323508334773,0.4195038873661925,0.0557124644563372,0.4208333333333333,0.0366666666666667,0.6920833333333333,0.3210660128978442,0.4211244149123615,0.0366828569605304,12.0,17.0,11.0,16.0,12.0,31.0,3.0,31.0,45.0,36.0,45.0,55.0,34.0,1.0,0.3844415579518311,0.5421927281271081
256.0,0.9697019423385994,0.0671058641080862,0.3594857936435678,0.0917338997701836,0.204,0.0066666666666667,0.5986666666666667,0.3126257670729769,0.2193747929528582,0.0073986148605841,9.0,9.0,10.0,25.0,3.0,34.0,0.0,12.0,54.0,40.0,50.0,60.0,24.0,2.0,0.2119761780922741,0.7732265921865576
257.0,0.9949393294084096,0.0292062210928346,0.421664541096654,0.0870035991407072,0.0733333333333333,0.0083333333333333,0.5325,0.4093276124141748,0.0804912364842598,0.009523394472355,12.0,16.0,3.0,19.0,4.0,27.0,8.0,23.0,35.0,52.0,42.0,48.0,39.0,4.0,0.07096784201190481,0.9099853690433852
258.0,0.9919382672107152,0.0370320084165314,0.3592595508118485,0.1033425786849265,0.4383333333333333,0.0274999999999999,0.7054166666666667,0.1488236561351547,0.4543537390350067,0.0285816866755721,15.0,14.0,12.0,11.0,11.0,11.0,7.0,38.0,25.0,44.0,47.0,33.0,51.0,3.0,0.4257720523594346,0.5170645742894211
259.0,0.9989120563634744,0.0142652477772467,0.4213366883496982,0.106500747729466,0.2791666666666667,0.12,0.5795833333333333,0.3635320247640729,0.2904483124302862,0.1226131039953648,13.0,14.0,13.0,13.0,12.0,16.0,4.0,31.0,32.0,38.0,38.0,25.0,53.0,3.0,0.1678352084349214,0.586938583574349
260.0,0.8922168145163794,0.1174898232936527,0.5731677944593206,0.1354172721457066,0.18,0.2166666666666666,0.4816666666666667,0.5896476614224698,0.1886318153913056,0.2414114341565687,24.0,26.0,12.0,21.0,19.0,27.0,11.0,32.0,34.0,50.0,42.0,35.0,62.0,0.0,-0.0527796187652631,0.5699567504521257
261.0,0.9999126036155692,0.0042347602004945,0.4165112832870684,0.0515717209717374,0.0,0.0,0.5,0.4165112832870684,0.0003107067432302,1.2199279162072862e-05,11.0,17.0,6.0,8.0,7.0,27.0,10.0,25.0,36.0,39.0,47.0,47.0,43.0,4.0,0.0002985074640681271,0.9996770939776077
263.0,0.7903205574060482,0.173742565287574,0.3106413395504525,0.0243458846281058,0.3341666666666666,0.0816666666666666,0.62625,0.288114207052251,0.3341683460685737,0.0816666666669614,17.0,18.0,12.0,15.0,13.0,15.0,9.0,44.0,38.0,36.0,40.0,39.0,46.0,5.0,0.2525016794016123,0.5841649872644649
264.0,0.9971138735685448,0.0222814737638223,0.4584960831974087,0.1125948511852716,0.2533333333333333,0.1725,0.5404166666666667,0.426581054890165,0.2629541970571055,0.1771435817820016,20.0,11.0,11.0,16.0,13.0,25.0,2.0,21.0,36.0,45.0,39.0,46.0,54.0,3.0,0.08581061527510389,0.5599022211608929
265.0,0.9925014045309488,0.0325085724224364,0.3353892796684469,0.1272328133368555,0.2025,0.1208333333333332,0.5408333333333334,0.3045274801635474,0.2477388176289459,0.1244596799529076,28.0,22.0,10.0,14.0,20.0,9.0,23.0,54.0,23.0,42.0,42.0,27.0,67.0,3.0,0.12327913767603829,0.6278015024181465
