stim_file,condition,subtlety,pred_color,slider,button_response,RT,accuracy,subID,trial_ind
1b715dd0-d113-4da2-bf60-7a9f9abdbe20,mimic,0,grey,0.0,grey,2.464,1,65,76
7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,grey,0.0,grey,2.514,1,65,77
a5b2d14e-7379-437b-b4ce-1fc499a5afa1,mimic,120,black,0.0,black,2.738,1,65,78
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,0.0,grey,4.606,0,65,79
65ae3786-93f4-4878-bcfe-7cee118774dc,mimic,0,black,0.0,black,2.153,1,65,80
b85aade3-1e8e-46a0-b961-0996e87792d3,mimic,0,grey,0.0,grey,2.072,1,65,81
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,100.0,black,2.014,1,65,82
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,100.0,grey,2.756,1,65,83
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,86.0,grey,3.944,1,294,0
3929e9d5-259e-48e5-8556-ce09d3298e6b,mimic,90,black,61.0,black,3.374,1,294,1
9ae052c1-4a6c-41ec-a1d2-e991b9c454c8,mimic,90,black,9.0,black,7.196,1,294,2
55f379fa-f719-4bdf-85a4-a15f0d03283d,mimic,150,grey,21.0,grey,3.929,1,294,3
e9db5801-6830-4609-97a0-46296598a5b7,mimic,150,grey,12.0,grey,3.96,1,294,4
2f9adc31-096c-49c5-ad0e-45cea6c1a263,mimic,120,black,32.0,black,4.491,1,294,5
4284d8dd-a24d-4019-8d51-ef5ea25d433a,mimic,120,black,65.0,black,3.438,1,294,6
a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,86.0,grey,3.521,1,294,7
1046d4b0-4bd4-4ae8-a4f2-949e08b5aa4a,mimic,0,grey,44.0,grey,3.314,1,294,8
08d6fa73-0f7f-4a5d-a343-c5539c9f44b7,mimic,30,black,8.0,grey,4.179,0,294,9
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,40.0,grey,3.197,1,294,10
00efb6ff-56f7-4917-9518-d8ff1ed4d352,mimic,0,grey,56.0,grey,3.879,1,294,11
392a11d5-d101-452b-abbe-2fef6327567b,mimic,60,black,10.0,grey,3.612,0,294,12
9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,grey,90.0,grey,3.554,1,294,13
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,71.0,grey,2.857,1,294,14
8cfd37b4-08d1-4e73-97c4-bd994a4110f9,mimic,60,grey,41.0,black,3.679,0,294,15
a5b2d14e-7379-437b-b4ce-1fc499a5afa1,mimic,120,black,37.0,black,3.339,1,294,16
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,65.0,grey,3.218,1,294,17
0363101f-8ad9-4b32-a49c-743a28904a0f,mimic,90,grey,2.0,black,3.844,0,294,18
7e113c5d-92b4-4c01-9588-dae0fb76eb5f,chase,150,black,6.0,black,4.008,1,294,19
07cdb9d7-6577-428d-9498-8a7243527554,chase,0,grey,100.0,grey,3.655,1,294,20
4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,29.0,black,3.317,0,294,21
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,grey,100.0,grey,3.313,1,294,22
61eee444-3c06-4628-b4f4-ff144eb1d500,mimic,150,grey,13.0,black,3.256,0,294,23
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,94.0,grey,3.936,1,294,24
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,black,100.0,black,3.366,1,294,25
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,100.0,black,3.862,1,294,26
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,100.0,black,3.991,1,294,27
c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,black,96.0,black,3.88,1,294,28
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,grey,100.0,grey,2.91,1,294,29
cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,100.0,black,2.655,1,294,30
4e646db4-2eff-4502-93e5-442efafc7747,mimic,60,grey,39.0,black,3.383,0,294,31
4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,black,0.0,grey,3.494,0,294,32
12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,black,25.0,grey,3.419,0,294,33
7ed77af1-6d60-43c4-9657-fde7e23cdef5,mimic,120,grey,53.0,grey,4.079,1,294,34
4f077c82-959e-43e6-9381-8f6126e6ff29,mimic,60,black,1.0,grey,3.324,0,294,35
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,black,22.0,grey,3.549,0,294,36
4e1f0fd0-6be1-4dea-9769-9d52ec74cd81,mimic,150,black,38.0,grey,3.329,0,294,37
64673679-e709-4919-9505-54ee39e19ae5,mimic,0,black,14.0,black,4.288,1,294,38
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,black,100.0,black,3.019,1,294,39
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,73.0,black,3.669,0,294,40
4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,13.0,grey,3.763,0,294,41
6418590c-6f2d-4615-be2c-7e81c50991d2,mimic,60,black,0.0,grey,3.575,0,294,42
249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,black,95.0,black,4.215,1,294,43
5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,black,42.0,grey,3.532,0,294,44
a4025c10-2bc6-475f-b2bb-23992061eb07,mimic,150,black,40.0,grey,3.383,0,294,45
908170e2-ae62-4685-8bcd-9089e16e95f2,mimic,90,grey,59.0,grey,3.707,1,294,46
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,43.0,black,4.086,1,294,47
701355d0-4ab7-43fb-a2dd-0392c7a45de7,mimic,120,grey,6.0,black,3.602,0,294,48
e3a5008f-dda4-4675-824a-6b278e6ce08f,mimic,150,black,8.0,black,3.414,1,294,49
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,grey,19.0,black,3.525,0,294,50
804f9681-f112-463c-a764-a40a823d6845,chase,60,black,100.0,black,2.948,1,294,51
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,100.0,black,3.772,1,294,52
7c6817dd-b767-43f6-ac68-0526e98a6d9e,mimic,30,grey,29.0,grey,3.743,1,294,53
99fed5db-be9d-4d5f-8fef-1baaad5f1b70,chase,150,grey,43.0,grey,3.703,1,294,54
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,54.0,grey,2.632,1,294,55
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,black,20.0,grey,3.071,0,294,56
89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,77.0,black,3.678,1,294,57
295886e2-8a24-4eb8-b749-f743b3f77e19,mimic,120,grey,60.0,grey,3.612,1,294,58
7e4763cb-3bf2-48e1-a717-5314c5f41fa6,mimic,90,grey,44.0,grey,3.335,1,294,59
3a9ac477-b8f9-4d19-bc88-0a1c0b7de6a8,mimic,60,grey,55.0,grey,3.591,1,294,60
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,100.0,grey,3.115,1,294,61
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,100.0,grey,3.484,1,294,62
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,63.0,black,4.097,1,294,63
97de9f66-be0c-4b66-bed1-c5f85d360d26,mimic,30,black,46.0,grey,3.769,0,294,64
3a6f58b9-a472-480a-a6fb-8d825894f11a,mimic,0,grey,0.0,black,3.316,0,294,65
ed0ef852-3813-4796-8ef5-3a8bbef06e1b,mimic,30,grey,6.0,grey,3.563,1,294,66
5de53504-97fe-436b-ba5c-5bfff70f79fe,mimic,0,black,7.0,black,3.442,1,294,67
4e280da8-2f53-4fdf-81ca-f8372b757f6e,mimic,90,black,10.0,black,3.036,1,294,68
806dce3c-11e6-49c6-8451-980c12e415b0,mimic,30,grey,7.0,grey,2.972,1,294,69
ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,96.0,grey,3.042,1,294,70
68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,87.0,black,3.132,1,294,71
19c65966-3d88-4851-afe4-ae34c498748c,chase,0,grey,89.0,grey,3.075,1,294,72
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,grey,94.0,grey,3.125,1,294,73
27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,16.0,black,3.313,0,294,74
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,grey,21.0,grey,3.663,1,294,75
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,61.0,black,3.769,1,294,76
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,black,7.0,black,3.436,1,294,77
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,black,24.0,black,3.177,1,294,78
65ae3786-93f4-4878-bcfe-7cee118774dc,mimic,0,black,6.0,black,2.928,1,294,79
1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,grey,11.0,grey,3.393,1,294,80
a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,chase,90,grey,87.0,grey,3.142,1,294,81
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,100.0,black,3.244,1,294,82
21748d3e-0170-41a6-9116-15a56c49d9be,mimic,30,black,1.0,black,2.996,1,294,83
37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,82.0,black,2.989,1,304,0
6ccf7af8-e546-4b8c-9638-a8cfdc77fdb2,mimic,120,grey,32.0,grey,3.273,1,304,1
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,grey,43.0,black,3.729,0,304,2
295886e2-8a24-4eb8-b749-f743b3f77e19,mimic,120,grey,56.0,grey,2.978,1,304,3
21748d3e-0170-41a6-9116-15a56c49d9be,mimic,30,black,6.0,grey,4.185,0,304,4
ff27abe6-51d5-45ca-9b97-247bc5079e60,mimic,120,grey,14.0,black,3.113,0,304,5
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,64.0,grey,5.865,1,304,6
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,91.0,black,2.729,1,304,7
18487641-212a-4e1e-8730-31709d721382,chase,150,grey,36.0,grey,3.537,1,304,8
2f9adc31-096c-49c5-ad0e-45cea6c1a263,mimic,120,black,15.0,grey,2.421,0,304,9
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,45.0,black,4.23,0,304,10
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,30.0,black,7.924,0,304,11
d9b1d24b-8e48-46f4-a110-6e0eaa636dd5,mimic,0,black,12.0,grey,4.285,0,304,12
7fa729b4-a76f-4d75-a22b-3ecddb220ae0,mimic,90,grey,20.0,black,3.898,0,304,13
1b715dd0-d113-4da2-bf60-7a9f9abdbe20,mimic,0,grey,27.0,black,4.313,0,304,14
9e873205-feb6-41c9-980d-930f2850eaef,mimic,150,black,29.0,grey,2.822,0,304,15
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,grey,71.0,grey,3.095,1,304,16
1133544c-e02a-40fa-8f0e-321e09bfaf18,mimic,0,grey,20.0,grey,3.242,1,304,17
8cfd37b4-08d1-4e73-97c4-bd994a4110f9,mimic,60,grey,12.0,black,3.832,0,304,18
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,36.0,black,2.651,0,304,19
804f9681-f112-463c-a764-a40a823d6845,chase,60,black,79.0,black,2.952,1,304,20
3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,26.0,black,2.621,1,304,21
a95096ac-e30b-4f2f-a457-133bcf21a9ec,mimic,0,black,5.0,grey,3.474,0,304,22
35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,76.0,black,2.238,1,304,23
12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,black,33.0,black,3.575,1,304,24
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,58.0,grey,4.286,1,304,25
e9db5801-6830-4609-97a0-46296598a5b7,mimic,150,grey,27.0,grey,2.682,1,304,26
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,20.0,grey,2.367,0,304,27
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,92.0,grey,3.395,1,304,28
89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,59.0,black,2.381,1,304,29
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,53.0,black,2.963,1,304,30
36abe6b0-5185-4dad-8201-c13c1fa8a4ac,mimic,90,grey,34.0,grey,3.213,1,304,31
b85aade3-1e8e-46a0-b961-0996e87792d3,mimic,0,grey,18.0,grey,3.206,1,304,32
4f077c82-959e-43e6-9381-8f6126e6ff29,mimic,60,black,25.0,black,3.463,1,304,33
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,grey,76.0,grey,3.7,1,304,34
7c6817dd-b767-43f6-ac68-0526e98a6d9e,mimic,30,grey,10.0,grey,3.348,1,304,35
68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,73.0,black,2.588,1,304,36
61eee444-3c06-4628-b4f4-ff144eb1d500,mimic,150,grey,9.0,grey,2.523,1,304,37
5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,60.0,grey,2.908,1,304,38
a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,chase,90,grey,71.0,grey,2.947,1,304,39
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,black,18.0,black,2.674,1,304,40
d23dc934-a2e5-4952-b5f2-7acd20fccd30,mimic,30,black,10.0,grey,3.143,0,304,41
70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,31.0,grey,1.9,0,304,42
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,61.0,black,3.869,0,304,43
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,91.0,grey,1.631,1,304,44
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,82.0,black,3.809,1,304,45
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,62.0,grey,2.485,1,304,46
6418590c-6f2d-4615-be2c-7e81c50991d2,mimic,60,black,6.0,grey,2.39,0,304,47
a4025c10-2bc6-475f-b2bb-23992061eb07,mimic,150,black,26.0,grey,1.869,0,304,48
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,46.0,grey,4.178,1,304,49
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,31.0,grey,2.673,1,304,50
1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,grey,47.0,grey,5.427,1,304,51
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,27.0,black,2.895,0,304,52
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,92.0,black,3.892,1,304,53
97de9f66-be0c-4b66-bed1-c5f85d360d26,mimic,30,black,36.0,grey,1.745,0,304,54
286e3344-db14-477e-ad2f-4aaa462d29bf,mimic,60,grey,6.0,grey,2.05,1,304,55
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,56.0,black,2.821,1,304,56
ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,79.0,grey,3.143,1,304,57
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,85.0,black,2.785,1,304,58
a0f0c207-c5ff-40e5-a612-66cc47e3aca2,mimic,0,black,24.0,grey,1.964,0,304,59
4c50352d-2e1e-4e2e-ad43-613002422011,mimic,90,grey,41.0,grey,3.199,1,304,60
3929e9d5-259e-48e5-8556-ce09d3298e6b,mimic,90,black,29.0,black,2.859,1,304,61
c709d720-a41a-45e2-b3d2-08102ef0dd28,mimic,120,grey,31.0,grey,2.851,1,304,62
392a11d5-d101-452b-abbe-2fef6327567b,mimic,60,black,16.0,black,2.518,1,304,63
77f3b233-1f4e-4ff8-9aee-a2c7193d7655,mimic,120,black,10.0,black,2.081,1,304,64
866a8867-d05f-4a43-a450-97e5fd6015f8,mimic,90,black,4.0,black,1.955,1,304,65
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,59.0,black,2.144,1,304,66
aafa2477-e6f8-4a3c-83f4-90e901459a0a,mimic,30,grey,0.0,black,2.622,0,304,67
91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,81.0,grey,2.376,1,304,68
47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,92.0,black,3.665,1,304,69
806dce3c-11e6-49c6-8451-980c12e415b0,mimic,30,grey,8.0,black,2.056,0,304,70
4e646db4-2eff-4502-93e5-442efafc7747,mimic,60,grey,17.0,black,3.03,0,304,71
5ce017a9-f595-403c-a861-53e49993751a,wander,180,grey,23.0,grey,3.125,1,304,72
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,8.0,grey,2.504,1,304,73
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,9.0,grey,1.907,0,304,74
2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,15.0,grey,2.888,0,304,75
e3a5008f-dda4-4675-824a-6b278e6ce08f,mimic,150,black,5.0,black,2.668,1,304,76
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,83.0,grey,2.478,1,304,77
df2b4818-3777-48b6-924c-bcd056405d46,mimic,150,black,8.0,black,2.42,1,304,78
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,94.0,black,2.963,1,304,79
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,black,69.0,black,2.863,1,304,80
b04bf045-4291-437c-b53e-6d779af76038,mimic,90,black,9.0,black,2.589,1,304,81
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,3.0,grey,3.322,0,304,82
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,65.0,black,2.549,1,304,83
7a0667e7-8139-4401-ac54-a32c486101b1,mimic,60,black,20.0,grey,2.091,0,155,0
7c6817dd-b767-43f6-ac68-0526e98a6d9e,mimic,30,grey,14.0,grey,2.803,1,155,1
a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,100.0,grey,2.079,1,155,2
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,43.0,black,3.443,0,155,3
6418590c-6f2d-4615-be2c-7e81c50991d2,mimic,60,black,10.0,grey,2.903,0,155,4
61eee444-3c06-4628-b4f4-ff144eb1d500,mimic,150,grey,46.0,black,2.925,0,155,5
06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,87.0,grey,2.951,1,155,6
00efb6ff-56f7-4917-9518-d8ff1ed4d352,mimic,0,grey,58.0,grey,2.296,1,155,7
1133544c-e02a-40fa-8f0e-321e09bfaf18,mimic,0,grey,17.0,grey,1.792,1,155,8
4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,75.0,black,1.847,1,155,9
5d03f888-af19-414e-95d1-aa95f64cd8b1,mimic,30,grey,29.0,black,3.425,0,155,10
01f19557-63b1-449b-9a8f-a53ade764686,mimic,30,black,35.0,grey,2.237,0,155,11
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,70.0,black,3.518,1,155,12
961ceaa3-bae4-42e6-9900-d61b3f7d2b6a,mimic,120,black,37.0,black,2.004,1,155,13
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,99.0,black,2.105,1,155,14
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,97.0,grey,1.633,1,155,15
804f9681-f112-463c-a764-a40a823d6845,chase,60,black,89.0,black,2.095,1,155,16
4d01a600-7cc9-4842-a764-7e542e49b2ff,mimic,30,grey,37.0,black,1.943,0,155,17
a0907c50-1e49-490b-8fe4-a28c4b3b8be6,mimic,60,black,38.0,black,1.669,1,155,18
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,42.0,black,2.501,1,155,19
c709d720-a41a-45e2-b3d2-08102ef0dd28,mimic,120,grey,34.0,grey,2.546,1,155,20
ff27abe6-51d5-45ca-9b97-247bc5079e60,mimic,120,grey,41.0,black,2.084,0,155,21
4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,black,13.0,grey,2.019,0,155,22
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,grey,70.0,grey,2.919,1,155,23
e9db5801-6830-4609-97a0-46296598a5b7,mimic,150,grey,32.0,grey,1.866,1,155,24
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,26.0,grey,2.564,1,155,25
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,grey,98.0,grey,1.776,1,155,26
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,99.0,black,1.803,1,155,27
18487641-212a-4e1e-8730-31709d721382,chase,150,grey,48.0,black,2.609,0,155,28
c03f6639-c5f0-4ded-bb0a-19a112cefe1c,mimic,60,grey,21.0,black,1.716,0,155,29
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,grey,38.0,grey,1.954,1,155,30
7fa729b4-a76f-4d75-a22b-3ecddb220ae0,mimic,90,grey,27.0,black,6.386,0,155,31
4e646db4-2eff-4502-93e5-442efafc7747,mimic,60,grey,34.0,grey,5.209,1,155,32
3e4850f1-08eb-4b7f-a253-925d01b19b55,mimic,90,black,12.0,grey,2.525,0,155,33
31932267-3908-4599-ba56-ba5043757838,chase,30,grey,70.0,grey,3.157,1,155,34
a5b2d14e-7379-437b-b4ce-1fc499a5afa1,mimic,120,black,24.0,black,4.78,1,155,35
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,black,40.0,black,2.211,1,155,36
701355d0-4ab7-43fb-a2dd-0392c7a45de7,mimic,120,grey,24.0,grey,2.455,1,155,37
4c50352d-2e1e-4e2e-ad43-613002422011,mimic,90,grey,39.0,grey,6.18,1,155,38
5ce017a9-f595-403c-a861-53e49993751a,wander,180,grey,37.0,grey,8.703,1,155,39
a4025c10-2bc6-475f-b2bb-23992061eb07,mimic,150,black,24.0,black,1.873,1,155,40
4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,40.0,black,1.989,0,155,41
e3a5008f-dda4-4675-824a-6b278e6ce08f,mimic,150,black,20.0,grey,2.653,0,155,42
bf1806ce-f5bf-4267-9b59-9311a18bb8e8,mimic,120,black,35.0,grey,4.849,0,155,43
1b31e266-55d6-4286-af68-8a316608fe1f,mimic,150,grey,35.0,grey,2.196,1,155,44
a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,97.0,black,2.709,1,155,45
4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,grey,34.0,grey,2.007,1,155,46
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,84.0,black,2.417,1,155,47
70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,33.0,grey,2.056,0,155,48
64673679-e709-4919-9505-54ee39e19ae5,mimic,0,black,22.0,grey,2.509,0,155,49
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,21.0,grey,2.138,0,155,50
47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,99.0,black,2.64,1,155,51
1046d4b0-4bd4-4ae8-a4f2-949e08b5aa4a,mimic,0,grey,26.0,grey,2.048,1,155,52
3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,28.0,black,2.133,1,155,53
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,22.0,grey,3.058,0,155,54
3929e9d5-259e-48e5-8556-ce09d3298e6b,mimic,90,black,46.0,black,2.465,1,155,55
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,71.0,grey,2.373,1,155,56
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,grey,32.0,black,2.302,0,155,57
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,27.0,grey,2.03,1,155,58
9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,36.0,grey,1.703,1,155,59
97de9f66-be0c-4b66-bed1-c5f85d360d26,mimic,30,black,36.0,black,1.946,1,155,60
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,29.0,black,2.07,1,155,61
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,100.0,grey,2.425,1,155,62
1bc0b0c8-e058-4a68-bdab-65b544a8848d,chase,120,grey,36.0,grey,2.47,1,155,63
69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,chase,30,black,89.0,black,3.764,1,155,64
8a3a6cd1-3183-4bfd-8414-818cba62218a,mimic,30,black,19.0,grey,2.269,0,155,65
35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,74.0,black,2.474,1,155,66
ab00d160-e81d-4e88-8498-f20c2da7c451,mimic,60,grey,25.0,grey,2.583,1,155,67
5de53504-97fe-436b-ba5c-5bfff70f79fe,mimic,0,black,20.0,black,2.325,1,155,68
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,grey,84.0,grey,2.278,1,155,69
0363101f-8ad9-4b32-a49c-743a28904a0f,mimic,90,grey,7.0,black,2.351,0,155,70
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,86.0,grey,2.818,1,155,71
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,26.0,black,2.953,1,155,72
37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,95.0,black,2.855,1,155,73
5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,67.0,black,1.945,1,155,74
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,34.0,grey,1.909,0,155,75
65ae3786-93f4-4878-bcfe-7cee118774dc,mimic,0,black,32.0,black,2.506,1,155,76
b4c4be26-aec9-443f-9bbd-25df99c2840d,mimic,150,black,17.0,black,3.118,1,155,77
57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,grey,84.0,grey,2.027,1,155,78
5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,58.0,grey,1.556,1,155,79
91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,72.0,grey,2.159,1,155,80
16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,70.0,black,1.955,1,155,81
42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,71.0,black,2.302,1,155,82
866a8867-d05f-4a43-a450-97e5fd6015f8,mimic,90,black,24.0,black,1.79,1,155,83
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,black,15.0,grey,2.128,0,20,0
00efb6ff-56f7-4917-9518-d8ff1ed4d352,mimic,0,grey,29.0,grey,2.726,1,20,1
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,71.0,black,2.566,0,20,2
42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,85.0,black,1.856,1,20,3
806dce3c-11e6-49c6-8451-980c12e415b0,mimic,30,grey,10.0,black,2.88,0,20,4
1046d4b0-4bd4-4ae8-a4f2-949e08b5aa4a,mimic,0,grey,26.0,black,2.059,0,20,5
bf1806ce-f5bf-4267-9b59-9311a18bb8e8,mimic,120,black,28.0,grey,2.358,0,20,6
3a6f58b9-a472-480a-a6fb-8d825894f11a,mimic,0,grey,0.0,grey,1.972,1,20,7
961ceaa3-bae4-42e6-9900-d61b3f7d2b6a,mimic,120,black,52.0,black,2.673,1,20,8
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,black,47.0,black,3.247,1,20,9
