stim_file,condition,subtlety,slider,RT,accuracy,subID,trial_ind
7e4763cb-3bf2-48e1-a717-5314c5f41fa6,mimic,90,52.0,3.26,1,140,16
d9b1d24b-8e48-46f4-a110-6e0eaa636dd5,mimic,0,32.0,2.776,1,140,17
a95096ac-e30b-4f2f-a457-133bcf21a9ec,mimic,0,28.0,3.183,0,140,18
47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,100.0,3.304,1,140,19
ff27abe6-51d5-45ca-9b97-247bc5079e60,mimic,120,42.0,3.133,0,140,20
3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,93.0,2.747,1,140,21
b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,76.0,2.74,1,140,22
c709d720-a41a-45e2-b3d2-08102ef0dd28,mimic,120,54.0,3.824,0,140,23
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,100.0,2.738,1,140,24
e9db5801-6830-4609-97a0-46296598a5b7,mimic,150,36.0,2.558,0,140,25
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,49.0,2.889,1,140,26
4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,16.0,2.902,1,140,27
b85aade3-1e8e-46a0-b961-0996e87792d3,mimic,0,4.0,3.522,1,140,28
ed0ef852-3813-4796-8ef5-3a8bbef06e1b,mimic,30,6.0,4.209,1,140,29
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,100.0,2.618,1,140,30
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,28.0,3.065,0,140,31
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,24.0,3.052,0,140,32
42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,97.0,3.209,1,140,33
18487641-212a-4e1e-8730-31709d721382,chase,150,25.0,3.02,1,140,34
5de53504-97fe-436b-ba5c-5bfff70f79fe,mimic,0,38.0,2.606,1,140,35
7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,27.0,2.817,1,140,36
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,56.0,3.302,1,140,37
7bed8e1f-5a90-4a6d-a34e-009727a27581,mimic,150,14.0,2.455,1,140,38
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,58.0,2.972,1,140,39
65ae3786-93f4-4878-bcfe-7cee118774dc,mimic,0,7.0,3.048,1,140,40
3e4850f1-08eb-4b7f-a253-925d01b19b55,mimic,90,4.0,3.688,0,140,41
249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,83.0,3.029,1,140,42
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,100.0,2.837,1,140,43
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,95.0,2.711,1,140,44
aafa2477-e6f8-4a3c-83f4-90e901459a0a,mimic,30,0.0,2.606,0,140,45
0363101f-8ad9-4b32-a49c-743a28904a0f,mimic,90,0.0,3.198,1,140,46
3929e9d5-259e-48e5-8556-ce09d3298e6b,mimic,90,68.0,2.918,1,140,47
9e873205-feb6-41c9-980d-930f2850eaef,mimic,150,2.0,2.75,1,140,48
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,54.0,2.888,1,140,49
bf1806ce-f5bf-4267-9b59-9311a18bb8e8,mimic,120,56.0,2.627,0,140,50
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,42.0,2.706,1,140,51
68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,97.0,2.939,1,140,52
4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,0.0,2.868,1,140,53
c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,100.0,2.808,1,140,54
08d6fa73-0f7f-4a5d-a343-c5539c9f44b7,mimic,30,0.0,3.296,0,140,55
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,11.0,3.13,1,140,56
1b715dd0-d113-4da2-bf60-7a9f9abdbe20,mimic,0,18.0,2.588,1,140,57
c03f6639-c5f0-4ded-bb0a-19a112cefe1c,mimic,60,10.0,3.494,1,140,58
295886e2-8a24-4eb8-b749-f743b3f77e19,mimic,120,10.0,3.005,1,140,59
5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,64.0,2.665,1,140,60
7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,100.0,2.879,1,140,61
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,81.0,3.005,1,140,62
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,63.0,2.647,0,140,63
89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,36.0,3.13,1,140,64
cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,100.0,2.957,1,140,65
9ae052c1-4a6c-41ec-a1d2-e991b9c454c8,mimic,90,0.0,3.067,0,140,66
df2b4818-3777-48b6-924c-bcd056405d46,mimic,150,51.0,3.047,0,140,67
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,100.0,3.217,1,140,68
a0907c50-1e49-490b-8fe4-a28c4b3b8be6,mimic,60,34.0,2.518,0,140,69
4c50352d-2e1e-4e2e-ad43-613002422011,mimic,90,41.0,3.992,0,140,70
ab00d160-e81d-4e88-8498-f20c2da7c451,mimic,60,20.0,4.074,1,140,71
a4025c10-2bc6-475f-b2bb-23992061eb07,mimic,150,30.0,3.247,0,140,72
24c2e50f-6cd9-4181-bf15-db2e7239f3c3,mimic,150,53.0,3.061,1,140,73
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,51.0,3.156,1,140,74
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,34.0,2.836,1,140,75
37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,100.0,3.228,1,140,76
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,0.0,3.286,0,140,77
2f9adc31-096c-49c5-ad0e-45cea6c1a263,mimic,120,35.0,3.375,1,140,78
94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,66.0,2.947,1,140,79
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,100.0,2.939,1,140,80
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,69.0,3.088,1,140,81
19c65966-3d88-4851-afe4-ae34c498748c,chase,0,100.0,2.524,1,140,82
3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,4.0,2.671,1,140,83
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,42.0,3.805,0,141,0
3929e9d5-259e-48e5-8556-ce09d3298e6b,mimic,90,52.0,2.676,1,141,1
85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,83.0,2.464,1,141,2
5d03f888-af19-414e-95d1-aa95f64cd8b1,mimic,30,39.0,8.437,0,141,3
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,45.0,3.689,0,141,4
16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,54.0,3.442,1,141,5
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,51.0,8.148,1,141,6
55f379fa-f719-4bdf-85a4-a15f0d03283d,mimic,150,42.0,3.759,1,141,7
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,54.0,2.336,0,141,8
9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,84.0,3.571,1,141,9
5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,52.0,3.457,1,141,10
bf1806ce-f5bf-4267-9b59-9311a18bb8e8,mimic,120,52.0,5.714,0,141,11
a5b2d14e-7379-437b-b4ce-1fc499a5afa1,mimic,120,48.0,3.301,1,141,12
249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,86.0,2.167,1,141,13
4e280da8-2f53-4fdf-81ca-f8372b757f6e,mimic,90,34.0,4.571,1,141,14
a0907c50-1e49-490b-8fe4-a28c4b3b8be6,mimic,60,51.0,3.501,1,141,15
275adee0-f228-423e-816a-e5e70b874bf3,chase,150,28.0,3.391,1,141,16
c03f6639-c5f0-4ded-bb0a-19a112cefe1c,mimic,60,8.0,3.265,0,141,17
3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,89.0,2.909,1,141,18
816e0a69-dfb6-4a6f-8ffe-97d092e27835,chase,0,89.0,2.692,1,141,19
aafa2477-e6f8-4a3c-83f4-90e901459a0a,mimic,30,5.0,4.13,1,141,20
4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,54.0,3.422,1,141,21
7e4763cb-3bf2-48e1-a717-5314c5f41fa6,mimic,90,37.0,3.628,0,141,22
91659665-5079-44c4-96c1-49da784170fa,chase,60,94.0,2.027,1,141,23
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,88.0,1.882,1,141,24
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,60.0,2.291,1,141,25
a95096ac-e30b-4f2f-a457-133bcf21a9ec,mimic,0,40.0,4.588,1,141,26
701355d0-4ab7-43fb-a2dd-0392c7a45de7,mimic,120,7.0,3.568,0,141,27
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,84.0,2.632,1,141,28
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,73.0,3.242,1,141,29
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,43.0,4.241,0,141,30
00efb6ff-56f7-4917-9518-d8ff1ed4d352,mimic,0,43.0,3.206,1,141,31
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,37.0,4.393,0,141,32
5ce017a9-f595-403c-a861-53e49993751a,wander,180,44.0,3.518,0,141,33
7ed77af1-6d60-43c4-9657-fde7e23cdef5,mimic,120,44.0,3.731,0,141,34
b4c4be26-aec9-443f-9bbd-25df99c2840d,mimic,150,34.0,3.388,0,141,35
d23dc934-a2e5-4952-b5f2-7acd20fccd30,mimic,30,6.0,2.466,0,141,36
4284d8dd-a24d-4019-8d51-ef5ea25d433a,mimic,120,32.0,4.781,1,141,37
18487641-212a-4e1e-8730-31709d721382,chase,150,36.0,4.181,0,141,38
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,92.0,2.131,1,141,39
ab00d160-e81d-4e88-8498-f20c2da7c451,mimic,60,14.0,1.752,0,141,40
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,63.0,2.781,1,141,41
65ae3786-93f4-4878-bcfe-7cee118774dc,mimic,0,28.0,2.778,0,141,42
0363101f-8ad9-4b32-a49c-743a28904a0f,mimic,90,8.0,2.611,1,141,43
4d01a600-7cc9-4842-a764-7e542e49b2ff,mimic,30,42.0,3.106,0,141,44
b85aade3-1e8e-46a0-b961-0996e87792d3,mimic,0,26.0,2.399,0,141,45
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,78.0,5.014,1,141,46
1b715dd0-d113-4da2-bf60-7a9f9abdbe20,mimic,0,32.0,3.88,1,141,47
e3a5008f-dda4-4675-824a-6b278e6ce08f,mimic,150,33.0,3.576,1,141,48
8a3a6cd1-3183-4bfd-8414-818cba62218a,mimic,30,15.0,2.901,0,141,49
7a0667e7-8139-4401-ac54-a32c486101b1,mimic,60,29.0,3.6,1,141,50
5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,56.0,3.024,1,141,51
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,57.0,2.843,1,141,52
4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,29.0,3.617,0,141,53
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,32.0,2.994,0,141,54
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,58.0,2.825,1,141,55
286e3344-db14-477e-ad2f-4aaa462d29bf,mimic,60,12.0,3.846,0,141,56
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,81.0,2.685,1,141,57
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,80.0,1.832,1,141,58
42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,80.0,2.441,1,141,59
12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,44.0,3.199,0,141,60
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,95.0,2.139,1,141,61
c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,85.0,2.723,1,141,62
7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,52.0,5.736,1,141,63
4c50352d-2e1e-4e2e-ad43-613002422011,mimic,90,31.0,3.515,1,141,64
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,81.0,2.798,1,141,65
4f077c82-959e-43e6-9381-8f6126e6ff29,mimic,60,40.0,3.598,0,141,66
61eee444-3c06-4628-b4f4-ff144eb1d500,mimic,150,25.0,4.259,0,141,67
70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,53.0,3.012,1,141,68
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,54.0,2.506,1,141,69
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,53.0,2.422,1,141,70
a4025c10-2bc6-475f-b2bb-23992061eb07,mimic,150,48.0,4.686,0,141,71
3e4850f1-08eb-4b7f-a253-925d01b19b55,mimic,90,9.0,1.943,0,141,72
c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,84.0,2.707,1,141,73
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,51.0,2.485,1,141,74
2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,54.0,4.504,1,141,75
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,37.0,3.498,0,141,76
c709d720-a41a-45e2-b3d2-08102ef0dd28,mimic,120,51.0,3.99,1,141,77
d9b1d24b-8e48-46f4-a110-6e0eaa636dd5,mimic,0,14.0,2.633,1,141,78
68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,54.0,3.021,1,141,79
1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,45.0,3.003,0,141,80
e9db5801-6830-4609-97a0-46296598a5b7,mimic,150,43.0,3.972,1,141,81
802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,20.0,3.334,1,141,82
01f19557-63b1-449b-9a8f-a53ade764686,mimic,30,39.0,3.89,0,141,83
a0907c50-1e49-490b-8fe4-a28c4b3b8be6,mimic,60,65.0,2.819,1,142,0
c03f6639-c5f0-4ded-bb0a-19a112cefe1c,mimic,60,31.0,7.082,1,142,1
22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,68.0,3.837,1,142,2
00efb6ff-56f7-4917-9518-d8ff1ed4d352,mimic,0,57.0,6.303,1,142,3
0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,40.0,4.16,1,142,4
7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,70.0,4.904,1,142,5
8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,63.0,3.77,1,142,6
9e873205-feb6-41c9-980d-930f2850eaef,mimic,150,27.0,3.094,0,142,7
a4025c10-2bc6-475f-b2bb-23992061eb07,mimic,150,33.0,7.151,1,142,8
08d6fa73-0f7f-4a5d-a343-c5539c9f44b7,mimic,30,19.0,2.585,0,142,9
cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,87.0,3.997,1,142,10
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,70.0,2.809,1,142,11
77f3b233-1f4e-4ff8-9aee-a2c7193d7655,mimic,120,31.0,2.838,0,142,12
0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,100.0,3.821,1,142,13
e9db5801-6830-4609-97a0-46296598a5b7,mimic,150,60.0,4.516,1,142,14
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,99.0,4.051,1,142,15
3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,61.0,5.034,1,142,16
4284d8dd-a24d-4019-8d51-ef5ea25d433a,mimic,120,64.0,3.03,1,142,17
3587071e-4537-406c-83f0-d8803f077fd2,mimic,60,30.0,3.899,1,142,18
4d01a600-7cc9-4842-a764-7e542e49b2ff,mimic,30,16.0,5.601,0,142,19
3e4850f1-08eb-4b7f-a253-925d01b19b55,mimic,90,0.0,2.867,0,142,20
7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,94.0,4.349,1,142,21
a95096ac-e30b-4f2f-a457-133bcf21a9ec,mimic,0,18.0,7.645,0,142,22
2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,59.0,2.891,1,142,23
6ccf7af8-e546-4b8c-9638-a8cfdc77fdb2,mimic,120,65.0,4.938,1,142,24
7e113c5d-92b4-4c01-9588-dae0fb76eb5f,chase,150,21.0,3.398,0,142,25
5d03f888-af19-414e-95d1-aa95f64cd8b1,mimic,30,64.0,3.251,0,142,26
27771508-6d61-4618-83ca-4bc020efddfe,wander,180,63.0,5.296,0,142,27
01f19557-63b1-449b-9a8f-a53ade764686,mimic,30,62.0,3.09,0,142,28
5de53504-97fe-436b-ba5c-5bfff70f79fe,mimic,0,27.0,2.27,0,142,29
9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,69.0,3.166,1,142,30
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,77.0,2.334,1,142,31
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,37.0,3.777,0,142,32
57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,100.0,2.642,1,142,33
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,14.0,4.575,0,142,34
7bed8e1f-5a90-4a6d-a34e-009727a27581,mimic,150,37.0,2.656,0,142,35
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,63.0,3.829,0,142,36
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,100.0,2.542,1,142,37
61eee444-3c06-4628-b4f4-ff144eb1d500,mimic,150,27.0,2.544,1,142,38
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,57.0,7.877,1,142,39
18487641-212a-4e1e-8730-31709d721382,chase,150,69.0,4.214,1,142,40
7a0667e7-8139-4401-ac54-a32c486101b1,mimic,60,36.0,2.918,0,142,41
124f53c2-90c6-4716-8221-e86088f8d257,wander,180,37.0,3.83,1,142,42
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,22.0,2.612,0,142,43
35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,96.0,3.522,1,142,44
53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,100.0,2.453,1,142,45
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,100.0,2.352,1,142,46
7ed77af1-6d60-43c4-9657-fde7e23cdef5,mimic,120,66.0,4.217,0,142,47
1bc0b0c8-e058-4a68-bdab-65b544a8848d,chase,120,66.0,3.368,1,142,48
ab00d160-e81d-4e88-8498-f20c2da7c451,mimic,60,4.0,2.93,1,142,49
1046d4b0-4bd4-4ae8-a4f2-949e08b5aa4a,mimic,0,22.0,2.704,1,142,50
816e0a69-dfb6-4a6f-8ffe-97d092e27835,chase,0,100.0,2.909,1,142,51
7e4763cb-3bf2-48e1-a717-5314c5f41fa6,mimic,90,38.0,2.774,1,142,52
977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,64.0,5.256,0,142,53
8a3a6cd1-3183-4bfd-8414-818cba62218a,mimic,30,0.0,3.955,1,142,54
5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,63.0,3.181,1,142,55
4c50352d-2e1e-4e2e-ad43-613002422011,mimic,90,60.0,2.817,0,142,56
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,100.0,4.727,1,142,57
0363101f-8ad9-4b32-a49c-743a28904a0f,mimic,90,0.0,2.411,0,142,58
75182d69-6502-4d35-9298-e331061c7829,chase,0,97.0,7.585,1,142,59
5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,60.0,3.707,1,142,60
69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,chase,30,95.0,2.81,1,142,61
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,100.0,2.442,1,142,62
e3a5008f-dda4-4675-824a-6b278e6ce08f,mimic,150,2.0,2.487,0,142,63
2f9adc31-096c-49c5-ad0e-45cea6c1a263,mimic,120,59.0,5.499,0,142,64
8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,70.0,3.5,1,142,65
9ae052c1-4a6c-41ec-a1d2-e991b9c454c8,mimic,90,0.0,3.154,1,142,66
46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,10.0,2.307,1,142,67
65ae3786-93f4-4878-bcfe-7cee118774dc,mimic,0,21.0,2.612,0,142,68
adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,99.0,3.588,1,142,69
aafa2477-e6f8-4a3c-83f4-90e901459a0a,mimic,30,0.0,2.823,0,142,70
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,100.0,3.384,1,142,71
b70d0259-cb69-48f1-b026-46452cf6e70f,wander,180,45.0,4.544,0,142,72
1b715dd0-d113-4da2-bf60-7a9f9abdbe20,mimic,0,25.0,2.346,1,142,73
21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,37.0,2.298,0,142,74
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,55.0,5.24,0,142,75
286e3344-db14-477e-ad2f-4aaa462d29bf,mimic,60,36.0,2.836,0,142,76
17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,86.0,2.194,1,142,77
91659665-5079-44c4-96c1-49da784170fa,chase,60,71.0,2.892,1,142,78
295886e2-8a24-4eb8-b749-f743b3f77e19,mimic,120,57.0,3.172,1,142,79
42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,68.0,3.144,1,142,80
6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,59.0,3.548,1,142,81
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,85.0,2.034,1,142,82
3929e9d5-259e-48e5-8556-ce09d3298e6b,mimic,90,67.0,3.238,0,142,83
99fed5db-be9d-4d5f-8fef-1baaad5f1b70,chase,150,0.0,4.656,1,143,0
4284d8dd-a24d-4019-8d51-ef5ea25d433a,mimic,120,17.0,3.373,0,143,1
3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,9.0,4.548,1,143,2
10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,11.0,2.877,1,143,3
31932267-3908-4599-ba56-ba5043757838,chase,30,80.0,3.358,1,143,4
2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,19.0,3.244,1,143,5
a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,3.0,3.606,1,143,6
72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,98.0,4.134,1,143,7
68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,77.0,3.597,1,143,8
37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,99.0,2.927,1,143,9
5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,60.0,3.388,1,143,10
08d6fa73-0f7f-4a5d-a343-c5539c9f44b7,mimic,30,1.0,3.158,0,143,11
00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,1.0,2.85,0,143,12
9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,,10.008,0,143,13
0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,92.0,4.581,1,143,14
87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,16.0,3.582,1,143,15
1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,12.0,2.24,1,143,16
5de53504-97fe-436b-ba5c-5bfff70f79fe,mimic,0,11.0,2.73,0,143,17
1c695094-312c-450a-ac7f-f994dabb958d,wander,180,5.0,1.935,1,143,18
0363101f-8ad9-4b32-a49c-743a28904a0f,mimic,90,8.0,2.326,1,143,19
7a0667e7-8139-4401-ac54-a32c486101b1,mimic,60,5.0,2.493,1,143,20
7e4763cb-3bf2-48e1-a717-5314c5f41fa6,mimic,90,0.0,1.979,1,143,21
61eee444-3c06-4628-b4f4-ff144eb1d500,mimic,150,2.0,2.493,1,143,22
3e4850f1-08eb-4b7f-a253-925d01b19b55,mimic,90,0.0,2.535,1,143,23
c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,69.0,3.187,1,143,24
a0f0c207-c5ff-40e5-a612-66cc47e3aca2,mimic,0,1.0,3.014,1,143,25
1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,2.0,2.287,1,143,26
4e1f0fd0-6be1-4dea-9769-9d52ec74cd81,mimic,150,40.0,3.358,0,143,27
55f379fa-f719-4bdf-85a4-a15f0d03283d,mimic,150,76.0,3.562,0,143,28
a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,chase,90,70.0,3.842,1,143,29
7ed77af1-6d60-43c4-9657-fde7e23cdef5,mimic,120,76.0,3.363,1,143,30
14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,22.0,5.157,0,143,31
2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,16.0,2.823,1,143,32
4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,34.0,3.105,1,143,33
18487641-212a-4e1e-8730-31709d721382,chase,150,13.0,2.507,0,143,34
249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,96.0,2.477,1,143,35
4c50352d-2e1e-4e2e-ad43-613002422011,mimic,90,1.0,2.623,1,143,36
bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,93.0,4.175,1,143,37
12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,3.0,3.858,0,143,38
bf1806ce-f5bf-4267-9b59-9311a18bb8e8,mimic,120,8.0,2.719,1,143,39
0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,95.0,2.253,0,143,40
5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,80.0,3.234,1,143,41
ab00d160-e81d-4e88-8498-f20c2da7c451,mimic,60,6.0,2.646,1,143,42
97de9f66-be0c-4b66-bed1-c5f85d360d26,mimic,30,7.0,1.77,1,143,43
1b31e266-55d6-4286-af68-8a316608fe1f,mimic,150,6.0,1.587,1,143,44
00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,5.0,1.326,0,143,45
64673679-e709-4919-9505-54ee39e19ae5,mimic,0,4.0,1.403,1,143,46
a0907c50-1e49-490b-8fe4-a28c4b3b8be6,mimic,60,3.0,1.24,0,143,47
d23dc934-a2e5-4952-b5f2-7acd20fccd30,mimic,30,6.0,1.519,0,143,48
a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,88.0,1.654,1,143,49
a5b2d14e-7379-437b-b4ce-1fc499a5afa1,mimic,120,6.0,1.386,0,143,50
9ae052c1-4a6c-41ec-a1d2-e991b9c454c8,mimic,90,8.0,1.497,1,143,51
49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,89.0,2.257,1,143,52
7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,59.0,2.231,1,143,53
392a11d5-d101-452b-abbe-2fef6327567b,mimic,60,6.0,1.706,0,143,54
1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,93.0,2.894,1,143,55
3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,31.0,2.142,1,143,56
7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,0.0,1.368,1,143,57
8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,87.0,2.155,1,143,58
57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,92.0,1.604,1,143,59
1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,53.0,2.367,1,143,60
47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,95.0,1.472,1,143,61
