,subID,stimset_rows,chargeSpeed,stim_dur,responses,movie,trial_num,neg_score,neu_score,pos_score,pos-neg,pos-neu,neg-neu,neu-neg
6,28011,40,5.25,8051,collided twice,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,6,0.04861323535442352,0.8662931323051453,0.08509369194507599,0.036480456590652466,-0.7811994403600693,-0.8176798969507217,0.8176798969507217
0,28042,91,5.25,7963,collided twice,4cf04acf-6776-453a-a811-1c5e51c2ece4,0,0.04861323535442352,0.8662931323051453,0.08509369194507599,0.036480456590652466,-0.7811994403600693,-0.8176798969507217,0.8176798969507217
1,28096,59,5.25,8299,The white dot attracts the black dot with a greater force and bounces off and this happens twice.  ,82cc23d1-ba4b-48c5-995a-a30d865ea249,1,0.052449580281972885,0.8832802772521973,0.06427015364170074,0.01182057335972786,-0.8190101236104965,-0.8308306969702244,0.8308306969702244
0,28043,99,5.25,8012,Bumped together,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,0,0.05334088206291199,0.7468727827072144,0.19978627562522888,0.1464453935623169,-0.5470865070819855,-0.6935319006443024,0.6935319006443024
2,28072,21,5.25,8058,Meeting and separating ,124d9b3a-acac-4627-93e0-f05b493598f3,2,0.05473797023296356,0.9095543622970581,0.03570752218365669,-0.01903044804930687,-0.8738468401134014,-0.8548163920640945,0.8548163920640945
0,28018,47,5.25,8065,The 2 dots remained separate & abruptly collided twice.,5f5a825b-b433-4986-b5d6-5239eb407d32,0,0.055246856063604355,0.9167412519454956,0.028012052178382874,-0.02723480388522148,-0.8887291997671127,-0.8614943958818913,0.8614943958818913
0,28049,88,5.25,8069,The black dot was moving towards the gray dot and it hit the grey dot twice,8b72023d-88b1-4615-b871-cac794edf1d9,0,0.05524732917547226,0.9083622694015503,0.03639044985175133,-0.018856879323720932,-0.871971819549799,-0.853114940226078,0.853114940226078
6,28047,95,5.25,8206,"Dots moved around and grey started to move faster towards black dot and then they black one reacted and also move faster towards grey dot and then they hit each other then they moved apart, this happened twice.",82cc23d1-ba4b-48c5-995a-a30d865ea249,6,0.05665028840303421,0.9051477909088135,0.038201890885829926,-0.018448397517204285,-0.8669459000229836,-0.8484975025057793,0.8484975025057793
4,28030,74,5.25,8048,mirroring each other and colliding,39d4c0f1-9195-4761-98c6-457bad8a2291,4,0.05704463645815849,0.8996402621269226,0.04331517964601517,-0.013729456812143326,-0.8563250824809074,-0.8425956256687641,0.8425956256687641
3,28001,25,5.25,8046,"The dots swung away, then towards, each other",1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,3,0.05944420024752617,0.8952867388725281,0.04526906460523605,-0.014175135642290115,-0.850017674267292,-0.8358425386250019,0.8358425386250019
0,28039,90,5.25,7830,The two dots clashed twice,46786fd0-ca59-4ffa-a772-fe489fdbd94c,0,0.0610874705016613,0.8667232394218445,0.07218929380178452,0.011101823300123215,-0.79453394562006,-0.8056357689201832,0.8056357689201832
0,28082,44,5.25,8008,attract and collide,86e934a2-75ef-4084-a167-ce0ca737532d,0,0.06292441487312317,0.8268893361091614,0.1101861223578453,0.04726170748472214,-0.7167032137513161,-0.7639649212360382,0.7639649212360382
1,28053,3,5.25,8131,Colliding ,82cc23d1-ba4b-48c5-995a-a30d865ea249,1,0.06369375437498093,0.868043839931488,0.06826233118772507,0.004568576812744141,-0.799781508743763,-0.8043500855565071,0.8043500855565071
5,28069,35,5.25,8017,move together,46786fd0-ca59-4ffa-a772-fe489fdbd94c,5,0.0640149638056755,0.8130083680152893,0.12297658622264862,0.058961622416973114,-0.6900317817926407,-0.7489934042096138,0.7489934042096138
2,28102,67,5.25,8144,The dots collided two times,8e0deaa9-1ac5-4e69-817a-3204f157f360,2,0.06511136889457703,0.8431400060653687,0.0917486697435379,0.026637300848960876,-0.7513913363218307,-0.7780286371707916,0.7780286371707916
3,28055,2,5.25,8233,the grey dot quickly hits the black,8a889364-bfa4-42f7-8d4c-ee7478ea863c,3,0.0660298615694046,0.8835436105728149,0.05042652413249016,-0.015603337436914444,-0.8331170864403248,-0.8175137490034103,0.8175137490034103
2,28073,35,5.25,7925,"the black dot seemed to chase the grey dot, and clashed with it twice",46786fd0-ca59-4ffa-a772-fe489fdbd94c,2,0.06803106516599655,0.8962563872337341,0.03571252152323723,-0.03231854364275932,-0.8605438657104969,-0.8282253220677376,0.8282253220677376
1,28076,31,5.25,8291,"drifting apart, then coming together",4cf04acf-6776-453a-a811-1c5e51c2ece4,1,0.06992363184690475,0.8401793837547302,0.08989692479372025,0.01997329294681549,-0.75028245896101,-0.7702557519078255,0.7702557519078255
3,28097,58,5.25,8375,slow movement ,39d4c0f1-9195-4761-98c6-457bad8a2291,3,0.06993195414543152,0.8437966704368591,0.08627134561538696,0.016339391469955444,-0.7575253248214722,-0.7738647162914276,0.7738647162914276
2,28090,49,5.25,8199,bouncing on each other,2ef99e5f-bc49-429b-b086-41ed4571b58a,2,0.07091514766216278,0.7424380779266357,0.18664665520191193,0.11573150753974915,-0.5557914227247238,-0.671522930264473,0.671522930264473
5,28033,83,5.25,8084,opposites attract. like a magnet,5f5a825b-b433-4986-b5d6-5239eb407d32,5,0.07093102484941483,0.8103832006454468,0.11868584901094437,0.04775482416152954,-0.6916973516345024,-0.739452175796032,0.739452175796032
6,28045,97,5.25,8305,rivals,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,6,0.07205677032470703,0.7838404178619385,0.14410275220870972,0.07204598188400269,-0.6397376656532288,-0.7117836475372314,0.7117836475372314
1,28066,25,5.25,8113,"The dots each made a u shaped then rapidly hit each other, this was done twice.",1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,1,0.07371118664741516,0.8715640902519226,0.05472460761666298,-0.018986579030752182,-0.8168394826352596,-0.7978529036045074,0.7978529036045074
4,28065,29,5.25,7990,this one is harded....but slower bouncing into one another,0a4312a1-7156-4c68-9698-0f1495558bee,4,0.07487155497074127,0.8128101229667664,0.1123182401061058,0.03744668513536453,-0.7004918828606606,-0.7379385679960251,0.7379385679960251
1,28098,64,5.25,7977,Dots collided.,2d3d47a2-03c8-4642-84ec-a8f67c64868c,1,0.07860498130321503,0.8347795009613037,0.08661551028490067,0.008010528981685638,-0.748163990676403,-0.7561745196580887,0.7561745196580887
0,28035,84,5.25,8106,floating bounce,35ae5b09-f580-4922-91bd-f22c23175a47,0,0.07944460213184357,0.731715738773346,0.1888396292924881,0.10939502716064453,-0.5428761094808578,-0.6522711366415024,0.6522711366415024
6,28079,23,5.25,8030,link,39d4c0f1-9195-4761-98c6-457bad8a2291,6,0.08097195625305176,0.7289273738861084,0.19010059535503387,0.10912863910198212,-0.5388267785310745,-0.6479554176330566,0.6479554176330566
3,28060,19,5.25,8045,bounced off each other twice,35ae5b09-f580-4922-91bd-f22c23175a47,3,0.08264303207397461,0.8073428273200989,0.11001414060592651,0.027371108531951904,-0.6973286867141724,-0.7246997952461243,0.7246997952461243
2,28064,17,5.25,8097,They clashed twice,0a4312a1-7156-4c68-9698-0f1495558bee,2,0.08528823405504227,0.8486137986183167,0.06609796732664108,-0.019190266728401184,-0.7825158312916756,-0.7633255645632744,0.7633255645632744
1,28061,19,5.25,8062,collided quickly and bounced off,35ae5b09-f580-4922-91bd-f22c23175a47,1,0.09312604367733002,0.8352264165878296,0.0716475322842598,-0.02147851139307022,-0.7635788843035698,-0.7421003729104996,0.7421003729104996
4,28014,45,5.25,8019,again the grey started moving toward the black dot  and they hit each other,2d3d47a2-03c8-4642-84ec-a8f67c64868c,4,0.09491308033466339,0.8723853230476379,0.03270156309008598,-0.06221151724457741,-0.839683759957552,-0.7774722427129745,0.7774722427129745
5,28095,60,5.25,8015,slow clash and rebound,384dc3de-9717-4531-83a1-683588fe1381,5,0.09606288373470306,0.8048620223999023,0.09907504171133041,0.00301215797662735,-0.7057869806885719,-0.7087991386651993,0.7087991386651993
3,28099,63,5.25,9931,The dots collided randomly,0a4312a1-7156-4c68-9698-0f1495558bee,3,0.09618766605854034,0.8521634936332703,0.051648739725351334,-0.04453892633318901,-0.8005147539079189,-0.7559758275747299,0.7559758275747299
6,28020,49,5.25,8010,"random movement, medium force collision",2ef99e5f-bc49-429b-b086-41ed4571b58a,6,0.10003239661455154,0.8304465413093567,0.0695209950208664,-0.03051140159368515,-0.7609255462884903,-0.7304141446948051,0.7304141446948051
2,28031,80,5.25,8032,slammed,8e0deaa9-1ac5-4e69-817a-3204f157f360,2,0.1052580401301384,0.6795129776000977,0.21522894501686096,0.10997090488672256,-0.4642840325832367,-0.5742549374699593,0.5742549374699593
0,28009,41,5.25,8108,collision,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,0,0.10679610073566437,0.7709386348724365,0.12226526439189911,0.015469163656234741,-0.6486733704805374,-0.6641425341367722,0.6641425341367722
0,28085,51,5.25,8019,collision,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,0,0.10679610073566437,0.7709386348724365,0.12226526439189911,0.015469163656234741,-0.6486733704805374,-0.6641425341367722,0.6641425341367722
2,28036,76,5.25,8034,collided,5f5a825b-b433-4986-b5d6-5239eb407d32,2,0.11279021948575974,0.77171391248703,0.11549578607082367,0.0027055665850639343,-0.6562181264162064,-0.6589236930012703,0.6589236930012703
3,28057,14,5.25,8026,collided,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,3,0.11279021948575974,0.77171391248703,0.11549578607082367,0.0027055665850639343,-0.6562181264162064,-0.6589236930012703,0.6589236930012703
0,28056,4,5.25,8040,collide,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,0,0.11764924973249435,0.7280351519584656,0.15431545674800873,0.036666207015514374,-0.5737196952104568,-0.6103859022259712,0.6103859022259712
1,28027,71,5.25,8397,"The dots moved away from eachother and bumped into eachother two times, they were also spinning around",9cf1ba8f-113d-408d-831d-4cf31ca51b3b,1,0.12074154615402222,0.8458646535873413,0.03339378535747528,-0.08734776079654694,-0.812470868229866,-0.7251231074333191,0.7251231074333191
6,28062,27,5.25,8008,collisions,27f4d7f8-d998-48b2-a3e4-f885f21c713d,6,0.1241300106048584,0.7457147836685181,0.13015510141849518,0.00602509081363678,-0.6155596822500229,-0.6215847730636597,0.6215847730636597
1,28041,85,5.25,9363,defensive,86e934a2-75ef-4084-a167-ce0ca737532d,1,0.12825483083724976,0.7179264426231384,0.1538187712430954,0.025563940405845642,-0.564107671380043,-0.5896716117858887,0.5896716117858887
4,28071,33,5.25,8080,slow joining,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,4,0.1298161894083023,0.7589461207389832,0.11123774945735931,-0.018578439950942993,-0.6477083712816238,-0.6291299313306808,0.6291299313306808
5,28015,46,5.25,8256,dots hit each other but more like dancing,35ae5b09-f580-4922-91bd-f22c23175a47,5,0.13738839328289032,0.7379466891288757,0.12466489523649216,-0.012723498046398163,-0.6132817938923836,-0.6005582958459854,0.6005582958459854
6,28032,73,5.25,8025,the balls switched sides,8b72023d-88b1-4615-b871-cac794edf1d9,6,0.13808272778987885,0.8054540753364563,0.056463152170181274,-0.08161957561969757,-0.748990923166275,-0.6673713475465775,0.6673713475465775
0,28063,16,5.25,9403,Bounced off each other,2d3d47a2-03c8-4642-84ec-a8f67c64868c,0,0.15240825712680817,0.7508500814437866,0.09674164652824402,-0.05566661059856415,-0.6541084349155426,-0.5984418243169785,0.5984418243169785
2,28025,63,5.25,8060,dots seemed to drift away from each other and then toward each other in brief intervals,0a4312a1-7156-4c68-9698-0f1495558bee,2,0.15273648500442505,0.8209262490272522,0.026337213814258575,-0.12639927119016647,-0.7945890352129936,-0.6681897640228271,0.6681897640228271
0,28054,8,5.25,7982,ai,39d4c0f1-9195-4761-98c6-457bad8a2291,0,0.1539730727672577,0.5002232193946838,0.34580370783805847,0.19183063507080078,-0.15441951155662537,-0.34625014662742615,0.34625014662742615
1,28016,51,5.25,8014,clashes,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,1,0.15621095895767212,0.6439926624298096,0.1997964233160019,0.04358546435832977,-0.4441962391138077,-0.48778170347213745,0.48778170347213745
2,28074,38,5.25,8144,running towards each other,8a889364-bfa4-42f7-8d4c-ee7478ea863c,2,0.16193781793117523,0.7412846684455872,0.09677734225988388,-0.06516047567129135,-0.6445073261857033,-0.5793468505144119,0.5793468505144119
2,28068,27,5.25,8121,"black dot was the aggressor and appeared to go for the other one, bumping it twice",27f4d7f8-d998-48b2-a3e4-f885f21c713d,2,0.1680031418800354,0.7682226300239563,0.0637742429971695,-0.1042288988828659,-0.7044483870267868,-0.6002194881439209,0.6002194881439209
0,28012,42,5.25,7989,The two dots bounced off each other,8b72023d-88b1-4615-b871-cac794edf1d9,0,0.17283451557159424,0.7822742462158203,0.04489128664135933,-0.1279432289302349,-0.737382959574461,-0.6094397306442261,0.6094397306442261
1,28040,92,5.25,8058,bumped into each other,39d4c0f1-9195-4761-98c6-457bad8a2291,1,0.17633499205112457,0.7104159593582153,0.11324890702962875,-0.06308608502149582,-0.5971670523285866,-0.5340809673070908,0.5340809673070908
6,28052,6,5.25,8556,i dont know,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,6,0.1813124120235443,0.6101323962211609,0.2085551619529724,0.0272427499294281,-0.4015772342681885,-0.4288199841976166,0.4288199841976166
1,28093,56,5.25,8023,two dots mirroring movement and crashing into eachother,4cf04acf-6776-453a-a811-1c5e51c2ece4,1,0.1839476376771927,0.7689105868339539,0.04714176431298256,-0.13680587336421013,-0.7217688225209713,-0.5849629491567612,0.5849629491567612
3,28023,66,5.25,7960,they slowly attracted and repelled,8a889364-bfa4-42f7-8d4c-ee7478ea863c,3,0.18967118859291077,0.7732617259025574,0.03706701472401619,-0.15260417386889458,-0.7361947111785412,-0.5835905373096466,0.5835905373096466
6,28029,67,5.25,8178,this one was tricky because at first it looked like the dots each had different motions before being pulled in together,8e0deaa9-1ac5-4e69-817a-3204f157f360,6,0.23150895535945892,0.7323220372200012,0.03616898134350777,-0.19533997401595116,-0.6961530558764935,-0.5008130818605423,0.5008130818605423
2,28034,81,5.25,8288,"They would attack each other quite quickly, the black dot moved first",124d9b3a-acac-4627-93e0-f05b493598f3,2,0.25225546956062317,0.7019044160842896,0.045840151607990265,-0.2064153179526329,-0.6560642644762993,-0.4496489465236664,0.4496489465236664
0,28022,59,5.25,8021,The two dots were moving and sometimes they crashed each other.,82cc23d1-ba4b-48c5-995a-a30d865ea249,0,0.25400638580322266,0.7137660980224609,0.032227445393800735,-0.22177894040942192,-0.6815386526286602,-0.4597597122192383,0.4597597122192383
1,28100,66,5.25,8173,The animations were colliding in slow rhythm,8a889364-bfa4-42f7-8d4c-ee7478ea863c,1,0.2673526406288147,0.7007613182067871,0.031886033713817596,-0.2354666069149971,-0.6688752844929695,-0.4334086775779724,0.4334086775779724
6,28083,46,5.25,8040,grey dot was attacking black dot,35ae5b09-f580-4922-91bd-f22c23175a47,6,0.27259281277656555,0.698939323425293,0.02846779301762581,-0.24412501975893974,-0.6704715304076672,-0.4263465106487274,0.4263465106487274
2,28024,65,5.25,7952,now they hit eachother twice again but the black one seemed more aggressive,86e934a2-75ef-4084-a167-ce0ca737532d,2,0.28600630164146423,0.6802967190742493,0.03369696065783501,-0.2523093409836292,-0.6465997584164143,-0.39429041743278503,0.39429041743278503
5,28091,54,5.25,7908,attacking,46786fd0-ca59-4ffa-a772-fe489fdbd94c,5,0.2935086488723755,0.6145474314689636,0.09194399416446686,-0.20156465470790863,-0.5226034373044968,-0.32103878259658813,0.32103878259658813
2,28044,96,5.25,8104,slow headon collision,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,2,0.29786327481269836,0.6473820805549622,0.05475469306111336,-0.243108581751585,-0.5926273874938488,-0.3495188057422638,0.3495188057422638
1,28084,47,5.25,8164,the speed of repel between the 2 dot is slower than before,5f5a825b-b433-4986-b5d6-5239eb407d32,1,0.34012269973754883,0.6179815530776978,0.04189581796526909,-0.29822688177227974,-0.5760857351124287,-0.2778588533401489,0.2778588533401489
0,28089,53,5.25,7996,Circular movement but then attacked each other,8a889364-bfa4-42f7-8d4c-ee7478ea863c,0,0.420004278421402,0.5584836602210999,0.021512016654014587,-0.3984922617673874,-0.5369716435670853,-0.13847938179969788,0.13847938179969788
1,28038,86,5.25,8145,They were hitting each other then moving away and doing it again.,0a4312a1-7156-4c68-9698-0f1495558bee,1,0.4473903477191925,0.5281544327735901,0.024455156177282333,-0.42293519154191017,-0.5036992765963078,-0.08076408505439758,0.08076408505439758
3,28005,35,5.25,8000,angry colliding,46786fd0-ca59-4ffa-a772-fe489fdbd94c,3,0.46392807364463806,0.48427796363830566,0.051793988794088364,-0.4121340848505497,-0.4324839748442173,-0.020349889993667603,0.020349889993667603
6,28058,13,5.25,10128,the black dot seem to be the one causing an issue in this case,27f4d7f8-d998-48b2-a3e4-f885f21c713d,6,0.5695788860321045,0.4182567894458771,0.012164329178631306,-0.5574145568534732,-0.40609246026724577,0.15132209658622742,-0.15132209658622742
4,28087,48,5.25,8070,"If I had to explain the interaction of the dots, it is as if they were destined to fight each other",27f4d7f8-d998-48b2-a3e4-f885f21c713d,4,0.7016885280609131,0.2834765315055847,0.014834897592663765,-0.6868536304682493,-0.26864163391292095,0.41821199655532837,-0.41821199655532837
2,28088,52,5.25,8213,the two dots was not that friendly to each other,8e0deaa9-1ac5-4e69-817a-3204f157f360,2,0.7134694457054138,0.27208855748176575,0.014441904611885548,-0.6990275410935283,-0.2576466528698802,0.44138088822364807,-0.44138088822364807
5,28066,25,6.5,7978,For this one they were moving upward. The first time the black dot initiated the hit and the second time the gray dot did,1827c058-6388-491a-b84c-d4d6c512039e,5,0.010653109289705753,0.9147197008132935,0.07462707906961441,0.06397396977990866,-0.840092621743679,-0.9040665915235877,0.9040665915235877
5,28061,19,6.5,7952,Intersected quickly,e2c787c5-5358-4a21-bb35-c422b37ef982,5,0.01294360775500536,0.7865684032440186,0.2004879266023636,0.18754431884735823,-0.586080476641655,-0.7736247954890132,0.7736247954890132
3,28018,47,6.5,8045,The dots moved in their own space & then abruptly moved together twice.,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,3,0.01309655886143446,0.9374533295631409,0.04945024102926254,0.03635368216782808,-0.8880030885338783,-0.9243567707017064,0.9243567707017064
1,28013,42,6.5,8347,the two dots moved around and then the black dot moved closer to the grey dot and collided x2.,187f8493-9a30-43cc-a2bd-5d96f6d2263d,1,0.013907901011407375,0.9513905048370361,0.03470168262720108,0.020793781615793705,-0.916688822209835,-0.9374826038256288,0.9374826038256288
2,28003,29,6.5,8061,"The black dot moved toward the grey dot first, after which the grey dot bumped into the black dot. This happened twice.",e3160d16-fe5e-4987-918b-0921ab937804,2,0.014097385108470917,0.9571568965911865,0.02874576300382614,0.014648377895355225,-0.9284111335873604,-0.9430595114827156,0.9430595114827156
1,28094,57,6.5,7976,The trajectory was different but they contacted each other two times again,1827c058-6388-491a-b84c-d4d6c512039e,1,0.014760158024728298,0.9036201238632202,0.08161971718072891,0.06685955915600061,-0.8220004066824913,-0.8888599658384919,0.8888599658384919
3,28051,4,6.5,8470,two dots meet at a point,5456278f-d454-4194-af69-2784112cffb9,3,0.015009486116468906,0.8827081322669983,0.10228250175714493,0.08727301564067602,-0.7804256305098534,-0.8676986461505294,0.8676986461505294
0,28019,52,6.5,7971,the grey dot swept towards the black dot and then the black dot re-directed so they collided together,2c174300-1111-477c-b605-e34e6031cd26,0,0.01515303086489439,0.9164676666259766,0.06837930530309677,0.05322627443820238,-0.8480883613228798,-0.9013146357610822,0.9013146357610822
5,28065,29,6.5,8018,black seemed to have the upper hand and when it would move towards gray- gray would move towards black,e3160d16-fe5e-4987-918b-0921ab937804,5,0.0168507881462574,0.9033321142196655,0.07981705665588379,0.06296626850962639,-0.8235150575637817,-0.8864813260734081,0.8864813260734081
3,28092,55,6.5,8313,"Two touches. 1st time grey moved first, second time black",40860eea-1c44-4896-96b1-ee2d42a6c522,3,0.018115689978003502,0.942762553691864,0.039121657609939575,0.021005967631936073,-0.9036408960819244,-0.9246468637138605,0.9246468637138605
4,28099,63,6.5,9771,the dots periodically sought out each other and collided,5456278f-d454-4194-af69-2784112cffb9,4,0.01863674260675907,0.9142052531242371,0.06715799123048782,0.04852124862372875,-0.8470472618937492,-0.895568510517478,0.895568510517478
4,28077,39,6.5,8472,black followed grey to the right of the screen before they hit then they re-centered and hit again,d98f2d5f-eb3b-4ebd-b714-878343382f2a,4,0.01910542882978916,0.9331620335578918,0.04773268848657608,0.02862725965678692,-0.8854293450713158,-0.9140566047281027,0.9140566047281027
2,28011,40,6.5,8015,became attracted to each other and combined twice,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,2,0.019524304196238518,0.6216616034507751,0.3588140606880188,0.3392897564917803,-0.26284754276275635,-0.6021372992545366,0.6021372992545366
0,28100,66,6.5,7892,The two animations were colliding with each other in fast rhythm,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,0,0.021587848663330078,0.8116445541381836,0.16676758229732513,0.14517973363399506,-0.6448769718408585,-0.7900567054748535,0.7900567054748535
2,28049,88,6.5,8286,The dots floated around each other before hitting each other twice ,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,2,0.02271585538983345,0.9097627997398376,0.06752139329910278,0.04480553790926933,-0.8422414064407349,-0.8870469443500042,0.8870469443500042
3,28067,32,6.5,8115,The dots moved in a pendulum type movement and then touched,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,3,0.023168863728642464,0.9178167581558228,0.059014517813920975,0.03584565408527851,-0.8588022403419018,-0.8946478944271803,0.8946478944271803
4,28029,67,6.5,8271,"the black and grey dot has equal force in being pulled together. At first, it looked like the black dot was initiating the force then in the other bump it looked as though the grey dot was initiating the force",d98f2d5f-eb3b-4ebd-b714-878343382f2a,4,0.02348032034933567,0.9021739363670349,0.07434584945440292,0.05086552910506725,-0.827828086912632,-0.8786936160176992,0.8786936160176992
3,28027,71,6.5,8274,Dots surged together once and then more gently bumped another time,e2c787c5-5358-4a21-bb35-c422b37ef982,3,0.02433781325817108,0.8742973208427429,0.10136476159095764,0.07702694833278656,-0.7729325592517853,-0.8499595075845718,0.8499595075845718
5,28068,27,6.5,7998,"dots gently bumping into one another, floating otherwise",2fa02aa8-ef06-46e0-87af-9e3b7267ee79,5,0.02492651902139187,0.8503578901290894,0.12471562623977661,0.09978910721838474,-0.7256422638893127,-0.8254313711076975,0.8254313711076975
1,28033,83,6.5,8159,short circular and then attraction,187f8493-9a30-43cc-a2bd-5d96f6d2263d,1,0.028175456449389458,0.8595028519630432,0.11232176423072815,0.08414630778133869,-0.7471810877323151,-0.8313273955136538,0.8313273955136538
6,28086,50,6.5,8151,they are discussing,5456278f-d454-4194-af69-2784112cffb9,6,0.03103737346827984,0.9036383032798767,0.06532428413629532,0.03428691066801548,-0.8383140191435814,-0.8726009298115969,0.8726009298115969
3,28012,42,6.5,8058,The dots traded hits while floating about,187f8493-9a30-43cc-a2bd-5d96f6d2263d,3,0.03172652795910835,0.8877500295639038,0.08052343875169754,0.04879691079258919,-0.8072265908122063,-0.8560235016047955,0.8560235016047955
2,28070,26,6.5,8132,The dots hovered around the middle and collided roughly twice.,8bee64f6-a3cb-48f4-be48-142b9065f5d7,2,0.032444242388010025,0.9344555139541626,0.03310013562440872,0.0006558932363986969,-0.9013553783297539,-0.9020112715661526,0.9020112715661526
5,28008,31,6.5,8290,"The dots gravitate towards eachother and collide when they are far away, but this time they collide slower",13e24563-ab7e-41df-adf6-e8e88b4d9e08,5,0.035516928881406784,0.8584323525428772,0.10605067014694214,0.07053374126553535,-0.7523816823959351,-0.8229154236614704,0.8229154236614704
0,28079,23,6.5,8042,connecting,debe6245-13a4-4a31-b28a-e7b25ce8fa93,0,0.03605908900499344,0.786981999874115,0.17695894837379456,0.14089985936880112,-0.6100230515003204,-0.7509229108691216,0.7509229108691216
4,28069,35,6.5,8080,pulled together,5456278f-d454-4194-af69-2784112cffb9,4,0.03700846806168556,0.7011288404464722,0.26186272501945496,0.2248542569577694,-0.4392661154270172,-0.6641203723847866,0.6641203723847866
3,28073,35,6.5,8091,the two dots moved apart from each other before clashing with each other twice,5456278f-d454-4194-af69-2784112cffb9,3,0.037165429443120956,0.9263957738876343,0.036438703536987305,-0.0007267259061336517,-0.889957070350647,-0.8892303444445133,0.8892303444445133
4,28063,16,6.5,9511,Quickly attract then part,d98f2d5f-eb3b-4ebd-b714-878343382f2a,4,0.037468090653419495,0.7948005199432373,0.16773131489753723,0.13026322424411774,-0.6270692050457001,-0.7573324292898178,0.7573324292898178
6,28042,91,6.5,8008,gentle nudging ,5456278f-d454-4194-af69-2784112cffb9,6,0.0383463092148304,0.8910278081893921,0.0706259086728096,0.0322795994579792,-0.8204018995165825,-0.8526814989745617,0.8526814989745617
3,28087,48,6.5,8051,"The dots were being attracted as if by a kind of impulse, dots chose to diverge in different directions",93e661c0-3f68-4205-9141-04164911b7e4,3,0.03904224932193756,0.9130479693412781,0.04790962487459183,0.008867375552654266,-0.8651383444666862,-0.8740057200193405,0.8740057200193405
1,28007,33,6.5,7739,"Dot moved around slowly, then sped up into each each. This happened twice",8dbfdd79-2b3f-4297-8ec2-92d59884dd68,1,0.04136506840586662,0.9082289934158325,0.050405897200107574,0.009040828794240952,-0.857823096215725,-0.8668639250099659,0.8668639250099659
4,28078,40,6.5,8510,"onne dot circled, the other pulled up, down, diagonal",ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,4,0.04155059903860092,0.8900697827339172,0.06837976723909378,0.02682916820049286,-0.8216900154948235,-0.8485191836953163,0.8485191836953163
6,28043,99,6.5,8015,faster,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,6,0.04590281844139099,0.43901339173316956,0.5150837898254395,0.46918097138404846,0.0760703980922699,-0.39311057329177856,0.39311057329177856
2,28030,74,6.5,7995,magnetic attraction,e3160d16-fe5e-4987-918b-0921ab937804,2,0.04717067629098892,0.7556440830230713,0.1971851885318756,0.1500145122408867,-0.5584588944911957,-0.7084734067320824,0.7084734067320824
0,28076,31,6.5,8246,bouncing off at the center,13e24563-ab7e-41df-adf6-e8e88b4d9e08,0,0.05154785141348839,0.8467454314231873,0.10170671343803406,0.05015886202454567,-0.7450387179851532,-0.7951975800096989,0.7951975800096989
1,28004,32,6.5,8134,floating around and then suddenly ran into each other. this happened twice,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,1,0.051856718957424164,0.8885162472724915,0.059627026319503784,0.00777030736207962,-0.8288892209529877,-0.8366595283150673,0.8366595283150673
6,28035,84,6.5,8031,fast hitting black dot,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,6,0.052463412284851074,0.8135529160499573,0.1339837610721588,0.08152034878730774,-0.6795691549777985,-0.7610895037651062,0.7610895037651062
6,28031,80,6.5,8029,changed who went first to hit,40860eea-1c44-4896-96b1-ee2d42a6c522,6,0.05323801934719086,0.8735949397087097,0.07316688448190689,0.019928865134716034,-0.8004280552268028,-0.8203569203615189,0.8203569203615189
2,28050,98,6.5,8369,the ball fast  hit each other ,d80f638e-7e4b-4e80-bc19-a4b764fd7614,2,0.05343559756875038,0.8491848111152649,0.09737963229417801,0.04394403472542763,-0.7518051788210869,-0.7957492135465145,0.7957492135465145
0,28038,86,6.5,7965,They were colliding with each other.,1827c058-6388-491a-b84c-d4d6c512039e,0,0.05411982536315918,0.909248411655426,0.036631904542446136,-0.017487920820713043,-0.8726165071129799,-0.8551285862922668,0.8551285862922668
6,28039,90,6.5,7979,The two dots clashed at medium speed,8bee64f6-a3cb-48f4-be48-142b9065f5d7,6,0.061931684613227844,0.8660396337509155,0.07202870398759842,0.010097019374370575,-0.7940109297633171,-0.8041079491376877,0.8041079491376877
