,subID,stimset_rows,chargeSpeed,responses,movie,trial_num,similarity_playing,similarity_fighting,similarity_fight_play
2,24066,59,5.25,Charging each other.,82cc23d1-ba4b-48c5-995a-a30d865ea249,2,0.30897021293640137,0.33762431144714355,0.028654098510742188
1,24067,90,5.25,Playing tag ,46786fd0-ca59-4ffa-a772-fe489fdbd94c,1,0.6409550309181213,0.271896630525589,-0.36905840039253235
4,24068,57,5.25,They are playing soccer.,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,4,0.3822299838066101,0.17901979386806488,-0.20321018993854523
1,24069,42,5.25,playing soccer,8b72023d-88b1-4615-b871-cac794edf1d9,1,0.6461647748947144,0.35436421632766724,-0.2918005585670471
4,24070,24,5.25,tap and run,2d3d47a2-03c8-4642-84ec-a8f67c64868c,4,0.3423207700252533,0.20485995709896088,-0.13746081292629242
2,24071,22,5.25,They had two small approaches,82cc23d1-ba4b-48c5-995a-a30d865ea249,2,0.09164268523454666,0.13647836446762085,0.04483567923307419
1,24072,11,5.25,crashing into each other,5f5a825b-b433-4986-b5d6-5239eb407d32,1,0.2583954930305481,0.27016913890838623,0.011773645877838135
1,24073,35,5.25,tagging each other,46786fd0-ca59-4ffa-a772-fe489fdbd94c,1,0.1502511203289032,0.22139406204223633,0.07114294171333313
0,24074,76,5.25,running and bumping,5f5a825b-b433-4986-b5d6-5239eb407d32,0,0.306662917137146,0.27621179819107056,-0.03045111894607544
3,24075,46,5.25,playing tag ,35ae5b09-f580-4922-91bd-f22c23175a47,3,0.6409550309181213,0.271896630525589,-0.36905840039253235
4,24076,36,5.25,bump run around play ,2ef99e5f-bc49-429b-b086-41ed4571b58a,4,0.5093299150466919,0.21126548945903778,-0.2980644255876541
5,24077,24,5.25,pushing,2d3d47a2-03c8-4642-84ec-a8f67c64868c,5,0.35610097646713257,0.40186023712158203,0.04575926065444946
6,24078,30,5.25,Hide and seek,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,6,0.31166601181030273,0.22193656861782074,-0.089729443192482
1,24079,38,5.25,Colliding ,8a889364-bfa4-42f7-8d4c-ee7478ea863c,1,0.38597387075424194,0.4753241539001465,0.08935028314590454
1,24080,37,5.25,"Again, seems that they are running at each other and maybe fighting",86e934a2-75ef-4084-a167-ce0ca737532d,1,0.19979555904865265,0.4461410343647003,0.24634547531604767
0,24081,1,5.25,coming together for a short time and then away from each other,46786fd0-ca59-4ffa-a772-fe489fdbd94c,0,0.20490607619285583,0.24956117570400238,0.044655099511146545
2,24082,93,5.25,Hitting ,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,2,0.5046802163124084,0.48129308223724365,-0.023387134075164795
5,24083,7,5.25,Walk around and take it in turns to try and creep up on the other dot before they realise.,2ef99e5f-bc49-429b-b086-41ed4571b58a,5,0.2176838219165802,0.04938435181975365,-0.16829947009682655
2,24084,47,5.25,fighting,5f5a825b-b433-4986-b5d6-5239eb407d32,2,0.46540117263793945,1.0000001192092896,0.5345989465713501
4,24085,32,5.25,tag,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,4,0.3403148949146271,0.29815465211868286,-0.042160242795944214
1,24086,69,5.25,Playing,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,1,1.0,0.46540114283561707,-0.5345988571643829
5,24087,39,5.25,playing tag,5f5a825b-b433-4986-b5d6-5239eb407d32,5,0.6409550309181213,0.271896630525589,-0.36905840039253235
5,24088,21,5.25,One chasing the other maybe,124d9b3a-acac-4627-93e0-f05b493598f3,5,0.2260143905878067,0.23663711547851562,0.010622724890708923
1,24089,34,5.25,playing,35ae5b09-f580-4922-91bd-f22c23175a47,1,1.0,0.46540114283561707,-0.5345988571643829
4,24090,17,5.25,Attract to collide slowly,0a4312a1-7156-4c68-9698-0f1495558bee,4,0.11600060015916824,0.1645319163799286,0.048531316220760345
3,24091,25,5.25,running,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,3,0.5148481130599976,0.4141086935997009,-0.10073941946029663
3,24092,18,5.25,Running,86e934a2-75ef-4084-a167-ce0ca737532d,3,0.5148481130599976,0.4141086935997009,-0.10073941946029663
1,24093,10,5.25,Fighting ,8b72023d-88b1-4615-b871-cac794edf1d9,1,0.46540117263793945,1.0000001192092896,0.5345989465713501
5,24094,98,5.25,playing,2d3d47a2-03c8-4642-84ec-a8f67c64868c,5,1.0,0.46540114283561707,-0.5345988571643829
6,24095,64,5.25,they were running round,2d3d47a2-03c8-4642-84ec-a8f67c64868c,6,0.2680510878562927,0.24056166410446167,-0.027489423751831055
6,24096,33,5.25,Politely taking turns initiating the interaction ,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,6,0.21160480380058289,0.10680699348449707,-0.10479781031608582
5,24097,84,5.25,colliding with each other,35ae5b09-f580-4922-91bd-f22c23175a47,5,0.2919517457485199,0.3971725106239319,0.10522076487541199
1,24098,41,5.25,Fighting,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,1,0.46540117263793945,1.0000001192092896,0.5345989465713501
3,24099,86,5.25,It seems they are still fighting? ,0a4312a1-7156-4c68-9698-0f1495558bee,3,0.08628082275390625,0.5069324374198914,0.4206516146659851
3,24100,71,5.25,attracting towards each other,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,3,0.20187823474407196,0.2609008252620697,0.05902259051799774
0,24101,82,5.25,Running at each other,2ef99e5f-bc49-429b-b086-41ed4571b58a,0,0.3633069097995758,0.3366614878177643,-0.026645421981811523
3,24000,22,6.5,Fighting,187f8493-9a30-43cc-a2bd-5d96f6d2263d,3,0.46540117263793945,1.0000001192092896,0.5345989465713501
0,24001,5,6.5,fighting,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,0,0.46540117263793945,1.0000001192092896,0.5345989465713501
1,24002,20,6.5,They are running into each other and bumping off each other playfully.,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,1,0.3100956976413727,0.24760574102401733,-0.06248995661735535
2,24003,85,6.5,high fiving,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,2,0.29594331979751587,0.27258267998695374,-0.023360639810562134
5,24004,88,6.5,fighting,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,5,0.46540117263793945,1.0000001192092896,0.5345989465713501
0,24005,27,6.5,smashing into each other,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,0,0.32014816999435425,0.4179246723651886,0.09777650237083435
1,24006,52,6.5,charging at each other,2c174300-1111-477c-b605-e34e6031cd26,1,0.18658018112182617,0.23947645723819733,0.052896276116371155
5,24007,13,6.5,Going left and right,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,5,0.308983713388443,0.2718590497970581,-0.03712466359138489
3,24008,54,6.5,Collecting items and bringing them back to a pile,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,3,0.18390214443206787,0.1532333344221115,-0.03066881000995636
6,24009,8,6.5,running,debe6245-13a4-4a31-b28a-e7b25ce8fa93,6,0.5148481130599976,0.4141086935997009,-0.10073941946029663
5,24010,11,6.5,all the dots came together like magnet ,13e24563-ab7e-41df-adf6-e8e88b4d9e08,5,0.09657272696495056,0.0883655995130539,-0.008207127451896667
3,24011,60,6.5,running,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,3,0.5148481130599976,0.4141086935997009,-0.10073941946029663
5,24012,87,6.5,tackling,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,5,0.4376967251300812,0.40764015913009644,-0.03005656599998474
1,24013,45,6.5,play fighting,d98f2d5f-eb3b-4ebd-b714-878343382f2a,1,0.5840149521827698,0.8009829521179199,0.21696799993515015
5,24014,75,6.5,Playing soccer ,93e661c0-3f68-4205-9141-04164911b7e4,5,0.6461647748947144,0.35436421632766724,-0.2918005585670471
6,24015,9,6.5,being aggressive,755a600e-d336-4f66-8771-52eed84faf02,6,0.4333445131778717,0.5116761326789856,0.07833161950111389
5,24016,13,6.5,Joining together,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,5,0.3675571084022522,0.3874335289001465,0.019876420497894287
2,24017,31,6.5,the dots were repeatedly colliding into each other,13e24563-ab7e-41df-adf6-e8e88b4d9e08,2,0.19794833660125732,0.19173410534858704,-0.006214231252670288
6,24018,8,6.5,fun mode,debe6245-13a4-4a31-b28a-e7b25ce8fa93,6,0.4455163776874542,0.3009167015552521,-0.14459967613220215
0,24019,14,6.5,"The dots were dueling, sort of seeking each other out and headbutting when a certain distance was achieved. ",2c174300-1111-477c-b605-e34e6031cd26,0,0.1443062424659729,0.21928337216377258,0.07497712969779968
2,24020,2,6.5,running and then hitting each other,93e661c0-3f68-4205-9141-04164911b7e4,2,0.3657827377319336,0.3481011986732483,-0.017681539058685303
6,24021,50,6.5,avoid then collide,5456278f-d454-4194-af69-2784112cffb9,6,0.24874229729175568,0.3160967230796814,0.06735442578792572
1,24022,68,6.5,fighting,debe6245-13a4-4a31-b28a-e7b25ce8fa93,1,0.46540117263793945,1.0000001192092896,0.5345989465713501
2,24023,57,6.5,"The black dot slowly closed in on the grey dot, and which it got close the grey dot 'attacked' it.",1827c058-6388-491a-b84c-d4d6c512039e,2,0.16575941443443298,0.1853601485490799,0.01960073411464691
5,24024,17,6.5,runnign in circles then contact,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,5,0.2565987706184387,0.21101391315460205,-0.04558485746383667
1,24025,3,6.5,smashing into one another,187f8493-9a30-43cc-a2bd-5d96f6d2263d,1,0.2947358787059784,0.39523136615753174,0.10049548745155334
2,24026,3,6.5,The dots are fighting,187f8493-9a30-43cc-a2bd-5d96f6d2263d,2,0.28213852643966675,0.502887487411499,0.22074896097183228
6,24027,6,6.5,hiding and finding each other,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,6,0.1903432160615921,0.24851123988628387,0.05816802382469177
1,24028,6,6.5,the kids were shoving each other,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,1,0.23551350831985474,0.3580281138420105,0.12251460552215576
3,24029,4,6.5,move apart then meet again,5456278f-d454-4194-af69-2784112cffb9,3,0.20290854573249817,0.25441062450408936,0.051502078771591187
2,24030,25,6.5,"they were playing tag, not sure why when the person was not it went towards them when they got close though.",1827c058-6388-491a-b84c-d4d6c512039e,2,0.2835170328617096,0.1319677084684372,-0.1515493243932724
3,24031,49,6.5,Touching bodies,e3160d16-fe5e-4987-918b-0921ab937804,3,0.28907856345176697,0.2656169831752777,-0.023461580276489258
2,24032,62,6.5,on a swing,755a600e-d336-4f66-8771-52eed84faf02,2,0.35983529686927795,0.1960875242948532,-0.16374777257442474
4,24033,56,6.5,"The black dot has the higher ground, knocking into the grey dot.",755a600e-d336-4f66-8771-52eed84faf02,4,0.17918826639652252,0.19506236910820007,0.01587410271167755
6,24034,94,6.5,Playing around,2c174300-1111-477c-b605-e34e6031cd26,6,0.7599218487739563,0.4238203465938568,-0.3361015021800995
2,24035,19,6.5,moved in a semicircle before striking each other,e2c787c5-5358-4a21-bb35-c422b37ef982,2,0.17306143045425415,0.2997836172580719,0.12672218680381775
2,24036,54,6.5,Running around,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,2,0.456896036863327,0.3924204707145691,-0.06447556614875793
5,24037,65,6.5,jousting,1827c058-6388-491a-b84c-d4d6c512039e,5,0.3773936629295349,0.43776559829711914,0.06037193536758423
6,24038,20,6.5,testing boundaries ,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,6,0.152567058801651,0.16022361814975739,0.007656559348106384
3,24039,16,6.5,playing tag,d98f2d5f-eb3b-4ebd-b714-878343382f2a,3,0.6409550309181213,0.271896630525589,-0.36905840039253235
0,24040,23,6.5,"hiding and, running and bumping each other",debe6245-13a4-4a31-b28a-e7b25ce8fa93,0,0.2625299394130707,0.2716699540615082,0.0091400146484375
6,24041,5,6.5,chasing,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,6,0.4900258779525757,0.3591281473636627,-0.13089773058891296
4,24042,12,6.5,Dancing,d80f638e-7e4b-4e80-bc19-a4b764fd7614,4,0.45027947425842285,0.3849746584892273,-0.06530481576919556
5,24043,95,6.5,chasing,755a600e-d336-4f66-8771-52eed84faf02,5,0.4900258779525757,0.3591281473636627,-0.13089773058891296
1,24044,43,6.5,"Running at each other, bouncing",e2c787c5-5358-4a21-bb35-c422b37ef982,1,0.33792054653167725,0.2979423999786377,-0.03997814655303955
0,24045,92,6.5,running,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,0,0.5148481130599976,0.4141086935997009,-0.10073941946029663
4,24046,15,6.5,Jumping,8bee64f6-a3cb-48f4-be48-142b9065f5d7,4,0.4727048873901367,0.397756427526474,-0.07494845986366272
5,24047,9,6.5,Dancing,755a600e-d336-4f66-8771-52eed84faf02,5,0.45027947425842285,0.3849746584892273,-0.06530481576919556
5,24048,67,6.5,bullying,d98f2d5f-eb3b-4ebd-b714-878343382f2a,5,0.33956485986709595,0.5094833970069885,0.16991853713989258
3,24049,73,6.5,c ircling then coming together repeatedly,187f8493-9a30-43cc-a2bd-5d96f6d2263d,3,0.1886652261018753,0.19233427941799164,0.003669053316116333
0,24050,14,6.5,running at each other ,2c174300-1111-477c-b605-e34e6031cd26,0,0.3633069097995758,0.3366614878177643,-0.026645421981811523
4,24051,23,6.5,The dots collided with one another.,debe6245-13a4-4a31-b28a-e7b25ce8fa93,4,0.18560078740119934,0.2048080861568451,0.019207298755645752
5,24052,82,6.5,playing tag,e2c787c5-5358-4a21-bb35-c422b37ef982,5,0.6409550309181213,0.271896630525589,-0.36905840039253235
6,24053,77,6.5,Walking ,d80f638e-7e4b-4e80-bc19-a4b764fd7614,6,0.29361894726753235,0.3354141414165497,0.041795194149017334
1,24054,4,6.5,fighting,5456278f-d454-4194-af69-2784112cffb9,1,0.46540117263793945,1.0000001192092896,0.5345989465713501
4,24055,66,6.5,Dancing,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,4,0.45027947425842285,0.3849746584892273,-0.06530481576919556
3,24056,1,6.5,fighting,e3160d16-fe5e-4987-918b-0921ab937804,3,0.46540117263793945,1.0000001192092896,0.5345989465713501
1,24057,12,6.5,Quickly running at each other,d80f638e-7e4b-4e80-bc19-a4b764fd7614,1,0.31217578053474426,0.26888731122016907,-0.043288469314575195
4,24058,96,6.5,calling each other to explore the park,e3160d16-fe5e-4987-918b-0921ab937804,4,0.25062087178230286,0.14172156155109406,-0.1088993102312088
1,24059,7,6.5,Running from a small distance to come together then move apart again,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,1,0.1928519457578659,0.2246321588754654,0.03178021311759949
5,24060,19,6.5,attracting,e2c787c5-5358-4a21-bb35-c422b37ef982,5,0.31127482652664185,0.28854456543922424,-0.022730261087417603
0,24061,89,6.5,Bouncing,93e661c0-3f68-4205-9141-04164911b7e4,0,0.41099509596824646,0.34041696786880493,-0.07057812809944153
6,24062,63,6.5,the black dot seemed to be pursuing the grey dot,5456278f-d454-4194-af69-2784112cffb9,6,0.1886715143918991,0.13450278341770172,-0.05416873097419739
0,24063,0,6.5,Running and colliding,1827c058-6388-491a-b84c-d4d6c512039e,0,0.3582635819911957,0.3566742539405823,-0.0015893280506134033
2,24064,16,6.5,Tag,d98f2d5f-eb3b-4ebd-b714-878343382f2a,2,0.3403148949146271,0.29815465211868286,-0.042160242795944214
0,24065,10,6.5,playing catch,40860eea-1c44-4896-96b1-ee2d42a6c522,0,0.6071312427520752,0.27450284361839294,-0.33262839913368225
4,24066,59,6.5,Running and bumping into each other.,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,4,0.38090765476226807,0.3952553868293762,0.014347732067108154
5,24067,90,6.5,Boxing,8bee64f6-a3cb-48f4-be48-142b9065f5d7,5,0.378073513507843,0.6589028835296631,0.28082937002182007
3,24068,57,6.5,They are running and chasing each other.,1827c058-6388-491a-b84c-d4d6c512039e,3,0.22447355091571808,0.232524111866951,0.00805056095123291
2,24069,42,6.5,playing football,187f8493-9a30-43cc-a2bd-5d96f6d2263d,2,0.6501007676124573,0.4180335998535156,-0.23206716775894165
1,24070,24,6.5,playing tag,755a600e-d336-4f66-8771-52eed84faf02,1,0.6409550309181213,0.271896630525589,-0.36905840039253235
5,24071,22,6.5,In this situation two small confrontations occurred,187f8493-9a30-43cc-a2bd-5d96f6d2263d,5,0.2168096899986267,0.4464084506034851,0.2295987606048584
6,24072,11,6.5,fighting,13e24563-ab7e-41df-adf6-e8e88b4d9e08,6,0.46540117263793945,1.0000001192092896,0.5345989465713501
0,24073,35,6.5,charging at each other,5456278f-d454-4194-af69-2784112cffb9,0,0.18658018112182617,0.23947645723819733,0.052896276116371155
1,24074,76,6.5,playing,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,1,1.0,0.46540114283561707,-0.5345988571643829
2,24075,46,6.5,fighting ,debe6245-13a4-4a31-b28a-e7b25ce8fa93,2,0.46540117263793945,1.0000001192092896,0.5345989465713501
0,24076,36,6.5,dots where bumping into each other,2c174300-1111-477c-b605-e34e6031cd26,0,0.14584769308567047,0.13888318836688995,-0.006964504718780518
2,24077,24,6.5,running,755a600e-d336-4f66-8771-52eed84faf02,2,0.5148481130599976,0.4141086935997009,-0.10073941946029663
5,24078,30,6.5,Trying to avoid each other then chasing,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,5,0.38314148783683777,0.32243871688842773,-0.060702770948410034
2,24079,38,6.5,Playing,d80f638e-7e4b-4e80-bc19-a4b764fd7614,2,1.0,0.46540114283561707,-0.5345988571643829
2,24080,37,6.5,"Perhaps playing a game, but most likely running at each other or fighting",40860eea-1c44-4896-96b1-ee2d42a6c522,2,0.49667438864707947,0.4712007939815521,-0.025473594665527344
6,24081,1,6.5,playing football,e3160d16-fe5e-4987-918b-0921ab937804,6,0.6501007676124573,0.4180335998535156,-0.23206716775894165
4,24082,93,6.5,Slowly moving around and touching,d98f2d5f-eb3b-4ebd-b714-878343382f2a,4,0.2773084044456482,0.17886139452457428,-0.09844700992107391
6,24083,7,6.5,React to a whistle or alarm to then rush to a point in the middle of both dots.,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,6,0.16664214432239532,0.11443918198347092,-0.05220296233892441
1,24084,47,6.5,chasing each other,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,1,0.36912983655929565,0.3732987344264984,0.004168897867202759
1,24085,32,6.5,red rover,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,1,0.24923209846019745,0.16890515387058258,-0.08032694458961487
5,24086,69,6.5,Running,8bee64f6-a3cb-48f4-be48-142b9065f5d7,5,0.5148481130599976,0.4141086935997009,-0.10073941946029663
1,24087,39,6.5,sprinting,d98f2d5f-eb3b-4ebd-b714-878343382f2a,1,0.36298707127571106,0.34832262992858887,-0.014664441347122192
0,24088,21,6.5,Children may have been playing tag together,e2c787c5-5358-4a21-bb35-c422b37ef982,0,0.35258761048316956,0.18250571191310883,-0.17008189857006073
4,24089,34,6.5,racing,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,4,0.42952895164489746,0.4129354953765869,-0.016593456268310547
3,24090,17,6.5,Small circles to then brake and collide with each other,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,3,0.12354864925146103,0.21718238294124603,0.093633733689785
0,24091,25,6.5,playing tag,1827c058-6388-491a-b84c-d4d6c512039e,0,0.6409550309181213,0.271896630525589,-0.36905840039253235
1,24092,18,6.5,Running,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,1,0.5148481130599976,0.4141086935997009,-0.10073941946029663
3,24093,10,6.5,Chasing,40860eea-1c44-4896-96b1-ee2d42a6c522,3,0.4900258779525757,0.3591281473636627,-0.13089773058891296
4,24094,98,6.5,playing frisbee,d80f638e-7e4b-4e80-bc19-a4b764fd7614,4,0.6006627082824707,0.32729604840278625,-0.27336665987968445
0,24095,64,6.5,playing tag,40860eea-1c44-4896-96b1-ee2d42a6c522,0,0.6409550309181213,0.271896630525589,-0.36905840039253235
2,24096,33,6.5,"They were both bumping into each other, but one seems more aggressive than the other",8dbfdd79-2b3f-4297-8ec2-92d59884dd68,2,0.14440412819385529,0.3132396638393402,0.16883553564548492
4,24097,84,6.5,running towards eachother,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,4,0.30175092816352844,0.3002641499042511,-0.0014867782592773438
2,24098,41,6.5,Running to and from eachother,13e24563-ab7e-41df-adf6-e8e88b4d9e08,2,0.2683156430721283,0.24825455248355865,-0.02006109058856964
5,24099,86,6.5,This one seems to be fighting again. They are trying to fend off each other.,1827c058-6388-491a-b84c-d4d6c512039e,5,0.1945657581090927,0.570619523525238,0.3760537654161453
4,24100,71,6.5,playing,e2c787c5-5358-4a21-bb35-c422b37ef982,4,1.0,0.46540114283561707,-0.5345988571643829
4,24101,82,6.5,Dueling,e2c787c5-5358-4a21-bb35-c422b37ef982,4,0.4075658619403839,0.554650604724884,0.14708474278450012
2,24000,22,7.75,collision (fighting),8b590505-e40d-4ff8-802d-5430cc2802b6,2,0.33324143290519714,0.6330282688140869,0.29978683590888977
3,24001,5,7.75,running,7f445daf-d952-4bf3-b733-def683994895,3,0.5148481130599976,0.4141086935997009,-0.10073941946029663
3,24002,20,7.75,They are staying apart and then colliding.,085d7298-e568-4752-a909-8eecf82e3ebc,3,0.2325320839881897,0.3350902497768402,0.10255816578865051
0,24003,85,7.75,playing tag,085d7298-e568-4752-a909-8eecf82e3ebc,0,0.6409550309181213,0.271896630525589,-0.36905840039253235
0,24004,88,7.75,fighting,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,0,0.46540117263793945,1.0000001192092896,0.5345989465713501
5,24005,27,7.75,wander and smash,7f445daf-d952-4bf3-b733-def683994895,5,0.335525244474411,0.3195241391658783,-0.016001105308532715
3,24006,52,7.75,play fighting,015f75aa-de90-4fdc-8657-d630f1963869,3,0.5840149521827698,0.8009829521179199,0.21696799993515015
1,24007,13,7.75,Fighting,8b590505-e40d-4ff8-802d-5430cc2802b6,1,0.46540117263793945,1.0000001192092896,0.5345989465713501
0,24008,54,7.75,Running into each other,534a6ddb-dbec-42ac-b559-3f4cbdd66423,0,0.3382231891155243,0.35371220111846924,0.015489012002944946
2,24009,8,7.75,dont know,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,2,0.2802979350090027,0.24042190611362457,-0.03987602889537811
4,24010,11,7.75,all the two dots came together ,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,4,0.1389836221933365,0.17272719740867615,0.03374357521533966
1,24011,60,7.75,running,5a652d01-49a0-4b52-a54c-51c21b53e0fe,1,0.5148481130599976,0.4141086935997009,-0.10073941946029663
3,24012,87,7.75,tackling,534a6ddb-dbec-42ac-b559-3f4cbdd66423,3,0.4376967251300812,0.40764015913009644,-0.03005656599998474
5,24013,45,7.75,playing tag,981d9d90-47c5-4443-a939-26060914c7e4,5,0.6409550309181213,0.271896630525589,-0.36905840039253235
1,24014,75,7.75,Actively hit each other then took a step back ,65eed33d-db39-4b87-b8a4-de20693d3821,1,0.278628945350647,0.378782719373703,0.10015377402305603
0,24015,9,7.75,they were bumping into each other and rebounding,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,0,0.24752824008464813,0.29484307765960693,0.0473148375749588
6,24016,13,7.75,equal leading,8b590505-e40d-4ff8-802d-5430cc2802b6,6,0.19880419969558716,0.22101657092571259,0.022212371230125427
1,24017,31,7.75,the dots were colliding into each other repeatedly,09060d5d-c3e1-451b-a3b5-4b2b567660ff,1,0.2075912207365036,0.20378266274929047,-0.0038085579872131348
4,24018,8,7.75,little aggressive,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,4,0.2924795150756836,0.4006807506084442,0.10820123553276062
1,24019,14,7.75,"Similar to the last one, but to me it seemed like the white dot was seeking out the black one and initiating contact. ",981d9d90-47c5-4443-a939-26060914c7e4,1,0.13379403948783875,0.08438477665185928,-0.04940926283597946
3,24020,2,7.75,running away from each other then running back,3dbdd697-e200-4003-92f8-47202577ad0a,3,0.3010963201522827,0.33484360575675964,0.03374728560447693
4,24021,50,7.75,playing tag together,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,4,0.46340763568878174,0.26458144187927246,-0.19882619380950928
4,24022,68,7.75,running,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,4,0.5148481130599976,0.4141086935997009,-0.10073941946029663
5,24023,57,7.75,The dots seem to move randomly and then attack each other. ,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,5,0.17415322363376617,0.201961487531662,0.027808263897895813
6,24024,17,7.75,running around then seeing each other and saying hi,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,6,0.3367658257484436,0.2664724886417389,-0.07029333710670471
3,24025,3,7.75,Pushing each other,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,3,0.3132304847240448,0.39924222230911255,0.08601173758506775
4,24026,3,7.75,The dots are hitting themselves in an unfriendly manner,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,4,0.19133859872817993,0.22474981844425201,0.03341121971607208
4,24027,6,7.75,fighting,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,4,0.46540117263793945,1.0000001192092896,0.5345989465713501
5,24028,6,7.75,Both child were playing tag,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,5,0.37825116515159607,0.1900137960910797,-0.18823736906051636
2,24029,4,7.75,moving at the center and clapping together,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,2,0.21038614213466644,0.20800341665744781,-0.002382725477218628
6,24030,25,7.75,"rugby, there was a ball fumble halfway through",44ab78ba-bb99-4b6d-a69b-ede18f9116ec,6,0.34359368681907654,0.19774825870990753,-0.145845428109169
6,24031,49,7.75,Dodging touches,5a652d01-49a0-4b52-a54c-51c21b53e0fe,6,0.338537335395813,0.24601590633392334,-0.09252142906188965
4,24032,62,7.75,walking around,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,4,0.34558194875717163,0.30430689454078674,-0.04127505421638489
2,24033,56,7.75,The black dot kept going after the grey dot.,8845e64c-078b-4a3a-a732-1efe937de14a,2,0.13513225317001343,0.11930900067090988,-0.015823252499103546
5,24034,94,7.75,Encouraging each other to enjoy the space,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,5,0.22504135966300964,0.15050549805164337,-0.07453586161136627
6,24035,19,7.75,moved in circles before coming together ,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,6,0.1499353051185608,0.21771347522735596,0.06777817010879517
0,24036,54,7.75,Running at each other,534a6ddb-dbec-42ac-b559-3f4cbdd66423,0,0.3633069097995758,0.3366614878177643,-0.026645421981811523
6,24037,65,7.75,charging each other,09060d5d-c3e1-451b-a3b5-4b2b567660ff,6,0.20655179023742676,0.25249770283699036,0.0459459125995636
5,24038,20,7.75,push and pull,085d7298-e568-4752-a909-8eecf82e3ebc,5,0.2602134048938751,0.3141644299030304,0.05395102500915527
0,24039,16,7.75,running to and from each other ,085d7298-e568-4752-a909-8eecf82e3ebc,0,0.29284635186195374,0.23947840929031372,-0.053367942571640015
2,24040,23,7.75,Playing tag,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,2,0.6409550309181213,0.271896630525589,-0.36905840039253235
0,24041,5,7.75,going on a swing,7f445daf-d952-4bf3-b733-def683994895,0,0.3315131962299347,0.1635616570711136,-0.1679515391588211
1,24042,12,7.75,Playing,65eed33d-db39-4b87-b8a4-de20693d3821,1,1.0,0.46540114283561707,-0.5345988571643829
3,24043,95,7.75,swings,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,3,0.4046834707260132,0.33181533217430115,-0.07286813855171204
0,24044,43,7.75,Playing a game of it or rugby,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,0,0.6397008895874023,0.3483828902244568,-0.29131799936294556
4,24045,92,7.75,clapping hands,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,4,0.27558720111846924,0.2574997544288635,-0.018087446689605713
