,index,subID,r_squared_subt,nrmse_subt,aic_subt,center,PSE_subt,sigma,bias_xmin_subt,bias_xmax_subt,bias_lower_subt,bias_upper_subt,flipped_subt,range_subt,bias_subt,r_squared_pf,nrmse_pf,aic_pf,PSE_pf,slope,intercept,bias_xmin_pf,bias_xmax_pf,bias_lower_pf,bias_upper_pf,flipped_pf,range_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
101,101,30131.0,0.9988166751386012,0.0146818676055995,-55.09598859916919,0.4338219431723242,0.3847381555293655,0.0765513864685785,0.2392971678338091,0.0004681479223054,0.2366666666666667,0.0,False,0.7602346842438854,0.9980474743778971,0.9241153578230634,0.101592690945172,-29.33532111577908,0.4763837652718906,0.9678571509430453,0.0389285661884275,0.0389285661884275,0.0,0.0,0.0,False,0.9610714338115725,1.0,7.0,14.0,8.0,16.0,3.0,25.0,6.0,26.0,47.0,47.0,50.0,49.0,34.0,3.0
102,102,30133.0,0.9831271099363904,0.0496943237533557,-38.026103876345154,0.3440832631586373,0.3338974200225704,0.1130995997251883,0.2120339574095509,0.1536800255106274,0.1816666666666666,0.1516666666666667,False,0.6342860170798217,0.57978083232281,0.4618631644949292,0.2495347265392624,-20.902271583898,0.4309994905378247,0.4692857083215864,0.297738098796714,0.297738098796714,0.2329761928816995,0.0,0.0,False,0.46928570832158656,0.5610139079825808,2.0,13.0,5.0,15.0,8.88888888888889,25.0,0.0,38.0,54.0,43.0,42.0,31.63636363636364,36.0,13.0
103,103,30134.0,0.9973694001644164,0.021869233473719,-49.51744291768509,0.3832755493171629,0.3734003855072277,0.0631886710533925,0.1666829956065581,0.1083752682001087,0.165,0.1083333333333332,False,0.7249417361933332,0.6059915935618513,0.7075756508438074,0.1659722390545873,-26.3042022389012,0.5813333364224885,0.5357142935932429,0.1885714223362236,0.1885714223362236,0.2757142840705335,0.0,0.0,False,0.5357142935932429,0.4061538396166296,16.0,18.0,5.0,26.0,12.0,22.0,12.0,53.0,29.0,45.0,44.0,44.0,71.0,2.0
104,104,30135.0,0.9884859263301587,0.0443914535261571,-39.60591642710511,0.3842755118268025,0.3529526248791177,0.0677932533036216,0.1878049789219995,9.2614326621554e-05,0.185,0.0,False,0.8121024067513789,0.9995071021133357,0.9126073679781564,0.1227889906597992,-28.19737057609943,0.387337741000249,0.9721428493112352,0.1234523848182405,0.1234523848182405,0.0,0.0,0.0,False,0.8765476151817595,1.0,14.0,25.0,13.0,6.0,9.0,19.0,8.0,48.0,24.0,31.0,34.0,35.0,46.0,3.0
105,105,30136.0,0.9999931878051428,0.0014086238409336,-87.91198870738359,0.4897693663362492,0.4897693663362492,0.0147596790491568,3.880051601261009e-15,8.881784197001252e-16,0.0,0.0,False,0.9999999999999952,0.8137299551834342,0.6909321018336319,0.2152167275002534,-17.5055361317379,0.4015908273418841,0.965357146200184,0.1123214249770679,0.1123214249770679,0.0,0.0,0.0,False,0.8876785750229321,1.0,5.0,13.0,11.0,23.0,6.0,30.0,1.0,32.72727272727273,50.0,39.0,51.0,56.0,25.0,2.0
106,106,30138.0,0.9873678114446228,0.0436593192187417,-39.83873929082175,0.557923155709629,0.5400931724243583,0.1396642969211545,0.1234596602382143,0.0888794288564791,0.1083333333333333,0.055,False,0.7876609109053065,0.581426909028309,0.7670638862214982,0.1728317177649272,-23.670989817601008,0.5056818191167398,0.7542857054726607,0.1185714323228314,0.1185714323228314,0.1271428622045077,0.0,0.0,False,0.7542857054726608,0.48255813749427057,6.0,13.0,10.0,25.0,4.0,29.0,0.0,27.0,41.0,36.0,42.0,55.0,32.0,3.0
107,107,30139.0,0.8721373564112482,0.126852485080353,-24.90622563399597,0.3172455067292379,0.1382892660341715,0.1145550863279508,0.4428343030863064,0.0879532340267071,0.4133333333333333,0.0866666666666666,False,0.4692124628869865,0.8342967234967681,0.9543440534170702,0.08144987475766,-33.88705788445592,0.471410008593344,0.9160714296632612,0.0681547594703251,0.0681547594703251,0.0157738108664136,0.0,0.0,False,0.9160714296632613,0.8120567191467002,19.0,21.0,10.0,24.0,14.0,28.0,6.0,45.0,36.0,36.0,38.0,48.0,54.888888888888886,2.0
108,108,30140.0,0.9756088254224742,0.0776017697155236,-31.786310650168268,0.2666874762873937,0.2496046933028308,0.0240712259818957,0.3500070212346117,0.1950000000000267,0.35,0.1949999999999999,False,0.4549929787653616,0.6422064443164768,0.8436133444567699,0.1534118583649734,-30.032839222576115,0.5637140695202715,0.612857145555033,0.154523804444595,0.154523804444595,0.2326190500003719,0.0,0.0,False,0.6128571455550331,0.39913898105165946,16.0,16.0,13.0,12.0,14.0,29.0,8.0,30.0,41.0,29.0,40.0,47.0,40.0,2.0
109,109,30142.0,0.9610199064673386,0.0745596255978772,-32.346185821471494,0.4263335875855618,0.376624045699828,0.094699382670563,0.2492877439190585,0.0649555799551578,0.2416666666666666,0.0633333333333332,False,0.6857566761257837,0.7932952746478781,0.973231228616452,0.0595262119679271,-42.61146312264104,0.429437713517012,0.6478571450487552,0.2217857089446034,0.2217857089446034,0.1303571460066414,0.0,0.0,False,0.6478571450487552,0.6298174329713726,14.0,17.0,4.0,14.0,8.0,9.0,11.0,51.0,28.0,45.0,42.0,42.0,59.0,4.0
110,110,30143.0,0.965531158995279,0.069275105754038,-33.37537526311749,0.505722398572277,0.4514307940934682,0.1275222227366504,0.2157104877254852,0.0586690557804014,0.2016666666666667,0.0433333333333333,False,0.7256204564941134,0.7861755470879602,0.871214077994328,0.1284368111242351,-34.57722055920625,0.4664026920483524,0.496071437561535,0.2686309460730038,0.2686309460730038,0.2352976163654611,0.0,0.0,False,0.49607143756153504,0.5330734673445039,12.0,18.0,9.0,21.0,10.0,12.0,9.0,46.0,27.0,52.0,41.0,29.0,34.0,5.0
111,111,30144.0,0.989658388365418,0.0439501176377463,-39.74579969518874,0.4820429960060991,0.4347941878492364,0.062938239201767,0.2753308806052474,0.0235203765420634,0.275,0.0233333333333333,False,0.7011487428526891,0.9212973812906878,0.962637196865184,0.0666770667728154,-35.62086583911636,0.5005299390196565,0.8985714326511547,0.0502380956103122,0.0502380956103122,0.051190471738533,0.0,0.0,False,0.8985714326511548,0.4953051879114822,20.0,18.0,6.0,16.0,16.0,18.0,10.0,41.0,29.0,49.0,39.0,51.0,55.0,2.0
112,112,30145.0,0.9799609928110722,0.0569539739867843,-36.117165357448414,0.4614177231140079,0.4723288626770642,0.0875167569049302,0.0493736359363422,0.1001497738102659,0.045,0.0983333333333332,False,0.850476590253392,0.33020672829768866,0.5181762886318209,0.2285787123125458,-31.765580414505777,0.160265876084705,0.241785719217877,0.4612499998847764,0.4612499998847764,0.2969642808973465,0.0,0.0,False,0.24178571921787717,0.6083372624015759,18.0,17.0,10.0,21.0,11.0,19.0,9.0,41.0,28.0,52.0,47.0,48.0,61.0,3.0
113,113,30147.0,0.924001224461984,0.0977233197234472,-28.55861085929636,0.4149061428696796,0.2458801870333541,0.1418998372047571,0.4283866040405934,0.2046003986105848,0.4083333333333334,0.1983333333333332,False,0.36701299734882176,0.6767699846068806,0.8366505541108475,0.1541947931604524,-32.0183054228186,0.3888123169692998,0.5182142918981267,0.2985119004804842,0.2985119004804842,0.183273807621389,0.0,0.0,False,0.5182142918981268,0.6195947606178557,2.0,5.0,6.0,12.0,0.0,23.0,2.0,19.0,46.0,43.0,47.0,46.0,32.0,7.0
114,114,30148.0,0.99938487260778,0.0115559464317977,-58.447771846885765,0.4807582625909122,0.4730064144570263,0.0600684301235774,0.0623128997636733,0.0018315734589984,0.062,0.0016666666666667,False,0.9358555267773283,0.9714461220588676,0.9014732487594902,0.1116490805711705,-27.14402807619901,0.476701856843499,0.9810714322965572,0.03232142652812,0.03232142652812,0.0,0.0,0.0,False,0.96767857347188,1.0,4.444444444444445,10.0,10.0,14.0,4.0,40.0,0.0,14.0,48.0,43.0,48.0,57.81818181818182,25.0,3.0
115,115,30149.0,0.9945516790570376,0.0309468086152455,-44.65679559127399,0.41820216959361,0.4194105476721622,0.0851892261758866,0.0335522570535637,0.034348773715656,0.0266666666666666,0.0333333333333333,False,0.9320989692307803,0.4941347233387408,0.8265865959193077,0.1673313307524397,-26.05573411314657,0.2617047777688472,0.765357141496612,0.299702379370829,0.299702379370829,0.0,0.0,0.0,False,0.700297620629171,1.0,6.0,9.0,7.0,22.0,1.0,35.0,6.0,34.0,46.0,48.0,50.0,54.0,31.0,5.0
116,116,30150.0,0.950819921747555,0.0944911187532988,-29.02949202483764,0.333333569255888,0.3163499907166904,0.0154591193948753,0.3333333336214297,0.0,0.3333333333333333,0.0,False,0.6666666663785703,1.0,0.7282831176343701,0.2107504677033675,-17.79912648017403,0.3792857117990283,1.0,0.1207142882009716,0.1207142882009716,0.0,0.0,0.0,False,0.8792857117990284,1.0,20.0,21.0,9.0,11.0,3.0,14.0,0.0,37.0,33.0,44.0,41.0,46.0,53.0,4.0
117,117,30151.0,0.9969747442671956,0.0262084802342142,-46.983411465340176,0.4137316588323494,0.4079416733826368,0.0549540348541609,0.0505102976683563,2.2106103738983585e-05,0.05,0.0,False,0.9494675962279047,0.9995625360741064,0.9778686717456492,0.0537285898306998,-40.47175657609992,0.3343347678348223,0.8321428603948237,0.2217857099644916,0.2217857099644916,0.0,0.0,0.0,False,0.7782142900355085,1.0,23.0,26.0,12.0,10.0,18.0,10.0,24.0,51.0,24.0,51.0,36.0,38.0,61.0,7.0
118,118,30152.0,0.9238043587186924,0.1095320541931687,-26.96153256287887,0.4716799004372579,0.4540364838527188,0.0332500513291968,0.3200003355861563,0.1940000610942213,0.32,0.194,False,0.48599960331962244,0.6225682658084465,0.91130395241966,0.1052428671218072,-37.94295076269018,0.3632986693654846,0.4807142876439039,0.3253571389539929,0.3253571389539929,0.1939285734021032,0.0,0.0,False,0.4807142876439039,0.6265474501075465,8.0,12.0,9.0,21.0,9.0,29.0,0.0,26.0,46.0,42.0,45.0,48.0,32.0,5.0
119,119,30153.0,0.4934809898655886,0.2340898717703308,-16.328702379508073,0.1961014710833129,0.0,0.2025729810222806,0.63527592292344,0.07754457166472,0.5233333333333333,0.0699999999999999,False,0.28717950541183995,0.891214447040384,0.4911265072696577,0.2343396523141266,-21.71304667731103,0.6013941764043292,0.4696428493182606,0.2175595254300622,0.2175595254300622,0.3127976252516772,0.0,0.0,False,0.4696428493182606,0.4102132405500778,11.0,15.555555555555555,13.0,14.0,13.333333333333334,31.0,0.0,27.6,42.66666666666666,33.6,38.4,48.0,42.0,3.0
120,120,30156.0,0.994710879551427,0.0291790526040535,-45.48025885206758,0.4773032067715281,0.0,0.0962629199837537,0.5859492043960182,0.0433033385741203,0.5833333333333334,0.0416666666666667,False,0.37074745702986156,0.9311828945978924,0.9538744292949236,0.0808070984503344,-36.6189412442484,0.4491821549437564,0.7496428606167495,0.1632738044299664,0.1632738044299664,0.0870833349532841,0.0,0.0,False,0.7496428606167495,0.6521635645469825,9.0,17.0,12.0,22.0,10.0,29.0,17.0,41.0,43.0,47.0,41.45454545454545,41.0,47.0,15.0
121,121,30157.0,0.991061622748548,0.0436588562839552,-39.83888773842668,0.3590349247074914,0.2965519633642207,0.0858289613728282,0.2758404418725654,0.0137452466905449,0.265,0.0133333333333333,False,0.7104143114368897,0.9525347859600826,0.8851365295385878,0.1399934546541468,-27.93218496686181,0.3587215020199695,0.8510714236726071,0.1947023805738885,0.1947023805738885,0.0,0.0,0.0,False,0.8052976194261114,1.0,6.0,11.0,9.0,21.0,5.0,34.0,1.0,24.0,44.0,41.0,38.0,46.0,41.0,2.0
122,122,30158.0,0.9807326440955884,0.0556800405264255,-36.43386949155332,0.4362936006501017,0.4395082200019672,0.0779434712282255,0.1723882634797505,0.1838004677648672,0.17,0.1833333333333332,False,0.6438112687553823,0.48398011603955093,0.8915470619711836,0.1105812376345581,-30.886762587587228,0.5250878130395468,0.711785717108972,0.1262499944504643,0.1262499944504643,0.1619642884405636,0.0,0.0,False,0.7117857171089721,0.43804211638671176,15.0,22.0,15.0,20.0,15.0,15.0,1.0,37.0,35.0,39.0,41.0,48.0,47.0,6.0
123,123,30160.0,0.9801008405452192,0.0578266758291777,-35.90427126329338,0.3851316187152626,0.3176805544606778,0.0801493515936293,0.3783701259030451,0.2101932597587352,0.375,0.2099999999999999,False,0.4114366143382197,0.6428706493143572,0.9113169503910796,0.1075994426509432,-36.729384708624366,0.0,0.524285719063947,0.5047619003273198,0.5047619003273198,0.0,0.0,0.0,False,0.4952380996726802,1.0,12.0,22.0,11.0,18.0,9.0,18.0,8.0,44.0,37.0,50.0,42.0,41.0,74.0,1.0
124,124,30161.0,0.9701872026610446,0.0819981245124329,-31.01482465290665,0.4605631251932641,0.4307587427424345,0.0640454149972796,0.275439028908391,0.1417948638971718,0.275,0.1416666666666667,False,0.5827661071944372,0.6601549722058406,0.8683143068396943,0.1181862837601131,-31.22772006460051,0.5126291636373946,0.622142860627843,0.1810714256933727,0.1810714256933727,0.1967857136787842,0.0,0.0,False,0.6221428606278431,0.4792060459522848,14.0,9.0,11.0,17.0,3.0,24.0,0.0,21.0,25.0,46.0,38.0,55.0,46.0,3.0
125,125,30162.0,0.9957718968234692,0.0294591826229742,-45.34649459108762,0.4071289491641771,0.3600666410947061,0.0784516038258139,0.2604732594497407,0.0570251655306341,0.2566666666666666,0.0566666666666667,False,0.6825015750196252,0.8203922884525839,0.9048949144367128,0.1099496496762811,-32.8319390815976,0.4682029349739657,0.6664285676467243,0.1879761886773075,0.1879761886773075,0.1455952436759681,0.0,0.0,False,0.6664285676467244,0.5635260410376735,16.0,17.0,7.0,4.0,4.0,13.0,1.0,35.0,33.0,32.0,50.0,54.0,77.0,3.0
126,126,30163.0,0.908029869347267,0.0917723877757847,-29.438213387001625,0.5763262199650199,0.2547442629222619,0.2383580843837346,0.4517725833906892,0.2478259234421245,0.42,0.1916666666666667,False,0.30040149316718634,0.6457597879045379,0.5761041462993846,0.2850407747826158,-31.989076616723096,0.4626168285436476,0.267500006739126,0.3762499952469411,0.3762499952469411,0.3562499980139328,0.0,0.0,False,0.26750000673912605,0.5136518753699738,18.0,17.0,17.0,22.0,17.0,15.0,13.0,46.0,34.0,41.0,40.0,41.0,68.0,2.0
127,127,30164.0,0.9788096072274024,0.0535740217123272,-36.973673971184674,0.4426946760798923,0.3862347716530859,0.1411338691679481,0.2236435676566799,0.0545320680945393,0.1916666666666666,0.04,False,0.7218243642487808,0.80396533309873,0.9644270950830944,0.0680522956172679,-39.9458300790651,0.350483734624217,0.6767857126764973,0.2627976158808289,0.2627976158808289,0.0604166714426737,0.0,0.0,False,0.6767857126764973,0.8130754925997342,21.0,12.0,21.0,23.0,11.0,14.0,3.0,34.0,26.0,35.0,39.0,57.0,42.0,3.0
128,128,30165.0,0.9914926192105848,0.0394609912095311,-41.25419723095118,0.4142669255833733,0.4142669255833733,0.0638114533180574,0.0015131512976851,0.0001031605000358,0.0,0.0,False,0.9983836882022791,0.9361753714962282,0.8975009307124568,0.1237724004601511,-25.55702001676212,0.5418331184876192,0.9226087940053128,0.0001,0.0001,0.0772912059946873,0.0,0.0,False,0.9226087940053127,0.0012921364735789843,21.0,20.0,12.0,16.0,10.0,17.0,11.0,34.0,26.0,34.0,37.0,51.0,35.0,3.0
129,129,30166.0,0.9951398718264348,0.0299234107417278,-45.12759791791932,0.3866449126296601,0.4818849816104328,0.0880044749173416,0.3016292064974328,0.4319202386851699,0.2983333333333333,0.4316666666666666,False,0.26645055481739727,0.41119137704800274,0.9430822923670328,0.0801305296098013,-51.41456730303155,0.14267484939848,0.2332142914804146,0.4667261860854586,0.4667261860854586,0.3000595224341268,0.0,0.0,False,0.23321429148041461,0.6086787754385192,9.0,11.0,9.0,14.0,8.0,30.0,2.0,24.0,40.0,43.0,44.0,46.0,37.0,3.0
130,130,30169.0,0.9915503945157144,0.0387432018503191,-41.51119964572011,0.3670511076947465,0.354754319512939,0.0794552929133082,0.1198818379226023,0.0469586484203168,0.1116666666666666,0.0466666666666667,False,0.8331595136570809,0.7185416474763845,0.8882248530377387,0.1096126561918567,-29.672752021443323,0.3695991304116268,0.7632142857259491,0.2179166636779583,0.2179166636779583,0.0188690505960925,0.0,0.0,False,0.7632142857259492,0.9203117018526976,24.0,18.0,10.0,17.0,15.0,19.0,4.0,39.0,39.0,44.0,46.0,50.0,57.0,2.0
131,131,30170.0,0.9851872297111476,0.04905274987604,-38.20802644561837,0.2296209738533033,0.1756132527264758,0.0950444369244399,0.3298625166510906,0.1118502584816293,0.28,0.1116666666666666,False,0.55828722486728,0.7467805669690626,0.9671369472564976,0.0579517599619929,-45.62482589581124,0.4559270552237543,0.4700000089111037,0.2857142799820222,0.2857142799820222,0.2442857111068741,0.0,0.0,False,0.4700000089111036,0.5390835561997201,12.0,15.0,10.0,17.0,9.0,13.0,3.0,42.0,36.0,43.0,44.0,36.0,55.0,5.0
132,132,30171.0,0.9234459336023604,0.1141625799087076,-26.381843898122533,0.4631316655428816,0.4617045890159573,0.0849090546077364,0.0125568795315503,0.0017766519522341,0.0083333333333333,0.0,False,0.9856664685162156,0.8760492517671562,0.8336250918602729,0.1383192282186538,-25.86056369889196,0.4760622381560499,0.7957142922735613,0.1211904730874911,0.1211904730874911,0.0830952346389475,0.0,0.0,False,0.7957142922735614,0.5932400970986119,11.0,16.666666666666668,14.0,20.0,15.0,35.0,7.0,34.0,48.0,39.0,40.0,50.0,40.0,3.0
133,133,30172.0,0.8853017667435893,0.1197462443228261,-25.713325681641905,0.3926722627740271,0.3559392731160956,0.1467404412792266,0.1801749883226991,0.0317761299844219,0.125,0.0183333333333333,False,0.788048881692879,0.8500780263004901,0.7847983804891925,0.143666872488572,-29.893798925296306,0.3325146191717754,0.5089285794734015,0.3307738072107692,0.3307738072107692,0.1602976133158291,0.0,0.0,False,0.5089285794734018,0.6735757639002191,6.0,4.0,10.0,13.0,3.0,23.0,2.0,25.0,37.0,44.0,45.0,43.0,41.0,4.0
134,134,30173.0,0.9919154092477324,0.0387236651785683,-41.51826107522667,0.4494758688195176,0.4579658210910249,0.0704875336795494,0.0315054592119543,0.083692786870004,0.03,0.0833333333333332,False,0.8848017539180416,0.27348905285883957,0.8897574078737515,0.1275529021701934,-35.1534012927869,0.6607142918174235,0.5199999991760307,0.1564285687993481,0.1564285687993481,0.3235714320246212,0.0,0.0,False,0.5199999991760307,0.32589285110588,17.0,15.0,13.0,18.0,13.0,18.0,1.0,38.0,28.0,38.0,42.0,44.0,57.0,3.0
135,135,30174.0,0.9414225094692256,0.1088284626257579,-27.05175323259468,0.2974842978932902,0.2841948416884433,0.0443096890597312,0.1626307051897629,0.0433334367925952,0.1616666666666666,0.0433333333333333,False,0.794035858017642,0.7896068879974898,0.7998734851511519,0.1653105311403159,-32.48221138284782,0.098924733932173,0.4428571402231168,0.4561904752334651,0.4561904752334651,0.100952384543418,0.0,0.0,False,0.4428571402231169,0.8188034132146178,11.0,11.0,10.0,17.0,3.0,25.0,1.0,25.0,45.0,36.0,48.0,51.0,37.0,5.0
136,136,30176.0,0.9622387669124908,0.0721567475659291,-32.8048026748893,0.4591672118418043,0.4188650467498296,0.1613004314196311,0.1661480079532203,0.0394611066998824,0.1183333333333333,0.01,False,0.7943908853468973,0.8080770555018442,0.5644562058536533,0.2317027783106502,-21.53247311054393,0.6477930418007141,0.5512857126808579,0.1428809512811925,0.1428809512811925,0.3058333360379495,0.0,0.0,False,0.551285712680858,0.318423003944981,11.0,11.0,16.0,20.0,8.0,31.0,2.0,25.0,43.0,47.0,42.0,58.0,36.0,3.0
137,137,30177.0,0.929461518315618,0.1003874885999999,-28.182047730385257,0.4546260299549295,0.4310821608801388,0.1178627733984796,0.1835742061339897,0.1021363856301803,0.1683333333333333,0.0949999999999999,False,0.71428940823583,0.6425180284723736,0.7859582768746052,0.1627184102119717,-28.22613979184581,0.303493094929837,0.5752857172603496,0.3254047571997253,0.3254047571997253,0.099309525539925,0.0,0.0,False,0.5752857172603497,0.7661733321061828,7.0,12.0,10.0,19.0,7.0,15.0,4.0,37.09090909090909,47.0,39.27272727272727,44.0,43.63636363636363,36.0,2.0
138,138,30178.0,0.9876790507253348,0.0439572250740167,-39.743535854537136,0.499771419080126,0.5363520642659813,0.1173787045687231,0.2023735826725422,0.2840119853491087,0.195,0.2766666666666667,False,0.5136144319783491,0.4160764545208171,0.8695007021150312,0.1299747053710113,-32.93553391196632,0.3864516204026598,0.5535714299949606,0.2860714238698299,0.2860714238698299,0.1603571461352095,0.0,0.0,False,0.5535714299949607,0.6407999915117454,25.0,25.0,22.0,22.0,21.0,8.0,1.0,22.0,17.0,40.0,38.0,37.0,34.0,2.0
139,139,30179.0,0.9692352934892792,0.0748858853158524,-32.285057945761935,0.5007362627059421,0.4965909714430224,0.1098371817225241,0.2454934808597548,0.2355668459956551,0.24,0.2299999999999999,False,0.51893967314459,0.510317453248523,0.1996515758963553,0.3038437494549448,-22.150033985247312,0.9855967061727048,0.2314285748604663,0.2719047589032811,0.2719047589032811,0.4966666662362524,0.0,0.0,False,0.23142857486046658,0.3537794276620641,1.0,13.0,4.0,18.0,4.0,32.0,15.0,38.0,39.0,37.0,48.0,51.0,31.0,6.0
140,140,30180.0,0.9665666772698832,0.0655202375777123,-34.155546987746106,0.5034823695560287,0.3918305538847306,0.1653785712210006,0.3788654221898216,0.2446384861987096,0.36,0.2249999999999999,False,0.37649609161146885,0.607639209783004,0.8403790739842466,0.1332907974903578,-36.35811721153287,0.3424467189720113,0.3853571502117676,0.3680357082775756,0.3680357082775756,0.2466071415106567,0.0,0.0,False,0.3853571502117677,0.598779776587945,6.0,17.0,7.0,12.0,8.0,26.0,9.0,31.0,44.0,45.0,48.0,52.0,36.0,10.0
141,141,30181.0,0.9888569526144526,0.0433294241961499,-39.94492664970779,0.4857974804792458,0.4633517027452283,0.0949528057880929,0.1793927494394431,0.0915953618181852,0.175,0.0883333333333332,False,0.7290118887423717,0.6619949067392645,0.8851155197595411,0.1209948185062207,-31.63501015427687,0.4744851512303975,0.6532142839643426,0.190059521687323,0.190059521687323,0.1567261943483343,0.0,0.0,False,0.6532142839643427,0.5480604099269782,12.0,20.0,8.0,18.0,13.0,19.0,8.0,41.0,34.0,48.0,49.0,45.0,38.0,15.0
142,142,30183.0,0.9936153502101768,0.0373663727773345,-42.01777743662974,0.4846537746745869,0.3898880465314591,0.081660261254706,0.4225328888038622,0.2505953282161324,0.4216666666666666,0.25,False,0.3268717829800054,0.6277153120611363,0.9644692694090494,0.0596541729868508,-50.503551915322646,0.1741405113534273,0.3185714286649159,0.4445238085096996,0.4445238085096996,0.2369047628253844,0.0,0.0,False,0.31857142866491595,0.6523410188668338,21.0,20.0,15.0,16.0,14.0,9.0,0.0,43.0,28.0,39.0,43.0,31.0,37.0,3.0
143,143,30184.0,0.9392994988496786,0.0943420774242708,-29.051591730629973,0.4805223285294548,0.3999074441087604,0.1308619718009095,0.301750693625733,0.1162724096354959,0.2866666666666667,0.1049999999999999,False,0.5819768967387711,0.7218517141076877,0.4575124078808843,0.2356040762006777,-21.501123646038337,0.7938034260431318,0.4457142883894595,0.1461904708400705,0.1461904708400705,0.4080952407704699,0.0,0.0,False,0.4457142883894596,0.2637456960874878,4.0,4.0,2.0,12.0,0.0,30.0,0.0,18.0,46.0,42.0,51.0,55.0,20.0,7.0
144,144,30187.0,0.9805894479789156,0.062903444922654,-34.72616087941687,0.4293698751889829,0.4261894548473278,0.0437114976214567,0.1467064118335096,0.1200015697095004,0.1466666666666666,0.12,False,0.73329201845699,0.5500638225551242,0.9296185170023196,0.0957335230829746,-33.38100617341139,0.4754020852668994,0.754999993039555,0.141071428932501,0.141071428932501,0.1039285780279439,0.0,0.0,False,0.7549999930395551,0.5758017343863867,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
145,145,30188.0,0.9854105025191984,0.051693270315722,-37.473987434806766,0.4895606670143757,0.4863631312415064,0.0359485795053986,0.1416675801118676,0.108333844364922,0.1416666666666666,0.1083333333333332,False,0.7499985755232104,0.5666670916309925,0.892685741126496,0.1160700286290716,-31.86141738584188,0.3306595371638333,0.6678571415092391,0.2791666666969942,0.2791666666969942,0.0529761917937665,0.0,0.0,False,0.6678571415092394,0.8405017887950761,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
146,146,30189.0,0.9905242723118948,0.0401616183974755,-41.007809079362005,0.3797447422132995,0.3584020569823843,0.086265077442861,0.2228673931900378,0.1354897355347918,0.215,0.135,False,0.6416428712751704,0.6219142172030577,0.962261646197024,0.071697741764488,-35.98901777635491,0.4660924277725816,0.8707142855902146,0.0941666647329879,0.0941666647329879,0.0351190496767974,0.0,0.0,False,0.8707142855902147,0.7283609419871114,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
147,147,30190.0,0.9826312475069896,0.0547942774168986,-36.658373240519225,0.4100337071607379,0.3981975400905827,0.1019132318640269,0.174293678627945,0.1221923397758097,0.1616666666666666,0.12,False,0.7035139815962453,0.5878647484502687,0.9005602045374773,0.1227192838301568,-30.66669105065513,0.5702745131703083,0.7589285706055295,0.0672023788668936,0.0672023788668936,0.1738690505275767,0.0,0.0,False,0.7589285706055297,0.2787654224961222,16.0,16.0,6.0,12.0,13.0,18.0,8.0,40.0,37.0,37.0,50.0,43.0,47.0,4.0
148,148,30192.0,0.9887487596029988,0.042228512109722,-40.30523501142582,0.4619095817055523,0.3932862012867359,0.1270078981340829,0.3030873994068159,0.1448602302284738,0.2883333333333333,0.1366666666666667,False,0.5520523703647102,0.6766134685288631,0.59897111711489,0.2054475182576218,-25.19128077909793,0.7910135880625921,0.4557142869097991,0.1395238067800942,0.1395238067800942,0.4047619063101066,0.0,0.0,False,0.45571428690979915,0.2563429526524645,19.0,16.0,9.0,10.0,12.0,21.0,7.0,35.0,30.0,47.0,47.0,52.0,47.0,3.0
149,149,30193.0,0.9934552097797216,0.0335613542389118,-43.52132063600257,0.4729935701675263,0.3865068518558174,0.0961900932499512,0.3472689948581987,0.1172516958363647,0.3433333333333334,0.1149999999999999,False,0.5354793093054366,0.7475856335676955,0.978366986954215,0.0502149153318432,-43.80388510237188,0.4964119198016998,0.6635714301588753,0.170595232429273,0.170595232429273,0.1658333374118515,0.0,0.0,False,0.6635714301588755,0.5070771263862494,25.0,23.0,14.0,12.0,18.0,13.0,26.0,53.0,20.0,29.0,37.0,48.0,59.0,1.0
150,150,30194.0,0.9908878951589096,0.039172374190922,-41.35696928922887,0.3994717750545639,0.4008018362661111,0.0844571414172361,0.1855564562181829,0.1855180722695288,0.18,0.185,False,0.6289254715122884,0.5000517199992284,0.8896376238973577,0.1315896035356979,-33.1497811410092,0.3733373082434054,0.5996428613951259,0.2761309482193702,0.2761309482193702,0.1242261903855038,0.0,0.0,False,0.5996428613951261,0.6897115639841086,8.0,14.0,5.0,18.0,5.0,24.0,4.0,35.0,48.0,49.0,47.0,58.0,38.0,5.0
151,151,30195.0,0.9998721268530708,0.0057953093289387,-68.10988995032672,0.4662162608713959,0.4662162608713959,0.0476321541270965,5.612643570347153e-05,1.3587127730474435e-05,0.0,0.0,False,0.999930286436566,0.8051006567273193,0.8822971554200645,0.1295121418681878,-24.946267115877006,0.5642114218831349,0.8860153846788736,0.0001,0.0001,0.1138846153211263,0.0,0.0,False,0.8860153846788738,0.0008773113785423782,17.0,15.0,13.0,16.0,18.0,10.0,22.0,43.0,32.0,34.0,34.0,44.0,68.0,5.0
