,subID,PSE_subt,range_subt,bias_subt,sigma_subt,PSE_pf,slope_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
137,30177.0,0.4310821608801388,0.71428940823583,0.6425180284723736,0.1178627733984796,0.303493094929837,0.5752857172603496,0.7661733321061828,7.0,12.0,10.0,19.0,7.0,15.0,4.0,37.09090909090909,47.0,39.27272727272727,44.0,43.63636363636363,36.0,2.0
138,30178.0,0.5363520642659813,0.5136144319783491,0.4160764545208171,0.1173787045687231,0.3864516204026598,0.5535714299949606,0.6407999915117454,25.0,25.0,22.0,22.0,21.0,8.0,1.0,22.0,17.0,40.0,38.0,37.0,34.0,2.0
139,30179.0,0.4965909714430224,0.51893967314459,0.510317453248523,0.1098371817225241,0.9855967061727048,0.2314285748604663,0.3537794276620641,1.0,13.0,4.0,18.0,4.0,32.0,15.0,38.0,39.0,37.0,48.0,51.0,31.0,6.0
140,30180.0,0.3918305538847306,0.37649609161146885,0.607639209783004,0.1653785712210006,0.3424467189720113,0.3853571502117676,0.598779776587945,6.0,17.0,7.0,12.0,8.0,26.0,9.0,31.0,44.0,45.0,48.0,52.0,36.0,10.0
141,30181.0,0.4633517027452283,0.7290118887423717,0.6619949067392645,0.0949528057880929,0.4744851512303975,0.6532142839643426,0.5480604099269782,12.0,20.0,8.0,18.0,13.0,19.0,8.0,41.0,34.0,48.0,49.0,45.0,38.0,15.0
142,30183.0,0.3898880465314591,0.3268717829800054,0.6277153120611363,0.081660261254706,0.1741405113534273,0.3185714286649159,0.6523410188668338,21.0,20.0,15.0,16.0,14.0,9.0,0.0,43.0,28.0,39.0,43.0,31.0,37.0,3.0
143,30184.0,0.3999074441087604,0.5819768967387711,0.7218517141076877,0.1308619718009095,0.7938034260431318,0.4457142883894595,0.2637456960874878,4.0,4.0,2.0,12.0,0.0,30.0,0.0,18.0,46.0,42.0,51.0,55.0,20.0,7.0
144,30187.0,0.4261894548473278,0.73329201845699,0.5500638225551242,0.0437114976214567,0.4754020852668994,0.754999993039555,0.5758017343863867,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
145,30188.0,0.4863631312415064,0.7499985755232104,0.5666670916309925,0.0359485795053986,0.3306595371638333,0.6678571415092391,0.8405017887950761,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
146,30189.0,0.3584020569823843,0.6416428712751704,0.6219142172030577,0.086265077442861,0.4660924277725816,0.8707142855902146,0.7283609419871114,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
147,30190.0,0.3981975400905827,0.7035139815962453,0.5878647484502687,0.1019132318640269,0.5702745131703083,0.7589285706055295,0.2787654224961222,16.0,16.0,6.0,12.0,13.0,18.0,8.0,40.0,37.0,37.0,50.0,43.0,47.0,4.0
148,30192.0,0.3932862012867359,0.5520523703647102,0.6766134685288631,0.1270078981340829,0.7910135880625921,0.4557142869097991,0.2563429526524645,19.0,16.0,9.0,10.0,12.0,21.0,7.0,35.0,30.0,47.0,47.0,52.0,47.0,3.0
149,30193.0,0.3865068518558174,0.5354793093054366,0.7475856335676955,0.0961900932499512,0.4964119198016998,0.6635714301588753,0.5070771263862494,25.0,23.0,14.0,12.0,18.0,13.0,26.0,53.0,20.0,29.0,37.0,48.0,59.0,1.0
150,30194.0,0.4008018362661111,0.6289254715122884,0.5000517199992284,0.0844571414172361,0.3733373082434054,0.5996428613951259,0.6897115639841086,8.0,14.0,5.0,18.0,5.0,24.0,4.0,35.0,48.0,49.0,47.0,58.0,38.0,5.0
151,30195.0,0.4662162608713959,0.999930286436566,0.8051006567273193,0.0476321541270965,0.5642114218831349,0.8860153846788736,0.0008773113785423782,17.0,15.0,13.0,16.0,18.0,10.0,22.0,43.0,32.0,34.0,34.0,44.0,68.0,5.0
152,30197.0,0.4686447645461979,0.8498996729683727,0.39816222018982383,0.098888149865115,0.416331107901333,0.1064285679905117,0.5099653592901784,23.0,13.0,11.0,9.0,10.0,2.0,0.0,22.0,29.0,41.0,46.0,53.0,63.0,0.0
153,30199.0,0.3728994995261176,0.5514353029598704,0.6468903753159984,0.1409977057293293,0.6691216600090631,0.4364285788610193,0.3690325254903762,8.0,17.0,9.0,15.0,11.0,13.0,10.0,47.0,37.0,39.0,43.0,29.0,46.0,8.0
154,30201.0,0.0,0.42331201147930714,0.9739886408600348,0.0421985646022283,0.8775690934726187,0.5696417566642547,0.0002323645510421528,5.0,11.0,2.0,20.0,3.0,22.0,2.0,27.0,43.0,43.0,45.0,54.0,39.0,5.0
155,30202.0,0.4973207445024203,0.9249134326150847,0.5333194537868635,0.0501472623831359,0.3580880719804053,0.5217857240170538,0.6548419230190462,7.0,8.0,8.0,19.0,10.0,24.0,10.0,27.0,39.0,40.0,51.0,51.0,29.0,4.0
156,30204.0,0.4009358714000371,0.5247473400155,0.6984291563164446,0.1110460418355394,0.394564107894658,0.5803571511451551,0.6458156004270911,10.0,17.0,13.0,16.0,15.0,25.0,10.0,35.0,38.0,34.0,33.81818181818182,38.0,46.0,4.0
157,30205.0,0.1752144073687845,0.4707462165292267,0.7696293242216908,0.0942962683634419,0.5072691048044918,0.4782142913720974,0.4933378976359268,7.0,12.0,6.0,16.0,0.0,38.0,0.0,19.0,44.0,37.0,47.0,48.0,34.0,2.0
158,30206.0,0.5067055589753584,0.8116242143674178,0.9387033558883131,0.0891473149062015,0.3793281687582742,0.9214285727814348,1.0,6.0,16.0,8.0,20.0,1.0,40.0,0.0,29.0,49.0,38.0,44.0,56.0,30.0,3.0
159,30207.0,0.2403998614019175,0.519433950926115,0.7827173923659263,0.1530448578035945,0.4774585121242559,0.5767142902144596,0.5307121121268755,11.0,15.0,14.0,16.0,10.0,6.0,5.0,44.0,40.0,37.0,37.0,39.0,65.0,1.0
160,30208.0,0.4273148402836647,0.5312254012004736,0.6680644203477569,0.0944579264749187,0.3899026827752471,0.3914285735775981,0.5708137680557048,11.0,12.22222222222222,18.0,16.0,13.0,34.0,5.0,31.0,46.0,42.0,40.0,49.0,40.0,1.0
161,30209.0,0.2554748864158902,0.39592443572349073,0.5894677387377006,0.1410198686385584,0.3973105137953039,0.2629285783760771,0.5366314577256079,21.0,15.0,11.0,13.0,18.0,11.0,12.0,42.0,32.0,35.0,41.0,42.0,57.0,0.0
162,30210.0,0.4294584132887763,0.8868195471152976,0.9902741006473081,0.0822102065648445,0.3616107608870194,0.7346428644466477,0.8831314609970653,2.0,8.0,2.0,9.0,0.0,17.0,1.0,26.0,48.0,56.0,51.0,46.0,31.0,10.0
163,30212.0,0.4346243973628755,0.6627175299284435,0.5299397834222238,0.1223663635669445,0.5035050794292651,0.3396428678775093,0.49819722515047615,9.0,12.0,10.0,10.0,10.0,21.0,3.0,28.0,42.0,45.0,45.0,38.0,39.0,5.0
164,30213.0,0.4024327323462839,0.7413806062843853,0.9805495470837939,0.0553140970719442,0.5650524049547744,0.8846967035562143,0.0008672778930371129,16.0,22.0,17.0,21.0,17.0,8.0,32.0,53.0,27.0,35.0,37.0,38.0,63.0,3.0
165,30214.0,0.3368322028300345,0.5397130258456506,0.9009760513774946,0.0780425783771985,0.7701908859034153,0.1621428628650297,0.44771241800216216,11.0,16.0,11.0,19.0,8.0,10.0,3.0,35.0,37.0,46.0,45.0,45.0,44.0,6.0
166,30215.0,0.2182246435967684,0.5190986948931229,0.7917762530110733,0.0832658857647405,0.3604786956197577,0.4078571431195367,0.5960997163904391,1.0,8.0,7.0,14.0,0.0,33.0,0.0,22.0,54.0,50.0,43.0,56.0,20.0,6.0
167,30216.0,0.3206013331569209,0.7038019250541292,0.8231927494347644,0.1407809084928819,0.482090352987048,0.8907142832168207,0.645969472236312,20.0,24.0,13.0,14.0,14.0,9.0,15.0,51.0,24.0,45.0,36.0,22.0,52.0,4.0
168,30217.0,0.3019364221710418,0.9079903287836947,0.9818724336374303,0.0509784188966623,0.5274198894047848,0.7207142834477234,0.4292412580616659,6.0,13.0,3.0,9.0,4.0,18.0,11.0,39.0,38.0,43.0,40.0,45.0,46.0,10.0
169,30218.0,0.3831816211136715,0.7276538723728749,0.5926088148188557,0.0911657381953371,0.3041928744367931,0.5678571529147142,0.757300282979791,23.0,18.0,7.0,14.0,14.0,13.0,12.0,47.0,29.0,39.0,46.0,55.0,38.0,2.0
170,30219.0,0.3056419769391792,0.7733328133273548,0.9117649083061992,0.0222772689721762,0.6229292036289915,0.8024988988921025,0.0005063262910385936,13.0,16.0,11.0,15.0,8.0,29.0,4.0,26.0,35.0,39.0,43.0,49.0,35.0,3.0
171,30220.0,0.3399096071395032,0.4126324485570305,0.5193668730824405,0.126030347145812,0.362365588168708,0.3321428632265112,0.5684492013441591,5.0,10.0,11.0,14.0,8.0,34.0,1.0,22.0,47.0,37.0,43.0,54.0,29.0,3.0
172,30221.0,0.4931000073487509,0.7317636028187922,0.7841195863834289,0.1163387926428583,0.5957928796050579,0.7357142913067336,0.23333332748362104,16.0,16.0,11.0,17.0,14.0,10.0,18.0,50.0,27.0,42.0,43.0,43.0,56.0,7.0
173,30222.0,0.3353322941797579,0.6583954245391146,0.7606377422224277,0.1240449984824672,0.3253588569750292,0.537428579019457,0.7029030265970359,21.0,21.0,21.0,24.0,13.0,20.0,29.0,44.0,32.0,41.0,35.0,42.0,67.0,1.0
174,30223.0,0.4075304591237593,0.8082572879727272,0.34182129168424813,0.0932750342455094,0.2720018379878265,0.2610714343485715,0.5805542104504795,21.0,22.0,13.0,24.0,20.0,16.0,30.0,56.0,21.0,46.0,32.0,33.0,59.0,2.0
175,30224.0,0.171332283758714,0.5067838702206349,0.9456112744123593,0.1188349300632939,0.5463282453089499,0.7246428598211672,0.37808040078651756,19.0,17.0,5.0,17.0,15.0,21.0,2.0,28.0,29.0,54.0,35.0,40.0,48.0,4.0
176,30228.0,0.4450784393804913,0.874329933991863,0.9071623818848022,0.0361951950182336,0.3760600180086818,0.8030000061380648,1.0,4.0,14.0,9.0,28.0,5.0,24.0,0.0,36.0,44.0,42.0,50.0,50.0,51.0,2.0
177,30229.0,0.3850912527909874,0.8178203223181619,0.8985833976764307,0.0682527607315015,0.3731379184408457,0.7432142859572939,0.8671766231721217,26.0,20.0,11.0,18.0,24.0,23.0,15.0,33.0,25.0,46.0,33.0,41.0,57.0,5.0
178,30230.0,0.3045810574410247,0.49057859184998076,0.6782894944223326,0.113793785653324,0.3051665128422436,0.7649999945459518,1.0,21.0,23.0,19.0,10.0,13.0,12.0,18.0,45.0,27.0,47.0,43.0,34.0,49.0,0.0
179,30231.0,0.2932911523720668,0.8990407944176875,0.9661244791997683,0.1242025880267812,0.5813569089768539,0.8282142869497142,0.10776159343953204,7.0,15.0,6.0,19.0,6.0,35.0,7.0,29.0,51.0,38.0,46.0,57.0,28.0,3.0
180,30232.0,0.3450210412378827,0.7306840003037798,0.7391646994999981,0.153666311733561,0.347818502212016,0.6821428546059483,0.8265917498586046,20.0,18.0,13.0,18.0,15.0,20.0,15.0,42.0,33.0,38.0,46.0,44.0,44.0,2.0
181,30234.0,0.4114142611078158,0.8905330383512025,0.9056716519710756,0.0935111479738703,0.5197530893505958,0.7714285745766202,0.43333332225150434,15.0,18.0,0.0,9.0,4.0,28.0,25.0,51.0,32.0,42.0,37.0,30.0,60.0,4.0
182,30235.0,0.0,0.29724259811051235,0.8772097313316654,0.1102709913211875,0.2470525240570402,0.5775714373561751,0.845846020310832,26.0,29.0,19.0,15.0,24.0,21.0,16.0,45.0,26.0,40.0,36.0,34.0,70.0,2.0
183,30236.0,0.3711025861464228,0.5308248241080447,0.5823512290094897,0.140082761618948,0.4054695618010834,0.5767857145969695,0.6288326226885355,12.0,13.0,11.11111111111111,16.0,5.0,26.0,3.0,26.0,41.0,38.0,44.0,48.0,30.0,4.0
184,30237.0,0.4626231139934366,0.8849999989557127,0.7971014506852329,0.0226201202662582,0.3223443246858662,0.7799999971129791,1.0,15.0,25.0,10.0,13.0,13.0,20.0,8.0,35.0,37.0,50.0,45.0,52.0,41.0,1.0
185,30239.0,0.4893048931809891,0.8960196972570568,0.5355592791785436,0.1238775264031132,0.4062689194353178,0.8260714319325517,0.9451745265253158,27.0,27.0,10.0,25.0,23.0,21.0,28.0,55.0,28.0,52.0,37.0,38.0,78.0,0.0
186,30240.0,0.4807103956876914,0.5711331865185444,0.5286982216382382,0.0913969571747428,0.3771653563179474,0.453571436803568,0.6019607860508102,7.0,12.0,12.22222222222222,13.0,5.0,28.88888888888889,1.0,19.0,46.0,39.27272727272727,48.0,52.0,35.0,3.0
187,30241.0,0.4604499367806729,0.9999998829635944,0.9400545125426568,0.0287375327050866,0.6148299628954876,0.8130703286576421,0.0005349605511093637,10.0,16.0,13.0,16.0,16.0,20.0,9.0,36.0,41.0,34.0,36.0,42.0,43.0,5.0
188,30243.0,0.3492516785764396,0.3189861573360665,0.5734516912923762,0.1398576656637784,0.3816537479596016,0.4607142941537738,0.6011037551773787,9.0,13.0,13.0,22.0,10.0,35.0,2.0,38.0,43.0,35.0,43.0,49.0,42.0,4.0
189,30244.0,0.3445591218280083,0.7741083979809781,0.9755312445503258,0.1199302342765527,0.6172660097542689,0.8098615379761607,0.0005259325174696224,21.0,28.0,25.0,23.0,17.0,28.0,10.0,37.0,29.0,45.0,35.0,50.0,46.0,5.0
190,30245.0,0.4565289237409428,0.6766656436073054,0.5309290652693153,0.0340016352026883,0.2997982878650853,0.4721428658106095,0.6790708204649462,12.0,10.0,3.0,16.0,4.0,27.0,8.0,19.0,42.0,42.0,47.0,48.0,23.47058823529412,5.0
191,30246.0,0.0,0.5,1.0,0.0119989311533565,0.6893876729347843,0.7251362616797041,0.00036381663369313214,9.0,12.0,15.0,18.0,3.0,40.0,0.0,24.0,52.0,36.0,48.0,60.0,20.0,2.0
192,30248.0,0.4781647548871991,0.9438835909581144,0.8525052630838086,0.0907779620690087,0.3299794695058309,0.8696428602901178,1.0,14.0,17.0,20.0,11.0,12.0,7.0,2.0,36.0,34.0,29.0,39.0,43.0,50.0,0.0
193,30249.0,0.5283722239419313,0.6348518987885601,0.4187626750726756,0.1531859360269021,0.0,0.0,0.6840476156261361,27.0,28.0,21.0,21.0,21.0,11.0,9.0,36.0,24.0,36.0,36.0,42.0,44.0,1.0
194,30250.0,0.33674925183644,0.7484285980513814,0.6944770118511642,0.1066150457357478,0.5604751705136832,0.4960714294971836,0.4404677447522474,8.0,10.0,12.0,18.0,4.0,21.0,0.0,25.0,44.0,54.0,51.0,53.0,36.0,6.0
195,30251.0,0.4081726118162143,0.44713759509495515,0.6046817559648454,0.0728028595467034,0.3578607357003395,0.4975000095115511,0.6407249486160368,14.0,14.0,12.0,17.0,15.0,25.0,10.0,38.0,39.0,32.0,42.0,42.0,53.0,6.0
196,30252.0,0.363612705082257,0.6882763855954632,0.9999977302036799,0.0431029078433247,0.3739385273232797,0.9953571485106798,1.0,9.0,13.0,13.0,13.0,4.0,21.0,0.0,18.0,46.0,40.0,48.0,47.0,28.0,6.0
197,30254.0,0.4828802419872989,0.7449503137326987,0.9049239527000243,0.1192960011083238,0.5016205457464469,0.7639999994163834,0.49475382649882266,7.0,16.0,19.0,21.0,14.0,24.0,14.0,43.0,36.0,48.0,38.0,29.0,43.0,3.0
198,30255.0,0.2118558694648354,0.6475278669990974,0.9290918202394658,0.1297553302940012,0.6288659839429033,0.6928571378270797,0.20930232216276307,22.0,9.0,11.0,18.0,8.0,18.0,0.0,33.0,37.0,41.0,44.0,45.0,44.0,5.0
199,30256.0,0.2701011431849431,0.7248142510171113,0.9692503491028412,0.1095775870066759,0.6309271118464023,0.5382857186232844,0.34735972585173325,9.0,19.0,9.0,17.0,6.0,21.0,13.0,33.0,46.0,39.0,48.0,42.0,45.0,4.0
200,30257.0,0.4359953451673937,0.788940125983636,0.7522178357168506,0.0923555447944463,0.447916670525129,0.777142855057539,0.6816239159819357,21.0,17.0,7.0,11.0,15.0,30.0,4.0,19.0,33.0,41.0,48.0,55.0,31.0,4.0
201,30259.0,0.3804680164265107,0.9427725875010152,0.9697666815708994,0.063756454042033,0.414164395553956,0.7850000043842956,0.8133997732116768,11.0,11.0,12.0,15.0,9.0,23.0,3.0,18.0,39.0,46.0,48.0,43.0,42.0,2.0
202,30260.0,0.46526008686739,0.947052329526058,0.6159256886368444,0.086465346744691,0.4254237319121545,0.7375000000365706,0.7095238008578122,14.0,15.0,5.0,20.0,5.0,19.0,3.0,24.0,33.0,50.0,49.0,38.0,30.0,6.0
203,30262.0,0.3700168739633456,0.5003277141295948,0.7031243483913417,0.0962658100896939,0.3843485014062518,0.4632142944015787,0.5998003984809274,8.0,16.0,15.0,8.0,6.0,14.0,0.0,28.0,35.0,25.0,46.0,44.0,30.0,3.0
204,30263.0,0.2774998903198334,0.6492515065794436,0.8836068711102987,0.1136077015994283,0.4594790196965166,0.7403571420570769,0.6155433174958846,12.0,20.0,13.0,11.0,12.0,21.0,9.0,36.0,43.0,47.0,46.0,55.0,29.0,10.0
205,30264.0,0.4540234056691046,0.717782359311064,0.364174747711552,0.1200409677327718,0.4668736997933022,0.287500007693635,0.5133667532170192,23.0,25.0,10.0,18.0,18.0,21.0,4.0,33.0,30.0,46.0,44.0,37.0,42.0,1.0
206,30266.0,0.392699674608998,0.6115193852376645,0.7459198525206167,0.0754685035163659,0.4582529627401768,0.4813571463420968,0.5387458047130068,12.0,14.0,14.0,19.0,11.0,25.0,0.0,28.0,42.0,40.0,40.0,47.0,40.0,5.0
207,30270.0,0.4487661052423647,0.8214917250444778,0.9119987100538179,0.1172307719544415,0.5710102242165052,0.8754659352832483,0.0008029931426991203,5.0,13.0,11.0,18.0,5.0,38.0,4.0,23.0,47.0,42.0,43.0,59.0,34.0,3.0
208,30273.0,0.0,0.34973007487746577,0.8143346827505165,0.1306788443205441,0.3902289847829745,0.6810714229298651,0.7344158125217946,19.0,16.0,13.0,16.0,22.0,26.0,9.0,43.0,40.0,43.0,33.0,41.0,51.0,5.0
209,30274.0,0.3424723898337691,0.7640875758911142,0.9976203343378856,0.0839197847751448,0.5577228072832311,0.7507142834600828,0.326170000791054,14.0,12.0,6.0,10.0,8.0,20.0,3.0,26.0,37.0,40.0,42.0,59.0,25.0,4.0
210,30277.0,0.3926285385359185,0.5433223986399931,0.441619170554384,0.0356542730119101,0.8790849723323259,0.4189285759688187,0.2266953406026755,15.0,12.0,15.0,13.0,9.0,21.0,2.0,27.0,38.0,32.0,39.0,34.0,39.05555555555556,2.0
211,30278.0,0.4616238237645589,0.44767965349147754,0.5571139837305457,0.1489417217716262,0.4190304318768209,0.5540000070227441,0.6005765516035722,12.0,16.0,9.0,11.0,16.0,35.0,10.0,31.0,43.0,42.0,42.0,51.0,42.0,4.0
212,30279.0,0.4050420297441115,0.6390684371401869,0.46425581616623235,0.0608982227202809,0.2066886103975034,0.4342857204768146,0.7251683451669975,21.0,13.0,12.0,8.0,14.0,3.0,1.0,31.0,22.0,42.0,45.0,44.0,64.0,2.0
213,30281.0,0.4249389860855201,0.7334362926639619,0.52925938335131,0.0980019817550932,0.3033573378973167,0.0992857184163856,0.5216759169665315,17.0,23.0,11.0,21.0,17.0,19.0,8.0,37.0,42.0,44.0,38.0,30.0,56.0,3.0
214,30282.0,0.1454338489171609,0.33194398312475515,0.7255686629214255,0.0574097006322951,0.7108893845680403,0.483214290601809,0.3028104057324492,13.0,13.0,7.0,15.0,13.0,20.0,9.0,36.0,42.0,52.0,45.0,47.0,47.0,3.0
215,30284.0,0.4438098273881736,0.5609220402110171,0.5910640982182245,0.1488732340461493,0.4857420672090077,0.5510714314806894,0.5175019813486198,12.0,10.0,7.0,24.0,8.0,23.0,2.0,38.0,31.0,40.0,43.0,51.0,51.0,2.0
216,30285.0,0.4730391556350288,0.5347297943267991,0.30135614524208804,0.1214663389066899,0.3160095713313803,0.0996428632068229,0.5203622899913808,16.0,19.0,15.0,7.0,13.0,20.0,9.0,27.0,29.0,45.0,42.0,40.0,33.0,8.0
217,30286.0,0.245467635394801,0.807470203163297,0.9947617141609691,0.1068357852899564,0.0,0.0146428641545604,1.0,12.0,18.0,10.0,16.0,6.0,25.0,8.0,26.0,35.0,40.0,45.0,52.0,37.0,6.0
218,30287.0,0.4143189919187522,0.47996984384209507,0.6698850580838716,0.0459859847097666,0.3024300095875709,0.4507142938535403,0.6621153030544097,7.0,13.0,12.0,26.0,5.0,30.0,6.0,30.0,41.0,46.0,45.0,49.0,51.0,2.0
219,30288.0,0.3802363008538215,0.7297624862627812,0.4879532025443095,0.0634443303349093,0.5065069552193654,0.4025000057717829,0.4956166534917974,21.0,22.0,11.0,13.0,11.0,14.0,9.0,42.0,32.0,39.0,46.0,38.0,63.0,2.0
220,30289.0,0.3850188134043577,0.7540967420584124,0.6801993860680552,0.0765112064084773,0.3774290033186345,0.4778571402765963,0.6121750970338591,15.0,16.0,11.0,12.0,12.0,18.0,5.0,31.0,35.0,33.0,37.0,49.0,44.0,1.0
221,30290.0,0.5633234649040337,0.8980613220126497,0.39038714483437226,0.0987581576509499,0.4141141161940318,0.7928571408682912,0.8287356202419163,9.0,11.0,7.0,15.0,7.0,33.0,2.0,23.0,42.0,33.0,46.0,56.0,33.0,2.0
222,30291.0,0.4173713645769271,0.6619362035977671,0.822497549734388,0.0480729137462507,0.6591199261298001,0.6341428558875438,0.22419627166402792,26.0,28.0,10.0,18.0,25.0,26.0,6.0,44.0,30.0,45.0,41.0,36.0,62.0,2.0
223,30292.0,0.4336146682246168,0.8883318514384468,0.7313465617206376,0.032826729132497,0.591257784397798,0.6579999979420411,0.32442215910931493,17.0,15.0,15.0,14.0,13.0,22.0,1.0,27.0,35.0,39.0,46.0,46.0,42.0,0.0
224,30293.0,0.4239708772210292,0.3422638976260739,0.5633616148761176,0.1158034433830318,0.3275672800256916,0.2167857200112095,0.5477276172156319,9.0,14.0,8.0,16.0,4.0,21.0,9.0,43.0,32.0,57.0,42.0,41.0,49.0,8.0
225,30294.0,0.4891406636226695,0.793205559290507,0.5924821882113516,0.1201640975642105,0.4982805216868653,0.969285713796758,0.5542635356418893,14.0,18.0,5.0,11.0,5.0,16.0,3.0,39.0,36.0,46.0,49.0,35.0,41.0,6.0
226,30295.0,0.1874609585310058,0.3863358771175698,0.7189895635712502,0.1446009958570828,0.4764705875196674,0.758928566755867,0.5740740744351177,15.0,14.0,8.0,23.0,9.0,32.0,1.0,20.0,31.0,44.0,42.0,59.0,49.0,3.0
227,30296.0,0.3150421109648826,0.7349184920984005,0.542368631992959,0.1080540657886475,0.3147186183920181,0.6874999991036369,0.9076190378369072,12.0,12.0,14.0,5.0,6.0,24.0,3.0,24.0,35.0,37.0,41.0,46.0,46.0,2.0
228,30297.0,0.0,0.24848703123039234,0.8594832037357222,0.2229997385780845,0.4421965376307297,0.1235714338404041,0.5081499588234666,6.0,16.0,5.0,16.0,10.0,26.0,0.0,20.0,41.0,47.0,40.0,53.0,28.0,5.0
229,30298.0,0.3232544838651386,0.6245196686466652,0.608695638249507,0.1587795307460061,0.5950512371067931,0.5460714282735539,0.3856543340978446,4.0,13.0,15.0,19.0,4.0,25.0,3.0,21.0,45.0,43.0,49.0,48.0,41.0,5.0
230,30299.0,0.3725335350396778,0.7466162992527617,0.6687333205556589,0.085509782381658,0.2987643556997349,0.4046428638258715,0.6367726402622436,7.0,11.0,15.0,17.0,8.0,9.0,1.0,36.0,39.0,37.0,42.0,46.0,47.0,4.0
231,30302.0,0.3956899419956323,0.8329371150757193,0.5279910779871604,0.0817617083933481,0.405042572908474,0.7271428593802711,0.7530540886630305,16.0,17.0,14.0,20.0,14.0,23.0,7.0,36.0,33.0,40.0,42.0,49.0,48.0,3.0
232,30303.0,0.5151941461852605,0.6916381902074897,0.7298353731704192,0.1402854099350218,0.4500860602131255,0.4150000072855023,0.5354090352703823,16.0,16.0,7.0,10.0,13.0,17.0,10.0,43.0,35.0,44.0,42.0,43.0,59.0,1.0
233,30304.0,0.5077338371795685,0.9973062081587949,0.44909547019731677,0.0755993391591063,0.4688179854706691,0.985000002453604,1.0,11.11111111111111,17.0,12.0,3.0,8.0,35.0,9.0,21.0,48.0,22.0,46.0,54.0,36.0,4.0
234,30305.0,0.3467053960565891,0.5019418042221655,0.6246562609739464,0.0817004820772453,0.4231568045285777,0.5732142826380793,0.6032078051722054,9.0,18.0,10.0,14.0,7.0,26.0,11.0,27.0,40.0,32.0,42.0,40.0,36.0,5.0
235,30306.0,0.3971095126898898,0.7026117857547138,0.7291408270469966,0.1515057355872973,0.4301219141516569,0.8007142769093252,0.7807646233463774,15.0,21.0,5.0,13.0,15.0,19.0,3.0,29.0,33.0,33.0,40.0,28.0,51.0,0.0
236,30307.0,0.3289026335425951,0.6679367844682933,0.5482780823476533,0.0448407656209563,0.1396713618998606,0.4057142847739713,0.7459935885128512,16.0,19.0,11.0,25.0,21.0,12.0,0.0,31.0,35.0,41.0,43.0,42.0,49.0,4.0
237,30308.0,0.4703909206036763,0.8946984030619152,0.8091479543663832,0.0571006626287411,0.5945170659190265,0.8408505468673738,0.000628340204956065,9.0,17.0,9.0,15.0,2.0,29.0,2.0,22.0,39.0,44.0,49.0,47.0,35.0,5.0
238,30309.0,0.1597826777675174,0.515563971468997,0.8179944328831684,0.1580274855485193,0.6798156465970921,0.7025714342289546,0.07524813933381641,6.0,15.0,6.0,10.0,3.0,19.0,5.0,41.0,37.0,27.0,47.0,42.0,31.0,3.0
239,30310.0,0.1987792026059354,0.4814140697742759,0.8660447693817246,0.0996161526062604,0.6787085542385619,0.682142857230815,0.11647939468076358,15.0,19.0,17.0,18.0,10.0,21.0,4.0,31.0,26.0,41.0,29.0,52.0,39.0,3.0
240,30311.0,0.4119602156002491,0.9741324951122804,0.9982504019651486,0.0586335540668721,0.5800383547419632,0.8618395592518815,0.0007237961854964757,20.0,24.0,11.0,23.0,17.0,17.0,25.0,48.0,33.0,49.0,45.0,46.0,46.0,5.0
241,30312.0,0.0,0.31949321840837847,0.9018363592846483,0.0688229576672593,0.2041710473707353,0.3396428518722773,0.652154314407389,8.0,18.0,14.444444444444445,16.0,5.0,33.0,1.1111111111111112,31.0,44.0,38.0,42.0,54.0,43.0,4.0
242,30313.0,0.3796249757817143,0.884619998084576,0.7068375019461439,0.1202655472266652,0.5908608311588471,0.6278571436405916,0.34670504634083765,9.0,6.0,0.0,15.0,3.0,32.0,0.0,18.0,43.0,35.0,50.0,50.0,24.0,3.0
243,30314.0,0.3594093776322904,0.8323182399904384,0.9734190703838108,0.1147928436938735,0.5165710651982311,0.9339285672330676,0.26576577001588336,24.0,20.0,13.0,21.0,9.0,3.0,31.0,56.0,19.0,40.0,40.0,49.0,79.0,0.0
244,30315.0,0.3298884100831014,0.6424859171059275,0.7746236991011642,0.1072584479218132,0.5637654910489812,0.7878571464246471,0.263187413709544,19.0,15.0,12.0,12.0,8.0,18.0,6.0,43.0,21.0,41.0,33.0,46.0,63.0,3.0
245,30316.0,0.4048143579193857,0.9066087930798112,0.9107598169811943,0.0425868372862224,0.4410756438476618,0.6667142908568495,0.6178739719362794,28.0,29.0,20.0,24.0,26.0,4.0,22.0,59.0,18.0,51.0,37.0,28.0,60.0,1.0
246,30317.0,0.2876383523462312,0.9341504193113165,0.9905262078123239,0.0962704118476859,0.3549999976884231,1.0,1.0,5.0,15.0,4.0,21.0,7.0,35.0,8.0,38.0,50.0,37.0,49.0,58.0,44.0,3.0
