,subID,subtlety,block_type,responses_subt_1,responses_pf,RT,accuracy,rating180,diff_from_180,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
82,30017,150.0,1.0,0.0,,5767.666666666667,0.6666666666666666,16.666666666666668,-16.666666666666668,24.0,18.0,10.0,5.0,19.0,0.0,33.0,57.0,13.0,28.0,33.0,32.0,79.0,1.0
83,30017,180.0,1.0,16.666666666666668,,5133.166666666667,0.8333333333333334,16.666666666666668,0.0,24.0,18.0,10.0,5.0,19.0,0.0,33.0,57.0,13.0,28.0,33.0,32.0,79.0,1.0
84,30018,0.0,1.0,100.0,,1844.8333333333333,1.0,18.666666666666668,81.33333333333333,15.0,15.0,13.0,18.0,9.0,16.0,2.0,33.0,29.0,40.0,40.0,40.0,54.0,3.0
85,30018,30.0,1.0,98.0,,2012.3333333333333,1.0,18.666666666666668,79.33333333333333,15.0,15.0,13.0,18.0,9.0,16.0,2.0,33.0,29.0,40.0,40.0,40.0,54.0,3.0
86,30018,60.0,1.0,92.5,,2021.8333333333333,1.0,18.666666666666668,73.83333333333333,15.0,15.0,13.0,18.0,9.0,16.0,2.0,33.0,29.0,40.0,40.0,40.0,54.0,3.0
87,30018,90.0,1.0,56.5,,2125.3333333333335,1.0,18.666666666666668,37.83333333333333,15.0,15.0,13.0,18.0,9.0,16.0,2.0,33.0,29.0,40.0,40.0,40.0,54.0,3.0
88,30018,120.0,1.0,19.166666666666668,,2081.8333333333335,1.0,18.666666666666668,0.5,15.0,15.0,13.0,18.0,9.0,16.0,2.0,33.0,29.0,40.0,40.0,40.0,54.0,3.0
89,30018,150.0,1.0,9.333333333333334,,2808.8333333333335,0.5,18.666666666666668,-9.333333333333334,15.0,15.0,13.0,18.0,9.0,16.0,2.0,33.0,29.0,40.0,40.0,40.0,54.0,3.0
90,30018,180.0,1.0,18.666666666666668,,3190.6666666666665,0.5,18.666666666666668,0.0,15.0,15.0,13.0,18.0,9.0,16.0,2.0,33.0,29.0,40.0,40.0,40.0,54.0,3.0
91,30019,0.0,1.0,94.5,,2913.1666666666665,1.0,35.833333333333336,58.666666666666664,19.0,22.0,11.0,14.0,13.0,18.0,7.0,37.0,28.0,36.0,34.0,46.0,49.0,3.0
92,30019,30.0,1.0,97.16666666666667,,2230.1666666666665,1.0,35.833333333333336,61.333333333333336,19.0,22.0,11.0,14.0,13.0,18.0,7.0,37.0,28.0,36.0,34.0,46.0,49.0,3.0
93,30019,60.0,1.0,92.83333333333333,,2602.1666666666665,1.0,35.833333333333336,56.99999999999999,19.0,22.0,11.0,14.0,13.0,18.0,7.0,37.0,28.0,36.0,34.0,46.0,49.0,3.0
94,30019,90.0,1.0,89.83333333333333,,2898.1666666666665,1.0,35.833333333333336,53.99999999999999,19.0,22.0,11.0,14.0,13.0,18.0,7.0,37.0,28.0,36.0,34.0,46.0,49.0,3.0
95,30019,120.0,1.0,59.333333333333336,,2655.3333333333335,1.0,35.833333333333336,23.5,19.0,22.0,11.0,14.0,13.0,18.0,7.0,37.0,28.0,36.0,34.0,46.0,49.0,3.0
96,30019,150.0,1.0,55.333333333333336,,3047.5,0.6666666666666666,35.833333333333336,19.5,19.0,22.0,11.0,14.0,13.0,18.0,7.0,37.0,28.0,36.0,34.0,46.0,49.0,3.0
97,30019,180.0,1.0,35.833333333333336,,2790.8333333333335,0.5,35.833333333333336,0.0,19.0,22.0,11.0,14.0,13.0,18.0,7.0,37.0,28.0,36.0,34.0,46.0,49.0,3.0
98,30020,0.0,1.0,74.16666666666667,,2722.8333333333335,1.0,16.166666666666668,58.0,10.0,14.0,9.0,11.0,6.0,15.0,12.0,48.0,30.0,50.0,47.0,54.0,44.0,4.0
