,index,subID,r_squared_subt,nrmse_subt,aic_subt,center_subt,PSE_subt,sigma_subt,bias_xmin_subt,bias_xmax_subt,bias_lower_subt,bias_upper_subt,flipped_subt,range_subt,bias_subt,r_squared_pf,nrmse_pf,aic_pf,center_pf,PSE_pf,sigma_pf,bias_xmin_pf,bias_xmax_pf,bias_lower_pf,bias_upper_pf,flipped_pf,range_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
96,96,30124.0,0.9914158114936538,0.0375122169609449,-41.9632405881206,0.4235395400784387,0.3374670492791191,0.1303422908685233,0.3159905081932179,0.1071949719254485,0.2933333333333333,0.0999999999999999,False,0.5768145198813336,0.7466950617129167,0.0368742196043433,0.3171714150554643,-12.076380736541598,0.400177672606782,0.0,1.0,0.5033216453970608,0.4347773670246792,0.4016666666666666,0.345,False,0.061900987578260014,0.5365336054429009,21.0,24.0,14.0,16.0,21.11111111111111,4.0,19.0,50.0,26.0,44.0,42.0,29.0,69.0,0.0
97,97,30127.0,0.970978286250786,0.059814905759362,-35.43100544453993,0.3237591112741073,0.3419046937172085,0.1444004654480507,0.1346043604258506,0.1143596337273432,0.054,0.1066666666666666,False,0.7510360058468062,0.5406579408547935,0.8422390846338993,0.1583117769643418,-21.804644857216555,0.6515191801337121,0.5998007655379018,0.1002410008488297,0.3057834859977785,0.1889783050734395,0.305,0.1733333333333333,False,0.505238208928782,0.6180418365284857,7.0,10.0,9.0,22.0,16.0,32.0,22.0,26.0,44.0,43.0,39.0,35.0,55.0,1.0
98,98,30128.0,0.995455011062971,0.0271396632630794,-46.49462644877703,0.4293997697071562,0.4209695422174023,0.1141576361375965,0.0648808188100486,0.0146907753147587,0.0433333333333333,0.0083333333333333,False,0.9204284058751927,0.8153766368973788,0.9789140560161358,0.0516340832338457,-37.49002615463127,0.5573097262860656,0.4917343036347402,0.1644696597323257,0.1968323341155211,0.0604841004043782,0.17,0.0083333333333333,False,0.7426835654801006,0.7649427230824594,14.0,14.0,10.0,14.0,9.0,20.0,1.0,27.0,43.0,41.0,38.0,59.0,60.0,3.0
99,99,30129.0,0.9944964272149384,0.0319380136926687,-44.21541657571798,0.4626456745015846,0.4620554692145682,0.0805626613557645,0.0495749484248967,0.0444860943718712,0.0466666666666666,0.0433333333333333,False,0.905938957203232,0.5270508060601704,0.8724924310259144,0.1180839801272595,-25.909028963215427,0.7052105128504541,0.7044403927231716,0.1813630174622906,0.1240861674538083,0.2357677238012676,0.1083333333333333,0.1066666666666666,False,0.6401461087449241,0.34482374783006603,18.0,14.0,19.0,19.0,13.0,15.0,9.0,37.0,28.0,28.0,35.0,38.0,58.0,2.0
100,100,30130.0,0.9787794495352842,0.0573028452630584,-36.03167001320874,0.5240838684418835,0.5198568737129857,0.1279723722928035,0.0682102149551762,0.0598481719023369,0.0533333333333333,0.0383333333333333,False,0.8719416131424869,0.5326493377670902,0.9747863410486154,0.0617578705199327,-34.983473952968026,0.5703082521179607,0.5707986839608089,0.1400181479830846,0.0392637655162243,0.067264943080344,0.0233333333333333,0.025,False,0.8934712914034316,0.3685745000901019,12.0,14.0,11.0,14.0,16.0,29.0,17.0,43.0,40.0,34.0,43.0,41.0,47.5,3.0
101,101,30131.0,0.9988166751386012,0.0146818676055995,-55.09598859916919,0.4338219431723242,0.3847381555293655,0.0765513864685785,0.2392971678338091,0.0004681479223054,0.2366666666666667,0.0,False,0.7602346842438854,0.9980474743778971,0.9196737074545168,0.1045925182333293,-27.607565602417704,0.5348164333011695,0.5016393172971261,0.1671804437781584,0.1256737985963772,0.0530310638806299,0.09,0.0,False,0.8212951375229929,0.7032477843883342,7.0,14.0,8.0,16.0,3.0,25.0,6.0,26.0,47.0,47.0,50.0,49.0,34.0,3.0
102,102,30133.0,0.9831271099363904,0.0496943237533557,-38.026103876345154,0.3440832631586373,0.3338974200225704,0.1130995997251883,0.2120339574095509,0.1536800255106274,0.1816666666666666,0.1516666666666667,False,0.6342860170798217,0.57978083232281,0.6953097180319721,0.2084400309865079,-17.95345460394813,0.6957516305722566,0.6333503021560072,0.1267092547654494,0.2461124507347953,0.1362207006706957,0.2433333333333333,0.0799999999999999,False,0.617666848594509,0.6437120344653972,2.0,13.0,5.0,15.0,8.88888888888889,25.0,0.0,38.0,54.0,43.0,42.0,31.63636363636364,36.0,13.0
103,103,30134.0,0.9973694001644164,0.021869233473719,-49.51744291768509,0.3832755493171629,0.3734003855072277,0.0631886710533925,0.1666829956065581,0.1083752682001087,0.165,0.1083333333333332,False,0.7249417361933332,0.6059915935618513,0.738699778521416,0.1598883558833087,-21.665912762509898,0.6932169423924285,0.651307786920407,0.2344070025543571,0.2191625238456991,0.2704466991127789,0.185,0.1233333333333333,False,0.5103907770415219,0.44762744157759765,16.0,18.0,5.0,26.0,12.0,22.0,12.0,53.0,29.0,45.0,44.0,44.0,71.0,2.0
104,104,30135.0,0.9884859263301587,0.0443914535261571,-39.60591642710511,0.3842755118268025,0.3529526248791177,0.0677932533036216,0.1878049789219995,9.2614326621554e-05,0.185,0.0,False,0.8121024067513789,0.9995071021133357,0.993081329980042,0.0346143287227432,-43.08882580793645,0.4719701104355838,0.4317712652387686,0.0880089889472637,0.1871440034137287,0.00201985929862,0.1833333333333333,0.0,False,0.8108361372876512,0.9893221714250385,14.0,25.0,13.0,6.0,9.0,19.0,8.0,48.0,24.0,31.0,34.0,35.0,46.0,3.0
105,105,30136.0,0.9999931878051428,0.0014086238409336,-87.91198870738359,0.4897693663362492,0.4897693663362492,0.0147596790491568,3.880051601261009e-15,8.881784197001252e-16,0.0,0.0,False,0.9999999999999952,0.8137299551834342,0.6872706234272529,0.2165965736601834,-17.416062685972452,0.3862772132322938,0.3862772132322938,0.1935967031614091,0.1197006984931921,0.0403061718014091,0.0,0.0,False,0.8399931297053989,0.7480972427796492,5.0,13.0,11.0,23.0,6.0,30.0,1.0,32.72727272727273,50.0,39.0,51.0,56.0,25.0,2.0
106,106,30138.0,0.9873678114446228,0.0436593192187417,-39.83873929082175,0.557923155709629,0.5400931724243583,0.1396642969211545,0.1234596602382143,0.0888794288564791,0.1083333333333333,0.055,False,0.7876609109053065,0.581426909028309,0.8955502161285203,0.1226087146318259,-25.382600466527823,0.6515255672111789,0.607599545770055,0.1360174208485415,0.1699421150458912,0.0924197876553948,0.1633333333333333,0.035,False,0.737638097298714,0.6477392994034656,6.0,13.0,10.0,25.0,4.0,29.0,0.0,27.0,41.0,36.0,42.0,55.0,32.0,3.0
107,107,30139.0,0.8721373564112482,0.126852485080353,-24.90622563399597,0.3172455067292379,0.1382892660341715,0.1145550863279508,0.4428343030863064,0.0879532340267071,0.4133333333333333,0.0866666666666666,False,0.4692124628869865,0.8342967234967681,0.9712600397092926,0.0659531055660598,-34.063358357111774,0.5605319533495527,0.5216143854898274,0.1398889368791714,0.161314626481356,0.0673022745677183,0.1466666666666666,0.0333333333333333,False,0.7713830989509257,0.7056111151061777,19.0,21.0,10.0,24.0,14.0,28.0,6.0,45.0,36.0,36.0,38.0,48.0,54.888888888888886,2.0
108,108,30140.0,0.9756088254224742,0.0776017697155236,-31.786310650168268,0.2666874762873937,0.2496046933028308,0.0240712259818957,0.3500070212346117,0.1950000000000267,0.35,0.1949999999999999,False,0.4549929787653616,0.6422064443164768,0.9645455267445968,0.0832473951662498,-30.803138158675598,0.6840016669511052,0.668651682879043,0.0773993402442913,0.2417499102616796,0.1945071618627851,0.2416666666666666,0.185,False,0.5637429278755353,0.554145538740305,16.0,16.0,13.0,12.0,14.0,29.0,8.0,30.0,41.0,29.0,40.0,47.0,40.0,2.0
109,109,30142.0,0.9610199064673386,0.0745596255978772,-32.346185821471494,0.4263335875855618,0.376624045699828,0.094699382670563,0.2492877439190585,0.0649555799551578,0.2416666666666666,0.0633333333333332,False,0.6857566761257837,0.7932952746478781,0.9837669224171616,0.0465153827652328,-38.951610925153815,0.5394659703585467,0.4687158282652608,0.154976997434706,0.2846320568490028,0.1609823913226808,0.2666666666666666,0.1316666666666667,False,0.5543855518283164,0.6387406378245202,14.0,17.0,4.0,14.0,8.0,9.0,11.0,51.0,28.0,45.0,42.0,42.0,59.0,4.0
110,110,30143.0,0.965531158995279,0.069275105754038,-33.37537526311749,0.505722398572277,0.4514307940934682,0.1275222227366504,0.2157104877254852,0.0586690557804014,0.2016666666666667,0.0433333333333333,False,0.7256204564941134,0.7861755470879602,0.8466291763251053,0.1407716251223779,-23.44862934361502,0.5418238093858524,0.4787428727822002,0.1976339070467255,0.3216465830448768,0.2576942630988503,0.2916666666666667,0.2133333333333332,False,0.4206591538562729,0.5551940367848333,12.0,18.0,9.0,21.0,10.0,12.0,9.0,46.0,27.0,52.0,41.0,29.0,34.0,5.0
111,111,30144.0,0.989658388365418,0.0439501176377463,-39.74579969518874,0.4820429960060991,0.4347941878492364,0.062938239201767,0.2753308806052474,0.0235203765420634,0.275,0.0233333333333333,False,0.7011487428526891,0.9212973812906878,0.9585723039220264,0.071952952542989,-32.84439934632732,0.5429568490161248,0.5301557065066033,0.178802756105822,0.113864964003686,0.1054005799082993,0.0733333333333333,0.0416666666666667,False,0.7807344560880147,0.5193016739985019,20.0,18.0,6.0,16.0,16.0,18.0,10.0,41.0,29.0,49.0,39.0,51.0,55.0,2.0
112,112,30145.0,0.9799609928110722,0.0569539739867843,-36.117165357448414,0.4614177231140079,0.4723288626770642,0.0875167569049302,0.0493736359363422,0.1001497738102659,0.045,0.0983333333333332,False,0.850476590253392,0.33020672829768866,0.4996592098191477,0.2334575936347016,-16.366567622932052,0.5314151170847871,0.179724371511286,0.3278749571438475,0.4694661465508534,0.3123648745761413,0.4133333333333333,0.2466666666666667,False,0.2181689788730053,0.6004700937475297,18.0,17.0,10.0,21.0,11.0,19.0,9.0,41.0,28.0,52.0,47.0,48.0,61.0,3.0
113,113,30147.0,0.924001224461984,0.0977233197234472,-28.55861085929636,0.4149061428696796,0.2458801870333541,0.1418998372047571,0.4283866040405934,0.2046003986105848,0.4083333333333334,0.1983333333333332,False,0.36701299734882176,0.6767699846068806,0.8988061062576859,0.1281091731936412,-24.768214482181968,0.6404103419348942,0.5422827382899076,0.1201047765317549,0.3507146136535654,0.1802777703565194,0.3483333333333334,0.1566666666666667,False,0.46900761598991525,0.6604889716213039,2.0,5.0,6.0,12.0,0.0,23.0,2.0,19.0,46.0,43.0,47.0,46.0,32.0,7.0
114,114,30148.0,0.99938487260778,0.0115559464317977,-58.447771846885765,0.4807582625909122,0.4730064144570263,0.0600684301235774,0.0623128997636733,0.0018315734589984,0.062,0.0016666666666667,False,0.9358555267773283,0.9714461220588676,0.8744142971052057,0.1260552897732495,-24.99448524776175,0.4919087208716082,0.4790996658392606,0.1957738757890363,0.1042693959127561,0.0672427473634132,0.0316666666666666,0.0,False,0.8284878567238307,0.6079417697256645,4.444444444444445,10.0,10.0,14.0,4.0,40.0,0.0,14.0,48.0,43.0,48.0,57.81818181818182,25.0,3.0
115,115,30149.0,0.9945516790570376,0.0309468086152455,-44.65679559127399,0.41820216959361,0.4194105476721622,0.0851892261758866,0.0335522570535637,0.034348773715656,0.0266666666666666,0.0333333333333333,False,0.9320989692307803,0.4941347233387408,0.9396961006898368,0.0995143321166347,-28.304350453442744,0.406023932812331,0.3706802813976252,0.0504681716071837,0.2685571848064847,0.0333387372498461,0.2683333333333333,0.0333333333333333,False,0.6981040779436691,0.8895687725002611,6.0,9.0,7.0,22.0,1.0,35.0,6.0,34.0,46.0,48.0,50.0,54.0,31.0,5.0
116,116,30150.0,0.950819921747555,0.0944911187532988,-29.02949202483764,0.333333569255888,0.3163499907166904,0.0154591193948753,0.3333333336214297,0.0,0.3333333333333333,0.0,False,0.6666666663785703,1.0,0.7371131336257126,0.2073463049975166,-18.02710877599998,0.3439767559147154,0.3439767559147154,0.1663004359351922,0.1122057657836256,0.0189874368591665,0.0,0.0,False,0.8688067973572079,0.8552711842025476,20.0,21.0,9.0,11.0,3.0,14.0,0.0,37.0,33.0,44.0,41.0,46.0,53.0,4.0
117,117,30151.0,0.9969747442671956,0.0262084802342142,-46.983411465340176,0.4137316588323494,0.4079416733826368,0.0549540348541609,0.0505102976683563,2.2106103738983585e-05,0.05,0.0,False,0.9494675962279047,0.9995625360741064,0.9831864557343064,0.0470896171274217,-38.77983843581639,0.4463027513637722,0.3627379286922007,0.1586028351160342,0.2556059679625803,0.0346301578870412,0.2116666666666666,0.0116666666666667,False,0.7097638741503786,0.8806828137411676,23.0,26.0,12.0,10.0,18.0,10.0,24.0,51.0,24.0,51.0,36.0,38.0,61.0,7.0
118,118,30152.0,0.9238043587186924,0.1095320541931687,-26.96153256287887,0.4716799004372579,0.4540364838527188,0.0332500513291968,0.3200003355861563,0.1940000610942213,0.32,0.194,False,0.48599960331962244,0.6225682658084465,0.9562378148345227,0.0740040143030421,-32.4509031587525,0.5129956577845144,0.4219017888826518,0.1518698804406304,0.347339057965588,0.2118172837232226,0.3316666666666666,0.1933333333333332,False,0.44084365831118943,0.6211841520325525,8.0,12.0,9.0,21.0,9.0,29.0,0.0,26.0,46.0,42.0,45.0,48.0,32.0,5.0
119,119,30153.0,0.4934809898655886,0.2340898717703308,-16.328702379508073,0.1961014710833129,0.0,0.2025729810222806,0.63527592292344,0.07754457166472,0.5233333333333333,0.0699999999999999,False,0.28717950541183995,0.891214447040384,0.8466067683248863,0.1681047898037511,-20.96434843276464,0.8294220899760107,0.824922114373586,0.0116243605473955,0.225,0.0950002881344325,0.225,0.0949999999999999,False,0.6799997118655675,0.7031243668926862,11.0,15.555555555555555,13.0,14.0,13.333333333333334,31.0,0.0,27.6,42.66666666666666,33.6,38.4,48.0,42.0,3.0
120,120,30156.0,0.994710879551427,0.0291790526040535,-45.48025885206758,0.4773032067715281,0.0,0.0962629199837537,0.5859492043960182,0.0433033385741203,0.5833333333333334,0.0416666666666667,False,0.37074745702986156,0.9311828945978924,0.9734590263756552,0.0621857717673849,-34.88680677174595,0.5869753570902481,0.5187054319737623,0.1423556240462972,0.2508344256776103,0.1154187983531407,0.24,0.0799999999999999,False,0.633746775969249,0.6848661232714499,9.0,17.0,12.0,22.0,10.0,29.0,17.0,41.0,43.0,47.0,41.45454545454545,41.0,47.0,15.0
121,121,30157.0,0.991061622748548,0.0436588562839552,-39.83888773842668,0.3590349247074914,0.2965519633642207,0.0858289613728282,0.2758404418725654,0.0137452466905449,0.265,0.0133333333333333,False,0.7104143114368897,0.9525347859600826,0.9904459214363972,0.0424098168797237,-40.245255787054525,0.5253807640715787,0.4676138643180053,0.0797741314835443,0.262672495561549,0.0102315270645905,0.2616666666666666,0.0083333333333333,False,0.7270959773738606,0.9625086982370831,6.0,11.0,9.0,21.0,5.0,34.0,1.0,24.0,44.0,41.0,38.0,46.0,41.0,2.0
122,122,30158.0,0.9807326440955884,0.0556800405264255,-36.43386949155332,0.4362936006501017,0.4395082200019672,0.0779434712282255,0.1723882634797505,0.1838004677648672,0.17,0.1833333333333332,False,0.6438112687553823,0.48398011603955093,0.9291848878421456,0.0916660021604366,-29.45445206836353,0.6510370331471679,0.5992931638526178,0.1670213136103839,0.198210680342629,0.1507532934393012,0.1833333333333333,0.0683333333333332,False,0.6510360262180698,0.5679975448310665,15.0,22.0,15.0,20.0,15.0,15.0,1.0,37.0,35.0,39.0,41.0,48.0,47.0,6.0
123,123,30160.0,0.9801008405452192,0.0578266758291777,-35.90427126329338,0.3851316187152626,0.3176805544606778,0.0801493515936293,0.3783701259030451,0.2101932597587352,0.375,0.2099999999999999,False,0.4114366143382197,0.6428706493143572,0.9551532068100468,0.0765241940743572,-31.982076560362277,0.3604048049638026,0.0128235819682598,0.149293064720365,0.496600175425887,0.0452228675308168,0.455,0.0383333333333333,False,0.45817695704329614,0.9165357248668539,12.0,22.0,11.0,18.0,9.0,18.0,8.0,44.0,37.0,50.0,42.0,41.0,74.0,1.0
124,124,30161.0,0.9701872026610446,0.0819981245124329,-31.01482465290665,0.4605631251932641,0.4307587427424345,0.0640454149972796,0.275439028908391,0.1417948638971718,0.275,0.1416666666666667,False,0.5827661071944372,0.6601549722058406,0.8443919791059883,0.1287180026713502,-24.701838105726864,0.6027830690488226,0.5517533541737927,0.2264575951667422,0.2412650388013923,0.2208174047820003,0.1966666666666666,0.12,False,0.5379175564166074,0.5221255257620514,14.0,9.0,11.0,17.0,3.0,24.0,0.0,21.0,25.0,46.0,38.0,55.0,46.0,3.0
125,125,30162.0,0.9957718968234692,0.0294591826229742,-45.34649459108762,0.4071289491641771,0.3600666410947061,0.0784516038258139,0.2604732594497407,0.0570251655306341,0.2566666666666666,0.0566666666666667,False,0.6825015750196252,0.8203922884525839,0.930146589238876,0.097087661110593,-28.64997380121,0.5716994103243578,0.5286728421382382,0.1585512013539853,0.2339900923727009,0.1695291482150163,0.2166666666666666,0.1283333333333333,False,0.5964807594122827,0.5798734455187299,16.0,17.0,7.0,4.0,4.0,13.0,1.0,35.0,33.0,32.0,50.0,54.0,77.0,3.0
126,126,30163.0,0.908029869347267,0.0917723877757847,-29.438213387001625,0.5763262199650199,0.2547442629222619,0.2383580843837346,0.4517725833906892,0.2478259234421245,0.42,0.1916666666666667,False,0.30040149316718634,0.6457597879045379,0.5530142508519462,0.2930210159743315,-13.185153239274545,0.4894157369392583,0.4764435866151793,0.2087844593049371,0.3934883749857409,0.3830709705719464,0.37,0.3616666666666667,False,0.22344065444231265,0.5067074103694632,18.0,17.0,17.0,22.0,17.0,15.0,13.0,46.0,34.0,41.0,40.0,41.0,68.0,2.0
127,127,30164.0,0.9788096072274024,0.0535740217123272,-36.973673971184674,0.4426946760798923,0.3862347716530859,0.1411338691679481,0.2236435676566799,0.0545320680945393,0.1916666666666666,0.04,False,0.7218243642487808,0.80396533309873,0.9761050331463684,0.0571895510457601,-36.05937699831885,0.5226924162432255,0.4172087504723326,0.1539224421481555,0.3073115102246104,0.1040863764338355,0.2866666666666667,0.0766666666666666,False,0.588602113341554,0.7469934100068654,21.0,12.0,21.0,23.0,11.0,14.0,3.0,34.0,26.0,35.0,39.0,57.0,42.0,3.0
128,128,30165.0,0.9914926192105848,0.0394609912095311,-41.25419723095118,0.4142669255833733,0.4142669255833733,0.0638114533180574,0.0015131512976851,0.0001031605000358,0.0,0.0,False,0.9983836882022791,0.9361753714962282,0.9805607689212374,0.0570022676295942,-36.10529920549,0.6210983264640696,0.6160833923208273,0.1132032694199301,0.0257022107147583,0.0332540820835526,0.0216666666666666,0.0,False,0.9410437072016891,0.4359536445530149,21.0,20.0,12.0,16.0,10.0,17.0,11.0,34.0,26.0,34.0,37.0,51.0,35.0,3.0
129,129,30166.0,0.9951398718264348,0.0299234107417278,-45.12759791791932,0.3866449126296601,0.4818849816104328,0.0880044749173416,0.3016292064974328,0.4319202386851699,0.2983333333333333,0.4316666666666666,False,0.26645055481739727,0.41119137704800274,0.91170332137508,0.0998251163190044,-28.260696451260703,0.5661507134599896,0.1068727694694471,0.2068116152083936,0.4911562408039838,0.3110524287660409,0.4766666666666666,0.285,False,0.19779133042997532,0.6122549648674805,9.0,11.0,9.0,14.0,8.0,30.0,2.0,24.0,40.0,43.0,44.0,46.0,37.0,3.0
130,130,30169.0,0.9915503945157144,0.0387432018503191,-41.51119964572011,0.3670511076947465,0.354754319512939,0.0794552929133082,0.1198818379226023,0.0469586484203168,0.1116666666666666,0.0466666666666667,False,0.8331595136570809,0.7185416474763845,0.8695104792953414,0.1186538184515962,-25.84163159789431,0.4024305150782664,0.3675676396782643,0.2148069460263344,0.2312875684854667,0.1030090931014088,0.1216666666666666,0.055,False,0.6657033384131245,0.6918632312616162,24.0,18.0,10.0,17.0,15.0,19.0,4.0,39.0,39.0,44.0,46.0,50.0,57.0,2.0
131,131,30170.0,0.9851872297111476,0.04905274987604,-38.20802644561837,0.2296209738533033,0.1756132527264758,0.0950444369244399,0.3298625166510906,0.1118502584816293,0.28,0.1116666666666666,False,0.55828722486728,0.7467805669690626,0.939816984780181,0.079011233141321,-31.5343134294554,0.5042137019214611,0.4737651148056376,0.2164080499620052,0.3125230574086474,0.2791166304757738,0.2683333333333333,0.2333333333333332,False,0.4083603121155788,0.52823207064787,12.0,15.0,10.0,17.0,9.0,13.0,3.0,42.0,36.0,43.0,44.0,36.0,55.0,5.0
132,132,30171.0,0.9234459336023604,0.1141625799087076,-26.381843898122533,0.4631316655428816,0.4617045890159573,0.0849090546077364,0.0125568795315503,0.0017766519522341,0.0083333333333333,0.0,False,0.9856664685162156,0.8760492517671562,0.8410525855492447,0.1353347529913748,-24.000054852272772,0.5717271564229286,0.5045484053349197,0.1988675739378249,0.1890859137885805,0.0890926604078097,0.1433333333333333,0.0,False,0.7218214258036098,0.679728531698809,11.0,16.666666666666668,14.0,20.0,15.0,35.0,7.0,34.0,48.0,39.0,40.0,50.0,40.0,3.0
133,133,30172.0,0.8853017667435893,0.1197462443228261,-25.713325681641905,0.3926722627740271,0.3559392731160956,0.1467404412792266,0.1801749883226991,0.0317761299844219,0.125,0.0183333333333333,False,0.788048881692879,0.8500780263004901,0.8307344780007601,0.1303574048855211,-24.5246546550296,0.7366098152510772,0.4771891914544057,0.1960164133395838,0.3840984429575791,0.1395997099404793,0.37,0.0116666666666667,False,0.47630184710194157,0.7334347864930251,6.0,4.0,10.0,13.0,3.0,23.0,2.0,25.0,37.0,44.0,45.0,43.0,41.0,4.0
134,134,30173.0,0.9919154092477324,0.0387236651785683,-41.51826107522667,0.4494758688195176,0.4579658210910249,0.0704875336795494,0.0315054592119543,0.083692786870004,0.03,0.0833333333333332,False,0.8848017539180416,0.27348905285883957,0.9542878840850676,0.082334725741396,-30.95747247057037,0.5874474334776848,0.6354080899927781,0.1111055585176286,0.2124060202023259,0.3230601526286459,0.21,0.3116666666666667,False,0.4645338271690282,0.39667495535591035,17.0,15.0,13.0,18.0,13.0,18.0,1.0,38.0,28.0,38.0,42.0,44.0,57.0,3.0
135,135,30174.0,0.9414225094692256,0.1088284626257579,-27.05175323259468,0.2974842978932902,0.2841948416884433,0.0443096890597312,0.1626307051897629,0.0433334367925952,0.1616666666666666,0.0433333333333333,False,0.794035858017642,0.7896068879974898,0.8021570288636812,0.1678901507595068,-20.98223529155568,0.5169105396300665,0.1635915550363337,0.1799821469706785,0.4689210889067939,0.1368835207003822,0.445,0.1083333333333332,False,0.3941953903928239,0.7740467495136063,11.0,11.0,10.0,17.0,3.0,25.0,1.0,25.0,45.0,36.0,48.0,51.0,37.0,5.0
136,136,30176.0,0.9622387669124908,0.0721567475659291,-32.8048026748893,0.4591672118418043,0.4188650467498296,0.1613004314196311,0.1661480079532203,0.0394611066998824,0.1183333333333333,0.01,False,0.7943908853468973,0.8080770555018442,0.5607800390699975,0.232784921206998,-16.40696471338305,0.6301773996453325,0.6644956777806738,0.2557778350264443,0.1829781182147296,0.307810670549663,0.1283333333333333,0.175,False,0.5092112112356073,0.3728245681312207,11.0,11.0,16.0,20.0,8.0,31.0,2.0,25.0,43.0,47.0,42.0,58.0,36.0,3.0
137,137,30177.0,0.929461518315618,0.1003874885999999,-28.182047730385257,0.4546260299549295,0.4310821608801388,0.1178627733984796,0.1835742061339897,0.1021363856301803,0.1683333333333333,0.0949999999999999,False,0.71428940823583,0.6425180284723736,0.7744830205291795,0.1678320338614833,-20.987082374159854,0.4739041412520394,0.3435033425493713,0.2141477528116186,0.3439668910486242,0.1502210913052962,0.2833333333333333,0.1016666666666666,False,0.5058120176460796,0.6960243942198638,7.0,12.0,10.0,19.0,7.0,15.0,4.0,37.09090909090909,47.0,39.27272727272727,44.0,43.63636363636363,36.0,2.0
138,138,30178.0,0.9876790507253348,0.0439572250740167,-39.743535854537136,0.499771419080126,0.5363520642659813,0.1173787045687231,0.2023735826725422,0.2840119853491087,0.195,0.2766666666666667,False,0.5136144319783491,0.4160764545208171,0.912424904946592,0.1091820389550409,-27.006341906863177,0.5491356487999703,0.4344556492304998,0.1532730996186029,0.338209658610299,0.1542415789530926,0.3233333333333333,0.1266666666666667,False,0.5075487624366084,0.6867881179134258,25.0,25.0,22.0,22.0,21.0,8.0,1.0,22.0,17.0,40.0,38.0,37.0,34.0,2.0
139,139,30179.0,0.9692352934892792,0.0748858853158524,-32.285057945761935,0.5007362627059421,0.4965909714430224,0.1098371817225241,0.2454934808597548,0.2355668459956551,0.24,0.2299999999999999,False,0.51893967314459,0.510317453248523,0.5139442420487057,0.2702255449272184,-14.318976439587887,0.6833594962602563,0.6916469145460786,0.0120415851751356,0.1616666666666666,0.3300000000019323,0.1616666666666666,0.3299999999999999,False,0.5083333333314011,0.3288135593207415,1.0,13.0,4.0,18.0,4.0,32.0,15.0,38.0,39.0,37.0,48.0,51.0,31.0,6.0
140,140,30180.0,0.9665666772698832,0.0655202375777123,-34.155546987746106,0.5034823695560287,0.3918305538847306,0.1653785712210006,0.3788654221898216,0.2446384861987096,0.36,0.2249999999999999,False,0.37649609161146885,0.607639209783004,0.8063679446009564,0.1468161157223014,-22.86004144183429,0.4565321600850251,0.3514849585719568,0.2324129622743627,0.3883270337029591,0.2802910314103382,0.3366666666666666,0.2433333333333333,False,0.33138193488670264,0.5807905199766882,6.0,17.0,7.0,12.0,8.0,26.0,9.0,31.0,44.0,45.0,48.0,52.0,36.0,10.0
141,141,30181.0,0.9888569526144526,0.0433294241961499,-39.94492664970779,0.4857974804792458,0.4633517027452283,0.0949528057880929,0.1793927494394431,0.0915953618181852,0.175,0.0883333333333332,False,0.7290118887423717,0.6619949067392645,0.9766955568074094,0.0556005510837305,-36.45387032675566,0.6819447743380012,0.590107356612634,0.1332341055064035,0.2871909217515407,0.1228936270833748,0.2833333333333333,0.0683333333333332,False,0.5899154511650845,0.7003212448932156,12.0,20.0,8.0,18.0,13.0,19.0,8.0,41.0,34.0,48.0,49.0,45.0,38.0,15.0
142,142,30183.0,0.9936153502101768,0.0373663727773345,-42.01777743662974,0.4846537746745869,0.3898880465314591,0.081660261254706,0.4225328888038622,0.2505953282161324,0.4216666666666666,0.25,False,0.3268717829800054,0.6277153120611363,0.946322011116998,0.0733253017651442,-32.57989368152262,0.4682002788345097,0.1976230714077183,0.2133029496823167,0.4592350893715513,0.2594157020180131,0.425,0.2333333333333332,False,0.28134920861043555,0.6390239805950625,21.0,20.0,15.0,16.0,14.0,9.0,0.0,43.0,28.0,39.0,43.0,31.0,37.0,3.0
143,143,30184.0,0.9392994988496786,0.0943420774242708,-29.051591730629973,0.4805223285294548,0.3999074441087604,0.1308619718009095,0.301750693625733,0.1162724096354959,0.2866666666666667,0.1049999999999999,False,0.5819768967387711,0.7218517141076877,0.9579524323143636,0.0921779913749769,-29.37647435044689,0.8622898348700953,0.8538785885583252,0.0344835310291317,0.1983333333428141,0.1274295477688529,0.1983333333333333,0.1149999999999999,False,0.6742371188883329,0.6088272938463735,4.0,4.0,2.0,12.0,0.0,30.0,0.0,18.0,46.0,42.0,51.0,55.0,20.0,7.0
144,144,30187.0,0.9805894479789156,0.062903444922654,-34.72616087941687,0.4293698751889829,0.4261894548473278,0.0437114976214567,0.1467064118335096,0.1200015697095004,0.1466666666666666,0.12,False,0.73329201845699,0.5500638225551242,0.9457901859890606,0.0849459568640736,-30.52036036817908,0.6170981919293659,0.5469940371652238,0.159273085704801,0.2313814281315269,0.1199381068695499,0.2166666666666666,0.06,False,0.6486804649989232,0.6586067812335505,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
