,subID,block_type,subtlety,chargeSpeeds,responses_subt_1,responses_subt_2,pred_color,responses_pf,RT,movie,trial_num,stim_dur,subt_norm,chargeSpeed_norm,accuracy,responses_pf_rev,chargeSpeed_norm_rev
14,30099,2,,9.0,,, ,73.0,3335.0,abb20336-74c4-448b-a5f7-252c765a55f4,14,8314,,1.0,,27.0,0.0
27,30099,2,,9.0,,, ,44.0,4764.0,87da47db-3d5c-48b2-b3f2-123123d766f0,27,8262,,1.0,,56.0,0.0
54,30099,2,,9.0,,, ,61.0,4281.0,3322caf5-0aeb-4230-89db-c56b23e94819,54,8346,,1.0,,39.0,0.0
72,30099,2,,9.0,,, ,84.0,3952.0,8649b489-429a-4894-9c74-827e94f04566,72,8129,,1.0,,16.0,0.0
74,30099,2,,9.0,,, ,67.0,3347.0,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,74,8386,,1.0,,33.0,0.0
78,30099,2,,9.0,,, ,73.0,2964.0,2abe0875-f8ff-4373-aad8-bca142211a09,78,8398,,1.0,,27.0,0.0
0,30101,2,,1.5,,, ,20.0,3759.0,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,0,8115,,0.0,,80.0,1.0
13,30101,2,,1.5,,, ,26.0,1761.0,7e595f18-f375-4ca5-b922-61b8d693804d,13,8039,,0.0,,74.0,1.0
29,30101,2,,1.5,,, ,23.0,1653.0,8ed7c0fc-1490-4e35-a000-7f7357a0772a,29,8088,,0.0,,77.0,1.0
34,30101,2,,1.5,,, ,24.0,1543.0,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,34,7998,,0.0,,76.0,1.0
64,30101,2,,1.5,,, ,20.0,1423.0,b3a507ff-2289-4ad3-8922-1a3d0532e154,64,8011,,0.0,,80.0,1.0
67,30101,2,,1.5,,, ,13.0,1687.0,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,67,8081,,0.0,,87.0,1.0
7,30101,2,,2.75,,, ,33.0,1907.0,c49bbdbd-6e52-4da5-887c-72db9cec7d93,7,8107,,0.16666666666666666,,67.0,0.8333333333333334
10,30101,2,,2.75,,, ,33.0,2596.0,8dc79a0d-b826-4ac2-8483-04346b06960d,10,8087,,0.16666666666666666,,67.0,0.8333333333333334
11,30101,2,,2.75,,, ,37.0,1499.0,46c1720a-0af5-44e9-b008-09b89ef78bd9,11,8109,,0.16666666666666666,,63.0,0.8333333333333334
30,30101,2,,2.75,,, ,20.0,3531.0,59df47e5-696a-407f-aa33-94dab9b3e492,30,7981,,0.16666666666666666,,80.0,0.8333333333333334
58,30101,2,,2.75,,, ,25.0,2289.0,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,58,8006,,0.16666666666666666,,75.0,0.8333333333333334
65,30101,2,,2.75,,, ,8.0,1458.0,4a2adf87-0f15-4bc0-9837-899addfb179c,65,8092,,0.16666666666666666,,92.0,0.8333333333333334
3,30101,2,,4.0,,, ,58.0,1637.0,0890b767-b394-4f89-aea1-c60cab7014af,3,8121,,0.3333333333333333,,42.0,0.6666666666666667
4,30101,2,,4.0,,, ,37.0,2583.0,1d41f125-7386-42b4-8250-f6c540c627a8,4,8051,,0.3333333333333333,,63.0,0.6666666666666667
6,30101,2,,4.0,,, ,32.0,1829.0,70326c05-1133-4c5d-8a4c-3e71e0da8479,6,8038,,0.3333333333333333,,68.0,0.6666666666666667
33,30101,2,,4.0,,, ,77.0,1720.0,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,33,8044,,0.3333333333333333,,23.0,0.6666666666666667
36,30101,2,,4.0,,, ,20.0,2113.0,fb491605-8f46-43ab-ba62-bfd86d95e4d6,36,8066,,0.3333333333333333,,80.0,0.6666666666666667
40,30101,2,,4.0,,, ,14.0,1881.0,1a1c3419-9320-46a3-8b48-10e9514c3e7d,40,8036,,0.3333333333333333,,86.0,0.6666666666666667
2,30101,2,,5.25,,, ,45.0,3754.0,0a4312a1-7156-4c68-9698-0f1495558bee,2,7916,,0.5,,55.0,0.5
5,30101,2,,5.25,,, ,57.0,2581.0,4cf04acf-6776-453a-a811-1c5e51c2ece4,5,8120,,0.5,,43.0,0.5
9,30101,2,,5.25,,, ,34.0,3499.0,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,9,8082,,0.5,,66.0,0.5
31,30101,2,,5.25,,, ,40.0,1273.0,35ae5b09-f580-4922-91bd-f22c23175a47,31,8055,,0.5,,60.0,0.5
35,30101,2,,5.25,,, ,24.0,2021.0,8b72023d-88b1-4615-b871-cac794edf1d9,35,8090,,0.5,,76.0,0.5
60,30101,2,,5.25,,, ,28.0,1822.0,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,60,8069,,0.5,,72.0,0.5
8,30101,2,,6.5,,, ,40.0,2092.0,5456278f-d454-4194-af69-2784112cffb9,8,8070,,0.6666666666666666,,60.0,0.33333333333333337
37,30101,2,,6.5,,, ,12.0,2481.0,d98f2d5f-eb3b-4ebd-b714-878343382f2a,37,8114,,0.6666666666666666,,88.0,0.33333333333333337
38,30101,2,,6.5,,, ,16.0,2964.0,755a600e-d336-4f66-8771-52eed84faf02,38,8043,,0.6666666666666666,,84.0,0.33333333333333337
39,30101,2,,6.5,,, ,31.0,1739.0,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,39,8047,,0.6666666666666666,,69.0,0.33333333333333337
41,30101,2,,6.5,,, ,69.0,2089.0,e2c787c5-5358-4a21-bb35-c422b37ef982,41,7976,,0.6666666666666666,,31.0,0.33333333333333337
59,30101,2,,6.5,,, ,77.0,1520.0,2c174300-1111-477c-b605-e34e6031cd26,59,8057,,0.6666666666666666,,23.0,0.33333333333333337
1,30101,2,,7.75,,, ,30.0,1594.0,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,1,7878,,0.8333333333333334,,70.0,0.16666666666666663
56,30101,2,,7.75,,, ,93.0,1926.0,015f75aa-de90-4fdc-8657-d630f1963869,56,8076,,0.8333333333333334,,7.0,0.16666666666666663
57,30101,2,,7.75,,, ,30.0,1457.0,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,57,7942,,0.8333333333333334,,70.0,0.16666666666666663
61,30101,2,,7.75,,, ,32.0,2742.0,534a6ddb-dbec-42ac-b559-3f4cbdd66423,61,7930,,0.8333333333333334,,68.0,0.16666666666666663
62,30101,2,,7.75,,, ,24.0,1813.0,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,62,8001,,0.8333333333333334,,76.0,0.16666666666666663
63,30101,2,,7.75,,, ,23.0,1930.0,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,63,7999,,0.8333333333333334,,77.0,0.16666666666666663
12,30101,2,,9.0,,, ,34.0,1911.0,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,12,7907,,1.0,,66.0,0.0
28,30101,2,,9.0,,, ,36.0,1956.0,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,28,8086,,1.0,,64.0,0.0
32,30101,2,,9.0,,, ,81.0,2380.0,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,32,8069,,1.0,,19.0,0.0
66,30101,2,,9.0,,, ,92.0,1693.0,1be4605b-9f78-45d4-8eb0-87bdc69537e2,66,8021,,1.0,,8.0,0.0
68,30101,2,,9.0,,, ,77.0,1242.0,132133b4-5554-4500-9494-87f534100012,68,7942,,1.0,,23.0,0.0
69,30101,2,,9.0,,, ,75.0,2074.0,91327185-f59e-4ae7-a000-fd66526bab82,69,7984,,1.0,,25.0,0.0
32,30102,2,,1.5,,, ,0.0,2051.0,95aaf072-b6be-4da4-9857-deaf20ab49f2,32,8012,,0.0,,100.0,1.0
33,30102,2,,1.5,,, ,0.0,1979.0,1b1159fc-de2b-4ae5-a736-d98d8524a366,33,7965,,0.0,,100.0,1.0
35,30102,2,,1.5,,, ,0.0,2055.0,1a8cf3c1-690b-449c-bb36-fd3b251837c1,35,8009,,0.0,,100.0,1.0
40,30102,2,,1.5,,, ,0.0,2205.0,1f6c6525-a740-48c2-8dfc-9c4fb520c630,40,8010,,0.0,,100.0,1.0
62,30102,2,,1.5,,, ,0.0,2268.0,e4bc0778-6eb7-4065-bf77-a9b6e293735f,62,8050,,0.0,,100.0,1.0
66,30102,2,,1.5,,, ,0.0,2060.0,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,66,8063,,0.0,,100.0,1.0
7,30102,2,,2.75,,, ,0.0,3125.0,8fa1d226-bf98-4c72-8961-7121546d4a11,7,8051,,0.16666666666666666,,100.0,0.8333333333333334
8,30102,2,,2.75,,, ,0.0,2892.0,112b96b3-6518-4053-ad9f-ff77320acc23,8,8040,,0.16666666666666666,,100.0,0.8333333333333334
10,30102,2,,2.75,,, ,0.0,2976.0,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,10,7996,,0.16666666666666666,,100.0,0.8333333333333334
28,30102,2,,2.75,,, ,0.0,2305.0,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,28,8001,,0.16666666666666666,,100.0,0.8333333333333334
41,30102,2,,2.75,,, ,0.0,2326.0,59df47e5-696a-407f-aa33-94dab9b3e492,41,7972,,0.16666666666666666,,100.0,0.8333333333333334
67,30102,2,,2.75,,, ,0.0,2134.0,c496efe1-6c3e-480d-856f-af132dbe7048,67,8054,,0.16666666666666666,,100.0,0.8333333333333334
4,30102,2,,4.0,,, ,0.0,2804.0,9f53cd68-f278-45d6-806a-74eeef55bbcc,4,8022,,0.3333333333333333,,100.0,0.6666666666666667
5,30102,2,,4.0,,, ,5.0,3303.0,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,5,8055,,0.3333333333333333,,95.0,0.6666666666666667
29,30102,2,,4.0,,, ,0.0,2219.0,fb491605-8f46-43ab-ba62-bfd86d95e4d6,29,8002,,0.3333333333333333,,100.0,0.6666666666666667
37,30102,2,,4.0,,, ,0.0,2636.0,50781782-fbf2-4226-a593-5173be906638,37,8008,,0.3333333333333333,,100.0,0.6666666666666667
38,30102,2,,4.0,,, ,0.0,2033.0,7413c064-c0e5-4104-89aa-79d64ef9d6d9,38,8002,,0.3333333333333333,,100.0,0.6666666666666667
56,30102,2,,4.0,,, ,0.0,2019.0,1a1c3419-9320-46a3-8b48-10e9514c3e7d,56,8012,,0.3333333333333333,,100.0,0.6666666666666667
6,30102,2,,5.25,,, ,0.0,3335.0,39d4c0f1-9195-4761-98c6-457bad8a2291,6,8077,,0.5,,100.0,0.5
13,30102,2,,5.25,,, ,0.0,3102.0,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,13,8037,,0.5,,100.0,0.5
30,30102,2,,5.25,,, ,100.0,2319.0,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,30,8021,,0.5,,0.0,0.5
57,30102,2,,5.25,,, ,100.0,2115.0,8e0deaa9-1ac5-4e69-817a-3204f157f360,57,8022,,0.5,,0.0,0.5
58,30102,2,,5.25,,, ,0.0,1857.0,27f4d7f8-d998-48b2-a3e4-f885f21c713d,58,8051,,0.5,,100.0,0.5
63,30102,2,,5.25,,, ,100.0,2443.0,124d9b3a-acac-4627-93e0-f05b493598f3,63,8056,,0.5,,0.0,0.5
2,30102,2,,6.5,,, ,0.0,2875.0,d80f638e-7e4b-4e80-bc19-a4b764fd7614,2,8019,,0.6666666666666666,,100.0,0.33333333333333337
3,30102,2,,6.5,,, ,0.0,3273.0,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,3,8027,,0.6666666666666666,,100.0,0.33333333333333337
9,30102,2,,6.5,,, ,100.0,3092.0,93e661c0-3f68-4205-9141-04164911b7e4,9,8067,,0.6666666666666666,,0.0,0.33333333333333337
36,30102,2,,6.5,,, ,100.0,2285.0,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,36,7933,,0.6666666666666666,,0.0,0.33333333333333337
61,30102,2,,6.5,,, ,0.0,2226.0,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,61,8072,,0.6666666666666666,,100.0,0.33333333333333337
64,30102,2,,6.5,,, ,100.0,2330.0,187f8493-9a30-43cc-a2bd-5d96f6d2263d,64,8014,,0.6666666666666666,,0.0,0.33333333333333337
11,30102,2,,7.75,,, ,100.0,3108.0,7f445daf-d952-4bf3-b733-def683994895,11,7936,,0.8333333333333334,,0.0,0.16666666666666663
12,30102,2,,7.75,,, ,100.0,3266.0,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,12,7973,,0.8333333333333334,,0.0,0.16666666666666663
31,30102,2,,7.75,,, ,100.0,2278.0,09060d5d-c3e1-451b-a3b5-4b2b567660ff,31,8029,,0.8333333333333334,,0.0,0.16666666666666663
34,30102,2,,7.75,,, ,0.0,2083.0,8b590505-e40d-4ff8-802d-5430cc2802b6,34,7973,,0.8333333333333334,,100.0,0.16666666666666663
59,30102,2,,7.75,,, ,0.0,1957.0,981d9d90-47c5-4443-a939-26060914c7e4,59,7321,,0.8333333333333334,,100.0,0.16666666666666663
69,30102,2,,7.75,,, ,0.0,2324.0,5a652d01-49a0-4b52-a54c-51c21b53e0fe,69,8008,,0.8333333333333334,,100.0,0.16666666666666663
0,30102,2,,9.0,,, ,100.0,3313.0,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,0,8008,,1.0,,0.0,0.0
1,30102,2,,9.0,,, ,94.0,3834.0,a5228b86-ba0a-42f2-aa38-23b5369f0e56,1,8119,,1.0,,6.0,0.0
39,30102,2,,9.0,,, ,100.0,1892.0,abb20336-74c4-448b-a5f7-252c765a55f4,39,8003,,1.0,,0.0,0.0
60,30102,2,,9.0,,, ,0.0,2100.0,87da47db-3d5c-48b2-b3f2-123123d766f0,60,7961,,1.0,,100.0,0.0
65,30102,2,,9.0,,, ,100.0,2430.0,132133b4-5554-4500-9494-87f534100012,65,7929,,1.0,,0.0,0.0
68,30102,2,,9.0,,, ,0.0,1948.0,9f7e489f-4076-4332-b57e-13a42d4c75fd,68,7971,,1.0,,100.0,0.0
1,30103,2,,1.5,,, ,0.0,3185.0,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,1,8087,,0.0,,100.0,1.0
5,30103,2,,1.5,,, ,1.0,2402.0,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,5,8350,,0.0,,99.0,1.0
6,30103,2,,1.5,,, ,0.0,2560.0,1b1159fc-de2b-4ae5-a736-d98d8524a366,6,8106,,0.0,,100.0,1.0
7,30103,2,,1.5,,, ,0.0,2932.0,38ad4b16-44e2-4e52-8d02-b23eca73a48d,7,8106,,0.0,,100.0,1.0
58,30103,2,,1.5,,, ,10.0,1761.0,e4bc0778-6eb7-4065-bf77-a9b6e293735f,58,8108,,0.0,,90.0,1.0
66,30103,2,,1.5,,, ,0.0,2441.0,e838dadb-c02f-4273-ae93-210720dcd06c,66,8107,,0.0,,100.0,1.0
0,30103,2,,2.75,,, ,15.0,4049.0,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,0,8159,,0.16666666666666666,,85.0,0.8333333333333334
10,30103,2,,2.75,,, ,27.0,2284.0,42a6675b-868f-488d-a671-17a04c97ab01,10,8222,,0.16666666666666666,,73.0,0.8333333333333334
28,30103,2,,2.75,,, ,0.0,3446.0,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,28,8114,,0.16666666666666666,,100.0,0.8333333333333334
31,30103,2,,2.75,,, ,8.0,1805.0,46c1720a-0af5-44e9-b008-09b89ef78bd9,31,8122,,0.16666666666666666,,92.0,0.8333333333333334
41,30103,2,,2.75,,, ,5.0,2518.0,c49bbdbd-6e52-4da5-887c-72db9cec7d93,41,8230,,0.16666666666666666,,95.0,0.8333333333333334
62,30103,2,,2.75,,, ,0.0,2700.0,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,62,8046,,0.16666666666666666,,100.0,0.8333333333333334
11,30103,2,,4.0,,, ,42.0,2053.0,9f53cd68-f278-45d6-806a-74eeef55bbcc,11,8120,,0.3333333333333333,,58.0,0.6666666666666667
36,30103,2,,4.0,,, ,11.0,2064.0,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,36,8194,,0.3333333333333333,,89.0,0.6666666666666667
61,30103,2,,4.0,,, ,4.0,2753.0,70326c05-1133-4c5d-8a4c-3e71e0da8479,61,8063,,0.3333333333333333,,96.0,0.6666666666666667
63,30103,2,,4.0,,, ,0.0,3049.0,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,63,8067,,0.3333333333333333,,100.0,0.6666666666666667
68,30103,2,,4.0,,, ,1.0,2095.0,7413c064-c0e5-4104-89aa-79d64ef9d6d9,68,8106,,0.3333333333333333,,99.0,0.6666666666666667
69,30103,2,,4.0,,, ,5.0,2902.0,83dec58f-0765-4ddc-b785-670d8025c467,69,8204,,0.3333333333333333,,95.0,0.6666666666666667
4,30103,2,,5.25,,, ,72.0,5082.0,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,4,8102,,0.5,,28.0,0.5
34,30103,2,,5.25,,, ,25.0,4373.0,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,34,8083,,0.5,,75.0,0.5
38,30103,2,,5.25,,, ,46.0,1973.0,39d4c0f1-9195-4761-98c6-457bad8a2291,38,8074,,0.5,,54.0,0.5
39,30103,2,,5.25,,, ,7.0,2013.0,384dc3de-9717-4531-83a1-683588fe1381,39,8081,,0.5,,93.0,0.5
57,30103,2,,5.25,,, ,74.0,2163.0,27f4d7f8-d998-48b2-a3e4-f885f21c713d,57,8113,,0.5,,26.0,0.5
67,30103,2,,5.25,,, ,31.0,1748.0,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,67,8105,,0.5,,69.0,0.5
3,30103,2,,6.5,,, ,61.0,2490.0,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,3,8064,,0.6666666666666666,,39.0,0.33333333333333337
29,30103,2,,6.5,,, ,71.0,1621.0,5456278f-d454-4194-af69-2784112cffb9,29,8165,,0.6666666666666666,,29.0,0.33333333333333337
32,30103,2,,6.5,,, ,60.0,1483.0,13e24563-ab7e-41df-adf6-e8e88b4d9e08,32,8100,,0.6666666666666666,,40.0,0.33333333333333337
40,30103,2,,6.5,,, ,53.0,4113.0,8bee64f6-a3cb-48f4-be48-142b9065f5d7,40,8095,,0.6666666666666666,,47.0,0.33333333333333337
59,30103,2,,6.5,,, ,20.0,2295.0,debe6245-13a4-4a31-b28a-e7b25ce8fa93,59,8048,,0.6666666666666666,,80.0,0.33333333333333337
60,30103,2,,6.5,,, ,14.0,2055.0,e3160d16-fe5e-4987-918b-0921ab937804,60,8156,,0.6666666666666666,,86.0,0.33333333333333337
8,30103,2,,7.75,,, ,86.0,3448.0,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,8,8046,,0.8333333333333334,,14.0,0.16666666666666663
9,30103,2,,7.75,,, ,70.0,3084.0,09060d5d-c3e1-451b-a3b5-4b2b567660ff,9,8116,,0.8333333333333334,,30.0,0.16666666666666663
13,30103,2,,7.75,,, ,65.0,4560.0,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,13,8006,,0.8333333333333334,,35.0,0.16666666666666663
30,30103,2,,7.75,,, ,43.0,2929.0,3dbdd697-e200-4003-92f8-47202577ad0a,30,8148,,0.8333333333333334,,57.0,0.16666666666666663
56,30103,2,,7.75,,, ,86.0,1700.0,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,56,8000,,0.8333333333333334,,14.0,0.16666666666666663
64,30103,2,,7.75,,, ,75.0,2149.0,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,64,7989,,0.8333333333333334,,25.0,0.16666666666666663
2,30103,2,,9.0,,, ,97.0,3051.0,9f7e489f-4076-4332-b57e-13a42d4c75fd,2,8049,,1.0,,3.0,0.0
12,30103,2,,9.0,,, ,82.0,2845.0,abb20336-74c4-448b-a5f7-252c765a55f4,12,8098,,1.0,,18.0,0.0
33,30103,2,,9.0,,, ,82.0,1468.0,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,33,8086,,1.0,,18.0,0.0
35,30103,2,,9.0,,, ,71.0,3260.0,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,35,8041,,1.0,,29.0,0.0
37,30103,2,,9.0,,, ,81.0,1810.0,059f8cfb-52c8-47fd-8d26-b0fec58eafae,37,8083,,1.0,,19.0,0.0
65,30103,2,,9.0,,, ,91.0,1965.0,8e6be05b-c10c-43db-b062-a559f5033312,65,7690,,1.0,,9.0,0.0
11,30104,2,,1.5,,, ,2.0,1559.0,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,11,8035,,0.0,,98.0,1.0
33,30104,2,,1.5,,, ,6.0,1736.0,7e595f18-f375-4ca5-b922-61b8d693804d,33,7970,,0.0,,94.0,1.0
34,30104,2,,1.5,,, ,5.0,1703.0,1a8cf3c1-690b-449c-bb36-fd3b251837c1,34,7987,,0.0,,95.0,1.0
37,30104,2,,1.5,,, ,17.0,1708.0,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,37,8020,,0.0,,83.0,1.0
41,30104,2,,1.5,,, ,15.0,1284.0,e838dadb-c02f-4273-ae93-210720dcd06c,41,7997,,0.0,,85.0,1.0
57,30104,2,,1.5,,, ,8.0,1271.0,1f6c6525-a740-48c2-8dfc-9c4fb520c630,57,7965,,0.0,,92.0,1.0
2,30104,2,,2.75,,, ,9.0,1506.0,3fd185a3-34a1-4f1a-9d01-aee3deee3988,2,7982,,0.16666666666666666,,91.0,0.8333333333333334
4,30104,2,,2.75,,, ,11.0,1739.0,32110051-52cf-4952-a6e5-4c5fe75760b7,4,7961,,0.16666666666666666,,89.0,0.8333333333333334
13,30104,2,,2.75,,, ,9.0,1131.0,215ead11-5650-429d-b541-0b107fbb996a,13,8229,,0.16666666666666666,,91.0,0.8333333333333334
35,30104,2,,2.75,,, ,39.0,3745.0,42a6675b-868f-488d-a671-17a04c97ab01,35,8022,,0.16666666666666666,,61.0,0.8333333333333334
58,30104,2,,2.75,,, ,23.0,1879.0,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,58,7961,,0.16666666666666666,,77.0,0.8333333333333334
59,30104,2,,2.75,,, ,23.0,1822.0,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,59,7987,,0.16666666666666666,,77.0,0.8333333333333334
5,30104,2,,4.0,,, ,13.0,1958.0,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,5,7942,,0.3333333333333333,,87.0,0.6666666666666667
6,30104,2,,4.0,,, ,89.0,1278.0,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,6,7988,,0.3333333333333333,,11.0,0.6666666666666667
29,30104,2,,4.0,,, ,9.0,1696.0,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,29,8007,,0.3333333333333333,,91.0,0.6666666666666667
32,30104,2,,4.0,,, ,14.0,2218.0,7413c064-c0e5-4104-89aa-79d64ef9d6d9,32,7988,,0.3333333333333333,,86.0,0.6666666666666667
36,30104,2,,4.0,,, ,64.0,1520.0,fb491605-8f46-43ab-ba62-bfd86d95e4d6,36,8016,,0.3333333333333333,,36.0,0.6666666666666667
68,30104,2,,4.0,,, ,32.0,1572.0,9f53cd68-f278-45d6-806a-74eeef55bbcc,68,7983,,0.3333333333333333,,68.0,0.6666666666666667
1,30104,2,,5.25,,, ,11.0,1438.0,82cc23d1-ba4b-48c5-995a-a30d865ea249,1,8050,,0.5,,89.0,0.5
9,30104,2,,5.25,,, ,83.0,2948.0,39d4c0f1-9195-4761-98c6-457bad8a2291,9,7969,,0.5,,17.0,0.5
38,30104,2,,5.25,,, ,85.0,1361.0,2ef99e5f-bc49-429b-b086-41ed4571b58a,38,8033,,0.5,,15.0,0.5
64,30104,2,,5.25,,, ,11.0,1180.0,86e934a2-75ef-4084-a167-ce0ca737532d,64,7940,,0.5,,89.0,0.5
65,30104,2,,5.25,,, ,15.0,1198.0,0a4312a1-7156-4c68-9698-0f1495558bee,65,7911,,0.5,,85.0,0.5
66,30104,2,,5.25,,, ,9.0,1469.0,384dc3de-9717-4531-83a1-683588fe1381,66,7970,,0.5,,91.0,0.5
28,30104,2,,6.5,,, ,95.0,1353.0,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,28,7872,,0.6666666666666666,,5.0,0.33333333333333337
30,30104,2,,6.5,,, ,59.0,991.0,e2c787c5-5358-4a21-bb35-c422b37ef982,30,8099,,0.6666666666666666,,41.0,0.33333333333333337
60,30104,2,,6.5,,, ,83.0,1647.0,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,60,7896,,0.6666666666666666,,17.0,0.33333333333333337
61,30104,2,,6.5,,, ,86.0,2086.0,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,61,7984,,0.6666666666666666,,14.0,0.33333333333333337
62,30104,2,,6.5,,, ,80.0,979.0,187f8493-9a30-43cc-a2bd-5d96f6d2263d,62,7997,,0.6666666666666666,,20.0,0.33333333333333337
69,30104,2,,6.5,,, ,81.0,1758.0,8bee64f6-a3cb-48f4-be48-142b9065f5d7,69,7963,,0.6666666666666666,,19.0,0.33333333333333337
0,30104,2,,7.75,,, ,85.0,5311.0,09060d5d-c3e1-451b-a3b5-4b2b567660ff,0,8037,,0.8333333333333334,,15.0,0.16666666666666663
7,30104,2,,7.75,,, ,92.0,1063.0,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,7,7886,,0.8333333333333334,,8.0,0.16666666666666663
8,30104,2,,7.75,,, ,87.0,1736.0,8845e64c-078b-4a3a-a732-1efe937de14a,8,7905,,0.8333333333333334,,13.0,0.16666666666666663
31,30104,2,,7.75,,, ,84.0,1427.0,981d9d90-47c5-4443-a939-26060914c7e4,31,7285,,0.8333333333333334,,16.0,0.16666666666666663
39,30104,2,,7.75,,, ,81.0,1669.0,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,39,7790,,0.8333333333333334,,19.0,0.16666666666666663
63,30104,2,,7.75,,, ,95.0,933.0,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,63,7949,,0.8333333333333334,,5.0,0.16666666666666663
3,30104,2,,9.0,,, ,88.0,1354.0,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,3,8007,,1.0,,12.0,0.0
10,30104,2,,9.0,,, ,95.0,1462.0,9301277e-6b35-4aa7-bd52-4f56ae0f029b,10,8024,,1.0,,5.0,0.0
12,30104,2,,9.0,,, ,84.0,2134.0,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,12,7837,,1.0,,16.0,0.0
40,30104,2,,9.0,,, ,83.0,1537.0,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,40,7999,,1.0,,17.0,0.0
56,30104,2,,9.0,,, ,98.0,1414.0,132133b4-5554-4500-9494-87f534100012,56,7918,,1.0,,2.0,0.0
67,30104,2,,9.0,,, ,97.0,1403.0,9f7e489f-4076-4332-b57e-13a42d4c75fd,67,7950,,1.0,,3.0,0.0
15,30105,2,,1.5,,, ,22.0,2287.0,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,15,12619,,0.0,,78.0,1.0
21,30105,2,,1.5,,, ,,,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,21,13137,,0.0,,,1.0
44,30105,2,,1.5,,, ,18.0,1513.0,1f6c6525-a740-48c2-8dfc-9c4fb520c630,44,12787,,0.0,,82.0,1.0
45,30105,2,,1.5,,, ,46.0,3517.0,95aaf072-b6be-4da4-9857-deaf20ab49f2,45,12727,,0.0,,54.0,1.0
48,30105,2,,1.5,,, ,14.0,1430.0,38ad4b16-44e2-4e52-8d02-b23eca73a48d,48,12538,,0.0,,86.0,1.0
75,30105,2,,1.5,,, ,1.0,1278.0,50919f52-6a9c-4824-b24f-2f1aebd58e1b,75,12612,,0.0,,99.0,1.0
16,30105,2,,2.75,,, ,33.0,2680.0,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,16,12971,,0.16666666666666666,,67.0,0.8333333333333334
