,subID,block_type,subtlety,chargeSpeeds,responses_subt_1,responses_subt_2,pred_color,responses_pf,RT,movie,trial_num,stim_dur,subt_norm,chargeSpeed_norm,accuracy,responses_pf_rev,chargeSpeed_norm_rev,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
6076,30187,1,180.0,,8.0,black,grey,,4053.0,46975d67-ead1-4d29-93d2-9fbd40dad49d,56,5787,0.0,,0.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6077,30187,1,120.0,,10.0,black,black,,4093.0,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,57,5614,0.3333333333333333,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6078,30187,1,90.0,,71.0,black,black,,3853.0,89ce6bb6-b2cb-44cb-ba57-d78ab0224625,58,5632,0.5,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6079,30187,1,30.0,,91.0,black,black,,2530.0,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,59,5592,0.8333333333333334,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6080,30187,1,150.0,,7.0,grey,grey,,3249.0,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,60,5598,0.1666666666666666,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6081,30187,1,120.0,,15.0,grey,black,,3315.0,6480385b-e9eb-45a9-88e3-aade6c90476d,61,5600,0.3333333333333333,,0.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6082,30187,1,90.0,,83.0,black,black,,3458.0,42ffed3d-edac-4ca7-9b33-6f525cb7c364,62,5609,0.5,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6083,30187,1,120.0,,73.0,black,black,,4148.0,7da9ad01-3df5-45e9-8edf-4af0795536e1,63,5644,0.3333333333333333,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6084,30187,1,60.0,,83.0,black,black,,2244.0,cca827ad-af9d-4cfd-ae71-7e028e3f8520,64,5595,0.6666666666666666,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6085,30187,1,0.0,,88.0,black,black,,2475.0,816e0a69-dfb6-4a6f-8ffe-97d092e27835,65,5623,1.0,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6086,30187,1,150.0,,32.0,grey,grey,,4269.0,9c46112a-3307-42b7-8386-bdf38ba679af,66,5656,0.1666666666666666,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6087,30187,1,0.0,,86.0,grey,grey,,2514.0,19c65966-3d88-4851-afe4-ae34c498748c,67,5615,1.0,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6088,30187,1,90.0,,86.0,grey,grey,,3329.0,ceedd529-39a5-4c29-8103-d6ac89521de6,68,5630,0.5,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6089,30187,1,150.0,,11.0,grey,grey,,3723.0,275adee0-f228-423e-816a-e5e70b874bf3,69,5638,0.1666666666666666,,1.0,,,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
6090,30188,1,90.0,,86.0,grey,grey,,7601.0,a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,0,5725,0.5,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6091,30188,1,150.0,,0.0,grey,grey,,3416.0,9c46112a-3307-42b7-8386-bdf38ba679af,1,5747,0.1666666666666666,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6092,30188,1,0.0,,100.0,grey,grey,,2858.0,53613c0d-b07e-4b22-b6ec-56dda26edc8f,2,5720,1.0,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6093,30188,1,150.0,,0.0,black,black,,4281.0,1247c2a3-9c1a-478d-ad2b-6640715d76a4,3,5783,0.1666666666666666,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6094,30188,1,60.0,,100.0,black,black,,3944.0,8d9b8961-4fb1-4413-b875-966e01b9963a,4,5718,0.6666666666666666,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6095,30188,1,60.0,,100.0,black,black,,2957.0,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,5,5707,0.6666666666666666,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6096,30188,1,60.0,,51.0,grey,grey,,2816.0,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,6,5730,0.6666666666666666,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6097,30188,1,120.0,,0.0,black,black,,3436.0,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,7,5681,0.3333333333333333,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6098,30188,1,60.0,,100.0,black,black,,3248.0,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,8,5746,0.6666666666666666,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6099,30188,1,180.0,,9.0,grey,black,,6808.0,21ca5095-0a92-499b-9d26-d8a5f4a0841a,9,5791,0.0,,0.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6100,30188,1,180.0,,38.0,grey,grey,,2684.0,2176e0c4-bf6c-4f4a-a64b-23825205a150,10,5787,0.0,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6101,30188,1,120.0,,0.0,black,grey,,3066.0,1bc0b0c8-e058-4a68-bdab-65b544a8848d,11,5689,0.3333333333333333,,0.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6102,30188,1,0.0,,83.0,grey,grey,,4567.0,9dfa52b0-9e95-49de-bddb-e53316f2b4ae,12,5693,1.0,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6103,30188,1,90.0,,8.0,black,black,,3601.0,89ce6bb6-b2cb-44cb-ba57-d78ab0224625,13,5732,0.5,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6104,30188,1,180.0,,0.0,black,grey,,3268.0,7bee52f4-919b-4633-b742-a0181f5f7f01,28,5863,0.0,,0.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6105,30188,1,90.0,,43.0,black,black,,2710.0,68c0fec8-cf83-48bf-8079-a5f414fe7504,29,5714,0.5,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6106,30188,1,30.0,,100.0,black,black,,2947.0,0ea51ff3-f8ac-4d29-a981-0a167d74909c,30,5729,0.8333333333333334,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6107,30188,1,180.0,,55.0,black,grey,,3605.0,27771508-6d61-4618-83ca-4bc020efddfe,31,5743,0.0,,0.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6108,30188,1,0.0,,64.0,black,black,,2991.0,49e5ac90-6e7f-4243-9552-8c4c10545895,32,5699,1.0,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6109,30188,1,120.0,,49.0,black,black,,2750.0,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,33,5711,0.3333333333333333,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6110,30188,1,30.0,,74.0,black,black,,4288.0,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,34,5778,0.8333333333333334,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6111,30188,1,150.0,,,missed,black,,10009.0,14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,35,5716,0.1666666666666666,,,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6112,30188,1,120.0,,23.0,grey,grey,,4547.0,5d69d5c8-83dd-43c4-be85-f1c2ff45960d,36,5888,0.3333333333333333,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6113,30188,1,30.0,,96.0,grey,grey,,4929.0,31932267-3908-4599-ba56-ba5043757838,37,5664,0.8333333333333334,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6114,30188,1,180.0,,12.0,grey,black,,3419.0,977e0607-6332-4db4-ab12-9d17dce4dc85,38,5806,0.0,,0.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6115,30188,1,150.0,,7.0,black,grey,,5838.0,18487641-212a-4e1e-8730-31709d721382,39,5707,0.1666666666666666,,0.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6116,30188,1,0.0,,92.0,black,black,,7034.0,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,40,5708,1.0,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6117,30188,1,30.0,,51.0,grey,grey,,2748.0,0a730462-ba50-4dbe-97c6-911f61a40346,41,5723,0.8333333333333334,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6118,30188,1,60.0,,85.0,grey,grey,,3198.0,7b3797d6-d4cc-4819-b3ad-adfd144217e2,56,5667,0.6666666666666666,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6119,30188,1,120.0,,6.0,black,black,,4339.0,987cd79f-7d6a-426b-8983-8bee8675f0ba,57,5715,0.3333333333333333,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6120,30188,1,0.0,,96.0,grey,grey,,3335.0,72e764e1-0b34-4efd-96db-5df7934b2395,58,5731,1.0,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6121,30188,1,0.0,,100.0,black,black,,3440.0,816e0a69-dfb6-4a6f-8ffe-97d092e27835,59,5711,1.0,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6122,30188,1,150.0,,76.0,black,grey,,3782.0,10a07293-2c74-4b8a-bbef-b0f436cde5fb,60,5689,0.1666666666666666,,0.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6123,30188,1,150.0,,0.0,grey,grey,,3562.0,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,61,5692,0.1666666666666666,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6124,30188,1,30.0,,81.0,grey,grey,,3360.0,57dbdc86-9c49-4214-a908-c4a254e90229,62,5717,0.8333333333333334,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6125,30188,1,90.0,,92.0,grey,grey,,3307.0,7d6cad69-203a-49a4-9c6e-b0423a669e50,63,5708,0.5,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6126,30188,1,90.0,,60.0,grey,grey,,4914.0,ceedd529-39a5-4c29-8103-d6ac89521de6,64,5682,0.5,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6127,30188,1,60.0,,87.0,black,black,,3132.0,35fbacfe-f7fd-45d5-9266-5f6631809d11,65,5697,0.6666666666666666,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6128,30188,1,90.0,,54.0,grey,grey,,2369.0,06f1dd04-cfbc-433c-9833-32cdb01c0683,66,5681,0.5,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6129,30188,1,30.0,,88.0,black,black,,2782.0,a4bd654a-f8f1-44b4-907f-0114e1caa391,67,5707,0.8333333333333334,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6130,30188,1,180.0,,9.0,black,black,,3583.0,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,68,5763,0.0,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6131,30188,1,120.0,,7.0,black,black,,3240.0,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,69,5663,0.3333333333333333,,1.0,,,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
6132,30189,1,180.0,,,missed,grey,,10006.0,7bee52f4-919b-4633-b742-a0181f5f7f01,0,5778,0.0,,,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6133,30189,1,0.0,,85.0,grey,grey,,3822.0,72e764e1-0b34-4efd-96db-5df7934b2395,1,5685,1.0,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6134,30189,1,30.0,,88.0,black,black,,4383.0,a4bd654a-f8f1-44b4-907f-0114e1caa391,2,5669,0.8333333333333334,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6135,30189,1,180.0,,11.0,grey,grey,,10033.0,8af66fd7-6ab4-47a3-a88c-02fd34772ac6,3,5721,0.0,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6136,30189,1,90.0,,90.0,grey,grey,,3838.0,a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,4,5711,0.5,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6137,30189,1,120.0,,82.0,grey,grey,,5513.0,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,5,5662,0.3333333333333333,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6138,30189,1,60.0,,87.0,black,grey,,5551.0,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,6,5672,0.6666666666666666,,0.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6139,30189,1,90.0,,76.0,black,black,,3500.0,89ce6bb6-b2cb-44cb-ba57-d78ab0224625,7,5678,0.5,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6140,30189,1,30.0,,88.0,black,black,,4704.0,cf5e29cd-eacd-4164-96d2-05de1fad88ba,8,5686,0.8333333333333334,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6141,30189,1,60.0,,82.0,grey,grey,,3295.0,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,9,5657,0.6666666666666666,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6142,30189,1,120.0,,,missed,grey,,10012.0,5d69d5c8-83dd-43c4-be85-f1c2ff45960d,10,5770,0.3333333333333333,,,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6143,30189,1,0.0,,83.0,black,black,,3466.0,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,11,5672,1.0,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6144,30189,1,180.0,,10.0,grey,black,,9624.0,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,12,5749,0.0,,0.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6145,30189,1,150.0,,12.0,black,grey,,9620.0,10a07293-2c74-4b8a-bbef-b0f436cde5fb,13,5671,0.1666666666666666,,0.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6146,30189,1,0.0,,87.0,grey,grey,,5651.0,53613c0d-b07e-4b22-b6ec-56dda26edc8f,28,5663,1.0,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6147,30189,1,150.0,,15.0,black,grey,,4572.0,4270e833-4dad-483f-85cb-3dee1fccc571,29,5672,0.1666666666666666,,0.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6148,30189,1,150.0,,6.0,grey,black,,7201.0,4cd79935-2124-4c73-9bff-ce0554f08119,30,5695,0.1666666666666666,,0.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6149,30189,1,150.0,,7.0,black,black,,4366.0,1247c2a3-9c1a-478d-ad2b-6640715d76a4,31,5664,0.1666666666666666,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6150,30189,1,120.0,,60.0,black,black,,3846.0,7da9ad01-3df5-45e9-8edf-4af0795536e1,32,5676,0.3333333333333333,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6151,30189,1,0.0,,86.0,black,black,,4039.0,c188e383-94d7-475e-9da5-6d1f0a1184bb,33,5660,1.0,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6152,30189,1,90.0,,79.0,black,black,,3725.0,16088d09-c11d-4b03-8c77-f92a33554c1e,34,5686,0.5,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6153,30189,1,120.0,,8.0,grey,grey,,3283.0,1bc0b0c8-e058-4a68-bdab-65b544a8848d,35,5709,0.3333333333333333,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6154,30189,1,0.0,,84.0,black,black,,3172.0,49e5ac90-6e7f-4243-9552-8c4c10545895,36,5679,1.0,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6155,30189,1,120.0,,12.0,black,black,,3124.0,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,37,5642,0.3333333333333333,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6156,30189,1,60.0,,87.0,grey,grey,,3497.0,7b3797d6-d4cc-4819-b3ad-adfd144217e2,38,5627,0.6666666666666666,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6157,30189,1,0.0,,88.0,grey,grey,,4567.0,9dfa52b0-9e95-49de-bddb-e53316f2b4ae,39,5663,1.0,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6158,30189,1,60.0,,85.0,black,black,,3058.0,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,40,5644,0.6666666666666666,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6159,30189,1,30.0,,87.0,grey,grey,,3769.0,c6499c88-e947-4ab5-8cde-3013da4d084f,41,5722,0.8333333333333334,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6160,30189,1,180.0,,9.0,grey,black,,3358.0,977e0607-6332-4db4-ab12-9d17dce4dc85,56,5742,0.0,,0.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6161,30189,1,30.0,,85.0,grey,grey,,2822.0,31932267-3908-4599-ba56-ba5043757838,57,5661,0.8333333333333334,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6162,30189,1,90.0,,11.0,black,black,,3289.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,58,5669,0.5,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6163,30189,1,60.0,,83.0,black,black,,3302.0,35fbacfe-f7fd-45d5-9266-5f6631809d11,59,5677,0.6666666666666666,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6164,30189,1,120.0,,80.0,black,black,,5591.0,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,60,5715,0.3333333333333333,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6165,30189,1,90.0,,85.0,grey,grey,,3487.0,7d6cad69-203a-49a4-9c6e-b0423a669e50,61,5695,0.5,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6166,30189,1,150.0,,13.0,black,grey,,3254.0,18487641-212a-4e1e-8730-31709d721382,62,5687,0.1666666666666666,,0.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6167,30189,1,180.0,,84.0,black,black,,5874.0,b70d0259-cb69-48f1-b026-46452cf6e70f,63,5763,0.0,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6168,30189,1,30.0,,85.0,black,black,,3747.0,c53236a2-f564-41ec-89aa-2bd90765b0a4,64,5649,0.8333333333333334,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6169,30189,1,30.0,,86.0,grey,grey,,4143.0,9093ecfa-6a76-4110-b88c-dd9330281781,65,5686,0.8333333333333334,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6170,30189,1,180.0,,9.0,grey,grey,,3120.0,00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,66,5762,0.0,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6171,30189,1,60.0,,88.0,black,black,,4000.0,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,67,5668,0.6666666666666666,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6172,30189,1,90.0,,86.0,grey,grey,,3483.0,06f1dd04-cfbc-433c-9833-32cdb01c0683,68,5655,0.5,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6173,30189,1,150.0,,76.0,black,black,,6570.0,14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,69,5656,0.1666666666666666,,1.0,,,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
6174,30190,1,60.0,,78.0,grey,grey,,4811.0,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,0,5712,0.6666666666666666,,1.0,,,16.0,16.0,6.0,12.0,13.0,18.0,8.0,40.0,37.0,37.0,50.0,43.0,47.0,4.0
6175,30190,1,180.0,,6.0,black,black,,3760.0,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,1,5746,0.0,,1.0,,,16.0,16.0,6.0,12.0,13.0,18.0,8.0,40.0,37.0,37.0,50.0,43.0,47.0,4.0
