,subID,block_type,subtlety,chargeSpeeds,responses_subt_1,responses_subt_2,pred_color,responses_pf,RT,movie,trial_num,stim_dur,subt_norm,chargeSpeed_norm,accuracy,responses_pf_rev,chargeSpeed_norm_rev
39,30179,1,180.0,,16.0,black,black,,4119.0,977e0607-6332-4db4-ab12-9d17dce4dc85,39,5770,0.0,,1.0,,
40,30179,1,90.0,,62.0,black,black,,3976.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,40,5690,0.5,,1.0,,
41,30179,1,120.0,,27.0,grey,grey,,2424.0,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,41,5628,0.3333333333333333,,1.0,,
56,30179,1,150.0,,,missed,black,,10008.0,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,56,5765,0.16666666666666666,,,,
57,30179,1,180.0,,22.0,grey,black,,2746.0,21ca5095-0a92-499b-9d26-d8a5f4a0841a,57,5872,0.0,,0.0,,
58,30179,1,0.0,,73.0,grey,grey,,2167.0,75182d69-6502-4d35-9298-e331061c7829,58,5699,1.0,,1.0,,
59,30179,1,90.0,,61.0,grey,grey,,2488.0,c7f85153-52e8-4379-839f-9596d6a3ee62,59,5742,0.5,,1.0,,
60,30179,1,30.0,,67.0,black,black,,2276.0,a4bd654a-f8f1-44b4-907f-0114e1caa391,60,5698,0.8333333333333334,,1.0,,
61,30179,1,90.0,,35.0,grey,black,,2908.0,1d4805c2-68cf-415b-af2f-f7c0564b59aa,61,5677,0.5,,0.0,,
62,30179,1,150.0,,25.0,black,black,,4227.0,5744f837-93bf-4eba-bddf-e630dedf974e,62,5713,0.16666666666666666,,1.0,,
63,30179,1,120.0,,22.0,black,black,,2903.0,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,63,5696,0.3333333333333333,,1.0,,
64,30179,1,0.0,,86.0,black,black,,2522.0,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,64,5695,1.0,,1.0,,
65,30179,1,90.0,,64.0,grey,grey,,2639.0,1841b8a9-ff1d-481d-80de-2134f2461e8b,65,5702,0.5,,1.0,,
66,30179,1,120.0,,13.0,black,black,,2526.0,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,66,5695,0.3333333333333333,,1.0,,
67,30179,1,0.0,,69.0,black,black,,3186.0,c188e383-94d7-475e-9da5-6d1f0a1184bb,67,5698,1.0,,1.0,,
68,30179,1,150.0,,18.0,grey,grey,,3645.0,4270e833-4dad-483f-85cb-3dee1fccc571,68,5707,0.16666666666666666,,1.0,,
69,30179,1,180.0,,23.0,grey,grey,,3574.0,27771508-6d61-4618-83ca-4bc020efddfe,69,5759,0.0,,1.0,,
14,30180,1,120.0,,60.0,grey,grey,,5721.0,9996b324-9da6-4bd7-a5d5-305513d257ce,14,5790,0.3333333333333333,,1.0,,
15,30180,1,0.0,,67.0,black,black,,3034.0,37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,15,5876,1.0,,1.0,,
16,30180,1,0.0,,62.0,grey,grey,,3023.0,53613c0d-b07e-4b22-b6ec-56dda26edc8f,16,5822,1.0,,1.0,,
17,30180,1,180.0,,29.0,black,black,,4467.0,0ea53c63-8350-4a50-8dec-ccbbf0e401dc,17,5920,0.0,,1.0,,
18,30180,1,30.0,,81.0,black,black,,4264.0,a4bd654a-f8f1-44b4-907f-0114e1caa391,18,5881,0.8333333333333334,,1.0,,
19,30180,1,180.0,,42.0,grey,black,,3726.0,977e0607-6332-4db4-ab12-9d17dce4dc85,19,5828,0.0,,0.0,,
20,30180,1,60.0,,58.0,grey,grey,,2808.0,adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,20,5842,0.6666666666666666,,1.0,,
21,30180,1,30.0,,62.0,grey,grey,,3771.0,31932267-3908-4599-ba56-ba5043757838,21,5948,0.8333333333333334,,1.0,,
22,30180,1,120.0,,64.0,grey,grey,,5006.0,b7261f19-79df-4505-b935-0cb890ebda9c,22,5813,0.3333333333333333,,1.0,,
23,30180,1,180.0,,,missed,grey,,10016.0,1d35e834-4947-46b2-9cbd-816ea4587c6f,23,6027,0.0,,,,
24,30180,1,150.0,,37.0,grey,grey,,2453.0,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,24,5905,0.16666666666666666,,1.0,,
25,30180,1,180.0,,33.0,grey,black,,3551.0,1c695094-312c-450a-ac7f-f994dabb958d,25,5865,0.0,,0.0,,
26,30180,1,0.0,,76.0,grey,grey,,3687.0,72e764e1-0b34-4efd-96db-5df7934b2395,26,5869,1.0,,1.0,,
27,30180,1,90.0,,60.0,grey,grey,,2929.0,a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,27,5949,0.5,,1.0,,
42,30180,1,150.0,,36.0,grey,black,,2474.0,7e113c5d-92b4-4c01-9588-dae0fb76eb5f,42,5887,0.16666666666666666,,0.0,,
43,30180,1,180.0,,44.0,grey,grey,,3655.0,8af66fd7-6ab4-47a3-a88c-02fd34772ac6,43,5914,0.0,,1.0,,
44,30180,1,120.0,,64.0,black,black,,3017.0,987cd79f-7d6a-426b-8983-8bee8675f0ba,44,5799,0.3333333333333333,,1.0,,
45,30180,1,30.0,,75.0,grey,grey,,2497.0,0a730462-ba50-4dbe-97c6-911f61a40346,45,5848,0.8333333333333334,,1.0,,
46,30180,1,90.0,,61.0,black,black,,3176.0,68c0fec8-cf83-48bf-8079-a5f414fe7504,46,6861,0.5,,1.0,,
47,30180,1,30.0,,70.0,grey,grey,,3791.0,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,47,5887,0.8333333333333334,,1.0,,
48,30180,1,0.0,,92.0,grey,grey,,3560.0,19c65966-3d88-4851-afe4-ae34c498748c,48,6671,1.0,,1.0,,
49,30180,1,60.0,,67.0,black,black,,3650.0,804f9681-f112-463c-a764-a40a823d6845,49,6037,0.6666666666666666,,1.0,,
50,30180,1,90.0,,54.0,grey,grey,,4876.0,06f1dd04-cfbc-433c-9833-32cdb01c0683,50,5804,0.5,,1.0,,
51,30180,1,60.0,,82.0,grey,grey,,2908.0,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,51,6643,0.6666666666666666,,1.0,,
52,30180,1,30.0,,84.0,black,black,,3855.0,0ea51ff3-f8ac-4d29-a981-0a167d74909c,52,5980,0.8333333333333334,,1.0,,
53,30180,1,30.0,,93.0,black,black,,2894.0,17e4063d-b2f1-4406-8a8f-be7151fd23c1,53,5966,0.8333333333333334,,1.0,,
54,30180,1,150.0,,44.0,grey,black,,4029.0,5744f837-93bf-4eba-bddf-e630dedf974e,54,6592,0.16666666666666666,,0.0,,
55,30180,1,90.0,,60.0,black,black,,3283.0,16088d09-c11d-4b03-8c77-f92a33554c1e,55,5891,0.5,,1.0,,
70,30180,1,150.0,,29.0,black,grey,,3932.0,10a07293-2c74-4b8a-bbef-b0f436cde5fb,70,5907,0.16666666666666666,,0.0,,
71,30180,1,0.0,,85.0,black,black,,3182.0,49e5ac90-6e7f-4243-9552-8c4c10545895,71,5804,1.0,,1.0,,
72,30180,1,180.0,,32.0,black,grey,,3216.0,124f53c2-90c6-4716-8221-e86088f8d257,72,6054,0.0,,0.0,,
73,30180,1,60.0,,83.0,black,black,,3775.0,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,73,5702,0.6666666666666666,,1.0,,
74,30180,1,60.0,,19.0,grey,black,,4424.0,cca827ad-af9d-4cfd-ae71-7e028e3f8520,74,5945,0.6666666666666666,,0.0,,
75,30180,1,120.0,,25.0,black,black,,3942.0,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,75,5772,0.3333333333333333,,1.0,,
76,30180,1,120.0,,55.0,black,black,,4176.0,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,76,5840,0.3333333333333333,,1.0,,
77,30180,1,150.0,,62.0,grey,grey,,2692.0,9c46112a-3307-42b7-8386-bdf38ba679af,77,5897,0.16666666666666666,,1.0,,
78,30180,1,120.0,,29.0,black,black,,4216.0,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,78,5888,0.3333333333333333,,1.0,,
79,30180,1,90.0,,65.0,grey,grey,,2664.0,ceedd529-39a5-4c29-8103-d6ac89521de6,79,5891,0.5,,1.0,,
80,30180,1,90.0,,37.0,black,black,,5119.0,89ce6bb6-b2cb-44cb-ba57-d78ab0224625,80,5922,0.5,,1.0,,
81,30180,1,60.0,,64.0,grey,grey,,3810.0,a7fd07d1-e946-43a4-882d-0b3b7882ed21,81,7996,0.6666666666666666,,1.0,,
82,30180,1,0.0,,69.0,black,black,,2834.0,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,82,7992,1.0,,1.0,,
83,30180,1,150.0,,35.0,grey,grey,,2847.0,18487641-212a-4e1e-8730-31709d721382,83,5948,0.16666666666666666,,1.0,,
14,30181,1,120.0,,49.0,grey,grey,,2989.0,9996b324-9da6-4bd7-a5d5-305513d257ce,14,5659,0.3333333333333333,,1.0,,
15,30181,1,150.0,,15.0,grey,black,,3633.0,1247c2a3-9c1a-478d-ad2b-6640715d76a4,15,5624,0.16666666666666666,,0.0,,
16,30181,1,0.0,,74.0,grey,grey,,2889.0,9dfa52b0-9e95-49de-bddb-e53316f2b4ae,16,5636,1.0,,1.0,,
17,30181,1,120.0,,2.0,grey,grey,,3437.0,a68cb7dc-2812-45a9-b8f6-862ff43630fb,17,5648,0.3333333333333333,,1.0,,
18,30181,1,120.0,,18.0,black,black,,2681.0,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,18,5620,0.3333333333333333,,1.0,,
19,30181,1,30.0,,87.0,black,black,,2914.0,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,19,5618,0.8333333333333334,,1.0,,
20,30181,1,90.0,,82.0,grey,grey,,2843.0,7d6cad69-203a-49a4-9c6e-b0423a669e50,20,5619,0.5,,1.0,,
21,30181,1,30.0,,91.0,black,black,,3327.0,a4bd654a-f8f1-44b4-907f-0114e1caa391,21,5640,0.8333333333333334,,1.0,,
22,30181,1,0.0,,95.0,black,black,,2419.0,816e0a69-dfb6-4a6f-8ffe-97d092e27835,22,5630,1.0,,1.0,,
23,30181,1,90.0,,74.0,black,black,,2832.0,42ffed3d-edac-4ca7-9b33-6f525cb7c364,23,5631,0.5,,1.0,,
24,30181,1,30.0,,96.0,black,black,,3510.0,0ea51ff3-f8ac-4d29-a981-0a167d74909c,24,5646,0.8333333333333334,,1.0,,
25,30181,1,60.0,,81.0,grey,grey,,3473.0,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,25,5640,0.6666666666666666,,1.0,,
26,30181,1,150.0,,59.0,black,black,,2634.0,5744f837-93bf-4eba-bddf-e630dedf974e,26,5631,0.16666666666666666,,1.0,,
27,30181,1,0.0,,92.0,black,black,,2160.0,c188e383-94d7-475e-9da5-6d1f0a1184bb,27,5620,1.0,,1.0,,
42,30181,1,0.0,,93.0,grey,grey,,3112.0,75182d69-6502-4d35-9298-e331061c7829,42,5677,1.0,,1.0,,
43,30181,1,90.0,,76.0,grey,grey,,3897.0,06f1dd04-cfbc-433c-9833-32cdb01c0683,43,5631,0.5,,1.0,,
44,30181,1,0.0,,92.0,grey,grey,,2421.0,72e764e1-0b34-4efd-96db-5df7934b2395,44,5638,1.0,,1.0,,
45,30181,1,60.0,,73.0,grey,grey,,2406.0,adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,45,5607,0.6666666666666666,,1.0,,
46,30181,1,60.0,,69.0,black,black,,2649.0,804f9681-f112-463c-a764-a40a823d6845,46,5647,0.6666666666666666,,1.0,,
47,30181,1,150.0,,9.0,black,black,,2612.0,14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,47,5630,0.16666666666666666,,1.0,,
48,30181,1,90.0,,38.0,grey,grey,,2595.0,1841b8a9-ff1d-481d-80de-2134f2461e8b,48,5660,0.5,,1.0,,
49,30181,1,150.0,,2.0,black,black,,3235.0,7e113c5d-92b4-4c01-9588-dae0fb76eb5f,49,5643,0.16666666666666666,,1.0,,
50,30181,1,60.0,,71.0,grey,grey,,1632.0,a7fd07d1-e946-43a4-882d-0b3b7882ed21,50,5647,0.6666666666666666,,1.0,,
51,30181,1,120.0,,54.0,grey,grey,,2415.0,b7261f19-79df-4505-b935-0cb890ebda9c,51,5641,0.3333333333333333,,1.0,,
52,30181,1,90.0,,40.0,black,black,,2429.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,52,5639,0.5,,1.0,,
53,30181,1,180.0,,35.0,grey,grey,,2323.0,5ce017a9-f595-403c-a861-53e49993751a,53,5700,0.0,,1.0,,
54,30181,1,90.0,,57.0,black,black,,2617.0,16088d09-c11d-4b03-8c77-f92a33554c1e,54,5634,0.5,,1.0,,
55,30181,1,30.0,,93.0,grey,grey,,1863.0,57dbdc86-9c49-4214-a908-c4a254e90229,55,5665,0.8333333333333334,,1.0,,
70,30181,1,150.0,,45.0,grey,grey,,2489.0,9c46112a-3307-42b7-8386-bdf38ba679af,70,5644,0.16666666666666666,,1.0,,
71,30181,1,180.0,,3.0,black,black,,2699.0,1c695094-312c-450a-ac7f-f994dabb958d,71,5695,0.0,,1.0,,
72,30181,1,0.0,,92.0,black,black,,1991.0,49e5ac90-6e7f-4243-9552-8c4c10545895,72,5646,1.0,,1.0,,
73,30181,1,150.0,,7.0,grey,grey,,3584.0,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,73,5653,0.16666666666666666,,1.0,,
74,30181,1,180.0,,45.0,black,grey,,5222.0,2176e0c4-bf6c-4f4a-a64b-23825205a150,74,5725,0.0,,0.0,,
75,30181,1,60.0,,82.0,black,black,,2165.0,8d9b8961-4fb1-4413-b875-966e01b9963a,75,5644,0.6666666666666666,,1.0,,
76,30181,1,120.0,,21.0,grey,grey,,3808.0,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,76,5625,0.3333333333333333,,1.0,,
77,30181,1,180.0,,19.0,black,grey,,2341.0,68be0cf8-ea92-4566-b84a-cbd60b2e5547,77,5726,0.0,,0.0,,
78,30181,1,120.0,,8.0,black,black,,3593.0,987cd79f-7d6a-426b-8983-8bee8675f0ba,78,5628,0.3333333333333333,,1.0,,
79,30181,1,30.0,,91.0,grey,grey,,3763.0,0a730462-ba50-4dbe-97c6-911f61a40346,79,5629,0.8333333333333334,,1.0,,
80,30181,1,60.0,,86.0,black,black,,3400.0,cca827ad-af9d-4cfd-ae71-7e028e3f8520,80,5613,0.6666666666666666,,1.0,,
81,30181,1,180.0,,3.0,grey,grey,,2465.0,1d35e834-4947-46b2-9cbd-816ea4587c6f,81,5760,0.0,,1.0,,
82,30181,1,30.0,,89.0,grey,grey,,4216.0,31932267-3908-4599-ba56-ba5043757838,82,5607,0.8333333333333334,,1.0,,
83,30181,1,180.0,,0.0,grey,black,,2725.0,802575f0-631d-4eeb-9e49-3b401b11b953,83,5717,0.0,,0.0,,
14,30183,1,60.0,,61.0,grey,grey,,9243.0,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,14,5664,0.6666666666666666,,1.0,,
15,30183,1,30.0,,68.0,grey,grey,,2317.0,c6499c88-e947-4ab5-8cde-3013da4d084f,15,5673,0.8333333333333334,,1.0,,
16,30183,1,30.0,,72.0,grey,grey,,2864.0,0a730462-ba50-4dbe-97c6-911f61a40346,16,5638,0.8333333333333334,,1.0,,
17,30183,1,90.0,,60.0,black,black,,3937.0,16088d09-c11d-4b03-8c77-f92a33554c1e,17,5632,0.5,,1.0,,
18,30183,1,0.0,,79.0,grey,grey,,2096.0,19c65966-3d88-4851-afe4-ae34c498748c,18,5639,1.0,,1.0,,
19,30183,1,90.0,,29.0,black,black,,3005.0,42ffed3d-edac-4ca7-9b33-6f525cb7c364,19,5624,0.5,,1.0,,
20,30183,1,120.0,,25.0,grey,grey,,3509.0,a68cb7dc-2812-45a9-b8f6-862ff43630fb,20,5657,0.3333333333333333,,1.0,,
21,30183,1,150.0,,38.0,grey,grey,,3185.0,275adee0-f228-423e-816a-e5e70b874bf3,21,5640,0.16666666666666666,,1.0,,
22,30183,1,150.0,,19.0,black,black,,4147.0,4cd79935-2124-4c73-9bff-ce0554f08119,22,5641,0.16666666666666666,,1.0,,
23,30183,1,90.0,,63.0,black,black,,2340.0,1d4805c2-68cf-415b-af2f-f7c0564b59aa,23,5620,0.5,,1.0,,
24,30183,1,180.0,,61.0,black,grey,,5353.0,68be0cf8-ea92-4566-b84a-cbd60b2e5547,24,5724,0.0,,0.0,,
25,30183,1,60.0,,78.0,black,black,,2838.0,8d9b8961-4fb1-4413-b875-966e01b9963a,25,5657,0.6666666666666666,,1.0,,
26,30183,1,60.0,,67.0,black,black,,2951.0,804f9681-f112-463c-a764-a40a823d6845,26,5650,0.6666666666666666,,1.0,,
27,30183,1,0.0,,66.0,black,black,,3461.0,49e5ac90-6e7f-4243-9552-8c4c10545895,27,5630,1.0,,1.0,,
42,30183,1,0.0,,70.0,grey,grey,,2458.0,53613c0d-b07e-4b22-b6ec-56dda26edc8f,42,5683,1.0,,1.0,,
43,30183,1,120.0,,29.0,grey,grey,,3937.0,b7261f19-79df-4505-b935-0cb890ebda9c,43,5644,0.3333333333333333,,1.0,,
44,30183,1,150.0,,17.0,grey,black,,3041.0,1247c2a3-9c1a-478d-ad2b-6640715d76a4,44,5619,0.16666666666666666,,0.0,,
45,30183,1,30.0,,74.0,black,black,,2628.0,cf5e29cd-eacd-4164-96d2-05de1fad88ba,45,5658,0.8333333333333334,,1.0,,
46,30183,1,180.0,,22.0,grey,black,,2995.0,802575f0-631d-4eeb-9e49-3b401b11b953,46,5720,0.0,,0.0,,
47,30183,1,30.0,,76.0,grey,grey,,2676.0,9093ecfa-6a76-4110-b88c-dd9330281781,47,5658,0.8333333333333334,,1.0,,
48,30183,1,30.0,,83.0,black,black,,2733.0,c53236a2-f564-41ec-89aa-2bd90765b0a4,48,5615,0.8333333333333334,,1.0,,
49,30183,1,60.0,,79.0,grey,grey,,2335.0,91659665-5079-44c4-96c1-49da784170fa,49,5622,0.6666666666666666,,1.0,,
50,30183,1,90.0,,83.0,grey,grey,,2283.0,c7f85153-52e8-4379-839f-9596d6a3ee62,50,5635,0.5,,1.0,,
51,30183,1,0.0,,82.0,black,black,,2573.0,37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,51,5661,1.0,,1.0,,
52,30183,1,150.0,,69.0,black,black,,3233.0,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,52,5617,0.16666666666666666,,1.0,,
53,30183,1,180.0,,32.0,grey,grey,,2315.0,124f53c2-90c6-4716-8221-e86088f8d257,53,5719,0.0,,1.0,,
54,30183,1,0.0,,68.0,grey,grey,,3262.0,72e764e1-0b34-4efd-96db-5df7934b2395,54,5637,1.0,,1.0,,
55,30183,1,0.0,,69.0,black,black,,3241.0,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,55,5619,1.0,,1.0,,
70,30183,1,90.0,,76.0,grey,grey,,2176.0,7d6cad69-203a-49a4-9c6e-b0423a669e50,70,5637,0.5,,1.0,,
71,30183,1,180.0,,20.0,grey,grey,,3658.0,1d35e834-4947-46b2-9cbd-816ea4587c6f,71,5764,0.0,,1.0,,
72,30183,1,180.0,,57.0,black,black,,2253.0,0ea53c63-8350-4a50-8dec-ccbbf0e401dc,72,5682,0.0,,1.0,,
73,30183,1,60.0,,80.0,black,black,,2445.0,35fbacfe-f7fd-45d5-9266-5f6631809d11,73,5651,0.6666666666666666,,1.0,,
74,30183,1,150.0,,55.0,grey,grey,,3329.0,4270e833-4dad-483f-85cb-3dee1fccc571,74,5652,0.16666666666666666,,1.0,,
75,30183,1,150.0,,55.0,black,black,,3142.0,14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,75,5633,0.16666666666666666,,1.0,,
76,30183,1,120.0,,77.0,black,black,,1967.0,6480385b-e9eb-45a9-88e3-aade6c90476d,76,5619,0.3333333333333333,,1.0,,
77,30183,1,120.0,,72.0,black,black,,2218.0,7da9ad01-3df5-45e9-8edf-4af0795536e1,77,5634,0.3333333333333333,,1.0,,
78,30183,1,30.0,,77.0,black,black,,1860.0,17e4063d-b2f1-4406-8a8f-be7151fd23c1,78,5616,0.8333333333333334,,1.0,,
79,30183,1,120.0,,33.0,grey,grey,,2442.0,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,79,5637,0.3333333333333333,,1.0,,
80,30183,1,60.0,,58.0,grey,grey,,3531.0,adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,80,5614,0.6666666666666666,,1.0,,
81,30183,1,90.0,,55.0,grey,grey,,3476.0,1841b8a9-ff1d-481d-80de-2134f2461e8b,81,5657,0.5,,1.0,,
82,30183,1,180.0,,62.0,grey,grey,,2561.0,5ce017a9-f595-403c-a861-53e49993751a,82,5707,0.0,,1.0,,
83,30183,1,120.0,,39.0,grey,grey,,2295.0,9996b324-9da6-4bd7-a5d5-305513d257ce,83,5621,0.3333333333333333,,1.0,,
14,30184,1,180.0,,39.0,black,black,,7991.0,0ea53c63-8350-4a50-8dec-ccbbf0e401dc,14,5795,0.0,,1.0,,
15,30184,1,180.0,,62.0,grey,grey,,4550.0,2cf66fb7-ab1d-466b-be40-d9f856dc213f,15,5766,0.0,,1.0,,
16,30184,1,120.0,,41.0,black,black,,4206.0,7da9ad01-3df5-45e9-8edf-4af0795536e1,16,5691,0.3333333333333333,,1.0,,
17,30184,1,180.0,,29.0,grey,grey,,3741.0,124f53c2-90c6-4716-8221-e86088f8d257,17,5777,0.0,,1.0,,
18,30184,1,150.0,,31.0,black,grey,,3397.0,275adee0-f228-423e-816a-e5e70b874bf3,18,5683,0.16666666666666666,,0.0,,
19,30184,1,180.0,,29.0,grey,black,,3413.0,802575f0-631d-4eeb-9e49-3b401b11b953,19,5775,0.0,,0.0,,
20,30184,1,90.0,,36.0,grey,grey,,4315.0,1841b8a9-ff1d-481d-80de-2134f2461e8b,20,5712,0.5,,1.0,,
21,30184,1,0.0,,28.0,grey,grey,,3613.0,9dfa52b0-9e95-49de-bddb-e53316f2b4ae,21,5702,1.0,,1.0,,
22,30184,1,30.0,,80.0,black,black,,3840.0,cf5e29cd-eacd-4164-96d2-05de1fad88ba,22,5725,0.8333333333333334,,1.0,,
23,30184,1,180.0,,18.0,black,black,,3430.0,4bc5af99-ede5-49ec-a929-d4fc6fae9b43,23,5792,0.0,,1.0,,
24,30184,1,90.0,,67.0,grey,grey,,4056.0,7d6cad69-203a-49a4-9c6e-b0423a669e50,24,5693,0.5,,1.0,,
25,30184,1,0.0,,75.0,grey,grey,,3237.0,75182d69-6502-4d35-9298-e331061c7829,25,5667,1.0,,1.0,,
26,30184,1,30.0,,80.0,grey,grey,,3431.0,9093ecfa-6a76-4110-b88c-dd9330281781,26,5683,0.8333333333333334,,1.0,,
27,30184,1,120.0,,31.0,black,grey,,3379.0,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,27,5703,0.3333333333333333,,0.0,,
42,30184,1,60.0,,74.0,grey,grey,,3670.0,7b3797d6-d4cc-4819-b3ad-adfd144217e2,42,5707,0.6666666666666666,,1.0,,
43,30184,1,150.0,,34.0,grey,grey,,3777.0,4270e833-4dad-483f-85cb-3dee1fccc571,43,5694,0.16666666666666666,,1.0,,
44,30184,1,90.0,,62.0,grey,grey,,3623.0,06f1dd04-cfbc-433c-9833-32cdb01c0683,44,5683,0.5,,1.0,,
45,30184,1,120.0,,56.0,grey,grey,,3308.0,9996b324-9da6-4bd7-a5d5-305513d257ce,45,5682,0.3333333333333333,,1.0,,
46,30184,1,180.0,,0.0,grey,grey,,4366.0,00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,46,5804,0.0,,1.0,,
47,30184,1,120.0,,32.0,black,grey,,4129.0,a68cb7dc-2812-45a9-b8f6-862ff43630fb,47,5706,0.3333333333333333,,0.0,,
48,30184,1,150.0,,40.0,black,black,,3494.0,7e113c5d-92b4-4c01-9588-dae0fb76eb5f,48,5684,0.16666666666666666,,1.0,,
49,30184,1,150.0,,42.0,black,grey,,3439.0,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,49,5689,0.16666666666666666,,0.0,,
50,30184,1,60.0,,91.0,black,black,,3607.0,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,50,5686,0.6666666666666666,,1.0,,
51,30184,1,120.0,,56.0,black,black,,4339.0,6480385b-e9eb-45a9-88e3-aade6c90476d,51,5676,0.3333333333333333,,1.0,,
52,30184,1,60.0,,65.0,black,black,,3083.0,8d9b8961-4fb1-4413-b875-966e01b9963a,52,5705,0.6666666666666666,,1.0,,
53,30184,1,90.0,,75.0,black,black,,3877.0,16088d09-c11d-4b03-8c77-f92a33554c1e,53,5699,0.5,,1.0,,
54,30184,1,90.0,,81.0,grey,grey,,3760.0,c7f85153-52e8-4379-839f-9596d6a3ee62,54,5685,0.5,,1.0,,
55,30184,1,60.0,,81.0,grey,black,,3833.0,35fbacfe-f7fd-45d5-9266-5f6631809d11,55,5710,0.6666666666666666,,0.0,,
70,30184,1,60.0,,76.0,black,black,,3716.0,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,70,5716,0.6666666666666666,,1.0,,
71,30184,1,120.0,,86.0,black,black,,4982.0,987cd79f-7d6a-426b-8983-8bee8675f0ba,71,5682,0.3333333333333333,,1.0,,
72,30184,1,30.0,,93.0,grey,grey,,4234.0,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,72,5676,0.8333333333333334,,1.0,,
73,30184,1,0.0,,84.0,black,black,,5225.0,47505654-05f0-4b92-a9a3-978c80bda46b,73,5674,1.0,,1.0,,
74,30184,1,0.0,,90.0,black,black,,3997.0,816e0a69-dfb6-4a6f-8ffe-97d092e27835,74,5696,1.0,,1.0,,
75,30184,1,150.0,,13.0,black,black,,3686.0,4cd79935-2124-4c73-9bff-ce0554f08119,75,5703,0.16666666666666666,,1.0,,
76,30184,1,30.0,,100.0,black,black,,4508.0,0ea51ff3-f8ac-4d29-a981-0a167d74909c,76,5695,0.8333333333333334,,1.0,,
77,30184,1,150.0,,12.0,black,black,,3757.0,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,77,5693,0.16666666666666666,,1.0,,
78,30184,1,60.0,,99.0,grey,grey,,4385.0,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,78,5711,0.6666666666666666,,1.0,,
79,30184,1,0.0,,99.0,black,black,,4091.0,c188e383-94d7-475e-9da5-6d1f0a1184bb,79,5652,1.0,,1.0,,
80,30184,1,30.0,,98.0,black,black,,4210.0,c53236a2-f564-41ec-89aa-2bd90765b0a4,80,5686,0.8333333333333334,,1.0,,
81,30184,1,90.0,,13.0,black,black,,3992.0,22162d51-e2bc-4fd2-af29-7d21f36eca1d,81,5692,0.5,,1.0,,
82,30184,1,30.0,,86.0,grey,grey,,3454.0,c6499c88-e947-4ab5-8cde-3013da4d084f,82,5813,0.8333333333333334,,1.0,,
83,30184,1,0.0,,94.0,grey,grey,,3468.0,07cdb9d7-6577-428d-9498-8a7243527554,83,5689,1.0,,1.0,,
0,30187,1,150.0,,16.0,grey,black,,8189.0,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,0,5730,0.16666666666666666,,0.0,,
1,30187,1,90.0,,82.0,grey,grey,,3068.0,1841b8a9-ff1d-481d-80de-2134f2461e8b,1,5637,0.5,,1.0,,
2,30187,1,90.0,,76.0,black,black,,4295.0,1d4805c2-68cf-415b-af2f-f7c0564b59aa,2,5618,0.5,,1.0,,
3,30187,1,60.0,,95.0,black,black,,3417.0,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,3,5581,0.6666666666666666,,1.0,,
4,30187,1,30.0,,83.0,grey,grey,,3501.0,9093ecfa-6a76-4110-b88c-dd9330281781,4,5641,0.8333333333333334,,1.0,,
