,index,subID,r_squared_subt,nrmse_subt,aic_subt,subj_center_subt,PSE_subt,sigma_subt,bias_xmin_subt,bias_xmax_subt,bias_lower_subt,bias_upper_subt,flipped_subt,range_subt,bias_subt,r_squared_pf,nrmse_pf,aic_pf,PSE_pf,slope_pf,intercept,bias_xmin_pf,bias_xmax_pf,bias_lower_pf,bias_upper_pf,flipped_pf,range_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
92,92,30119.0,0.9876241037433128,0.0462493660100976,-39.03190532210412,0.4242178131956745,0.3091781629598418,0.0626160910589318,0.4289284406401948,0.0500529446872709,0.4283333333333333,0.05,False,0.5210186146725343,0.8955012737017929,0.9906664483379723,0.0337704109183921,-54.56173555184575,0.503030300208792,0.4714285824719005,0.2628571386321546,0.2628571386321546,0.2657142788959449,0.0,0.0,False,0.47142858247190056,0.49729729969400166,14.0,15.0,6.0,23.0,10.0,25.0,4.0,23.0,38.0,43.0,41.0,45.0,51.0,4.0
93,93,30120.0,0.8452592425175878,0.1540697855299149,-22.184894769874003,0.5001438974217935,0.4765974907890657,0.0929294148564872,0.145420358987493,0.0420986150914441,0.1416666666666666,0.0383333333333333,False,0.812481025921063,0.7754967714695236,0.4966646763717236,0.2385856499796209,-28.948902237928746,0.8690626234544159,0.2832142942289832,0.2538690424575689,0.2538690424575689,0.4629166633134478,0.0,0.0,False,0.2832142942289833,0.3541770440085611,22.0,22.0,14.0,11.0,18.0,27.0,9.0,42.0,27.0,41.0,43.0,56.0,53.0,2.0
94,94,30121.0,0.9757305051467656,0.0595909499728169,-35.48352187548011,0.3498659232703055,0.3319327714035778,0.100314575228089,0.1338448779079467,0.0329824707108261,0.1083333333333333,0.0316666666666667,False,0.8331726513812273,0.8022957807343907,0.8760681261955079,0.1337433456746495,-31.00951108838602,0.5702329022311262,0.654285710572013,0.1269047603721663,0.1269047603721663,0.2188095290558206,0.0,0.0,False,0.6542857105720131,0.367079881430822,5.0,9.0,8.0,18.0,2.0,30.0,1.0,24.0,42.0,49.0,50.0,49.0,28.0,4.0
95,95,30123.0,0.970919452457538,0.0589636367657923,-35.63168091521637,0.3756833599545083,0.4001622304255064,0.1643364013082834,0.1908039195166005,0.1935554582491816,0.1266666666666666,0.1783333333333332,False,0.6156406222342179,0.4964206171466723,0.7882756340022979,0.1385922680668379,-30.549015016565768,0.5596797716462314,0.4907142755941432,0.225357146291924,0.225357146291924,0.2839285781139327,0.0,0.0,False,0.4907142755941434,0.44249649163999316,6.0,16.666666666666668,14.0,12.0,7.0,23.33333333333333,7.0,37.0,41.45454545454545,34.0,37.0,33.0,32.0,7.0
96,96,30124.0,0.9914158114936538,0.0375122169609449,-41.9632405881206,0.4235395400784387,0.3374670492791191,0.1303422908685233,0.3159905081932179,0.1071949719254485,0.2933333333333333,0.0999999999999999,False,0.5768145198813336,0.7466950617129167,0.0420366893331979,0.3163061780416006,-31.33731251413782,1.0,0.05035714659731,0.4395833303854989,0.4395833303854989,0.5100595230171912,0.0,0.0,False,0.05035714659730994,0.4628933170090381,21.0,24.0,14.0,16.0,21.11111111111111,4.0,19.0,50.0,26.0,44.0,42.0,29.0,69.0,0.0
97,97,30127.0,0.970978286250786,0.059814905759362,-35.43100544453993,0.3237591112741073,0.3419046937172085,0.1444004654480507,0.1346043604258506,0.1143596337273432,0.054,0.1066666666666666,False,0.7510360058468062,0.5406579408547935,0.7270027147400566,0.1894864109281847,-28.398302045878296,0.5678966840562663,0.4839285751814904,0.225178566834358,0.225178566834358,0.2908928579841515,0.0,0.0,False,0.4839285751814905,0.4363321742015617,7.0,10.0,9.0,22.0,16.0,32.0,22.0,26.0,44.0,43.0,39.0,35.0,55.0,1.0
98,98,30128.0,0.995455011062971,0.0271396632630794,-46.49462644877703,0.4293997697071562,0.4209695422174023,0.1141576361375965,0.0648808188100486,0.0146907753147587,0.0433333333333333,0.0083333333333333,False,0.9204284058751927,0.8153766368973788,0.9761012736854144,0.0549311128315802,-39.37334195488738,0.5511762310204966,0.8653571456190239,0.0230357099910513,0.0230357099910513,0.1116071443899247,0.0,0.0,False,0.865357145619024,0.17108750476925472,14.0,14.0,10.0,14.0,9.0,20.0,1.0,27.0,43.0,41.0,38.0,59.0,60.0,3.0
99,99,30129.0,0.9944964272149384,0.0319380136926687,-44.21541657571798,0.4626456745015846,0.4620554692145682,0.0805626613557645,0.0495749484248967,0.0444860943718712,0.0466666666666666,0.0433333333333333,False,0.905938957203232,0.5270508060601704,0.8237071218703247,0.1341435880749521,-27.512824855899872,0.3521617900170976,0.6828571416605249,0.2595238066668707,0.2595238066668707,0.0576190516726042,0.0,0.0,False,0.6828571416605251,0.8183183062223404,18.0,14.0,19.0,19.0,13.0,15.0,9.0,37.0,28.0,28.0,35.0,38.0,58.0,2.0
100,100,30130.0,0.9787794495352842,0.0573028452630584,-36.03167001320874,0.5240838684418835,0.5198568737129857,0.1279723722928035,0.0682102149551762,0.0598481719023369,0.0533333333333333,0.0383333333333333,False,0.8719416131424869,0.5326493377670902,0.94891087718066,0.0853502953230924,-31.14744541232581,0.4576190460868875,1.0,0.0423809539131124,0.0423809539131124,0.0,0.0,0.0,False,0.9576190460868876,1.0,12.0,14.0,11.0,14.0,16.0,29.0,17.0,43.0,40.0,34.0,43.0,41.0,47.5,3.0
101,101,30131.0,0.9988166751386012,0.0146818676055995,-55.09598859916919,0.4338219431723242,0.3847381555293655,0.0765513864685785,0.2392971678338091,0.0004681479223054,0.2366666666666667,0.0,False,0.7602346842438854,0.9980474743778971,0.9240256851388494,0.1016793580294563,-29.3233830331984,0.5216403665713809,0.9583230747377256,0.0001,0.0001,0.0415769252622744,0.0,0.0,False,0.9583230747377256,0.0023994092503392796,7.0,14.0,8.0,16.0,3.0,25.0,6.0,26.0,47.0,47.0,50.0,49.0,34.0,3.0
102,102,30133.0,0.9831271099363904,0.0496943237533557,-38.026103876345154,0.3440832631586373,0.3338974200225704,0.1130995997251883,0.2120339574095509,0.1536800255106274,0.1816666666666666,0.1516666666666667,False,0.6342860170798217,0.57978083232281,0.4618631644949295,0.2495347265392624,-20.902271583898,0.5690005161416067,0.4692857111441267,0.2329761881411109,0.2329761881411109,0.2977381007147623,0.0,0.0,False,0.4692857111441268,0.43898608541964573,2.0,13.0,5.0,15.0,8.88888888888889,25.0,0.0,38.0,54.0,43.0,42.0,31.63636363636364,36.0,13.0
103,103,30134.0,0.9973694001644164,0.021869233473719,-49.51744291768509,0.3832755493171629,0.3734003855072277,0.0631886710533925,0.1666829956065581,0.1083752682001087,0.165,0.1083333333333332,False,0.7249417361933332,0.6059915935618513,0.7075756508438076,0.1659722390545872,-26.3042022389012,0.4186666689044928,0.5357142839210851,0.2757142852662036,0.2757142852662036,0.1885714308127113,0.0,0.0,False,0.5357142839210851,0.5938461505874549,16.0,18.0,5.0,26.0,12.0,22.0,12.0,53.0,29.0,45.0,44.0,44.0,71.0,2.0
104,104,30135.0,0.9884859263301587,0.0443914535261571,-39.60591642710511,0.3842755118268025,0.3529526248791177,0.0677932533036216,0.1878049789219995,9.2614326621554e-05,0.185,0.0,False,0.8121024067513789,0.9995071021133357,0.895653736228492,0.1389314601652947,-26.468183534725057,0.5953729605723043,0.8396417592083278,0.0001,0.0001,0.1602582407916721,0.0,0.0,False,0.8396417592083278,0.0006236037481223934,14.0,25.0,13.0,6.0,9.0,19.0,8.0,48.0,24.0,31.0,34.0,35.0,46.0,3.0
105,105,30136.0,0.9999931878051428,0.0014086238409336,-87.91198870738359,0.4897693663362492,0.4897693663362492,0.0147596790491568,3.880051601261009e-15,8.881784197001252e-16,0.0,0.0,False,0.9999999999999952,0.8137299551834342,0.6823333068448847,0.2194985792911471,-17.229733265517662,0.5828624675142756,0.8576637334908794,0.0001,0.0001,0.1422362665091205,0.0,0.0,False,0.8576637334908795,0.000702561634167862,5.0,13.0,11.0,23.0,6.0,30.0,1.0,32.72727272727273,50.0,39.0,51.0,56.0,25.0,2.0
106,106,30138.0,0.9873678114446228,0.0436593192187417,-39.83873929082175,0.557923155709629,0.5400931724243583,0.1396642969211545,0.1234596602382143,0.0888794288564791,0.1083333333333333,0.055,False,0.7876609109053065,0.581426909028309,0.7670638862214982,0.1728317177649272,-23.670989817601008,0.4943181863631012,0.7542857147638811,0.1271428534783228,0.1271428534783228,0.1185714317577961,0.0,0.0,False,0.7542857147638812,0.51744184655827,6.0,13.0,10.0,25.0,4.0,29.0,0.0,27.0,41.0,36.0,42.0,55.0,32.0,3.0
107,107,30139.0,0.8721373564112482,0.126852485080353,-24.90622563399597,0.3172455067292379,0.1382892660341715,0.1145550863279508,0.4428343030863064,0.0879532340267071,0.4133333333333333,0.0866666666666666,False,0.4692124628869865,0.8342967234967681,0.9543440534170702,0.08144987475766,-33.88705788445591,0.528589993701251,0.9160714374323004,0.0157738046577643,0.0157738046577643,0.0681547579099351,0.0,0.0,False,0.9160714374323006,0.18794322427529553,19.0,21.0,10.0,24.0,14.0,28.0,6.0,45.0,36.0,36.0,38.0,48.0,54.888888888888886,2.0
108,108,30140.0,0.9756088254224742,0.0776017697155236,-31.786310650168268,0.2666874762873937,0.2496046933028308,0.0240712259818957,0.3500070212346117,0.1950000000000267,0.35,0.1949999999999999,False,0.4549929787653616,0.6422064443164768,0.8436133444567697,0.1534118583649734,-30.032839222576115,0.4362859403584576,0.6128571464119564,0.2326190435722586,0.2326190435722586,0.1545238100157848,0.0,0.0,False,0.6128571464119565,0.6008610036743368,16.0,16.0,13.0,12.0,14.0,29.0,8.0,30.0,41.0,29.0,40.0,47.0,40.0,2.0
109,109,30142.0,0.9610199064673386,0.0745596255978772,-32.346185821471494,0.4263335875855618,0.376624045699828,0.094699382670563,0.2492877439190585,0.0649555799551578,0.2416666666666666,0.0633333333333332,False,0.6857566761257837,0.7932952746478781,0.973231228616452,0.0595262119679269,-42.61146312264108,0.5705622988894652,0.6478571431524653,0.130357139050968,0.130357139050968,0.2217857177965666,0.0,0.0,False,0.6478571431524653,0.37018254528277433,14.0,17.0,4.0,14.0,8.0,9.0,11.0,51.0,28.0,45.0,42.0,42.0,59.0,4.0
110,110,30143.0,0.965531158995279,0.069275105754038,-33.37537526311749,0.505722398572277,0.4514307940934682,0.1275222227366504,0.2157104877254852,0.0586690557804014,0.2016666666666667,0.0433333333333333,False,0.7256204564941134,0.7861755470879602,0.8712140779943279,0.1284368111242352,-34.57722055920625,0.5335973123578527,0.4960714385899051,0.235297613630933,0.235297613630933,0.2686309477791618,0.0,0.0,False,0.49607143858990516,0.4669265281819358,12.0,18.0,9.0,21.0,10.0,12.0,9.0,46.0,27.0,52.0,41.0,29.0,34.0,5.0
111,111,30144.0,0.989658388365418,0.0439501176377463,-39.74579969518874,0.4820429960060991,0.4347941878492364,0.062938239201767,0.2753308806052474,0.0235203765420634,0.275,0.0233333333333333,False,0.7011487428526891,0.9212973812906878,0.962637196865184,0.0666770667728154,-35.62086583911636,0.4994700614838778,0.8985714287168421,0.0511904732511428,0.0511904732511428,0.0502380980320149,0.0,0.0,False,0.8985714287168423,0.5046948074249669,20.0,18.0,6.0,16.0,16.0,18.0,10.0,41.0,29.0,49.0,39.0,51.0,55.0,2.0
112,112,30145.0,0.9799609928110722,0.0569539739867843,-36.117165357448414,0.4614177231140079,0.4723288626770642,0.0875167569049302,0.0493736359363422,0.1001497738102659,0.045,0.0983333333333332,False,0.850476590253392,0.33020672829768866,0.5181762886318201,0.2285787123125458,-31.765580414505777,0.8397341152462415,0.241785720685227,0.296964281761216,0.296964281761216,0.461249997553557,0.0,0.0,False,0.24178572068522708,0.391662739495745,18.0,17.0,10.0,21.0,11.0,19.0,9.0,41.0,28.0,52.0,47.0,48.0,61.0,3.0
113,113,30147.0,0.924001224461984,0.0977233197234472,-28.55861085929636,0.4149061428696796,0.2458801870333541,0.1418998372047571,0.4283866040405934,0.2046003986105848,0.4083333333333334,0.1983333333333332,False,0.36701299734882176,0.6767699846068806,0.8366505541108475,0.1541947931604525,-32.01830542281859,0.6111876916529624,0.5182142894978315,0.1832738046202403,0.1832738046202403,0.2985119058819281,0.0,0.0,False,0.5182142894978317,0.3804052312577158,2.0,5.0,6.0,12.0,0.0,23.0,2.0,19.0,46.0,43.0,47.0,46.0,32.0,7.0
114,114,30148.0,0.99938487260778,0.0115559464317977,-58.447771846885765,0.4807582625909122,0.4730064144570263,0.0600684301235774,0.0623128997636733,0.0018315734589984,0.062,0.0016666666666667,False,0.9358555267773283,0.9714461220588676,0.9011463467114178,0.1119163013119934,-27.11056053197011,0.5194365201799593,0.9623890130536242,0.0001,0.0001,0.0375109869463757,0.0,0.0,False,0.9623890130536243,0.00265879755143294,4.444444444444445,10.0,10.0,14.0,4.0,40.0,0.0,14.0,48.0,43.0,48.0,57.81818181818182,25.0,3.0
115,115,30149.0,0.9945516790570376,0.0309468086152455,-44.65679559127399,0.41820216959361,0.4194105476721622,0.0851892261758866,0.0335522570535637,0.034348773715656,0.0266666666666666,0.0333333333333333,False,0.9320989692307803,0.4941347233387408,0.815100453828125,0.1751531187442919,-25.416148421206728,0.7404431172892362,0.6751362641199704,0.0001,0.0001,0.3247637358800296,0.0,0.0,False,0.6751362641199704,0.0003078213692553528,6.0,9.0,7.0,22.0,1.0,35.0,6.0,34.0,46.0,48.0,50.0,54.0,31.0,5.0
116,116,30150.0,0.950819921747555,0.0944911187532988,-29.02949202483764,0.333333569255888,0.3163499907166904,0.0154591193948753,0.3333333336214297,0.0,0.3333333333333333,0.0,False,0.6666666663785703,1.0,0.7040907992940975,0.2240332276288655,-16.9434526069884,0.5925037857494537,0.8437076893402127,0.0001,0.0001,0.1561923106597873,0.0,0.0,False,0.8437076893402127,0.0006398267424536143,20.0,21.0,9.0,11.0,3.0,14.0,0.0,37.0,33.0,44.0,41.0,46.0,53.0,4.0
117,117,30151.0,0.9969747442671956,0.0262084802342142,-46.983411465340176,0.4137316588323494,0.4079416733826368,0.0549540348541609,0.0505102976683563,2.2106103738983585e-05,0.05,0.0,False,0.9494675962279047,0.9995625360741064,0.9699657071911942,0.0661495269607726,-37.56014184764357,0.6600785872909607,0.7573340654052236,0.0001,0.0001,0.2425659345947763,0.0,0.0,False,0.7573340654052237,0.00041208915527013836,23.0,26.0,12.0,10.0,18.0,10.0,24.0,51.0,24.0,51.0,36.0,38.0,61.0,7.0
118,118,30152.0,0.9238043587186924,0.1095320541931687,-26.96153256287887,0.4716799004372579,0.4540364838527188,0.0332500513291968,0.3200003355861563,0.1940000610942213,0.32,0.194,False,0.48599960331962244,0.6225682658084465,0.9113039524196592,0.1052428671218073,-37.94295076269017,0.6367013347248905,0.4807142972278464,0.1939285653336924,0.1939285653336924,0.3253571374384612,0.0,0.0,False,0.4807142972278464,0.37345254124738003,8.0,12.0,9.0,21.0,9.0,29.0,0.0,26.0,46.0,42.0,45.0,48.0,32.0,5.0
119,119,30153.0,0.4934809898655886,0.2340898717703308,-16.328702379508073,0.1961014710833129,0.0,0.2025729810222806,0.63527592292344,0.07754457166472,0.5233333333333333,0.0699999999999999,False,0.28717950541183995,0.891214447040384,0.4911265072696578,0.2343396523141266,-21.713046677311038,0.3986058335131212,0.4696428578011375,0.3127976172126933,0.3127976172126933,0.2175595249861691,0.0,0.0,False,0.4696428578011376,0.589786753725675,11.0,15.555555555555555,13.0,14.0,13.333333333333334,31.0,0.0,27.6,42.66666666666666,33.6,38.4,48.0,42.0,3.0
120,120,30156.0,0.994710879551427,0.0291790526040535,-45.48025885206758,0.4773032067715281,0.0,0.0962629199837537,0.5859492043960182,0.0433033385741203,0.5833333333333334,0.0416666666666667,False,0.37074745702986156,0.9311828945978924,0.9538744292949236,0.0808070984503344,-36.6189412442484,0.5508178533587208,0.7496428570495147,0.0870833306942878,0.0870833306942878,0.1632738122561974,0.0,0.0,False,0.7496428570495148,0.3478364134851581,9.0,17.0,12.0,22.0,10.0,29.0,17.0,41.0,43.0,47.0,41.45454545454545,41.0,47.0,15.0
121,121,30157.0,0.991061622748548,0.0436588562839552,-39.83888773842668,0.3590349247074914,0.2965519633642207,0.0858289613728282,0.2758404418725654,0.0137452466905449,0.265,0.0133333333333333,False,0.7104143114368897,0.9525347859600826,0.8802063108015026,0.1442679285362925,-27.51111373494233,0.634750250593615,0.7875538442600003,0.0001,0.0001,0.2123461557399997,0.0,0.0,False,0.7875538442600003,0.0004707075053990814,6.0,11.0,9.0,21.0,5.0,34.0,1.0,24.0,44.0,41.0,38.0,46.0,41.0,2.0
122,122,30158.0,0.9807326440955884,0.0556800405264255,-36.43386949155332,0.4362936006501017,0.4395082200019672,0.0779434712282255,0.1723882634797505,0.1838004677648672,0.17,0.1833333333333332,False,0.6438112687553823,0.48398011603955093,0.8915470619711836,0.110581237634558,-30.88676258758725,0.4749121964107763,0.7117857173177491,0.1619642816148077,0.1619642816148077,0.1262500010674431,0.0,0.0,False,0.7117857173177492,0.5619578603374398,15.0,22.0,15.0,20.0,15.0,15.0,1.0,37.0,35.0,39.0,41.0,48.0,47.0,6.0
123,123,30160.0,0.9801008405452192,0.0578266758291777,-35.90427126329338,0.3851316187152626,0.3176805544606778,0.0801493515936293,0.3783701259030451,0.2101932597587352,0.375,0.2099999999999999,False,0.4114366143382197,0.6428706493143572,0.9059168994117336,0.1122316607835607,-36.13928936972586,1.0,0.4839274732249689,0.0001,0.0001,0.5159725267750311,0.0,0.0,False,0.4839274732249689,0.00019377121395108192,12.0,22.0,11.0,18.0,9.0,18.0,8.0,44.0,37.0,50.0,42.0,41.0,74.0,1.0
124,124,30161.0,0.9701872026610446,0.0819981245124329,-31.01482465290665,0.4605631251932641,0.4307587427424345,0.0640454149972796,0.275439028908391,0.1417948638971718,0.275,0.1416666666666667,False,0.5827661071944372,0.6601549722058406,0.8683143068396943,0.1181862837601132,-31.227720064600497,0.4873708447331344,0.6221428612303352,0.1967857081774823,0.1967857081774823,0.1810714305921824,0.0,0.0,False,0.6221428612303352,0.5207939403189086,14.0,9.0,11.0,17.0,3.0,24.0,0.0,21.0,25.0,46.0,38.0,55.0,46.0,3.0
125,125,30162.0,0.9957718968234692,0.0294591826229742,-45.34649459108762,0.4071289491641771,0.3600666410947061,0.0784516038258139,0.2604732594497407,0.0570251655306341,0.2566666666666666,0.0566666666666667,False,0.6825015750196252,0.8203922884525839,0.9048949144367128,0.109949649676281,-32.8319390815976,0.5317970753122996,0.666428571625955,0.1455952347047637,0.1455952347047637,0.1879761936692812,0.0,0.0,False,0.666428571625955,0.43647393727469624,16.0,17.0,7.0,4.0,4.0,13.0,1.0,35.0,33.0,32.0,50.0,54.0,77.0,3.0
126,126,30163.0,0.908029869347267,0.0917723877757847,-29.438213387001625,0.5763262199650199,0.2547442629222619,0.2383580843837346,0.4517725833906892,0.2478259234421245,0.42,0.1916666666666667,False,0.30040149316718634,0.6457597879045379,0.576104146299385,0.2850407747826157,-31.989076616723096,0.5373831835820266,0.267499998402246,0.356249999250414,0.356249999250414,0.3762500023473401,0.0,0.0,False,0.2674999984022459,0.48634812078272943,18.0,17.0,17.0,22.0,17.0,15.0,13.0,46.0,34.0,41.0,40.0,41.0,68.0,2.0
127,127,30164.0,0.9788096072274024,0.0535740217123272,-36.973673971184674,0.4426946760798923,0.3862347716530859,0.1411338691679481,0.2236435676566799,0.0545320680945393,0.1916666666666666,0.04,False,0.7218243642487808,0.80396533309873,0.964427095083094,0.0680522956172678,-39.9458300790651,0.6495162708103526,0.676785724053376,0.0604166603751668,0.0604166603751668,0.2627976155714571,0.0,0.0,False,0.6767857240533761,0.18692447973784457,21.0,12.0,21.0,23.0,11.0,14.0,3.0,34.0,26.0,35.0,39.0,57.0,42.0,3.0
128,128,30165.0,0.9914926192105848,0.0394609912095311,-41.25419723095118,0.4142669255833733,0.4142669255833733,0.0638114533180574,0.0015131512976851,0.0001031605000358,0.0,0.0,False,0.9983836882022791,0.9361753714962282,0.9090756358993312,0.1132329308238138,-26.80298315596813,0.4326190477074009,1.0,0.067380952292599,0.067380952292599,0.0,0.0,0.0,False,0.932619047707401,1.0,21.0,20.0,12.0,16.0,10.0,17.0,11.0,34.0,26.0,34.0,37.0,51.0,35.0,3.0
129,129,30166.0,0.9951398718264348,0.0299234107417278,-45.12759791791932,0.3866449126296601,0.4818849816104328,0.0880044749173416,0.3016292064974328,0.4319202386851699,0.2983333333333333,0.4316666666666666,False,0.26645055481739727,0.41119137704800274,0.9430822923670332,0.0801305296098011,-51.4145673030316,0.8573251694015962,0.2332142884575792,0.3000595206412332,0.3000595206412332,0.4667261909011876,0.0,0.0,False,0.2332142884575792,0.39132122068061387,9.0,11.0,9.0,14.0,8.0,30.0,2.0,24.0,40.0,43.0,44.0,46.0,37.0,3.0
130,130,30169.0,0.9915503945157144,0.0387432018503191,-41.51119964572011,0.3670511076947465,0.354754319512939,0.0794552929133082,0.1198818379226023,0.0469586484203168,0.1116666666666666,0.0466666666666667,False,0.8331595136570809,0.7185416474763845,0.8882248530377387,0.1096126561918566,-29.67275202144333,0.6304008752741438,0.7632142859631967,0.01886904610707,0.01886904610707,0.2179166679297332,0.0,0.0,False,0.7632142859631968,0.07968827926898164,24.0,18.0,10.0,17.0,15.0,19.0,4.0,39.0,39.0,44.0,46.0,50.0,57.0,2.0
131,131,30170.0,0.9851872297111476,0.04905274987604,-38.20802644561837,0.2296209738533033,0.1756132527264758,0.0950444369244399,0.3298625166510906,0.1118502584816293,0.28,0.1116666666666666,False,0.55828722486728,0.7467805669690626,0.9671369472564976,0.0579517599619929,-45.62482589581124,0.5440729481098254,0.4700000096012834,0.2442857091645834,0.2442857091645834,0.2857142812341331,0.0,0.0,False,0.4700000096012835,0.4609164407357978,12.0,15.0,10.0,17.0,9.0,13.0,3.0,42.0,36.0,43.0,44.0,36.0,55.0,5.0
132,132,30171.0,0.9234459336023604,0.1141625799087076,-26.381843898122533,0.4631316655428816,0.4617045890159573,0.0849090546077364,0.0125568795315503,0.0017766519522341,0.0083333333333333,0.0,False,0.9856664685162156,0.8760492517671562,0.833625091860273,0.1383192282186539,-25.860563698891955,0.5239377657795934,0.7957142881985808,0.0830952336423361,0.0830952336423361,0.1211904781590831,0.0,0.0,False,0.7957142881985808,0.4067598899090447,11.0,16.666666666666668,14.0,20.0,15.0,35.0,7.0,34.0,48.0,39.0,40.0,50.0,40.0,3.0
133,133,30172.0,0.8853017667435893,0.1197462443228261,-25.713325681641905,0.3926722627740271,0.3559392731160956,0.1467404412792266,0.1801749883226991,0.0317761299844219,0.125,0.0183333333333333,False,0.788048881692879,0.8500780263004901,0.7847983804891921,0.1436668724885721,-29.89379892529629,0.6674853781052202,0.5089285817880386,0.1602976131566575,0.1602976131566575,0.3307738050553038,0.0,0.0,False,0.5089285817880387,0.32642423731423154,6.0,4.0,10.0,13.0,3.0,23.0,2.0,25.0,37.0,44.0,45.0,43.0,41.0,4.0
134,134,30173.0,0.9919154092477324,0.0387236651785683,-41.51826107522667,0.4494758688195176,0.4579658210910249,0.0704875336795494,0.0315054592119543,0.083692786870004,0.03,0.0833333333333332,False,0.8848017539180416,0.27348905285883957,0.8897574078737511,0.1275529021701935,-35.15340129278689,0.3392857218727666,0.5200000082454481,0.3235714218285985,0.3235714218285985,0.1564285699259533,0.0,0.0,False,0.5200000082454481,0.6741071403894042,17.0,15.0,13.0,18.0,13.0,18.0,1.0,38.0,28.0,38.0,42.0,44.0,57.0,3.0
135,135,30174.0,0.9414225094692256,0.1088284626257579,-27.05175323259468,0.2974842978932902,0.2841948416884433,0.0443096890597312,0.1626307051897629,0.0433334367925952,0.1616666666666666,0.0433333333333333,False,0.794035858017642,0.7896068879974898,0.7998734851511519,0.1653105311403161,-32.48221138284781,0.9010752741428208,0.4428571477736789,0.1009523741637245,0.1009523741637245,0.4561904780625965,0.0,0.0,False,0.442857147773679,0.18119657061079178,11.0,11.0,10.0,17.0,3.0,25.0,1.0,25.0,45.0,36.0,48.0,51.0,37.0,5.0
136,136,30176.0,0.9622387669124908,0.0721567475659291,-32.8048026748893,0.4591672118418043,0.4188650467498296,0.1613004314196311,0.1661480079532203,0.0394611066998824,0.1183333333333333,0.01,False,0.7943908853468973,0.8080770555018442,0.5644562058536531,0.2317027783106502,-21.53247311054393,0.3522069693820849,0.5512857191440217,0.3058333275966609,0.3058333275966609,0.1428809532593173,0.0,0.0,False,0.5512857191440218,0.6815769870601084,11.0,11.0,16.0,20.0,8.0,31.0,2.0,25.0,43.0,47.0,42.0,58.0,36.0,3.0
137,137,30177.0,0.929461518315618,0.1003874885999999,-28.182047730385257,0.4546260299549295,0.4310821608801388,0.1178627733984796,0.1835742061339897,0.1021363856301803,0.1683333333333333,0.0949999999999999,False,0.71428940823583,0.6425180284723736,0.7859582768746051,0.1627184102119717,-28.226139791845817,0.6965069172185291,0.5752857126357555,0.0993095217722053,0.0993095217722053,0.3254047655920391,0.0,0.0,False,0.5752857126357556,0.23382665647655795,7.0,12.0,10.0,19.0,7.0,15.0,4.0,37.09090909090909,47.0,39.27272727272727,44.0,43.63636363636363,36.0,2.0
138,138,30178.0,0.9876790507253348,0.0439572250740167,-39.743535854537136,0.499771419080126,0.5363520642659813,0.1173787045687231,0.2023735826725422,0.2840119853491087,0.195,0.2766666666666667,False,0.5136144319783491,0.4160764545208171,0.8695007021150309,0.1299747053710113,-32.93553391196632,0.6135483887978267,0.5535714360388,0.160357137333895,0.160357137333895,0.286071426627305,0.0,0.0,False,0.5535714360388,0.3591999936362315,25.0,25.0,22.0,22.0,21.0,8.0,1.0,22.0,17.0,40.0,38.0,37.0,34.0,2.0
139,139,30179.0,0.9692352934892792,0.0748858853158524,-32.285057945761935,0.5007362627059421,0.4965909714430224,0.1098371817225241,0.2454934808597548,0.2355668459956551,0.24,0.2299999999999999,False,0.51893967314459,0.510317453248523,0.1996515758963551,0.3038437494549447,-22.150033985247315,0.0144032839834904,0.231428564707225,0.4966666686606302,0.4966666686606302,0.2719047666321447,0.0,0.0,False,0.23142856470722506,0.6462205669554101,1.0,13.0,4.0,18.0,4.0,32.0,15.0,38.0,39.0,37.0,48.0,51.0,31.0,6.0
140,140,30180.0,0.9665666772698832,0.0655202375777123,-34.155546987746106,0.5034823695560287,0.3918305538847306,0.1653785712210006,0.3788654221898216,0.2446384861987096,0.36,0.2249999999999999,False,0.37649609161146885,0.607639209783004,0.8403790739842466,0.1332907974903577,-36.35811721153288,0.6575532901557094,0.3853571505347511,0.2466071377808454,0.2466071377808454,0.3680357116844035,0.0,0.0,False,0.38535715053475106,0.40122021755463083,6.0,17.0,7.0,12.0,8.0,26.0,9.0,31.0,44.0,45.0,48.0,52.0,36.0,10.0
141,141,30181.0,0.9888569526144526,0.0433294241961499,-39.94492664970779,0.4857974804792458,0.4633517027452283,0.0949528057880929,0.1793927494394431,0.0915953618181852,0.175,0.0883333333333332,False,0.7290118887423717,0.6619949067392645,0.8851155197595411,0.1209948185062207,-31.63501015427687,0.5255148588294454,0.6532142884916893,0.1567261853979133,0.1567261853979133,0.1900595261103974,0.0,0.0,False,0.6532142884916894,0.45193957016351105,12.0,20.0,8.0,18.0,13.0,19.0,8.0,41.0,34.0,48.0,49.0,45.0,38.0,15.0
142,142,30183.0,0.9936153502101768,0.0373663727773345,-42.01777743662974,0.4846537746745869,0.3898880465314591,0.081660261254706,0.4225328888038622,0.2505953282161324,0.4216666666666666,0.25,False,0.3268717829800054,0.6277153120611363,0.9644692694090488,0.0596541729868513,-50.50355191532252,0.8258594864513135,0.318571437292887,0.2369047563992394,0.2369047563992394,0.4445238063078734,0.0,0.0,False,0.3185714372928871,0.3476589761046812,21.0,20.0,15.0,16.0,14.0,9.0,0.0,43.0,28.0,39.0,43.0,31.0,37.0,3.0
