,subID,stimset_rows,chargeSpeed,responses,movie,trial_num,neg_score,neu_score,pos_score,pos-neg,pos-neu,neg-neu,neu-neg
4,24029,4,1.5,moving forward and backward,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,4,0.08724166452884674,0.830694317817688,0.08206404000520706,-0.005177624523639679,-0.7486302778124809,-0.7434526532888412,0.7434526532888412
6,24036,54,1.5,Walking around,15dfbaca-4429-4c18-90f4-8d4804129e6f,6,0.09232047945261002,0.7701141238212585,0.13756543397903442,0.04524495452642441,-0.6325486898422241,-0.6777936443686485,0.6777936443686485
5,24092,18,1.5,Walking around,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,5,0.09232047945261002,0.7701141238212585,0.13756543397903442,0.04524495452642441,-0.6325486898422241,-0.6777936443686485,0.6777936443686485
0,24022,68,1.5,tag,8ed7c0fc-1490-4e35-a000-7f7357a0772a,0,0.1049269512295723,0.6896246671676636,0.20544837415218353,0.10052142292261124,-0.48417629301548004,-0.5846977159380913,0.5846977159380913
1,24043,95,1.5,tag,95aaf072-b6be-4da4-9857-deaf20ab49f2,1,0.1049269512295723,0.6896246671676636,0.20544837415218353,0.10052142292261124,-0.48417629301548004,-0.5846977159380913,0.5846977159380913
0,24097,84,1.5,tag,b3a507ff-2289-4ad3-8922-1a3d0532e154,0,0.1049269512295723,0.6896246671676636,0.20544837415218353,0.10052142292261124,-0.48417629301548004,-0.5846977159380913,0.5846977159380913
3,24042,12,1.5,They are playing musical chairs,1f6c6525-a740-48c2-8dfc-9c4fb520c630,3,0.10880228877067566,0.7696453332901001,0.12155239284038544,0.012750104069709778,-0.6480929404497147,-0.6608430445194244,0.6608430445194244
0,24087,39,1.5,running,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,0,0.11511875689029694,0.6018301248550415,0.28305113315582275,0.16793237626552582,-0.31877899169921875,-0.48671136796474457,0.48671136796474457
4,24016,13,1.5,team,1a8cf3c1-690b-449c-bb36-fd3b251837c1,4,0.11941058188676834,0.5841500759124756,0.29643934965133667,0.17702876776456833,-0.2877107262611389,-0.46473949402570724,0.46473949402570724
0,24090,17,1.5,They collided with each other,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,0,0.12331902235746384,0.8149734139442444,0.06170761585235596,-0.06161140650510788,-0.7532657980918884,-0.6916543915867805,0.6916543915867805
1,24040,23,1.5,"Play fighting, walking around and then attacking",31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,1,0.12479015439748764,0.8241370320320129,0.05107288435101509,-0.07371727004647255,-0.7730641476809978,-0.6993468776345253,0.6993468776345253
2,24013,45,1.5,playing and handing each other objects,9d425f58-501f-43f3-955e-05126bd09bb5,2,0.1247984915971756,0.8269548416137695,0.048246756196022034,-0.07655173540115356,-0.7787080854177475,-0.7021563500165939,0.7021563500165939
1,24012,87,1.5,repelling,1a8cf3c1-690b-449c-bb36-fd3b251837c1,1,0.13192887604236603,0.7789002656936646,0.08917095512151718,-0.042757920920848846,-0.6897293105721474,-0.6469713896512985,0.6469713896512985
2,24063,0,1.5,Clashing,95aaf072-b6be-4da4-9857-deaf20ab49f2,2,0.13211646676063538,0.7353312373161316,0.13255223631858826,0.00043576955795288086,-0.6027790009975433,-0.6032147705554962,0.6032147705554962
2,24094,98,1.5,running toward each other,8ed7c0fc-1490-4e35-a000-7f7357a0772a,2,0.1374252289533615,0.7494216561317444,0.1131531223654747,-0.02427210658788681,-0.6362685337662697,-0.6119964271783829,0.6119964271783829
0,24079,38,1.5,Running around,7e595f18-f375-4ca5-b922-61b8d693804d,0,0.14286786317825317,0.7170721292495728,0.14005988836288452,-0.0028079748153686523,-0.5770122408866882,-0.5742042660713196,0.5742042660713196
5,24101,82,1.5,Running around,9d425f58-501f-43f3-955e-05126bd09bb5,5,0.14286786317825317,0.7170721292495728,0.14005988836288452,-0.0028079748153686523,-0.5770122408866882,-0.5742042660713196,0.5742042660713196
5,24068,57,1.5,They are kicking a ball.,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,5,0.14596925675868988,0.7682309746742249,0.08579974621534348,-0.060169510543346405,-0.6824312284588814,-0.622261717915535,0.622261717915535
3,24053,77,1.5,Playing around,e838dadb-c02f-4273-ae93-210720dcd06c,3,0.15473592281341553,0.7352796792984009,0.10998434573411942,-0.04475157707929611,-0.6252953335642815,-0.5805437564849854,0.5805437564849854
2,24025,3,1.5,High fiving each other,15dfbaca-4429-4c18-90f4-8d4804129e6f,2,0.15503740310668945,0.6067591309547424,0.23820331692695618,0.08316591382026672,-0.36855581402778625,-0.451721727848053,0.451721727848053
6,24008,54,1.5,Running back and forth like a relay race,15dfbaca-4429-4c18-90f4-8d4804129e6f,6,0.15753433108329773,0.7133952379226685,0.129070445895195,-0.028463885188102722,-0.5843247920274734,-0.5558609068393707,0.5558609068393707
2,24095,64,1.5,just running around,9d425f58-501f-43f3-955e-05126bd09bb5,2,0.27944716811180115,0.610593318939209,0.10995949059724808,-0.16948767751455307,-0.5006338283419609,-0.33114615082740784,0.33114615082740784
4,24081,1,1.5,moving much slower around,50919f52-6a9c-4824-b24f-2f1aebd58e1b,4,0.3050214350223541,0.6508360505104065,0.04414265602827072,-0.2608787789940834,-0.6066933944821358,-0.34581461548805237,0.34581461548805237
1,24039,16,1.5,coping each other,e4bc0778-6eb7-4065-bf77-a9b6e293735f,1,0.35454508662223816,0.5960685014724731,0.049386389553546906,-0.30515869706869125,-0.5466821119189262,-0.24152341485023499,0.24152341485023499
5,24003,85,1.5,aimlessly running around,1b1159fc-de2b-4ae5-a736-d98d8524a366,5,0.37563642859458923,0.5694761276245117,0.05488745868206024,-0.320748969912529,-0.5145886689424515,-0.19383969902992249,0.19383969902992249
4,24019,14,1.5,"Really lethargic, once contact is made the dots slowly remove themselves.",81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,4,0.43950706720352173,0.5116313695907593,0.04886157438158989,-0.39064549282193184,-0.4627697952091694,-0.07212430238723755,0.07212430238723755
4,24088,21,1.5,Same game slower pace,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,4,0.448688805103302,0.4998856782913208,0.05142546445131302,-0.397263340651989,-0.4484602138400078,-0.0511968731880188,0.0511968731880188
3,24059,7,1.5,The dots were slowly drifting together and apart in a repetitive way,38ad4b16-44e2-4e52-8d02-b23eca73a48d,3,0.6519279479980469,0.3346497118473053,0.013422357849776745,-0.6385055901482701,-0.32122735399752855,0.3172782361507416,-0.3172782361507416
4,24034,94,2.75,Enjoying the spacious environment,94eac034-9d70-40c0-89d4-d9a030a03d26,4,0.0032536564394831657,0.02773430570960045,0.9690121412277222,0.965758484788239,0.9412778355181217,-0.024480649270117283,0.024480649270117283
3,24058,96,2.75,enjoying the surroundings,8dc79a0d-b826-4ac2-8483-04346b06960d,3,0.004915885627269745,0.04852040112018585,0.9465638399124146,0.9416479542851448,0.8980434387922287,-0.04360451549291611,0.04360451549291611
5,24015,9,2.75,saying hello to each other,88ff8e25-5b4f-453c-add2-298ef66c683c,5,0.006244494114071131,0.5741069912910461,0.41964849829673767,0.41340400418266654,-0.15445849299430847,-0.567862497176975,0.567862497176975
5,24002,20,2.75,They are gently approaching each other.,c49bbdbd-6e52-4da5-887c-72db9cec7d93,5,0.010084310546517372,0.6785117387771606,0.31140390038490295,0.3013195898383856,-0.3671078383922577,-0.6684274282306433,0.6684274282306433
1,24005,27,2.75,circling and coming together,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,1,0.010871182195842266,0.8172963261604309,0.17183248698711395,0.1609613047912717,-0.645463839173317,-0.8064251439645886,0.8064251439645886
2,24014,75,2.75,Slowly touched each other ,3fd185a3-34a1-4f1a-9d01-aee3deee3988,2,0.01161113753914833,0.7914652228355408,0.19692362844944,0.18531249091029167,-0.5945415943861008,-0.7798540852963924,0.7798540852963924
4,24071,22,2.75,Somehow slowly approached one another,59df47e5-696a-407f-aa33-94dab9b3e492,4,0.016065677627921104,0.7951896786689758,0.18874460458755493,0.17267892695963383,-0.6064450740814209,-0.7791240010410547,0.7791240010410547
4,24013,45,2.75,looking for something and checking with each other,88ff8e25-5b4f-453c-add2-298ef66c683c,4,0.020307913422584534,0.9327184557914734,0.04697365313768387,0.026665739715099335,-0.8857448026537895,-0.9124105423688889,0.9124105423688889
3,24023,57,2.75,The dots circle each other and then collide together.,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,3,0.0209274310618639,0.851738691329956,0.12733393907546997,0.10640650801360607,-0.7244047522544861,-0.8308112602680922,0.8308112602680922
2,24067,90,2.75,passing something to each other,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,2,0.021277599036693573,0.874549388885498,0.1041729748249054,0.08289537578821182,-0.7703764140605927,-0.8532717898488045,0.8532717898488045
2,24065,10,2.75,running round park,215ead11-5650-429d-b541-0b107fbb996a,2,0.02237001806497574,0.7864938974380493,0.19113609194755554,0.1687660738825798,-0.5953578054904938,-0.7641238793730736,0.7641238793730736
2,24088,21,2.75,"Same as before, maybe tag game",0bad25fa-4a38-4561-9d35-56f1108797cd,2,0.022611523047089577,0.926844596862793,0.050543881952762604,0.027932358905673027,-0.8763007149100304,-0.9042330738157034,0.9042330738157034
1,24064,16,2.75,Marco polo,46c1720a-0af5-44e9-b008-09b89ef78bd9,1,0.023593466728925705,0.8101810812950134,0.1662253439426422,0.1426318772137165,-0.6439557373523712,-0.7865876145660877,0.7865876145660877
4,24093,10,2.75,The dots were playing ball,215ead11-5650-429d-b541-0b107fbb996a,4,0.024398211389780045,0.8459217548370361,0.12967988848686218,0.10528167709708214,-0.716241866350174,-0.8215235434472561,0.8215235434472561
1,24081,1,2.75,going around in a circle touching for a short time,8fa1d226-bf98-4c72-8961-7121546d4a11,1,0.024852341040968895,0.9176419973373413,0.057505641132593155,0.03265330009162426,-0.8601363562047482,-0.8927896562963724,0.8927896562963724
1,24066,59,2.75,Bumping together,c496efe1-6c3e-480d-856f-af132dbe7048,1,0.025507159531116486,0.5814123749732971,0.3930805027484894,0.3675733432173729,-0.18833187222480774,-0.5559052154421806,0.5559052154421806
3,24024,17,2.75,grey dot was encouraging the other dot to make contact,112b96b3-6518-4053-ad9f-ff77320acc23,3,0.026162859052419662,0.8538756370544434,0.11996140331029892,0.09379854425787926,-0.7339142337441444,-0.8277127780020237,0.8277127780020237
2,24083,7,2.75,Walking around before 1 dot would start moving to a centre point with the other dot reacting and trying to beat the first dot to the centre,32110051-52cf-4952-a6e5-4c5fe75760b7,2,0.02645888924598694,0.9149145483970642,0.058626674115657806,0.03216778486967087,-0.8562878742814064,-0.8884556591510773,0.8884556591510773
2,24021,50,2.75,walking around and seeking each other,8fa1d226-bf98-4c72-8961-7121546d4a11,2,0.026495682075619698,0.8680599331855774,0.10544442385435104,0.07894874177873135,-0.7626155093312263,-0.8415642511099577,0.8415642511099577
0,24059,7,2.75,Moving around then coming together,32110051-52cf-4952-a6e5-4c5fe75760b7,0,0.026513343676924706,0.9033000469207764,0.07018671929836273,0.043673375621438026,-0.8331133276224136,-0.8767867032438517,0.8767867032438517
6,24026,3,2.75,The dots were playing,8dc79a0d-b826-4ac2-8483-04346b06960d,6,0.028450926765799522,0.7978126406669617,0.1737363338470459,0.14528540708124638,-0.6240763068199158,-0.7693617139011621,0.7693617139011621
2,24078,30,2.75,Playing mostly independantly,215ead11-5650-429d-b541-0b107fbb996a,2,0.02948029711842537,0.8399543762207031,0.13056541979312897,0.1010851226747036,-0.7093889564275742,-0.8104740791022778,0.8104740791022778
2,24061,89,2.75,Meeting,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,2,0.03244941309094429,0.7346080541610718,0.232942596077919,0.20049318298697472,-0.5016654580831528,-0.7021586410701275,0.7021586410701275
4,24075,46,2.75,swinging ,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,4,0.03271052986383438,0.8733875155448914,0.09390192478895187,0.06119139492511749,-0.7794855907559395,-0.840676985681057,0.840676985681057
5,24031,49,2.75,hugging,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,5,0.03370846062898636,0.33747681975364685,0.6288148164749146,0.5951063558459282,0.2913379967212677,-0.3037683591246605,0.3037683591246605
5,24079,38,2.75,Hugging,112b96b3-6518-4053-ad9f-ff77320acc23,5,0.03370846062898636,0.33747681975364685,0.6288148164749146,0.5951063558459282,0.2913379967212677,-0.3037683591246605,0.3037683591246605
0,24035,19,2.75,they were moving apart before coming back together and appearing to strike each other,c49bbdbd-6e52-4da5-887c-72db9cec7d93,0,0.0425015464425087,0.9200185537338257,0.03747992217540741,-0.005021624267101288,-0.8825386315584183,-0.877517007291317,0.877517007291317
1,24045,92,2.75,dancing,32110051-52cf-4952-a6e5-4c5fe75760b7,1,0.0435335747897625,0.6183915138244629,0.33807486295700073,0.29454128816723824,-0.28031665086746216,-0.5748579390347004,0.5748579390347004
2,24060,19,2.75,dancing,c49bbdbd-6e52-4da5-887c-72db9cec7d93,2,0.0435335747897625,0.6183915138244629,0.33807486295700073,0.29454128816723824,-0.28031665086746216,-0.5748579390347004,0.5748579390347004
2,24054,4,2.75,playing chase,42a6675b-868f-488d-a671-17a04c97ab01,2,0.043818093836307526,0.793721079826355,0.16246077418327332,0.11864268034696579,-0.6312603056430817,-0.7499029859900475,0.7499029859900475
6,24040,23,2.75,Grey dot at a distance and then coming up to the black dot to be bounced back,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,6,0.04405298829078674,0.8963441252708435,0.05960295349359512,0.01554996520280838,-0.8367411717772484,-0.8522911369800568,0.8522911369800568
0,24042,12,2.75,playing  tag,59df47e5-696a-407f-aa33-94dab9b3e492,0,0.044913820922374725,0.9143295884132385,0.04075658693909645,-0.0041572339832782745,-0.8735730014741421,-0.8694157674908638,0.8694157674908638
1,24051,23,2.75,The dots were moving to and fro.,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,1,0.046039845794439316,0.9109821319580078,0.04297789931297302,-0.0030619464814662933,-0.8680042326450348,-0.8649422861635685,0.8649422861635685
0,24085,32,2.75,playing catch,46c1720a-0af5-44e9-b008-09b89ef78bd9,0,0.047090932726860046,0.8343207836151123,0.11858829110860825,0.0714973583817482,-0.7157324925065041,-0.7872298508882523,0.7872298508882523
1,24062,63,2.75,running alongside one another than colliding,4a2adf87-0f15-4bc0-9837-899addfb179c,1,0.04903128370642662,0.8637899160385132,0.08717888593673706,0.03814760223031044,-0.7766110301017761,-0.8147586323320866,0.8147586323320866
2,24050,14,2.75,"playing, running into each other",c496efe1-6c3e-480d-856f-af132dbe7048,2,0.049375269562006,0.8491842150688171,0.10144046694040298,0.05206519737839699,-0.7477437481284142,-0.7998089455068111,0.7998089455068111
1,24077,24,2.75,bouncing ,8fa1d226-bf98-4c72-8961-7121546d4a11,1,0.05030018091201782,0.8031187057495117,0.14658112823963165,0.09628094732761383,-0.6565375775098801,-0.7528185248374939,0.7528185248374939
0,24068,57,2.75,They are playing tag.,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,0,0.050952836871147156,0.8927264213562012,0.056320670992136,0.005367834120988846,-0.8364057503640652,-0.841773584485054,0.841773584485054
3,24087,39,2.75,walking and touching,32110051-52cf-4952-a6e5-4c5fe75760b7,3,0.05209348723292351,0.7946628928184509,0.1532435566186905,0.10115006938576698,-0.6414193361997604,-0.7425694055855274,0.7425694055855274
3,24080,37,2.75,Perhaps playing a game,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,3,0.055251579731702805,0.8604732155799866,0.0842752680182457,0.029023688286542892,-0.7761979475617409,-0.8052216358482838,0.8052216358482838
0,24052,82,2.75,playing tag,8fa1d226-bf98-4c72-8961-7121546d4a11,0,0.05536208301782608,0.8900986313819885,0.054539259523153305,-0.0008228234946727753,-0.8355593718588352,-0.8347365483641624,0.8347365483641624
0,24092,18,2.75,Playing Tag,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,0,0.05536208301782608,0.8900986313819885,0.054539259523153305,-0.0008228234946727753,-0.8355593718588352,-0.8347365483641624,0.8347365483641624
2,24012,87,2.75,playing tag,215ead11-5650-429d-b541-0b107fbb996a,2,0.05536208301782608,0.8900986313819885,0.054539259523153305,-0.0008228234946727753,-0.8355593718588352,-0.8347365483641624,0.8347365483641624
0,24084,47,2.75,playing tag,8dc79a0d-b826-4ac2-8483-04346b06960d,0,0.05536208301782608,0.8900986313819885,0.054539259523153305,-0.0008228234946727753,-0.8355593718588352,-0.8347365483641624,0.8347365483641624
3,24055,66,2.75,Playing tag,c496efe1-6c3e-480d-856f-af132dbe7048,3,0.05536208301782608,0.8900986313819885,0.054539259523153305,-0.0008228234946727753,-0.8355593718588352,-0.8347365483641624,0.8347365483641624
3,24097,84,2.75,playing tag,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,3,0.05536208301782608,0.8900986313819885,0.054539259523153305,-0.0008228234946727753,-0.8355593718588352,-0.8347365483641624,0.8347365483641624
0,24069,42,2.75,playing tag,215ead11-5650-429d-b541-0b107fbb996a,0,0.05536208301782608,0.8900986313819885,0.054539259523153305,-0.0008228234946727753,-0.8355593718588352,-0.8347365483641624,0.8347365483641624
5,24073,35,2.75,playing tag,8dc79a0d-b826-4ac2-8483-04346b06960d,5,0.05536208301782608,0.8900986313819885,0.054539259523153305,-0.0008228234946727753,-0.8355593718588352,-0.8347365483641624,0.8347365483641624
5,24008,54,2.75,Playing tag,46c1720a-0af5-44e9-b008-09b89ef78bd9,5,0.05536208301782608,0.8900986313819885,0.054539259523153305,-0.0008228234946727753,-0.8355593718588352,-0.8347365483641624,0.8347365483641624
4,24003,85,2.75,playing tag,112b96b3-6518-4053-ad9f-ff77320acc23,4,0.05536208301782608,0.8900986313819885,0.054539259523153305,-0.0008228234946727753,-0.8355593718588352,-0.8347365483641624,0.8347365483641624
6,24082,93,2.75,Chasing ,0bad25fa-4a38-4561-9d35-56f1108797cd,6,0.055855944752693176,0.8126715421676636,0.13147243857383728,0.0756164938211441,-0.6811991035938263,-0.7568155974149704,0.7568155974149704
3,24101,82,2.75,Run-up High-fiving,8fa1d226-bf98-4c72-8961-7121546d4a11,3,0.05634911358356476,0.6700232028961182,0.2736275792121887,0.21727846562862396,-0.39639562368392944,-0.6136740893125534,0.6136740893125534
4,24039,16,2.75,playing hide and seek ,46c1720a-0af5-44e9-b008-09b89ef78bd9,4,0.05808739364147186,0.8514582514762878,0.09045429527759552,0.03236690163612366,-0.7610039561986923,-0.793370857834816,0.793370857834816
6,24006,52,2.75,tagging each other,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,6,0.05988943576812744,0.8968645334243774,0.043246034532785416,-0.016643401235342026,-0.853618498891592,-0.83697509765625,0.83697509765625
3,24076,36,2.75,bump run around and play,4a2adf87-0f15-4bc0-9837-899addfb179c,3,0.06071649491786957,0.7988331913948059,0.1404503583908081,0.07973386347293854,-0.6583828330039978,-0.7381166964769363,0.7381166964769363
0,24099,86,2.75,fighting,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,0,0.061159271746873856,0.3902158737182617,0.5486249327659607,0.48746566101908684,0.15840905904769897,-0.32905660197138786,0.32905660197138786
0,24000,22,2.75,fighting,59df47e5-696a-407f-aa33-94dab9b3e492,0,0.061159271746873856,0.3902158737182617,0.5486249327659607,0.48746566101908684,0.15840905904769897,-0.32905660197138786,0.32905660197138786
0,24017,31,2.75,"the dots were colliding, then moving in opposite directions, then colliding again",3fd185a3-34a1-4f1a-9d01-aee3deee3988,0,0.06790361553430557,0.9009562134742737,0.03114008717238903,-0.03676352836191654,-0.8698161263018847,-0.8330525979399681,0.8330525979399681
3,24048,67,2.75,playing,46c1720a-0af5-44e9-b008-09b89ef78bd9,3,0.06836262345314026,0.7353695631027222,0.19626781344413757,0.12790518999099731,-0.5391017496585846,-0.6670069396495819,0.6670069396495819
0,24046,15,2.75,Playing,94eac034-9d70-40c0-89d4-d9a030a03d26,0,0.06836262345314026,0.7353695631027222,0.19626781344413757,0.12790518999099731,-0.5391017496585846,-0.6670069396495819,0.6670069396495819
0,24007,13,2.75,Playing,0bad25fa-4a38-4561-9d35-56f1108797cd,0,0.06836262345314026,0.7353695631027222,0.19626781344413757,0.12790518999099731,-0.5391017496585846,-0.6670069396495819,0.6670069396495819
5,24100,71,2.75,playing,42a6675b-868f-488d-a671-17a04c97ab01,5,0.06836262345314026,0.7353695631027222,0.19626781344413757,0.12790518999099731,-0.5391017496585846,-0.6670069396495819,0.6670069396495819
0,24094,98,2.75,playing,c49bbdbd-6e52-4da5-887c-72db9cec7d93,0,0.06836262345314026,0.7353695631027222,0.19626781344413757,0.12790518999099731,-0.5391017496585846,-0.6670069396495819,0.6670069396495819
4,24053,77,2.75,Playing,8dc79a0d-b826-4ac2-8483-04346b06960d,4,0.06836262345314026,0.7353695631027222,0.19626781344413757,0.12790518999099731,-0.5391017496585846,-0.6670069396495819,0.6670069396495819
2,24038,20,2.75,playing,c49bbdbd-6e52-4da5-887c-72db9cec7d93,2,0.06836262345314026,0.7353695631027222,0.19626781344413757,0.12790518999099731,-0.5391017496585846,-0.6670069396495819,0.6670069396495819
4,24056,1,2.75,playing,8fa1d226-bf98-4c72-8961-7121546d4a11,4,0.06836262345314026,0.7353695631027222,0.19626781344413757,0.12790518999099731,-0.5391017496585846,-0.6670069396495819,0.6670069396495819
6,24057,12,2.75,Playing,59df47e5-696a-407f-aa33-94dab9b3e492,6,0.06836262345314026,0.7353695631027222,0.19626781344413757,0.12790518999099731,-0.5391017496585846,-0.6670069396495819,0.6670069396495819
2,24016,13,2.75,Playing,0bad25fa-4a38-4561-9d35-56f1108797cd,2,0.06836262345314026,0.7353695631027222,0.19626781344413757,0.12790518999099731,-0.5391017496585846,-0.6670069396495819,0.6670069396495819
3,24022,68,2.75,basketball,0bad25fa-4a38-4561-9d35-56f1108797cd,3,0.07096575200557709,0.6177994012832642,0.3112349212169647,0.24026916921138763,-0.30656448006629944,-0.5468336492776871,0.5468336492776871
5,24029,4,2.75,clicking from side to side,42a6675b-868f-488d-a671-17a04c97ab01,5,0.07209674268960953,0.823590099811554,0.10431324690580368,0.03221650421619415,-0.7192768529057503,-0.7514933571219444,0.7514933571219444
4,24091,25,2.75,chasing a dragonfly,42a6675b-868f-488d-a671-17a04c97ab01,4,0.0721530020236969,0.7928895950317383,0.13495738804340363,0.06280438601970673,-0.6579322069883347,-0.7207365930080414,0.7207365930080414
6,24070,24,2.75,playing ball,8fa1d226-bf98-4c72-8961-7121546d4a11,6,0.07732561975717545,0.7750677466392517,0.14760659635066986,0.07028097659349442,-0.6274611502885818,-0.6977421268820763,0.6977421268820763
4,24009,8,2.75,swings,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,4,0.07800997793674469,0.7560544610023499,0.16593557596206665,0.08792559802532196,-0.5901188850402832,-0.6780444830656052,0.6780444830656052
4,24025,3,2.75,Playing a game,8dc79a0d-b826-4ac2-8483-04346b06960d,4,0.084182508289814,0.7968027591705322,0.1190146952867508,0.0348321869969368,-0.6777880638837814,-0.7126202508807182,0.7126202508807182
2,24028,6,2.75,the kids were playing a game,4a2adf87-0f15-4bc0-9837-899addfb179c,2,0.09103549271821976,0.8416101932525635,0.06735438853502274,-0.02368110418319702,-0.7742558047175407,-0.7505747005343437,0.7505747005343437
0,24037,65,2.75,high fiving,8fa1d226-bf98-4c72-8961-7121546d4a11,0,0.0922638475894928,0.5542090535163879,0.35352709889411926,0.26126325130462646,-0.20068195462226868,-0.46194520592689514,0.46194520592689514
1,24063,0,2.75,Colliding,3fd185a3-34a1-4f1a-9d01-aee3deee3988,1,0.09475625306367874,0.8105565905570984,0.09468720853328705,-6.904453039169312e-05,-0.7158693820238113,-0.7158003374934196,0.7158003374934196
4,24004,88,2.75,colliding,4a2adf87-0f15-4bc0-9837-899addfb179c,4,0.09475625306367874,0.8105565905570984,0.09468720853328705,-6.904453039169312e-05,-0.7158693820238113,-0.7158003374934196,0.7158003374934196
4,24030,25,2.75,"this one is football. when the ball comes close, they come together and when the bass is not they more apart.",42a6675b-868f-488d-a671-17a04c97ab01,4,0.09601610153913498,0.7410753965377808,0.1629084199666977,0.06689231842756271,-0.5781669765710831,-0.6450592949986458,0.6450592949986458
4,24043,95,2.75,tag,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,4,0.1049269512295723,0.6896246671676636,0.20544837415218353,0.10052142292261124,-0.48417629301548004,-0.5846977159380913,0.5846977159380913
4,24036,54,2.75,Tag,46c1720a-0af5-44e9-b008-09b89ef78bd9,4,0.1049269512295723,0.6896246671676636,0.20544837415218353,0.10052142292261124,-0.48417629301548004,-0.5846977159380913,0.5846977159380913
1,24001,5,2.75,running,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,1,0.11511875689029694,0.6018301248550415,0.28305113315582275,0.16793237626552582,-0.31877899169921875,-0.48671136796474457,0.48671136796474457
2,24086,69,2.75,Running,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,2,0.11511875689029694,0.6018301248550415,0.28305113315582275,0.16793237626552582,-0.31877899169921875,-0.48671136796474457,0.48671136796474457
5,24011,60,2.75,running,88ff8e25-5b4f-453c-add2-298ef66c683c,5,0.11511875689029694,0.6018301248550415,0.28305113315582275,0.16793237626552582,-0.31877899169921875,-0.48671136796474457,0.48671136796474457
6,24089,34,2.75,playing hide and seek,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,6,0.1331060826778412,0.7448003888130188,0.12209337949752808,-0.01101270318031311,-0.6227070093154907,-0.6116943061351776,0.6116943061351776
6,24098,41,2.75,Playing hide and seek,59df47e5-696a-407f-aa33-94dab9b3e492,6,0.1331060826778412,0.7448003888130188,0.12209337949752808,-0.01101270318031311,-0.6227070093154907,-0.6116943061351776,0.6116943061351776
5,24027,6,2.75,wandering around,4a2adf87-0f15-4bc0-9837-899addfb179c,5,0.1336812674999237,0.7134350538253784,0.1528836339712143,0.01920236647129059,-0.5605514198541641,-0.5797537863254547,0.5797537863254547
2,24019,14,2.75,"Lackadaisical in manner, less violent.  ",c496efe1-6c3e-480d-856f-af132dbe7048,2,0.13479410111904144,0.767173171043396,0.098032645881176,-0.03676145523786545,-0.66914052516222,-0.6323790699243546,0.6323790699243546
0,24020,2,2.75,running to each other,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,0,0.13553953170776367,0.6994227170944214,0.16503779590129852,0.02949826419353485,-0.5343849211931229,-0.5638831853866577,0.5638831853866577
2,24041,5,2.75,running around,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,2,0.14286786317825317,0.7170721292495728,0.14005988836288452,-0.0028079748153686523,-0.5770122408866882,-0.5742042660713196,0.5742042660713196
3,24047,9,2.75,Fencing,88ff8e25-5b4f-453c-add2-298ef66c683c,3,0.1546490341424942,0.7815977931022644,0.0637531578540802,-0.090895876288414,-0.7178446352481842,-0.6269487589597702,0.6269487589597702
5,24044,43,2.75,bouncing off each other,112b96b3-6518-4053-ad9f-ff77320acc23,5,0.15554791688919067,0.703589916229248,0.1408621370792389,-0.014685779809951782,-0.5627277791500092,-0.5480419993400574,0.5480419993400574
5,24096,33,2.75,"Wanting to interactive with each other, and does, but hesitantly",c496efe1-6c3e-480d-856f-af132dbe7048,5,0.17576470971107483,0.7411246299743652,0.08311059325933456,-0.09265411645174026,-0.6580140367150307,-0.5653599202632904,0.5653599202632904
5,24072,11,2.75,running into each other,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,5,0.18622742593288422,0.7285493016242981,0.08522316813468933,-0.10100425779819489,-0.6433261334896088,-0.5423218756914139,0.5423218756914139
3,24095,64,2.75,just playing,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,3,0.20694057643413544,0.6209498643875122,0.17210960388183594,-0.0348309725522995,-0.44884026050567627,-0.41400928795337677,0.41400928795337677
